#    L    TT             EE             BB             TE          
   153   0.221264E-01   0.189315E-03   0.856899E-04  -0.955717E-03
   154   0.209794E-01   0.185992E-03   0.838135E-04  -0.874051E-03
   155   0.199222E-01   0.182665E-03   0.819680E-04  -0.794941E-03
   156   0.189518E-01   0.179337E-03   0.801541E-04  -0.718378E-03
   157   0.180651E-01   0.176009E-03   0.783723E-04  -0.644356E-03
   158   0.172593E-01   0.172685E-03   0.766232E-04  -0.572867E-03
   159   0.165313E-01   0.169365E-03   0.749073E-04  -0.503904E-03
   160   0.158781E-01   0.166053E-03   0.732253E-04  -0.437459E-03
   161   0.152968E-01   0.162751E-03   0.715777E-04  -0.373525E-03
   162   0.147844E-01   0.159460E-03   0.699651E-04  -0.312095E-03
   163   0.143380E-01   0.156184E-03   0.683881E-04  -0.253161E-03
   164   0.139545E-01   0.152924E-03   0.668473E-04  -0.196715E-03
   165   0.136310E-01   0.149682E-03   0.653432E-04  -0.142751E-03
   166   0.133646E-01   0.146462E-03   0.638764E-04  -0.912612E-04
   167   0.131521E-01   0.143264E-03   0.624475E-04  -0.422377E-04
   168   0.129908E-01   0.140092E-03   0.610571E-04   0.432663E-05
   169   0.128775E-01   0.136947E-03   0.597058E-04   0.484392E-04
   170   0.128094E-01   0.133831E-03   0.583940E-04   0.901075E-04
   171   0.127834E-01   0.130748E-03   0.571226E-04   0.129339E-03
   172   0.127966E-01   0.127699E-03   0.558919E-04   0.166141E-03
   173   0.128460E-01   0.124686E-03   0.547026E-04   0.200520E-03
   174   0.129286E-01   0.121712E-03   0.535552E-04   0.232485E-03
   175   0.130415E-01   0.118779E-03   0.524504E-04   0.262043E-03
   176   0.131819E-01   0.115889E-03   0.513885E-04   0.289211E-03
   177   0.133477E-01   0.113043E-03   0.503689E-04   0.314046E-03
   178   0.135374E-01   0.110243E-03   0.493910E-04   0.336617E-03
   179   0.137490E-01   0.107489E-03   0.484541E-04   0.356991E-03
   180   0.139810E-01   0.104784E-03   0.475573E-04   0.375236E-03
   181   0.142314E-01   0.102128E-03   0.467000E-04   0.391420E-03
   182   0.144985E-01   0.995229E-04   0.458814E-04   0.405609E-03
   183   0.147806E-01   0.969695E-04   0.451008E-04   0.417873E-03
   184   0.150759E-01   0.944692E-04   0.443575E-04   0.428278E-03
   185   0.153827E-01   0.920232E-04   0.436508E-04   0.436893E-03
   186   0.156992E-01   0.896329E-04   0.429798E-04   0.443785E-03
   187   0.160237E-01   0.872994E-04   0.423439E-04   0.449021E-03
   188   0.163543E-01   0.850241E-04   0.417424E-04   0.452670E-03
   189   0.166894E-01   0.828081E-04   0.411745E-04   0.454799E-03
   190   0.170271E-01   0.806528E-04   0.406395E-04   0.455476E-03
   191   0.173657E-01   0.785593E-04   0.401366E-04   0.454768E-03
   192   0.177036E-01   0.765290E-04   0.396652E-04   0.452744E-03
   193   0.180388E-01   0.745630E-04   0.392245E-04   0.449471E-03
   194   0.183696E-01   0.726627E-04   0.388137E-04   0.445016E-03
   195   0.186943E-01   0.708292E-04   0.384322E-04   0.439447E-03
   196   0.190112E-01   0.690639E-04   0.380791E-04   0.432832E-03
   197   0.193184E-01   0.673680E-04   0.377539E-04   0.425239E-03
   198   0.196143E-01   0.657427E-04   0.374557E-04   0.416736E-03
   199   0.198969E-01   0.641893E-04   0.371838E-04   0.407389E-03
   200   0.201647E-01   0.627090E-04   0.369375E-04   0.397268E-03
   201   0.204162E-01   0.613027E-04   0.367160E-04   0.386432E-03
   202   0.206512E-01   0.599693E-04   0.365187E-04   0.374921E-03
   203   0.208701E-01   0.587075E-04   0.363447E-04   0.362765E-03
   204   0.210730E-01   0.575158E-04   0.361932E-04   0.349995E-03
   205   0.212603E-01   0.563929E-04   0.360635E-04   0.336644E-03
   206   0.214322E-01   0.553372E-04   0.359549E-04   0.322741E-03
   207   0.215888E-01   0.543473E-04   0.358666E-04   0.308320E-03
   208   0.217305E-01   0.534219E-04   0.357978E-04   0.293411E-03
   209   0.218576E-01   0.525596E-04   0.357478E-04   0.278045E-03
   210   0.219701E-01   0.517588E-04   0.357157E-04   0.262254E-03
   211   0.220685E-01   0.510182E-04   0.357009E-04   0.246069E-03
   212   0.221530E-01   0.503364E-04   0.357026E-04   0.229522E-03
   213   0.222237E-01   0.497119E-04   0.357200E-04   0.212644E-03
   214   0.222810E-01   0.491433E-04   0.357523E-04   0.195466E-03
   215   0.223251E-01   0.486292E-04   0.357988E-04   0.178020E-03
   216   0.223562E-01   0.481682E-04   0.358588E-04   0.160337E-03
   217   0.223746E-01   0.477589E-04   0.359314E-04   0.142449E-03
   218   0.223805E-01   0.473998E-04   0.360160E-04   0.124386E-03
   219   0.223742E-01   0.470895E-04   0.361116E-04   0.106181E-03
   220   0.223559E-01   0.468265E-04   0.362177E-04   0.878645E-04
   221   0.223259E-01   0.466096E-04   0.363333E-04   0.694680E-04
   222   0.222844E-01   0.464372E-04   0.364579E-04   0.510229E-04
   223   0.222317E-01   0.463079E-04   0.365905E-04   0.325605E-04
   224   0.221679E-01   0.462204E-04   0.367305E-04   0.141124E-04
   225   0.220935E-01   0.461731E-04   0.368770E-04  -0.429029E-05
   226   0.220085E-01   0.461647E-04   0.370293E-04  -0.226160E-04
   227   0.219133E-01   0.461937E-04   0.371867E-04  -0.408335E-04
   228   0.218081E-01   0.462588E-04   0.373484E-04  -0.589112E-04
   229   0.216931E-01   0.463584E-04   0.375136E-04  -0.768180E-04
   230   0.215686E-01   0.464913E-04   0.376816E-04  -0.945223E-04
   231   0.214348E-01   0.466558E-04   0.378515E-04  -0.111993E-03
   232   0.212921E-01   0.468508E-04   0.380227E-04  -0.129198E-03
   233   0.211405E-01   0.470746E-04   0.381944E-04  -0.146107E-03
   234   0.209805E-01   0.473260E-04   0.383658E-04  -0.162688E-03
