#    L    TT             EE             TE             PP             TP          
  1652   0.466293E+03   0.265446E+02  -0.341258E+02   0.879320E+05   0.452819E+01
  1653   0.466414E+03   0.264230E+02  -0.345793E+02   0.877806E+05   0.441232E+01
  1654   0.466568E+03   0.262998E+02  -0.350269E+02   0.876295E+05   0.429789E+01
  1655   0.466764E+03   0.261735E+02  -0.354633E+02   0.874787E+05   0.418490E+01
  1656   0.466985E+03   0.260441E+02  -0.358921E+02   0.873281E+05   0.407334E+01
  1657   0.467225E+03   0.259125E+02  -0.363119E+02   0.871778E+05   0.396322E+01
  1658   0.467513E+03   0.257778E+02  -0.367234E+02   0.870278E+05   0.385452E+01
  1659   0.467826E+03   0.256409E+02  -0.371251E+02   0.868780E+05   0.374725E+01
  1660   0.468157E+03   0.255024E+02  -0.375176E+02   0.867285E+05   0.364141E+01
  1661   0.468528E+03   0.253609E+02  -0.379017E+02   0.865792E+05   0.353698E+01
  1662   0.468916E+03   0.252180E+02  -0.382766E+02   0.864303E+05   0.343398E+01
  1663   0.469336E+03   0.250728E+02  -0.386407E+02   0.862815E+05   0.333239E+01
  1664   0.469773E+03   0.249246E+02  -0.389956E+02   0.861331E+05   0.323222E+01
  1665   0.470242E+03   0.247751E+02  -0.393412E+02   0.859849E+05   0.313345E+01
  1666   0.470734E+03   0.246233E+02  -0.396783E+02   0.858370E+05   0.303610E+01
  1667   0.471243E+03   0.244701E+02  -0.400037E+02   0.856893E+05   0.294016E+01
  1668   0.471783E+03   0.243148E+02  -0.403205E+02   0.855419E+05   0.284561E+01
  1669   0.472339E+03   0.241580E+02  -0.406263E+02   0.853948E+05   0.275247E+01
  1670   0.472911E+03   0.239991E+02  -0.409220E+02   0.852479E+05   0.266073E+01
  1671   0.473513E+03   0.238381E+02  -0.412089E+02   0.851012E+05   0.257039E+01
  1672   0.474130E+03   0.236758E+02  -0.414848E+02   0.849549E+05   0.248144E+01
  1673   0.474755E+03   0.235113E+02  -0.417503E+02   0.848088E+05   0.239388E+01
  1674   0.475409E+03   0.233470E+02  -0.420056E+02   0.846629E+05   0.230771E+01
  1675   0.476064E+03   0.231799E+02  -0.422505E+02   0.845173E+05   0.222293E+01
  1676   0.476747E+03   0.230108E+02  -0.424850E+02   0.843720E+05   0.213953E+01
  1677   0.477445E+03   0.228418E+02  -0.427090E+02   0.842269E+05   0.205751E+01
  1678   0.478143E+03   0.226701E+02  -0.429226E+02   0.840821E+05   0.197687E+01
  1679   0.478861E+03   0.224986E+02  -0.431257E+02   0.839375E+05   0.189761E+01
  1680   0.479593E+03   0.223251E+02  -0.433175E+02   0.837932E+05   0.181972E+01
  1681   0.480338E+03   0.221496E+02  -0.434987E+02   0.836491E+05   0.174321E+01
  1682   0.481082E+03   0.219744E+02  -0.436708E+02   0.835053E+05   0.166806E+01
  1683   0.481847E+03   0.217987E+02  -0.438308E+02   0.833617E+05   0.159428E+01
  1684   0.482616E+03   0.216211E+02  -0.439809E+02   0.832184E+05   0.152186E+01
  1685   0.483398E+03   0.214430E+02  -0.441203E+02   0.830754E+05   0.145081E+01
  1686   0.484186E+03   0.212644E+02  -0.442475E+02   0.829326E+05   0.138112E+01
  1687   0.484970E+03   0.210840E+02  -0.443647E+02   0.827900E+05   0.131278E+01
  1688   0.485774E+03   0.209039E+02  -0.444718E+02   0.826477E+05   0.124579E+01
  1689   0.486568E+03   0.207235E+02  -0.445666E+02   0.825057E+05   0.118016E+01
  1690   0.487365E+03   0.205419E+02  -0.446513E+02   0.823639E+05   0.111587E+01
  1691   0.488174E+03   0.203606E+02  -0.447258E+02   0.822223E+05   0.105294E+01
  1692   0.488987E+03   0.201776E+02  -0.447887E+02   0.820810E+05   0.991344E+00
  1693   0.489795E+03   0.199949E+02  -0.448406E+02   0.819400E+05   0.931092E+00
  1694   0.490600E+03   0.198127E+02  -0.448830E+02   0.817992E+05   0.872179E+00
  1695   0.491415E+03   0.196286E+02  -0.449129E+02   0.816586E+05   0.814603E+00
  1696   0.492225E+03   0.194458E+02  -0.449332E+02   0.815183E+05   0.758360E+00
  1697   0.493024E+03   0.192619E+02  -0.449424E+02   0.813783E+05   0.703449E+00
  1698   0.493832E+03   0.190785E+02  -0.449413E+02   0.812385E+05   0.649867E+00
  1699   0.494635E+03   0.188948E+02  -0.449282E+02   0.810989E+05   0.597612E+00
  1700   0.495433E+03   0.187102E+02  -0.449055E+02   0.809596E+05   0.546681E+00
  1701   0.496218E+03   0.185275E+02  -0.448715E+02   0.808205E+05   0.497071E+00
  1702   0.497012E+03   0.183439E+02  -0.448271E+02   0.806816E+05   0.448784E+00
  1703   0.497792E+03   0.181615E+02  -0.447730E+02   0.805430E+05   0.401819E+00
  1704   0.498566E+03   0.179783E+02  -0.447078E+02   0.804047E+05   0.356178E+00
  1705   0.499335E+03   0.177963E+02  -0.446322E+02   0.802666E+05   0.311860E+00
  1706   0.500089E+03   0.176127E+02  -0.445462E+02   0.801287E+05   0.268866E+00
  1707   0.500844E+03   0.174304E+02  -0.444514E+02   0.799911E+05   0.227198E+00
  1708   0.501584E+03   0.172495E+02  -0.443455E+02   0.798537E+05   0.186854E+00
  1709   0.502318E+03   0.170693E+02  -0.442302E+02   0.797166E+05   0.147837E+00
  1710   0.503037E+03   0.168904E+02  -0.441045E+02   0.795797E+05   0.110146E+00
  1711   0.503741E+03   0.167122E+02  -0.439686E+02   0.794430E+05   0.737826E-01
  1712   0.504446E+03   0.165332E+02  -0.438241E+02   0.793066E+05   0.387466E-01
  1713   0.505127E+03   0.163556E+02  -0.436700E+02   0.791704E+05   0.503878E-02
  1714   0.505793E+03   0.161794E+02  -0.435059E+02   0.790345E+05  -0.273402E-01
  1715   0.506444E+03   0.160033E+02  -0.433338E+02   0.788987E+05  -0.583899E-01
  1716   0.507094E+03   0.158286E+02  -0.431516E+02   0.787633E+05  -0.881097E-01
  1717   0.507720E+03   0.156547E+02  -0.429608E+02   0.786280E+05  -0.116499E+00
  1718   0.508323E+03   0.154822E+02  -0.427615E+02   0.784930E+05  -0.143557E+00
  1719   0.508918E+03   0.153106E+02  -0.425528E+02   0.783583E+05  -0.169284E+00
  1720   0.509503E+03   0.151405E+02  -0.423364E+02   0.782238E+05  -0.193678E+00
  1721   0.510064E+03   0.149720E+02  -0.421108E+02   0.780895E+05  -0.216740E+00
  1722   0.510616E+03   0.148035E+02  -0.418774E+02   0.779554E+05  -0.238469E+00
  1723   0.511144E+03   0.146367E+02  -0.416356E+02   0.778216E+05  -0.258864E+00
  1724   0.511646E+03   0.144722E+02  -0.413861E+02   0.776880E+05  -0.277924E+00
  1725   0.512132E+03   0.143078E+02  -0.411283E+02   0.775547E+05  -0.295649E+00
  1726   0.512600E+03   0.141458E+02  -0.408635E+02   0.774215E+05  -0.312039E+00
  1727   0.513051E+03   0.139847E+02  -0.405904E+02   0.772887E+05  -0.327093E+00
  1728   0.513476E+03   0.138267E+02  -0.403104E+02   0.771560E+05  -0.340810E+00
  1729   0.513890E+03   0.136697E+02  -0.400229E+02   0.770236E+05  -0.353190E+00
  1730   0.514264E+03   0.135136E+02  -0.397272E+02   0.768914E+05  -0.364232E+00
  1731   0.514628E+03   0.133593E+02  -0.394261E+02   0.767594E+05  -0.373936E+00
  1732   0.514965E+03   0.132066E+02  -0.391169E+02   0.766277E+05  -0.382301E+00
  1733   0.515283E+03   0.130565E+02  -0.388016E+02   0.764962E+05  -0.389327E+00
  1734   0.515575E+03   0.129073E+02  -0.384797E+02   0.763649E+05  -0.395012E+00
  1735   0.515840E+03   0.127607E+02  -0.381504E+02   0.762339E+05  -0.399357E+00
  1736   0.516086E+03   0.126151E+02  -0.378167E+02   0.761031E+05  -0.402361E+00
  1737   0.516306E+03   0.124728E+02  -0.374756E+02   0.759725E+05  -0.404023E+00
  1738   0.516498E+03   0.123316E+02  -0.371287E+02   0.758421E+05  -0.404343E+00
  1739   0.516678E+03   0.121929E+02  -0.367767E+02   0.757120E+05  -0.403320E+00
  1740   0.516815E+03   0.120561E+02  -0.364189E+02   0.755821E+05  -0.400954E+00
  1741   0.516947E+03   0.119211E+02  -0.360546E+02   0.754524E+05  -0.397244E+00
  1742   0.517037E+03   0.117888E+02  -0.356868E+02   0.753230E+05  -0.392189E+00
  1743   0.517106E+03   0.116583E+02  -0.353126E+02   0.751937E+05  -0.385789E+00
  1744   0.517146E+03   0.115305E+02  -0.349341E+02   0.750647E+05  -0.378044E+00
  1745   0.517159E+03   0.114039E+02  -0.345507E+02   0.749359E+05  -0.368952E+00
  1746   0.517143E+03   0.112807E+02  -0.341624E+02   0.748074E+05  -0.358514E+00
  1747   0.517105E+03   0.111602E+02  -0.337700E+02   0.746791E+05  -0.346729E+00
  1748   0.517032E+03   0.110424E+02  -0.333734E+02   0.745509E+05  -0.333595E+00
  1749   0.516929E+03   0.109259E+02  -0.329713E+02   0.744231E+05  -0.319113E+00
  1750   0.516797E+03   0.108121E+02  -0.325666E+02   0.742954E+05  -0.303282E+00
  1751   0.516636E+03   0.107002E+02  -0.321587E+02   0.741680E+05  -0.286105E+00
  1752   0.516453E+03   0.105905E+02  -0.317452E+02   0.740407E+05  -0.267597E+00
  1753   0.516240E+03   0.104827E+02  -0.313301E+02   0.739137E+05  -0.247778E+00
  1754   0.515998E+03   0.103784E+02  -0.309111E+02   0.737870E+05  -0.226666E+00
  1755   0.515726E+03   0.102775E+02  -0.304890E+02   0.736604E+05  -0.204280E+00
  1756   0.515432E+03   0.101780E+02  -0.300638E+02   0.735341E+05  -0.180639E+00
  1757   0.515102E+03   0.100812E+02  -0.296364E+02   0.734079E+05  -0.155763E+00
  1758   0.514734E+03   0.998682E+01  -0.292068E+02   0.732820E+05  -0.129669E+00
  1759   0.514352E+03   0.989511E+01  -0.287751E+02   0.731563E+05  -0.102378E+00
  1760   0.513933E+03   0.980612E+01  -0.283405E+02   0.730309E+05  -0.739072E-01
  1761   0.513484E+03   0.971969E+01  -0.279046E+02   0.729056E+05  -0.442766E-01
  1762   0.513006E+03   0.963577E+01  -0.274667E+02   0.727806E+05  -0.135048E-01
  1763   0.512506E+03   0.955464E+01  -0.270269E+02   0.726558E+05   0.183891E-01
  1764   0.511983E+03   0.947625E+01  -0.265866E+02   0.725312E+05   0.513863E-01
  1765   0.511416E+03   0.940029E+01  -0.261445E+02   0.724068E+05   0.854678E-01
  1766   0.510827E+03   0.932692E+01  -0.257021E+02   0.722826E+05   0.120615E+00
  1767   0.510209E+03   0.925614E+01  -0.252580E+02   0.721587E+05   0.156808E+00
  1768   0.509561E+03   0.918811E+01  -0.248136E+02   0.720349E+05   0.194029E+00
  1769   0.508890E+03   0.912268E+01  -0.243698E+02   0.719114E+05   0.232258E+00
  1770   0.508183E+03   0.905978E+01  -0.239244E+02   0.717881E+05   0.271477E+00
  1771   0.507453E+03   0.899963E+01  -0.234797E+02   0.716650E+05   0.311666E+00
  1772   0.506701E+03   0.894202E+01  -0.230357E+02   0.715421E+05   0.352808E+00
  1773   0.505905E+03   0.888702E+01  -0.225903E+02   0.714194E+05   0.394881E+00
  1774   0.505094E+03   0.883472E+01  -0.221472E+02   0.712970E+05   0.437869E+00
  1775   0.504253E+03   0.878504E+01  -0.217042E+02   0.711747E+05   0.481752E+00
  1776   0.503390E+03   0.873792E+01  -0.212615E+02   0.710527E+05   0.526510E+00
  1777   0.502482E+03   0.869357E+01  -0.208211E+02   0.709308E+05   0.572126E+00
  1778   0.501560E+03   0.865171E+01  -0.203811E+02   0.708092E+05   0.618579E+00
  1779   0.500607E+03   0.861256E+01  -0.199429E+02   0.706878E+05   0.665852E+00
  1780   0.499633E+03   0.857597E+01  -0.195058E+02   0.705666E+05   0.713924E+00
  1781   0.498636E+03   0.854196E+01  -0.190707E+02   0.704456E+05   0.762778E+00
  1782   0.497595E+03   0.851060E+01  -0.186375E+02   0.703248E+05   0.812394E+00
  1783   0.496538E+03   0.848182E+01  -0.182063E+02   0.702043E+05   0.862753E+00
  1784   0.495467E+03   0.845554E+01  -0.177765E+02   0.700839E+05   0.913837E+00
  1785   0.494358E+03   0.843192E+01  -0.173502E+02   0.699637E+05   0.965626E+00
  1786   0.493228E+03   0.841082E+01  -0.169262E+02   0.698438E+05   0.101810E+01
  1787   0.492074E+03   0.839239E+01  -0.165044E+02   0.697240E+05   0.107124E+01
  1788   0.490899E+03   0.837640E+01  -0.160870E+02   0.696045E+05   0.112504E+01
  1789   0.489693E+03   0.836295E+01  -0.156713E+02   0.694852E+05   0.117946E+01
  1790   0.488458E+03   0.835202E+01  -0.152594E+02   0.693660E+05   0.123449E+01
  1791   0.487208E+03   0.834355E+01  -0.148514E+02   0.692471E+05   0.129011E+01
  1792   0.485935E+03   0.833763E+01  -0.144459E+02   0.691284E+05   0.134631E+01
  1793   0.484625E+03   0.833416E+01  -0.140444E+02   0.690099E+05   0.140306E+01
  1794   0.483307E+03   0.833310E+01  -0.136469E+02   0.688916E+05   0.146034E+01
  1795   0.481967E+03   0.833466E+01  -0.132536E+02   0.687734E+05   0.151815E+01
  1796   0.480575E+03   0.833855E+01  -0.128637E+02   0.686555E+05   0.157644E+01
  1797   0.479197E+03   0.834477E+01  -0.124787E+02   0.685378E+05   0.163522E+01
  1798   0.477782E+03   0.835341E+01  -0.120972E+02   0.684203E+05   0.169445E+01
  1799   0.476344E+03   0.836454E+01  -0.117208E+02   0.683030E+05   0.175413E+01
  1800   0.474892E+03   0.837801E+01  -0.113495E+02   0.681859E+05   0.181423E+01
  1801   0.473424E+03   0.839375E+01  -0.109823E+02   0.680690E+05   0.187473E+01
  1802   0.471941E+03   0.841177E+01  -0.106204E+02   0.679523E+05   0.193562E+01
  1803   0.470429E+03   0.843211E+01  -0.102640E+02   0.678358E+05   0.199691E+01
  1804   0.468887E+03   0.845463E+01  -0.991177E+01   0.677195E+05   0.205859E+01
  1805   0.467331E+03   0.847946E+01  -0.956522E+01   0.676034E+05   0.212064E+01
  1806   0.465767E+03   0.850653E+01  -0.922396E+01   0.674875E+05   0.218307E+01
  1807   0.464174E+03   0.853575E+01  -0.888825E+01   0.673718E+05   0.224587E+01
  1808   0.462567E+03   0.856689E+01  -0.855788E+01   0.672563E+05   0.230903E+01
  1809   0.460946E+03   0.860001E+01  -0.823326E+01   0.671410E+05   0.237255E+01
  1810   0.459312E+03   0.863533E+01  -0.791442E+01   0.670258E+05   0.243642E+01
  1811   0.457648E+03   0.867263E+01  -0.760130E+01   0.669109E+05   0.250064E+01
  1812   0.455978E+03   0.871195E+01  -0.729424E+01   0.667962E+05   0.256520E+01
  1813   0.454295E+03   0.875316E+01  -0.699312E+01   0.666817E+05   0.263010E+01
  1814   0.452591E+03   0.879623E+01  -0.669811E+01   0.665673E+05   0.269532E+01
  1815   0.450881E+03   0.884116E+01  -0.640924E+01   0.664532E+05   0.276087E+01
  1816   0.449158E+03   0.888788E+01  -0.612676E+01   0.663393E+05   0.282674E+01
  1817   0.447414E+03   0.893636E+01  -0.585040E+01   0.662255E+05   0.289293E+01
  1818   0.445658E+03   0.898661E+01  -0.558050E+01   0.661120E+05   0.295942E+01
  1819   0.443874E+03   0.903868E+01  -0.531714E+01   0.659986E+05   0.302621E+01
  1820   0.442100E+03   0.909220E+01  -0.506029E+01   0.658854E+05   0.309330E+01
  1821   0.440320E+03   0.914746E+01  -0.481004E+01   0.657724E+05   0.316068E+01
  1822   0.438521E+03   0.920422E+01  -0.456651E+01   0.656597E+05   0.322835E+01
  1823   0.436739E+03   0.926263E+01  -0.432971E+01   0.655471E+05   0.329630E+01
  1824   0.434923E+03   0.932223E+01  -0.409961E+01   0.654347E+05   0.336452E+01
  1825   0.433103E+03   0.938323E+01  -0.387652E+01   0.653225E+05   0.343301E+01
  1826   0.431270E+03   0.944646E+01  -0.366026E+01   0.652104E+05   0.350177E+01
  1827   0.429441E+03   0.951070E+01  -0.345092E+01   0.650986E+05   0.357078E+01
  1828   0.427593E+03   0.957617E+01  -0.324868E+01   0.649870E+05   0.364005E+01
  1829   0.425741E+03   0.964212E+01  -0.305343E+01   0.648755E+05   0.370956E+01
  1830   0.423885E+03   0.971078E+01  -0.286526E+01   0.647643E+05   0.377932E+01
  1831   0.422025E+03   0.977990E+01  -0.268428E+01   0.646532E+05   0.384931E+01
  1832   0.420154E+03   0.985022E+01  -0.251052E+01   0.645423E+05   0.391953E+01
  1833   0.418287E+03   0.992173E+01  -0.234385E+01   0.644316E+05   0.398998E+01
  1834   0.416417E+03   0.999368E+01  -0.218468E+01   0.643211E+05   0.406064E+01
  1835   0.414536E+03   0.100675E+02  -0.203251E+01   0.642108E+05   0.413152E+01
  1836   0.412652E+03   0.101433E+02  -0.188789E+01   0.641007E+05   0.420261E+01
  1837   0.410773E+03   0.102180E+02  -0.175055E+01   0.639907E+05   0.427390E+01
  1838   0.408890E+03   0.102946E+02  -0.162068E+01   0.638810E+05   0.434539E+01
  1839   0.406998E+03   0.103724E+02  -0.149814E+01   0.637714E+05   0.441707E+01
  1840   0.405118E+03   0.104498E+02  -0.138313E+01   0.636620E+05   0.448893E+01
  1841   0.403235E+03   0.105290E+02  -0.127550E+01   0.635528E+05   0.456098E+01
  1842   0.401350E+03   0.106086E+02  -0.117538E+01   0.634438E+05   0.463320E+01
  1843   0.399463E+03   0.106886E+02  -0.108278E+01   0.633349E+05   0.470559E+01
  1844   0.397582E+03   0.107697E+02  -0.997593E+00   0.632263E+05   0.477814E+01
  1845   0.395720E+03   0.108512E+02  -0.919987E+00   0.631178E+05   0.485085E+01
  1846   0.393835E+03   0.109337E+02  -0.849770E+00   0.630095E+05   0.492372E+01
  1847   0.391963E+03   0.110165E+02  -0.787267E+00   0.629014E+05   0.499673E+01
  1848   0.390089E+03   0.110997E+02  -0.732136E+00   0.627935E+05   0.506988E+01
  1849   0.388222E+03   0.111832E+02  -0.684553E+00   0.626858E+05   0.514317E+01
  1850   0.386360E+03   0.112670E+02  -0.644472E+00   0.625782E+05   0.521659E+01
  1851   0.384483E+03   0.113518E+02  -0.611915E+00   0.624708E+05   0.529014E+01
  1852   0.382642E+03   0.114377E+02  -0.586875E+00   0.623636E+05   0.536379E+01
  1853   0.380785E+03   0.115224E+02  -0.569193E+00   0.622566E+05   0.543755E+01
  1854   0.378942E+03   0.116073E+02  -0.559004E+00   0.621498E+05   0.551139E+01
  1855   0.377106E+03   0.116917E+02  -0.556073E+00   0.620431E+05   0.558531E+01
  1856   0.375285E+03   0.117771E+02  -0.560313E+00   0.619367E+05   0.565928E+01
  1857   0.373463E+03   0.118635E+02  -0.571861E+00   0.618304E+05   0.573331E+01
  1858   0.371648E+03   0.119486E+02  -0.590554E+00   0.617242E+05   0.580737E+01
  1859   0.369848E+03   0.120347E+02  -0.616456E+00   0.616183E+05   0.588145E+01
  1860   0.368048E+03   0.121195E+02  -0.649257E+00   0.615125E+05   0.595554E+01
  1861   0.366271E+03   0.122051E+02  -0.689166E+00   0.614069E+05   0.602963E+01
  1862   0.364501E+03   0.122903E+02  -0.735874E+00   0.613015E+05   0.610370E+01
  1863   0.362724E+03   0.123756E+02  -0.789370E+00   0.611963E+05   0.617774E+01
  1864   0.360977E+03   0.124617E+02  -0.849714E+00   0.610912E+05   0.625175E+01
  1865   0.359231E+03   0.125466E+02  -0.916745E+00   0.609864E+05   0.632569E+01
  1866   0.357509E+03   0.126308E+02  -0.990453E+00   0.608817E+05   0.639957E+01
  1867   0.355779E+03   0.127151E+02  -0.107053E+01   0.607771E+05   0.647337E+01
  1868   0.354073E+03   0.127988E+02  -0.115725E+01   0.606728E+05   0.654707E+01
  1869   0.352383E+03   0.128818E+02  -0.125024E+01   0.605686E+05   0.662067E+01
  1870   0.350702E+03   0.129649E+02  -0.134970E+01   0.604646E+05   0.669415E+01
  1871   0.349029E+03   0.130481E+02  -0.145526E+01   0.603608E+05   0.676749E+01
  1872   0.347380E+03   0.131298E+02  -0.156713E+01   0.602571E+05   0.684070E+01
  1873   0.345741E+03   0.132116E+02  -0.168498E+01   0.601536E+05   0.691374E+01
  1874   0.344118E+03   0.132919E+02  -0.180890E+01   0.600503E+05   0.698661E+01
  1875   0.342512E+03   0.133722E+02  -0.193870E+01   0.599472E+05   0.705930E+01
  1876   0.340915E+03   0.134519E+02  -0.207424E+01   0.598442E+05   0.713180E+01
  1877   0.339335E+03   0.135307E+02  -0.221558E+01   0.597414E+05   0.720408E+01
  1878   0.337765E+03   0.136081E+02  -0.236255E+01   0.596388E+05   0.727615E+01
  1879   0.336220E+03   0.136847E+02  -0.251492E+01   0.595363E+05   0.734798E+01
  1880   0.334692E+03   0.137605E+02  -0.267290E+01   0.594341E+05   0.741956E+01
  1881   0.333182E+03   0.138355E+02  -0.283610E+01   0.593320E+05   0.749088E+01
  1882   0.331682E+03   0.139105E+02  -0.300452E+01   0.592300E+05   0.756192E+01
  1883   0.330207E+03   0.139832E+02  -0.317814E+01   0.591282E+05   0.763268E+01
  1884   0.328750E+03   0.140565E+02  -0.335680E+01   0.590266E+05   0.770315E+01
  1885   0.327311E+03   0.141275E+02  -0.354048E+01   0.589252E+05   0.777330E+01
  1886   0.325883E+03   0.141984E+02  -0.372888E+01   0.588239E+05   0.784312E+01
  1887   0.324473E+03   0.142677E+02  -0.392221E+01   0.587229E+05   0.791261E+01
  1888   0.323097E+03   0.143353E+02  -0.412009E+01   0.586219E+05   0.798175E+01
  1889   0.321724E+03   0.144021E+02  -0.432257E+01   0.585212E+05   0.805052E+01
  1890   0.320377E+03   0.144680E+02  -0.452957E+01   0.584206E+05   0.811892E+01
  1891   0.319056E+03   0.145330E+02  -0.474078E+01   0.583202E+05   0.818693E+01
  1892   0.317747E+03   0.145963E+02  -0.495641E+01   0.582199E+05   0.825453E+01
  1893   0.316457E+03   0.146587E+02  -0.517600E+01   0.581198E+05   0.832173E+01
  1894   0.315194E+03   0.147194E+02  -0.539954E+01   0.580199E+05   0.838849E+01
  1895   0.313942E+03   0.147791E+02  -0.562709E+01   0.579201E+05   0.845481E+01
  1896   0.312717E+03   0.148379E+02  -0.585849E+01   0.578205E+05   0.852068E+01
  1897   0.311520E+03   0.148942E+02  -0.609358E+01   0.577211E+05   0.858609E+01
  1898   0.310334E+03   0.149496E+02  -0.633243E+01   0.576218E+05   0.865102E+01
  1899   0.309176E+03   0.150039E+02  -0.657463E+01   0.575227E+05   0.871545E+01
  1900   0.308030E+03   0.150557E+02  -0.682035E+01   0.574238E+05   0.877938E+01
  1901   0.306912E+03   0.151065E+02  -0.706947E+01   0.573250E+05   0.884279E+01
  1902   0.305821E+03   0.151556E+02  -0.732168E+01   0.572264E+05   0.890569E+01
  1903   0.304743E+03   0.152028E+02  -0.757664E+01   0.571279E+05   0.896806E+01
  1904   0.303707E+03   0.152498E+02  -0.783402E+01   0.570297E+05   0.902992E+01
  1905   0.302662E+03   0.152942E+02  -0.809497E+01   0.569315E+05   0.909125E+01
  1906   0.301652E+03   0.153369E+02  -0.835872E+01   0.568336E+05   0.915205E+01
  1907   0.300669E+03   0.153792E+02  -0.862374E+01   0.567358E+05   0.921234E+01
  1908   0.299707E+03   0.154190E+02  -0.889223E+01   0.566381E+05   0.927209E+01
  1909   0.298757E+03   0.154570E+02  -0.916192E+01   0.565407E+05   0.933132E+01
  1910   0.297835E+03   0.154947E+02  -0.943427E+01   0.564433E+05   0.939002E+01
  1911   0.296941E+03   0.155298E+02  -0.970924E+01   0.563462E+05   0.944818E+01
  1912   0.296067E+03   0.155631E+02  -0.998456E+01   0.562492E+05   0.950582E+01
  1913   0.295221E+03   0.155945E+02  -0.102617E+02   0.561524E+05   0.956292E+01
  1914   0.294387E+03   0.156242E+02  -0.105406E+02   0.560557E+05   0.961949E+01
  1915   0.293581E+03   0.156527E+02  -0.108212E+02   0.559592E+05   0.967552E+01
  1916   0.292789E+03   0.156794E+02  -0.111028E+02   0.558628E+05   0.973102E+01
  1917   0.292031E+03   0.157035E+02  -0.113861E+02   0.557666E+05   0.978597E+01
  1918   0.291287E+03   0.157273E+02  -0.116702E+02   0.556706E+05   0.984039E+01
  1919   0.290570E+03   0.157484E+02  -0.119552E+02   0.555747E+05   0.989427E+01
  1920   0.289874E+03   0.157677E+02  -0.122410E+02   0.554789E+05   0.994760E+01
  1921   0.289191E+03   0.157859E+02  -0.125269E+02   0.553834E+05   0.100004E+02
  1922   0.288543E+03   0.158015E+02  -0.128135E+02   0.552880E+05   0.100526E+02
  1923   0.287908E+03   0.158159E+02  -0.131000E+02   0.551927E+05   0.101043E+02
  1924   0.287287E+03   0.158285E+02  -0.133873E+02   0.550976E+05   0.101555E+02
  1925   0.286708E+03   0.158384E+02  -0.136751E+02   0.550027E+05   0.102061E+02
  1926   0.286135E+03   0.158480E+02  -0.139621E+02   0.549079E+05   0.102561E+02
  1927   0.285575E+03   0.158556E+02  -0.142505E+02   0.548132E+05   0.103057E+02
  1928   0.285058E+03   0.158614E+02  -0.145356E+02   0.547188E+05   0.103546E+02
  1929   0.284546E+03   0.158652E+02  -0.148227E+02   0.546244E+05   0.104030E+02
  1930   0.284063E+03   0.158672E+02  -0.151081E+02   0.545303E+05   0.104508E+02
  1931   0.283608E+03   0.158665E+02  -0.153931E+02   0.544363E+05   0.104981E+02
  1932   0.283166E+03   0.158653E+02  -0.156771E+02   0.543424E+05   0.105448E+02
  1933   0.282745E+03   0.158615E+02  -0.159606E+02   0.542487E+05   0.105910E+02
  1934   0.282345E+03   0.158565E+02  -0.162430E+02   0.541551E+05   0.106366E+02
  1935   0.281965E+03   0.158489E+02  -0.165243E+02   0.540617E+05   0.106817E+02
  1936   0.281606E+03   0.158408E+02  -0.168042E+02   0.539685E+05   0.107262E+02
  1937   0.281260E+03   0.158285E+02  -0.170822E+02   0.538754E+05   0.107701E+02
  1938   0.280943E+03   0.158165E+02  -0.173589E+02   0.537825E+05   0.108134E+02
  1939   0.280646E+03   0.158018E+02  -0.176342E+02   0.536897E+05   0.108562E+02
  1940   0.280363E+03   0.157859E+02  -0.179082E+02   0.535970E+05   0.108984E+02
  1941   0.280109E+03   0.157681E+02  -0.181792E+02   0.535045E+05   0.109401E+02
  1942   0.279860E+03   0.157482E+02  -0.184488E+02   0.534122E+05   0.109812E+02
  1943   0.279639E+03   0.157272E+02  -0.187170E+02   0.533200E+05   0.110217E+02
  1944   0.279440E+03   0.157027E+02  -0.189821E+02   0.532280E+05   0.110616E+02
  1945   0.279246E+03   0.156784E+02  -0.192443E+02   0.531361E+05   0.111009E+02
  1946   0.279081E+03   0.156515E+02  -0.195055E+02   0.530444E+05   0.111397E+02
  1947   0.278922E+03   0.156232E+02  -0.197629E+02   0.529528E+05   0.111779E+02
  1948   0.278799E+03   0.155930E+02  -0.200187E+02   0.528613E+05   0.112156E+02
  1949   0.278682E+03   0.155601E+02  -0.202706E+02   0.527700E+05   0.112526E+02
  1950   0.278586E+03   0.155266E+02  -0.205207E+02   0.526789E+05   0.112891E+02
  1951   0.278512E+03   0.154919E+02  -0.207668E+02   0.525879E+05   0.113249E+02
  1952   0.278450E+03   0.154536E+02  -0.210105E+02   0.524971E+05   0.113602E+02
  1953   0.278410E+03   0.154149E+02  -0.212508E+02   0.524064E+05   0.113950E+02
  1954   0.278383E+03   0.153742E+02  -0.214878E+02   0.523158E+05   0.114291E+02
  1955   0.278369E+03   0.153322E+02  -0.217222E+02   0.522254E+05   0.114626E+02
  1956   0.278369E+03   0.152883E+02  -0.219525E+02   0.521352E+05   0.114955E+02
  1957   0.278419E+03   0.152423E+02  -0.221794E+02   0.520451E+05   0.115278E+02
  1958   0.278429E+03   0.151952E+02  -0.224029E+02   0.519551E+05   0.115596E+02
  1959   0.278483E+03   0.151461E+02  -0.226229E+02   0.518653E+05   0.115907E+02
  1960   0.278542E+03   0.150964E+02  -0.228395E+02   0.517756E+05   0.116212E+02
