#    L    TT             EE             BB             TE             PP             TP             EP          
  1652   0.466293E+03   0.265446E+02   0.000000E+00  -0.341258E+02   0.188556E-08   0.264614E-06   0.219453E-06
  1653   0.466414E+03   0.264230E+02   0.000000E+00  -0.345793E+02   0.188231E-08   0.257843E-06   0.218559E-06
  1654   0.466568E+03   0.262998E+02   0.000000E+00  -0.350269E+02   0.187907E-08   0.251156E-06   0.217649E-06
  1655   0.466764E+03   0.261735E+02   0.000000E+00  -0.354633E+02   0.187583E-08   0.244553E-06   0.216722E-06
  1656   0.466985E+03   0.260441E+02   0.000000E+00  -0.358921E+02   0.187260E-08   0.238034E-06   0.215779E-06
  1657   0.467225E+03   0.259125E+02   0.000000E+00  -0.363119E+02   0.186938E-08   0.231598E-06   0.214820E-06
  1658   0.467513E+03   0.257778E+02   0.000000E+00  -0.367234E+02   0.186616E-08   0.225246E-06   0.213845E-06
  1659   0.467826E+03   0.256409E+02   0.000000E+00  -0.371251E+02   0.186295E-08   0.218977E-06   0.212854E-06
  1660   0.468157E+03   0.255024E+02   0.000000E+00  -0.375176E+02   0.185974E-08   0.212792E-06   0.211847E-06
  1661   0.468528E+03   0.253609E+02   0.000000E+00  -0.379017E+02   0.185654E-08   0.206690E-06   0.210825E-06
  1662   0.468916E+03   0.252180E+02   0.000000E+00  -0.382766E+02   0.185334E-08   0.200670E-06   0.209786E-06
  1663   0.469336E+03   0.250728E+02   0.000000E+00  -0.386407E+02   0.185015E-08   0.194734E-06   0.208732E-06
  1664   0.469773E+03   0.249246E+02   0.000000E+00  -0.389956E+02   0.184697E-08   0.188880E-06   0.207663E-06
  1665   0.470242E+03   0.247751E+02   0.000000E+00  -0.393412E+02   0.184379E-08   0.183108E-06   0.206578E-06
  1666   0.470734E+03   0.246233E+02   0.000000E+00  -0.396783E+02   0.184061E-08   0.177419E-06   0.205479E-06
  1667   0.471243E+03   0.244701E+02   0.000000E+00  -0.400037E+02   0.183745E-08   0.171812E-06   0.204363E-06
  1668   0.471783E+03   0.243148E+02   0.000000E+00  -0.403205E+02   0.183428E-08   0.166288E-06   0.203233E-06
  1669   0.472339E+03   0.241580E+02   0.000000E+00  -0.406263E+02   0.183113E-08   0.160845E-06   0.202088E-06
  1670   0.472911E+03   0.239991E+02   0.000000E+00  -0.409220E+02   0.182798E-08   0.155484E-06   0.200928E-06
  1671   0.473513E+03   0.238381E+02   0.000000E+00  -0.412089E+02   0.182483E-08   0.150204E-06   0.199753E-06
  1672   0.474130E+03   0.236758E+02   0.000000E+00  -0.414848E+02   0.182169E-08   0.145006E-06   0.198564E-06
  1673   0.474755E+03   0.235113E+02   0.000000E+00  -0.417503E+02   0.181856E-08   0.139889E-06   0.197360E-06
  1674   0.475409E+03   0.233470E+02   0.000000E+00  -0.420056E+02   0.181543E-08   0.134854E-06   0.196141E-06
  1675   0.476064E+03   0.231799E+02   0.000000E+00  -0.422505E+02   0.181230E-08   0.129899E-06   0.194908E-06
  1676   0.476747E+03   0.230108E+02   0.000000E+00  -0.424850E+02   0.180919E-08   0.125026E-06   0.193661E-06
  1677   0.477445E+03   0.228418E+02   0.000000E+00  -0.427090E+02   0.180607E-08   0.120233E-06   0.192399E-06
  1678   0.478143E+03   0.226701E+02   0.000000E+00  -0.429226E+02   0.180297E-08   0.115521E-06   0.191124E-06
  1679   0.478861E+03   0.224986E+02   0.000000E+00  -0.431257E+02   0.179987E-08   0.110889E-06   0.189834E-06
  1680   0.479593E+03   0.223251E+02   0.000000E+00  -0.433175E+02   0.179677E-08   0.106338E-06   0.188531E-06
  1681   0.480338E+03   0.221496E+02   0.000000E+00  -0.434987E+02   0.179368E-08   0.101866E-06   0.187213E-06
  1682   0.481082E+03   0.219744E+02   0.000000E+00  -0.436708E+02   0.179059E-08   0.974749E-07   0.185882E-06
  1683   0.481847E+03   0.217987E+02   0.000000E+00  -0.438308E+02   0.178751E-08   0.931634E-07   0.184538E-06
  1684   0.482616E+03   0.216211E+02   0.000000E+00  -0.439809E+02   0.178444E-08   0.889317E-07   0.183180E-06
  1685   0.483398E+03   0.214430E+02   0.000000E+00  -0.441203E+02   0.178137E-08   0.847795E-07   0.181808E-06
  1686   0.484186E+03   0.212644E+02   0.000000E+00  -0.442475E+02   0.177831E-08   0.807067E-07   0.180423E-06
  1687   0.484970E+03   0.210840E+02   0.000000E+00  -0.443647E+02   0.177525E-08   0.767133E-07   0.179025E-06
  1688   0.485774E+03   0.209039E+02   0.000000E+00  -0.444718E+02   0.177220E-08   0.727989E-07   0.177614E-06
  1689   0.486568E+03   0.207235E+02   0.000000E+00  -0.445666E+02   0.176915E-08   0.689636E-07   0.176190E-06
  1690   0.487365E+03   0.205419E+02   0.000000E+00  -0.446513E+02   0.176611E-08   0.652070E-07   0.174753E-06
  1691   0.488174E+03   0.203606E+02   0.000000E+00  -0.447258E+02   0.176307E-08   0.615292E-07   0.173303E-06
  1692   0.488987E+03   0.201776E+02   0.000000E+00  -0.447887E+02   0.176004E-08   0.579299E-07   0.171840E-06
  1693   0.489795E+03   0.199949E+02   0.000000E+00  -0.448406E+02   0.175702E-08   0.544090E-07   0.170365E-06
  1694   0.490600E+03   0.198127E+02   0.000000E+00  -0.448830E+02   0.175400E-08   0.509664E-07   0.168877E-06
  1695   0.491415E+03   0.196286E+02   0.000000E+00  -0.449129E+02   0.175098E-08   0.476018E-07   0.167377E-06
  1696   0.492225E+03   0.194458E+02   0.000000E+00  -0.449332E+02   0.174797E-08   0.443152E-07   0.165864E-06
  1697   0.493024E+03   0.192619E+02   0.000000E+00  -0.449424E+02   0.174497E-08   0.411065E-07   0.164339E-06
  1698   0.493832E+03   0.190785E+02   0.000000E+00  -0.449413E+02   0.174197E-08   0.379754E-07   0.162802E-06
  1699   0.494635E+03   0.188948E+02   0.000000E+00  -0.449282E+02   0.173897E-08   0.349218E-07   0.161253E-06
  1700   0.495433E+03   0.187102E+02   0.000000E+00  -0.449055E+02   0.173598E-08   0.319455E-07   0.159692E-06
  1701   0.496218E+03   0.185275E+02   0.000000E+00  -0.448715E+02   0.173300E-08   0.290466E-07   0.158119E-06
  1702   0.497012E+03   0.183439E+02   0.000000E+00  -0.448271E+02   0.173002E-08   0.262249E-07   0.156535E-06
  1703   0.497792E+03   0.181615E+02   0.000000E+00  -0.447730E+02   0.172705E-08   0.234805E-07   0.154939E-06
  1704   0.498566E+03   0.179783E+02   0.000000E+00  -0.447078E+02   0.172408E-08   0.208134E-07   0.153332E-06
  1705   0.499335E+03   0.177963E+02   0.000000E+00  -0.446322E+02   0.172112E-08   0.182236E-07   0.151715E-06
  1706   0.500089E+03   0.176127E+02   0.000000E+00  -0.445462E+02   0.171816E-08   0.157113E-07   0.150087E-06
  1707   0.500844E+03   0.174304E+02   0.000000E+00  -0.444514E+02   0.171521E-08   0.132764E-07   0.148449E-06
  1708   0.501584E+03   0.172495E+02   0.000000E+00  -0.443455E+02   0.171226E-08   0.109189E-07   0.146801E-06
  1709   0.502318E+03   0.170693E+02   0.000000E+00  -0.442302E+02   0.170932E-08   0.863889E-08   0.145143E-06
  1710   0.503037E+03   0.168904E+02   0.000000E+00  -0.441045E+02   0.170638E-08   0.643642E-08   0.143476E-06
  1711   0.503741E+03   0.167122E+02   0.000000E+00  -0.439686E+02   0.170345E-08   0.431150E-08   0.141799E-06
  1712   0.504446E+03   0.165332E+02   0.000000E+00  -0.438241E+02   0.170053E-08   0.226416E-08   0.140114E-06
  1713   0.505127E+03   0.163556E+02   0.000000E+00  -0.436700E+02   0.169761E-08   0.294441E-09   0.138421E-06
  1714   0.505793E+03   0.161794E+02   0.000000E+00  -0.435059E+02   0.169469E-08  -0.159763E-08   0.136719E-06
  1715   0.506444E+03   0.160033E+02   0.000000E+00  -0.433338E+02   0.169178E-08  -0.341202E-08   0.135009E-06
  1716   0.507094E+03   0.158286E+02   0.000000E+00  -0.431516E+02   0.168887E-08  -0.514869E-08   0.133291E-06
  1717   0.507720E+03   0.156547E+02   0.000000E+00  -0.429608E+02   0.168597E-08  -0.680762E-08   0.131566E-06
  1718   0.508323E+03   0.154822E+02   0.000000E+00  -0.427615E+02   0.168308E-08  -0.838876E-08   0.129833E-06
  1719   0.508918E+03   0.153106E+02   0.000000E+00  -0.425528E+02   0.168019E-08  -0.989209E-08   0.128094E-06
  1720   0.509503E+03   0.151405E+02   0.000000E+00  -0.423364E+02   0.167730E-08  -0.113176E-07   0.126348E-06
  1721   0.510064E+03   0.149720E+02   0.000000E+00  -0.421108E+02   0.167442E-08  -0.126652E-07   0.124596E-06
  1722   0.510616E+03   0.148035E+02   0.000000E+00  -0.418774E+02   0.167154E-08  -0.139349E-07   0.122837E-06
  1723   0.511144E+03   0.146367E+02   0.000000E+00  -0.416356E+02   0.166867E-08  -0.151266E-07   0.121073E-06
  1724   0.511646E+03   0.144722E+02   0.000000E+00  -0.413861E+02   0.166581E-08  -0.162404E-07   0.119303E-06
  1725   0.512132E+03   0.143078E+02   0.000000E+00  -0.411283E+02   0.166295E-08  -0.172762E-07   0.117528E-06
  1726   0.512600E+03   0.141458E+02   0.000000E+00  -0.408635E+02   0.166009E-08  -0.182339E-07   0.115748E-06
  1727   0.513051E+03   0.139847E+02   0.000000E+00  -0.405904E+02   0.165724E-08  -0.191136E-07   0.113963E-06
  1728   0.513476E+03   0.138267E+02   0.000000E+00  -0.403104E+02   0.165440E-08  -0.199151E-07   0.112174E-06
  1729   0.513890E+03   0.136697E+02   0.000000E+00  -0.400229E+02   0.165155E-08  -0.206385E-07   0.110381E-06
  1730   0.514264E+03   0.135136E+02   0.000000E+00  -0.397272E+02   0.164872E-08  -0.212838E-07   0.108583E-06
  1731   0.514628E+03   0.133593E+02   0.000000E+00  -0.394261E+02   0.164589E-08  -0.218508E-07   0.106782E-06
  1732   0.514965E+03   0.132066E+02   0.000000E+00  -0.391169E+02   0.164306E-08  -0.223396E-07   0.104978E-06
  1733   0.515283E+03   0.130565E+02   0.000000E+00  -0.388016E+02   0.164024E-08  -0.227501E-07   0.103171E-06
  1734   0.515575E+03   0.129073E+02   0.000000E+00  -0.384797E+02   0.163743E-08  -0.230823E-07   0.101360E-06
  1735   0.515840E+03   0.127607E+02   0.000000E+00  -0.381504E+02   0.163462E-08  -0.233362E-07   0.995476E-07
  1736   0.516086E+03   0.126151E+02   0.000000E+00  -0.378167E+02   0.163181E-08  -0.235117E-07   0.977326E-07
  1737   0.516306E+03   0.124728E+02   0.000000E+00  -0.374756E+02   0.162901E-08  -0.236089E-07   0.959155E-07
  1738   0.516498E+03   0.123316E+02   0.000000E+00  -0.371287E+02   0.162621E-08  -0.236275E-07   0.940968E-07
  1739   0.516678E+03   0.121929E+02   0.000000E+00  -0.367767E+02   0.162342E-08  -0.235678E-07   0.922767E-07
  1740   0.516815E+03   0.120561E+02   0.000000E+00  -0.364189E+02   0.162063E-08  -0.234295E-07   0.904553E-07
  1741   0.516947E+03   0.119211E+02   0.000000E+00  -0.360546E+02   0.161785E-08  -0.232127E-07   0.886331E-07
  1742   0.517037E+03   0.117888E+02   0.000000E+00  -0.356868E+02   0.161508E-08  -0.229173E-07   0.868103E-07
  1743   0.517106E+03   0.116583E+02   0.000000E+00  -0.353126E+02   0.161230E-08  -0.225433E-07   0.849871E-07
  1744   0.517146E+03   0.115305E+02   0.000000E+00  -0.349341E+02   0.160954E-08  -0.220907E-07   0.831638E-07
  1745   0.517159E+03   0.114039E+02   0.000000E+00  -0.345507E+02   0.160677E-08  -0.215594E-07   0.813408E-07
  1746   0.517143E+03   0.112807E+02   0.000000E+00  -0.341624E+02   0.160402E-08  -0.209495E-07   0.795182E-07
  1747   0.517105E+03   0.111602E+02   0.000000E+00  -0.337700E+02   0.160126E-08  -0.202608E-07   0.776964E-07
  1748   0.517032E+03   0.110424E+02   0.000000E+00  -0.333734E+02   0.159852E-08  -0.194933E-07   0.758756E-07
  1749   0.516929E+03   0.109259E+02   0.000000E+00  -0.329713E+02   0.159577E-08  -0.186471E-07   0.740561E-07
  1750   0.516797E+03   0.108121E+02   0.000000E+00  -0.325666E+02   0.159303E-08  -0.177220E-07   0.722382E-07
  1751   0.516636E+03   0.107002E+02   0.000000E+00  -0.321587E+02   0.159030E-08  -0.167183E-07   0.704221E-07
  1752   0.516453E+03   0.105905E+02   0.000000E+00  -0.317452E+02   0.158757E-08  -0.156368E-07   0.686080E-07
  1753   0.516240E+03   0.104827E+02   0.000000E+00  -0.313301E+02   0.158485E-08  -0.144786E-07   0.667960E-07
  1754   0.515998E+03   0.103784E+02   0.000000E+00  -0.309111E+02   0.158213E-08  -0.132450E-07   0.649864E-07
  1755   0.515726E+03   0.102775E+02   0.000000E+00  -0.304890E+02   0.157941E-08  -0.119369E-07   0.631792E-07
  1756   0.515432E+03   0.101780E+02   0.000000E+00  -0.300638E+02   0.157670E-08  -0.105554E-07   0.613746E-07
  1757   0.515102E+03   0.100812E+02   0.000000E+00  -0.296364E+02   0.157400E-08  -0.910181E-08   0.595727E-07
  1758   0.514734E+03   0.998682E+01   0.000000E+00  -0.292068E+02   0.157130E-08  -0.757706E-08   0.577738E-07
  1759   0.514352E+03   0.989511E+01   0.000000E+00  -0.287751E+02   0.156860E-08  -0.598231E-08   0.559779E-07
  1760   0.513933E+03   0.980612E+01   0.000000E+00  -0.283405E+02   0.156591E-08  -0.431867E-08   0.541852E-07
  1761   0.513484E+03   0.971969E+01   0.000000E+00  -0.279046E+02   0.156322E-08  -0.258724E-08   0.523959E-07
  1762   0.513006E+03   0.963577E+01   0.000000E+00  -0.274667E+02   0.156054E-08  -0.789137E-09   0.506100E-07
  1763   0.512506E+03   0.955464E+01   0.000000E+00  -0.270269E+02   0.155786E-08   0.107454E-08   0.488279E-07
  1764   0.511983E+03   0.947625E+01   0.000000E+00  -0.265866E+02   0.155519E-08   0.300269E-08   0.470495E-07
  1765   0.511416E+03   0.940029E+01   0.000000E+00  -0.261445E+02   0.155252E-08   0.499419E-08   0.452751E-07
  1766   0.510827E+03   0.932692E+01   0.000000E+00  -0.257021E+02   0.154986E-08   0.704795E-08   0.435048E-07
  1767   0.510209E+03   0.925614E+01   0.000000E+00  -0.252580E+02   0.154720E-08   0.916284E-08   0.417387E-07
  1768   0.509561E+03   0.918811E+01   0.000000E+00  -0.248136E+02   0.154455E-08   0.113378E-07   0.399771E-07
  1769   0.508890E+03   0.912268E+01   0.000000E+00  -0.243698E+02   0.154190E-08   0.135716E-07   0.382200E-07
  1770   0.508183E+03   0.905978E+01   0.000000E+00  -0.239244E+02   0.153925E-08   0.158633E-07   0.364676E-07
  1771   0.507453E+03   0.899963E+01   0.000000E+00  -0.234797E+02   0.153661E-08   0.182117E-07   0.347200E-07
  1772   0.506701E+03   0.894202E+01   0.000000E+00  -0.230357E+02   0.153398E-08   0.206157E-07   0.329775E-07
  1773   0.505905E+03   0.888702E+01   0.000000E+00  -0.225903E+02   0.153135E-08   0.230743E-07   0.312401E-07
  1774   0.505094E+03   0.883472E+01   0.000000E+00  -0.221472E+02   0.152872E-08   0.255862E-07   0.295081E-07
  1775   0.504253E+03   0.878504E+01   0.000000E+00  -0.217042E+02   0.152610E-08   0.281503E-07   0.277815E-07
  1776   0.503390E+03   0.873792E+01   0.000000E+00  -0.212615E+02   0.152348E-08   0.307657E-07   0.260605E-07
  1777   0.502482E+03   0.869357E+01   0.000000E+00  -0.208211E+02   0.152087E-08   0.334312E-07   0.243453E-07
  1778   0.501560E+03   0.865171E+01   0.000000E+00  -0.203811E+02   0.151826E-08   0.361456E-07   0.226360E-07
  1779   0.500607E+03   0.861256E+01   0.000000E+00  -0.199429E+02   0.151565E-08   0.389078E-07   0.209327E-07
  1780   0.499633E+03   0.857597E+01   0.000000E+00  -0.195058E+02   0.151305E-08   0.417169E-07   0.192357E-07
  1781   0.498636E+03   0.854196E+01   0.000000E+00  -0.190707E+02   0.151046E-08   0.445715E-07   0.175450E-07
  1782   0.497595E+03   0.851060E+01   0.000000E+00  -0.186375E+02   0.150787E-08   0.474707E-07   0.158608E-07
  1783   0.496538E+03   0.848182E+01   0.000000E+00  -0.182063E+02   0.150528E-08   0.504133E-07   0.141833E-07
  1784   0.495467E+03   0.845554E+01   0.000000E+00  -0.177765E+02   0.150270E-08   0.533983E-07   0.125126E-07
  1785   0.494358E+03   0.843192E+01   0.000000E+00  -0.173502E+02   0.150012E-08   0.564245E-07   0.108489E-07
  1786   0.493228E+03   0.841082E+01   0.000000E+00  -0.169262E+02   0.149755E-08   0.594907E-07   0.919229E-08
  1787   0.492074E+03   0.839239E+01   0.000000E+00  -0.165044E+02   0.149498E-08   0.625960E-07   0.754295E-08
  1788   0.490899E+03   0.837640E+01   0.000000E+00  -0.160870E+02   0.149242E-08   0.657392E-07   0.590102E-08
  1789   0.489693E+03   0.836295E+01   0.000000E+00  -0.156713E+02   0.148986E-08   0.689191E-07   0.426665E-08
  1790   0.488458E+03   0.835202E+01   0.000000E+00  -0.152594E+02   0.148730E-08   0.721348E-07   0.264000E-08
  1791   0.487208E+03   0.834355E+01   0.000000E+00  -0.148514E+02   0.148475E-08   0.753850E-07   0.102122E-08
  1792   0.485935E+03   0.833763E+01   0.000000E+00  -0.144459E+02   0.148220E-08   0.786687E-07  -0.589541E-09
  1793   0.484625E+03   0.833416E+01   0.000000E+00  -0.140444E+02   0.147966E-08   0.819847E-07  -0.219214E-08
  1794   0.483307E+03   0.833310E+01   0.000000E+00  -0.136469E+02   0.147712E-08   0.853320E-07  -0.378641E-08
  1795   0.481967E+03   0.833466E+01   0.000000E+00  -0.132536E+02   0.147459E-08   0.887094E-07  -0.537222E-08
  1796   0.480575E+03   0.833855E+01   0.000000E+00  -0.128637E+02   0.147206E-08   0.921159E-07  -0.694941E-08
  1797   0.479197E+03   0.834477E+01   0.000000E+00  -0.124787E+02   0.146954E-08   0.955503E-07  -0.851783E-08
  1798   0.477782E+03   0.835341E+01   0.000000E+00  -0.120972E+02   0.146702E-08   0.990115E-07  -0.100773E-07
  1799   0.476344E+03   0.836454E+01   0.000000E+00  -0.117208E+02   0.146450E-08   0.102498E-06  -0.116278E-07
  1800   0.474892E+03   0.837801E+01   0.000000E+00  -0.113495E+02   0.146199E-08   0.106010E-06  -0.131690E-07
  1801   0.473424E+03   0.839375E+01   0.000000E+00  -0.109823E+02   0.145948E-08   0.109545E-06  -0.147008E-07
  1802   0.471941E+03   0.841177E+01   0.000000E+00  -0.106204E+02   0.145698E-08   0.113104E-06  -0.162233E-07
  1803   0.470429E+03   0.843211E+01   0.000000E+00  -0.102640E+02   0.145448E-08   0.116685E-06  -0.177363E-07
  1804   0.468887E+03   0.845463E+01   0.000000E+00  -0.991177E+01   0.145199E-08   0.120288E-06  -0.192397E-07
  1805   0.467331E+03   0.847946E+01   0.000000E+00  -0.956522E+01   0.144949E-08   0.123914E-06  -0.207337E-07
  1806   0.465767E+03   0.850653E+01   0.000000E+00  -0.922396E+01   0.144701E-08   0.127562E-06  -0.222181E-07
  1807   0.464174E+03   0.853575E+01   0.000000E+00  -0.888825E+01   0.144453E-08   0.131232E-06  -0.236928E-07
  1808   0.462567E+03   0.856689E+01   0.000000E+00  -0.855788E+01   0.144205E-08   0.134922E-06  -0.251580E-07
  1809   0.460946E+03   0.860001E+01   0.000000E+00  -0.823326E+01   0.143958E-08   0.138634E-06  -0.266134E-07
  1810   0.459312E+03   0.863533E+01   0.000000E+00  -0.791442E+01   0.143711E-08   0.142366E-06  -0.280590E-07
  1811   0.457648E+03   0.867263E+01   0.000000E+00  -0.760130E+01   0.143464E-08   0.146118E-06  -0.294949E-07
  1812   0.455978E+03   0.871195E+01   0.000000E+00  -0.729424E+01   0.143218E-08   0.149891E-06  -0.309210E-07
  1813   0.454295E+03   0.875316E+01   0.000000E+00  -0.699312E+01   0.142972E-08   0.153683E-06  -0.323372E-07
  1814   0.452591E+03   0.879623E+01   0.000000E+00  -0.669811E+01   0.142727E-08   0.157494E-06  -0.337435E-07
  1815   0.450881E+03   0.884116E+01   0.000000E+00  -0.640924E+01   0.142482E-08   0.161324E-06  -0.351398E-07
  1816   0.449158E+03   0.888788E+01   0.000000E+00  -0.612676E+01   0.142238E-08   0.165173E-06  -0.365262E-07
  1817   0.447414E+03   0.893636E+01   0.000000E+00  -0.585040E+01   0.141994E-08   0.169040E-06  -0.379025E-07
  1818   0.445658E+03   0.898661E+01   0.000000E+00  -0.558050E+01   0.141751E-08   0.172925E-06  -0.392688E-07
  1819   0.443874E+03   0.903868E+01   0.000000E+00  -0.531714E+01   0.141507E-08   0.176828E-06  -0.406250E-07
  1820   0.442100E+03   0.909220E+01   0.000000E+00  -0.506029E+01   0.141265E-08   0.180748E-06  -0.419710E-07
  1821   0.440320E+03   0.914746E+01   0.000000E+00  -0.481004E+01   0.141022E-08   0.184685E-06  -0.433068E-07
  1822   0.438521E+03   0.920422E+01   0.000000E+00  -0.456651E+01   0.140780E-08   0.188639E-06  -0.446324E-07
  1823   0.436739E+03   0.926263E+01   0.000000E+00  -0.432971E+01   0.140539E-08   0.192609E-06  -0.459477E-07
  1824   0.434923E+03   0.932223E+01   0.000000E+00  -0.409961E+01   0.140298E-08   0.196596E-06  -0.472527E-07
  1825   0.433103E+03   0.938323E+01   0.000000E+00  -0.387652E+01   0.140057E-08   0.200598E-06  -0.485474E-07
  1826   0.431270E+03   0.944646E+01   0.000000E+00  -0.366026E+01   0.139817E-08   0.204615E-06  -0.498317E-07
  1827   0.429441E+03   0.951070E+01   0.000000E+00  -0.345092E+01   0.139577E-08   0.208648E-06  -0.511055E-07
  1828   0.427593E+03   0.957617E+01   0.000000E+00  -0.324868E+01   0.139338E-08   0.212695E-06  -0.523688E-07
  1829   0.425741E+03   0.964212E+01   0.000000E+00  -0.305343E+01   0.139099E-08   0.216757E-06  -0.536217E-07
  1830   0.423885E+03   0.971078E+01   0.000000E+00  -0.286526E+01   0.138860E-08   0.220832E-06  -0.548639E-07
  1831   0.422025E+03   0.977990E+01   0.000000E+00  -0.268428E+01   0.138622E-08   0.224922E-06  -0.560956E-07
  1832   0.420154E+03   0.985022E+01   0.000000E+00  -0.251052E+01   0.138384E-08   0.229025E-06  -0.573166E-07
  1833   0.418287E+03   0.992173E+01   0.000000E+00  -0.234385E+01   0.138146E-08   0.233141E-06  -0.585270E-07
  1834   0.416417E+03   0.999368E+01   0.000000E+00  -0.218468E+01   0.137909E-08   0.237270E-06  -0.597266E-07
  1835   0.414536E+03   0.100675E+02   0.000000E+00  -0.203251E+01   0.137673E-08   0.241412E-06  -0.609154E-07
  1836   0.412652E+03   0.101433E+02   0.000000E+00  -0.188789E+01   0.137437E-08   0.245565E-06  -0.620935E-07
  1837   0.410773E+03   0.102180E+02   0.000000E+00  -0.175055E+01   0.137201E-08   0.249731E-06  -0.632607E-07
  1838   0.408890E+03   0.102946E+02   0.000000E+00  -0.162068E+01   0.136965E-08   0.253908E-06  -0.644170E-07
  1839   0.406998E+03   0.103724E+02   0.000000E+00  -0.149814E+01   0.136730E-08   0.258096E-06  -0.655624E-07
  1840   0.405118E+03   0.104498E+02   0.000000E+00  -0.138313E+01   0.136496E-08   0.262295E-06  -0.666969E-07
  1841   0.403235E+03   0.105290E+02   0.000000E+00  -0.127550E+01   0.136262E-08   0.266505E-06  -0.678203E-07
  1842   0.401350E+03   0.106086E+02   0.000000E+00  -0.117538E+01   0.136028E-08   0.270725E-06  -0.689327E-07
  1843   0.399463E+03   0.106886E+02   0.000000E+00  -0.108278E+01   0.135794E-08   0.274954E-06  -0.700339E-07
  1844   0.397582E+03   0.107697E+02   0.000000E+00  -0.997593E+00   0.135561E-08   0.279194E-06  -0.711241E-07
  1845   0.395720E+03   0.108512E+02   0.000000E+00  -0.919987E+00   0.135329E-08   0.283442E-06  -0.722031E-07
  1846   0.393835E+03   0.109337E+02   0.000000E+00  -0.849770E+00   0.135096E-08   0.287700E-06  -0.732708E-07
  1847   0.391963E+03   0.110165E+02   0.000000E+00  -0.787267E+00   0.134865E-08   0.291966E-06  -0.743273E-07
  1848   0.390089E+03   0.110997E+02   0.000000E+00  -0.732136E+00   0.134633E-08   0.296240E-06  -0.753725E-07
  1849   0.388222E+03   0.111832E+02   0.000000E+00  -0.684553E+00   0.134402E-08   0.300522E-06  -0.764064E-07
  1850   0.386360E+03   0.112670E+02   0.000000E+00  -0.644472E+00   0.134171E-08   0.304812E-06  -0.774289E-07
  1851   0.384483E+03   0.113518E+02   0.000000E+00  -0.611915E+00   0.133941E-08   0.309109E-06  -0.784400E-07
  1852   0.382642E+03   0.114377E+02   0.000000E+00  -0.586875E+00   0.133711E-08   0.313413E-06  -0.794395E-07
  1853   0.380785E+03   0.115224E+02   0.000000E+00  -0.569193E+00   0.133482E-08   0.317723E-06  -0.804275E-07
  1854   0.378942E+03   0.116073E+02   0.000000E+00  -0.559004E+00   0.133252E-08   0.322037E-06  -0.814039E-07
  1855   0.377106E+03   0.116917E+02   0.000000E+00  -0.556073E+00   0.133024E-08   0.326356E-06  -0.823685E-07
  1856   0.375285E+03   0.117771E+02   0.000000E+00  -0.560313E+00   0.132795E-08   0.330679E-06  -0.833212E-07
  1857   0.373463E+03   0.118635E+02   0.000000E+00  -0.571861E+00   0.132567E-08   0.335004E-06  -0.842621E-07
  1858   0.371648E+03   0.119486E+02   0.000000E+00  -0.590554E+00   0.132340E-08   0.339331E-06  -0.851910E-07
  1859   0.369848E+03   0.120347E+02   0.000000E+00  -0.616456E+00   0.132112E-08   0.343659E-06  -0.861078E-07
  1860   0.368048E+03   0.121195E+02   0.000000E+00  -0.649257E+00   0.131886E-08   0.347989E-06  -0.870125E-07
  1861   0.366271E+03   0.122051E+02   0.000000E+00  -0.689166E+00   0.131659E-08   0.352318E-06  -0.879050E-07
  1862   0.364501E+03   0.122903E+02   0.000000E+00  -0.735874E+00   0.131433E-08   0.356645E-06  -0.887852E-07
  1863   0.362724E+03   0.123756E+02   0.000000E+00  -0.789370E+00   0.131207E-08   0.360972E-06  -0.896530E-07
  1864   0.360977E+03   0.124617E+02   0.000000E+00  -0.849714E+00   0.130982E-08   0.365295E-06  -0.905083E-07
  1865   0.359231E+03   0.125466E+02   0.000000E+00  -0.916745E+00   0.130757E-08   0.369616E-06  -0.913511E-07
  1866   0.357509E+03   0.126308E+02   0.000000E+00  -0.990453E+00   0.130533E-08   0.373933E-06  -0.921813E-07
  1867   0.355779E+03   0.127151E+02   0.000000E+00  -0.107053E+01   0.130308E-08   0.378244E-06  -0.929988E-07
  1868   0.354073E+03   0.127988E+02   0.000000E+00  -0.115725E+01   0.130085E-08   0.382551E-06  -0.938035E-07
  1869   0.352383E+03   0.128818E+02   0.000000E+00  -0.125024E+01   0.129861E-08   0.386851E-06  -0.945953E-07
  1870   0.350702E+03   0.129649E+02   0.000000E+00  -0.134970E+01   0.129638E-08   0.391144E-06  -0.953742E-07
  1871   0.349029E+03   0.130481E+02   0.000000E+00  -0.145526E+01   0.129415E-08   0.395430E-06  -0.961400E-07
  1872   0.347380E+03   0.131298E+02   0.000000E+00  -0.156713E+01   0.129193E-08   0.399707E-06  -0.968928E-07
  1873   0.345741E+03   0.132116E+02   0.000000E+00  -0.168498E+01   0.128971E-08   0.403975E-06  -0.976324E-07
  1874   0.344118E+03   0.132919E+02   0.000000E+00  -0.180890E+01   0.128750E-08   0.408233E-06  -0.983587E-07
  1875   0.342512E+03   0.133722E+02   0.000000E+00  -0.193870E+01   0.128528E-08   0.412480E-06  -0.990717E-07
  1876   0.340915E+03   0.134519E+02   0.000000E+00  -0.207424E+01   0.128308E-08   0.416716E-06  -0.997713E-07
  1877   0.339335E+03   0.135307E+02   0.000000E+00  -0.221558E+01   0.128087E-08   0.420939E-06  -0.100457E-06
