#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.761932E+04   0.155020E+01   0.309326E-02   0.408833E+02   0.608905E-07   0.145434E-03   0.140307E-06
   231   0.761126E+04   0.160425E+01   0.310718E-02   0.431172E+02   0.605946E-07   0.144146E-03   0.157566E-06
   232   0.760247E+04   0.166070E+01   0.312120E-02   0.453560E+02   0.603011E-07   0.142870E-03   0.174725E-06
   233   0.759287E+04   0.171979E+01   0.313527E-02   0.475980E+02   0.600099E-07   0.141606E-03   0.191785E-06
   234   0.758232E+04   0.178138E+01   0.314932E-02   0.498437E+02   0.597209E-07   0.140354E-03   0.208750E-06
   235   0.757104E+04   0.184555E+01   0.316329E-02   0.520915E+02   0.594341E-07   0.139114E-03   0.225625E-06
   236   0.755888E+04   0.191231E+01   0.317711E-02   0.543411E+02   0.591495E-07   0.137886E-03   0.242413E-06
   237   0.754591E+04   0.198176E+01   0.319072E-02   0.565908E+02   0.588671E-07   0.136670E-03   0.259117E-06
   238   0.753213E+04   0.205397E+01   0.320406E-02   0.588403E+02   0.585869E-07   0.135466E-03   0.275741E-06
   239   0.751762E+04   0.212880E+01   0.321707E-02   0.610888E+02   0.583088E-07   0.134274E-03   0.292288E-06
   240   0.750216E+04   0.220635E+01   0.322967E-02   0.633338E+02   0.580327E-07   0.133095E-03   0.308763E-06
   241   0.748604E+04   0.228676E+01   0.324182E-02   0.655757E+02   0.577588E-07   0.131928E-03   0.325168E-06
   242   0.746911E+04   0.236991E+01   0.325343E-02   0.678137E+02   0.574868E-07   0.130774E-03   0.341508E-06
   243   0.745137E+04   0.245595E+01   0.326446E-02   0.700459E+02   0.572169E-07   0.129631E-03   0.357785E-06
   244   0.743283E+04   0.254481E+01   0.327484E-02   0.722730E+02   0.569491E-07   0.128502E-03   0.374004E-06
   245   0.741348E+04   0.263659E+01   0.328450E-02   0.744918E+02   0.566831E-07   0.127385E-03   0.390168E-06
   246   0.739339E+04   0.273129E+01   0.329339E-02   0.767034E+02   0.564191E-07   0.126280E-03   0.406281E-06
   247   0.737257E+04   0.282885E+01   0.330143E-02   0.789055E+02   0.561570E-07   0.125188E-03   0.422346E-06
   248   0.735095E+04   0.292966E+01   0.330857E-02   0.810978E+02   0.558969E-07   0.124109E-03   0.438367E-06
   249   0.732867E+04   0.303319E+01   0.331474E-02   0.832794E+02   0.556385E-07   0.123043E-03   0.454348E-06
   250   0.730558E+04   0.313991E+01   0.331988E-02   0.854485E+02   0.553821E-07   0.121989E-03   0.470291E-06
   251   0.728182E+04   0.324954E+01   0.332394E-02   0.876057E+02   0.551274E-07   0.120948E-03   0.486201E-06
   252   0.725720E+04   0.336228E+01   0.332692E-02   0.897493E+02   0.548745E-07   0.119920E-03   0.502076E-06
   253   0.723206E+04   0.347791E+01   0.332885E-02   0.918775E+02   0.546235E-07   0.118904E-03   0.517916E-06
   254   0.720614E+04   0.359671E+01   0.332975E-02   0.939902E+02   0.543742E-07   0.117901E-03   0.533721E-06
   255   0.717949E+04   0.371840E+01   0.332964E-02   0.960872E+02   0.541266E-07   0.116909E-03   0.549490E-06
   256   0.715220E+04   0.384332E+01   0.332855E-02   0.981682E+02   0.538808E-07   0.115929E-03   0.565222E-06
   257   0.712427E+04   0.397103E+01   0.332648E-02   0.100225E+03   0.536367E-07   0.114961E-03   0.580916E-06
   258   0.709564E+04   0.410190E+01   0.332346E-02   0.102270E+03   0.533943E-07   0.114005E-03   0.596572E-06
   259   0.706638E+04   0.423576E+01   0.331952E-02   0.104288E+03   0.531537E-07   0.113059E-03   0.612188E-06
   260   0.703656E+04   0.437261E+01   0.331467E-02   0.106293E+03   0.529147E-07   0.112125E-03   0.627765E-06
   261   0.700605E+04   0.451238E+01   0.330894E-02   0.108264E+03   0.526774E-07   0.111201E-03   0.643300E-06
   262   0.697484E+04   0.465527E+01   0.330234E-02   0.110221E+03   0.524417E-07   0.110288E-03   0.658795E-06
   263   0.694332E+04   0.480105E+01   0.329490E-02   0.112159E+03   0.522077E-07   0.109385E-03   0.674247E-06
   264   0.691104E+04   0.494980E+01   0.328664E-02   0.114068E+03   0.519753E-07   0.108492E-03   0.689657E-06
   265   0.687807E+04   0.510144E+01   0.327758E-02   0.115942E+03   0.517445E-07   0.107609E-03   0.705023E-06
   266   0.684465E+04   0.525617E+01   0.326773E-02   0.117802E+03   0.515153E-07   0.106736E-03   0.720344E-06
   267   0.681056E+04   0.541363E+01   0.325713E-02   0.119626E+03   0.512877E-07   0.105872E-03   0.735621E-06
   268   0.677594E+04   0.557417E+01   0.324579E-02   0.121429E+03   0.510617E-07   0.105018E-03   0.750852E-06
   269   0.674066E+04   0.573749E+01   0.323374E-02   0.123202E+03   0.508372E-07   0.104173E-03   0.766036E-06
   270   0.670500E+04   0.590367E+01   0.322098E-02   0.124947E+03   0.506143E-07   0.103337E-03   0.781173E-06
   271   0.666877E+04   0.607261E+01   0.320756E-02   0.126661E+03   0.503928E-07   0.102509E-03   0.796262E-06
   272   0.663217E+04   0.624462E+01   0.319347E-02   0.128339E+03   0.501729E-07   0.101690E-03   0.811303E-06
   273   0.659500E+04   0.641908E+01   0.317876E-02   0.129994E+03   0.499545E-07   0.100879E-03   0.826294E-06
   274   0.655740E+04   0.659659E+01   0.316343E-02   0.131604E+03   0.497376E-07   0.100076E-03   0.841235E-06
   275   0.651930E+04   0.677662E+01   0.314751E-02   0.133191E+03   0.495221E-07   0.992812E-04   0.856125E-06
   276   0.648086E+04   0.695939E+01   0.313103E-02   0.134733E+03   0.493082E-07   0.984938E-04   0.870963E-06
   277   0.644186E+04   0.714489E+01   0.311399E-02   0.136251E+03   0.490956E-07   0.977139E-04   0.885749E-06
   278   0.640251E+04   0.733303E+01   0.309642E-02   0.137724E+03   0.488844E-07   0.969412E-04   0.900482E-06
   279   0.636277E+04   0.752375E+01   0.307835E-02   0.139158E+03   0.486747E-07   0.961756E-04   0.915161E-06
   280   0.632261E+04   0.771702E+01   0.305979E-02   0.140568E+03   0.484664E-07   0.954167E-04   0.929786E-06
   281   0.628221E+04   0.791293E+01   0.304077E-02   0.141931E+03   0.482594E-07   0.946644E-04   0.944355E-06
   282   0.624126E+04   0.811116E+01   0.302130E-02   0.143255E+03   0.480539E-07   0.939185E-04   0.958869E-06
   283   0.620006E+04   0.831193E+01   0.300141E-02   0.144540E+03   0.478496E-07   0.931788E-04   0.973325E-06
   284   0.615856E+04   0.851516E+01   0.298111E-02   0.145785E+03   0.476467E-07   0.924451E-04   0.987724E-06
   285   0.611674E+04   0.872084E+01   0.296044E-02   0.146990E+03   0.474452E-07   0.917172E-04   0.100207E-05
   286   0.607454E+04   0.892883E+01   0.293940E-02   0.148148E+03   0.472449E-07   0.909948E-04   0.101635E-05
   287   0.603203E+04   0.913910E+01   0.291802E-02   0.149273E+03   0.470460E-07   0.902777E-04   0.103057E-05
   288   0.598930E+04   0.935166E+01   0.289633E-02   0.150350E+03   0.468483E-07   0.895658E-04   0.104473E-05
   289   0.594627E+04   0.956643E+01   0.287434E-02   0.151386E+03   0.466519E-07   0.888588E-04   0.105883E-05
   290   0.590303E+04   0.978324E+01   0.285207E-02   0.152381E+03   0.464567E-07   0.881566E-04   0.107287E-05
   291   0.585956E+04   0.100028E+02   0.282954E-02   0.153320E+03   0.462628E-07   0.874589E-04   0.108685E-05
   292   0.581560E+04   0.102241E+02   0.280679E-02   0.154225E+03   0.460701E-07   0.867654E-04   0.110076E-05
   293   0.577172E+04   0.104467E+02   0.278381E-02   0.155074E+03   0.458787E-07   0.860761E-04   0.111461E-05
   294   0.572749E+04   0.106720E+02   0.276065E-02   0.155889E+03   0.456884E-07   0.853907E-04   0.112839E-05
   295   0.568328E+04   0.108986E+02   0.273731E-02   0.156646E+03   0.454993E-07   0.847090E-04   0.114211E-05
   296   0.563872E+04   0.111279E+02   0.271382E-02   0.157362E+03   0.453114E-07   0.840307E-04   0.115576E-05
   297   0.559405E+04   0.113578E+02   0.269021E-02   0.158035E+03   0.451246E-07   0.833558E-04   0.116935E-05
   298   0.554912E+04   0.115904E+02   0.266648E-02   0.158650E+03   0.449390E-07   0.826839E-04   0.118287E-05
   299   0.550415E+04   0.118249E+02   0.264267E-02   0.159215E+03   0.447545E-07   0.820148E-04   0.119632E-05
   300   0.545899E+04   0.120600E+02   0.261879E-02   0.159730E+03   0.445711E-07   0.813484E-04   0.120970E-05
   301   0.541374E+04   0.122971E+02   0.259486E-02   0.160202E+03   0.443888E-07   0.806845E-04   0.122301E-05
   302   0.536845E+04   0.125354E+02   0.257090E-02   0.160630E+03   0.442076E-07   0.800230E-04   0.123624E-05
   303   0.532307E+04   0.127755E+02   0.254692E-02   0.161001E+03   0.440274E-07   0.793639E-04   0.124939E-05
   304   0.527760E+04   0.130176E+02   0.252294E-02   0.161313E+03   0.438484E-07   0.787072E-04   0.126245E-05
   305   0.523211E+04   0.132601E+02   0.249896E-02   0.161582E+03   0.436704E-07   0.780529E-04   0.127542E-05
   306   0.518653E+04   0.135037E+02   0.247501E-02   0.161801E+03   0.434935E-07   0.774009E-04   0.128829E-05
   307   0.514094E+04   0.137484E+02   0.245110E-02   0.161962E+03   0.433176E-07   0.767513E-04   0.130106E-05
   308   0.509534E+04   0.139956E+02   0.242723E-02   0.162088E+03   0.431427E-07   0.761040E-04   0.131371E-05
   309   0.504981E+04   0.142424E+02   0.240343E-02   0.162148E+03   0.429690E-07   0.754591E-04   0.132624E-05
   310   0.500421E+04   0.144895E+02   0.237970E-02   0.162166E+03   0.427962E-07   0.748164E-04   0.133865E-05
   311   0.495869E+04   0.147390E+02   0.235607E-02   0.162125E+03   0.426244E-07   0.741760E-04   0.135093E-05
   312   0.491324E+04   0.149880E+02   0.233254E-02   0.162043E+03   0.424537E-07   0.735379E-04   0.136308E-05
   313   0.486780E+04   0.152379E+02   0.230913E-02   0.161902E+03   0.422839E-07   0.729020E-04   0.137508E-05
   314   0.482245E+04   0.154887E+02   0.228585E-02   0.161719E+03   0.421152E-07   0.722683E-04   0.138693E-05
   315   0.477719E+04   0.157390E+02   0.226271E-02   0.161479E+03   0.419474E-07   0.716369E-04   0.139863E-05
   316   0.473202E+04   0.159901E+02   0.223974E-02   0.161188E+03   0.417806E-07   0.710077E-04   0.141017E-05
   317   0.468695E+04   0.162405E+02   0.221694E-02   0.160848E+03   0.416148E-07   0.703806E-04   0.142155E-05
   318   0.464197E+04   0.164925E+02   0.219432E-02   0.160458E+03   0.414499E-07   0.697558E-04   0.143275E-05
   319   0.459717E+04   0.167439E+02   0.217191E-02   0.160018E+03   0.412860E-07   0.691331E-04   0.144378E-05
   320   0.455255E+04   0.169952E+02   0.214970E-02   0.159535E+03   0.411231E-07   0.685125E-04   0.145462E-05
   321   0.450804E+04   0.172473E+02   0.212773E-02   0.158995E+03   0.409610E-07   0.678940E-04   0.146527E-05
   322   0.446371E+04   0.174978E+02   0.210600E-02   0.158406E+03   0.407999E-07   0.672777E-04   0.147572E-05
   323   0.441957E+04   0.177483E+02   0.208452E-02   0.157767E+03   0.406398E-07   0.666634E-04   0.148598E-05
   324   0.437563E+04   0.179995E+02   0.206331E-02   0.157071E+03   0.404805E-07   0.660512E-04   0.149602E-05
   325   0.433195E+04   0.182476E+02   0.204238E-02   0.156340E+03   0.403222E-07   0.654410E-04   0.150586E-05
   326   0.428840E+04   0.184970E+02   0.202175E-02   0.155545E+03   0.401647E-07   0.648329E-04   0.151547E-05
   327   0.424512E+04   0.187456E+02   0.200143E-02   0.154708E+03   0.400082E-07   0.642269E-04   0.152485E-05
   328   0.420212E+04   0.189925E+02   0.198143E-02   0.153829E+03   0.398525E-07   0.636228E-04   0.153401E-05
   329   0.415933E+04   0.192392E+02   0.196177E-02   0.152893E+03   0.396977E-07   0.630207E-04   0.154292E-05
   330   0.411682E+04   0.194842E+02   0.194246E-02   0.151908E+03   0.395438E-07   0.624206E-04   0.155160E-05
   331   0.407468E+04   0.197281E+02   0.192351E-02   0.150881E+03   0.393907E-07   0.618225E-04   0.156002E-05
   332   0.403275E+04   0.199718E+02   0.190494E-02   0.149812E+03   0.392385E-07   0.612263E-04   0.156819E-05
   333   0.399112E+04   0.202138E+02   0.188677E-02   0.148694E+03   0.390871E-07   0.606320E-04   0.157609E-05
   334   0.394986E+04   0.204546E+02   0.186899E-02   0.147526E+03   0.389366E-07   0.600397E-04   0.158373E-05
   335   0.390882E+04   0.206929E+02   0.185164E-02   0.146310E+03   0.387869E-07   0.594492E-04   0.159109E-05
   336   0.386817E+04   0.209300E+02   0.183472E-02   0.145052E+03   0.386380E-07   0.588606E-04   0.159818E-05
   337   0.382789E+04   0.211660E+02   0.181825E-02   0.143738E+03   0.384899E-07   0.582739E-04   0.160497E-05
   338   0.378793E+04   0.213994E+02   0.180223E-02   0.142390E+03   0.383426E-07   0.576890E-04   0.161148E-05
   339   0.374843E+04   0.216323E+02   0.178669E-02   0.140992E+03   0.381961E-07   0.571060E-04   0.161769E-05
   340   0.370924E+04   0.218625E+02   0.177164E-02   0.139561E+03   0.380504E-07   0.565248E-04   0.162359E-05
   341   0.367038E+04   0.220900E+02   0.175709E-02   0.138073E+03   0.379055E-07   0.559454E-04   0.162919E-05
   342   0.363198E+04   0.223169E+02   0.174305E-02   0.136544E+03   0.377614E-07   0.553677E-04   0.163447E-05
   343   0.359399E+04   0.225404E+02   0.172954E-02   0.134974E+03   0.376180E-07   0.547919E-04   0.163942E-05
   344   0.355647E+04   0.227617E+02   0.171657E-02   0.133363E+03   0.374754E-07   0.542178E-04   0.164405E-05
   345   0.351929E+04   0.229803E+02   0.170416E-02   0.131710E+03   0.373335E-07   0.536454E-04   0.164835E-05
   346   0.348258E+04   0.231975E+02   0.169232E-02   0.130024E+03   0.371924E-07   0.530748E-04   0.165231E-05
   347   0.344630E+04   0.234110E+02   0.168106E-02   0.128289E+03   0.370520E-07   0.525058E-04   0.165592E-05
   348   0.341050E+04   0.236217E+02   0.167039E-02   0.126513E+03   0.369123E-07   0.519385E-04   0.165918E-05
   349   0.337512E+04   0.238302E+02   0.166034E-02   0.124696E+03   0.367734E-07   0.513729E-04   0.166208E-05
   350   0.334024E+04   0.240350E+02   0.165091E-02   0.122846E+03   0.366351E-07   0.508090E-04   0.166461E-05
   351   0.330601E+04   0.242375E+02   0.164211E-02   0.120955E+03   0.364976E-07   0.502467E-04   0.166679E-05
   352   0.327205E+04   0.244371E+02   0.163394E-02   0.119023E+03   0.363607E-07   0.496862E-04   0.166861E-05
   353   0.323867E+04   0.246329E+02   0.162636E-02   0.117065E+03   0.362246E-07   0.491274E-04   0.167010E-05
   354   0.320572E+04   0.248257E+02   0.161937E-02   0.115061E+03   0.360891E-07   0.485704E-04   0.167128E-05
   355   0.317334E+04   0.250154E+02   0.161295E-02   0.113023E+03   0.359543E-07   0.480153E-04   0.167218E-05
   356   0.314147E+04   0.252021E+02   0.160707E-02   0.110961E+03   0.358202E-07   0.474621E-04   0.167280E-05
   357   0.311010E+04   0.253850E+02   0.160173E-02   0.108860E+03   0.356868E-07   0.469110E-04   0.167317E-05
   358   0.307931E+04   0.255634E+02   0.159690E-02   0.106735E+03   0.355541E-07   0.463619E-04   0.167330E-05
   359   0.304895E+04   0.257386E+02   0.159256E-02   0.104571E+03   0.354220E-07   0.458150E-04   0.167323E-05
   360   0.301917E+04   0.259107E+02   0.158870E-02   0.102379E+03   0.352906E-07   0.452702E-04   0.167297E-05
   361   0.298990E+04   0.260790E+02   0.158530E-02   0.100156E+03   0.351598E-07   0.447277E-04   0.167253E-05
   362   0.296120E+04   0.262434E+02   0.158234E-02   0.979052E+02   0.350297E-07   0.441876E-04   0.167194E-05
   363   0.293302E+04   0.264046E+02   0.157981E-02   0.956283E+02   0.349002E-07   0.436498E-04   0.167122E-05
   364   0.290541E+04   0.265604E+02   0.157768E-02   0.933223E+02   0.347714E-07   0.431144E-04   0.167039E-05
   365   0.287832E+04   0.267130E+02   0.157594E-02   0.909933E+02   0.346433E-07   0.425816E-04   0.166946E-05
   366   0.285181E+04   0.268617E+02   0.157457E-02   0.886386E+02   0.345157E-07   0.420513E-04   0.166846E-05
   367   0.282588E+04   0.270049E+02   0.157355E-02   0.862608E+02   0.343888E-07   0.415236E-04   0.166741E-05
   368   0.280039E+04   0.271450E+02   0.157287E-02   0.838616E+02   0.342626E-07   0.409986E-04   0.166632E-05
   369   0.277564E+04   0.272810E+02   0.157251E-02   0.814390E+02   0.341369E-07   0.404764E-04   0.166522E-05
   370   0.275140E+04   0.274122E+02   0.157244E-02   0.789986E+02   0.340119E-07   0.399570E-04   0.166412E-05
   371   0.272767E+04   0.275387E+02   0.157266E-02   0.765368E+02   0.338875E-07   0.394404E-04   0.166306E-05
   372   0.270452E+04   0.276612E+02   0.157313E-02   0.740585E+02   0.337637E-07   0.389268E-04   0.166203E-05
   373   0.268197E+04   0.277789E+02   0.157386E-02   0.715609E+02   0.336406E-07   0.384161E-04   0.166107E-05
   374   0.266000E+04   0.278925E+02   0.157481E-02   0.690479E+02   0.335180E-07   0.379085E-04   0.166020E-05
   375   0.263855E+04   0.280013E+02   0.157597E-02   0.665200E+02   0.333960E-07   0.374041E-04   0.165943E-05
   376   0.261777E+04   0.281060E+02   0.157733E-02   0.639773E+02   0.332746E-07   0.369028E-04   0.165879E-05
   377   0.259757E+04   0.282051E+02   0.157886E-02   0.614231E+02   0.331539E-07   0.364047E-04   0.165829E-05
   378   0.257789E+04   0.282993E+02   0.158054E-02   0.588547E+02   0.330337E-07   0.359099E-04   0.165795E-05
   379   0.255881E+04   0.283894E+02   0.158237E-02   0.562768E+02   0.329141E-07   0.354185E-04   0.165780E-05
   380   0.254039E+04   0.284753E+02   0.158432E-02   0.536875E+02   0.327950E-07   0.349305E-04   0.165785E-05
   381   0.252249E+04   0.285534E+02   0.158636E-02   0.510900E+02   0.326766E-07   0.344460E-04   0.165812E-05
   382   0.250511E+04   0.286287E+02   0.158850E-02   0.484853E+02   0.325587E-07   0.339651E-04   0.165864E-05
   383   0.248840E+04   0.286984E+02   0.159070E-02   0.458723E+02   0.324414E-07   0.334877E-04   0.165942E-05
   384   0.247236E+04   0.287623E+02   0.159295E-02   0.432549E+02   0.323246E-07   0.330141E-04   0.166048E-05
   385   0.245676E+04   0.288228E+02   0.159524E-02   0.406319E+02   0.322084E-07   0.325441E-04   0.166184E-05
   386   0.244184E+04   0.288775E+02   0.159754E-02   0.380057E+02   0.320928E-07   0.320779E-04   0.166353E-05
   387   0.242744E+04   0.289265E+02   0.159983E-02   0.353768E+02   0.319777E-07   0.316156E-04   0.166556E-05
   388   0.241364E+04   0.289705E+02   0.160210E-02   0.327468E+02   0.318631E-07   0.311572E-04   0.166795E-05
   389   0.240043E+04   0.290072E+02   0.160434E-02   0.301160E+02   0.317491E-07   0.307028E-04   0.167072E-05
   390   0.238783E+04   0.290418E+02   0.160651E-02   0.274869E+02   0.316356E-07   0.302524E-04   0.167389E-05
   391   0.237582E+04   0.290699E+02   0.160861E-02   0.248583E+02   0.315227E-07   0.298061E-04   0.167748E-05
   392   0.236434E+04   0.290944E+02   0.161062E-02   0.222335E+02   0.314103E-07   0.293640E-04   0.168151E-05
   393   0.235354E+04   0.291123E+02   0.161252E-02   0.196119E+02   0.312984E-07   0.289260E-04   0.168600E-05
   394   0.234327E+04   0.291251E+02   0.161429E-02   0.169961E+02   0.311870E-07   0.284924E-04   0.169098E-05
   395   0.233352E+04   0.291320E+02   0.161591E-02   0.143849E+02   0.310762E-07   0.280631E-04   0.169645E-05
   396   0.232445E+04   0.291338E+02   0.161737E-02   0.117821E+02   0.309659E-07   0.276382E-04   0.170244E-05
   397   0.231583E+04   0.291304E+02   0.161865E-02   0.918657E+01   0.308560E-07   0.272178E-04   0.170897E-05
   398   0.230790E+04   0.291211E+02   0.161973E-02   0.660004E+01   0.307467E-07   0.268019E-04   0.171606E-05
   399   0.230049E+04   0.291067E+02   0.162059E-02   0.402361E+01   0.306379E-07   0.263905E-04   0.172372E-05
   400   0.229362E+04   0.290870E+02   0.162122E-02   0.145843E+01   0.305296E-07   0.259839E-04   0.173199E-05
   401   0.228735E+04   0.290614E+02   0.162159E-02  -0.109464E+01   0.304217E-07   0.255819E-04   0.174087E-05
   402   0.228168E+04   0.290298E+02   0.162172E-02  -0.363444E+01   0.303144E-07   0.251845E-04   0.175032E-05
   403   0.227655E+04   0.289938E+02   0.162160E-02  -0.616019E+01   0.302075E-07   0.247917E-04   0.176033E-05
