#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.749126E+04   0.152370E+01   0.224876E-02   0.401917E+02   0.599527E-07   0.143063E-03   0.138131E-06
   231   0.748339E+04   0.157686E+01   0.225888E-02   0.423882E+02   0.596618E-07   0.141798E-03   0.155145E-06
   232   0.747481E+04   0.163239E+01   0.226909E-02   0.445897E+02   0.593732E-07   0.140546E-03   0.172059E-06
   233   0.746543E+04   0.169051E+01   0.227932E-02   0.467943E+02   0.590869E-07   0.139304E-03   0.188877E-06
   234   0.745510E+04   0.175109E+01   0.228954E-02   0.490026E+02   0.588027E-07   0.138075E-03   0.205603E-06
   235   0.744406E+04   0.181421E+01   0.229969E-02   0.512129E+02   0.585207E-07   0.136857E-03   0.222238E-06
   236   0.743216E+04   0.187987E+01   0.230975E-02   0.534251E+02   0.582409E-07   0.135652E-03   0.238788E-06
   237   0.741946E+04   0.194817E+01   0.231964E-02   0.556374E+02   0.579633E-07   0.134458E-03   0.255255E-06
   238   0.740596E+04   0.201919E+01   0.232934E-02   0.578497E+02   0.576877E-07   0.133276E-03   0.271643E-06
   239   0.739175E+04   0.209279E+01   0.233880E-02   0.600609E+02   0.574142E-07   0.132106E-03   0.287954E-06
   240   0.737659E+04   0.216906E+01   0.234797E-02   0.622686E+02   0.571428E-07   0.130948E-03   0.304193E-06
   241   0.736079E+04   0.224815E+01   0.235680E-02   0.644734E+02   0.568734E-07   0.129802E-03   0.320363E-06
   242   0.734419E+04   0.232992E+01   0.236525E-02   0.666743E+02   0.566061E-07   0.128668E-03   0.336467E-06
   243   0.732680E+04   0.241453E+01   0.237327E-02   0.688696E+02   0.563407E-07   0.127547E-03   0.352508E-06
   244   0.730862E+04   0.250193E+01   0.238082E-02   0.710599E+02   0.560772E-07   0.126437E-03   0.368490E-06
   245   0.728964E+04   0.259218E+01   0.238785E-02   0.732420E+02   0.558157E-07   0.125340E-03   0.384416E-06
   246   0.726994E+04   0.268531E+01   0.239431E-02   0.754171E+02   0.555561E-07   0.124255E-03   0.400289E-06
   247   0.724952E+04   0.278125E+01   0.240016E-02   0.775828E+02   0.552984E-07   0.123182E-03   0.416114E-06
   248   0.722831E+04   0.288037E+01   0.240536E-02   0.797390E+02   0.550426E-07   0.122122E-03   0.431892E-06
   249   0.720645E+04   0.298218E+01   0.240986E-02   0.818846E+02   0.547886E-07   0.121075E-03   0.447629E-06
   250   0.718379E+04   0.308712E+01   0.241360E-02   0.840179E+02   0.545363E-07   0.120039E-03   0.463326E-06
   251   0.716049E+04   0.319491E+01   0.241657E-02   0.861396E+02   0.542859E-07   0.119017E-03   0.478987E-06
   252   0.713632E+04   0.330576E+01   0.241875E-02   0.882479E+02   0.540372E-07   0.118006E-03   0.494611E-06
   253   0.711167E+04   0.341945E+01   0.242017E-02   0.903411E+02   0.537903E-07   0.117008E-03   0.510199E-06
   254   0.708622E+04   0.353627E+01   0.242084E-02   0.924191E+02   0.535452E-07   0.116022E-03   0.525749E-06
   255   0.706007E+04   0.365591E+01   0.242078E-02   0.944816E+02   0.533017E-07   0.115047E-03   0.541261E-06
   256   0.703329E+04   0.377874E+01   0.242000E-02   0.965285E+02   0.530600E-07   0.114084E-03   0.556733E-06
   257   0.700588E+04   0.390430E+01   0.241852E-02   0.985513E+02   0.528200E-07   0.113132E-03   0.572167E-06
   258   0.697778E+04   0.403297E+01   0.241635E-02   0.100563E+03   0.525816E-07   0.112192E-03   0.587560E-06
   259   0.694906E+04   0.416459E+01   0.241350E-02   0.102547E+03   0.523449E-07   0.111262E-03   0.602912E-06
   260   0.691980E+04   0.429915E+01   0.241000E-02   0.104520E+03   0.521099E-07   0.110343E-03   0.618224E-06
   261   0.688985E+04   0.443657E+01   0.240586E-02   0.106458E+03   0.518765E-07   0.109434E-03   0.633493E-06
   262   0.685921E+04   0.457707E+01   0.240109E-02   0.108384E+03   0.516447E-07   0.108536E-03   0.648719E-06
   263   0.682827E+04   0.472042E+01   0.239571E-02   0.110289E+03   0.514146E-07   0.107648E-03   0.663902E-06
   264   0.679658E+04   0.486669E+01   0.238973E-02   0.112167E+03   0.511860E-07   0.106770E-03   0.679041E-06
   265   0.676422E+04   0.501580E+01   0.238317E-02   0.114010E+03   0.509590E-07   0.105901E-03   0.694136E-06
   266   0.673140E+04   0.516796E+01   0.237605E-02   0.115840E+03   0.507336E-07   0.105042E-03   0.709185E-06
   267   0.669793E+04   0.532279E+01   0.236837E-02   0.117634E+03   0.505098E-07   0.104193E-03   0.724189E-06
   268   0.666394E+04   0.548067E+01   0.236016E-02   0.119407E+03   0.502875E-07   0.103352E-03   0.739146E-06
   269   0.662929E+04   0.564129E+01   0.235143E-02   0.121151E+03   0.500667E-07   0.102521E-03   0.754056E-06
   270   0.659428E+04   0.580471E+01   0.234219E-02   0.122867E+03   0.498474E-07   0.101698E-03   0.768918E-06
   271   0.655870E+04   0.597086E+01   0.233247E-02   0.124553E+03   0.496296E-07   0.100883E-03   0.783732E-06
   272   0.652276E+04   0.614003E+01   0.232227E-02   0.126203E+03   0.494134E-07   0.100077E-03   0.798497E-06
   273   0.648625E+04   0.631162E+01   0.231160E-02   0.127831E+03   0.491986E-07   0.992789E-04   0.813213E-06
   274   0.644933E+04   0.648621E+01   0.230050E-02   0.129414E+03   0.489852E-07   0.984887E-04   0.827878E-06
   275   0.641191E+04   0.666328E+01   0.228896E-02   0.130976E+03   0.487733E-07   0.977061E-04   0.842492E-06
   276   0.637416E+04   0.684305E+01   0.227701E-02   0.132492E+03   0.485628E-07   0.969311E-04   0.857054E-06
   277   0.633585E+04   0.702551E+01   0.226467E-02   0.133985E+03   0.483537E-07   0.961634E-04   0.871565E-06
   278   0.629721E+04   0.721057E+01   0.225193E-02   0.135433E+03   0.481460E-07   0.954027E-04   0.886022E-06
   279   0.625816E+04   0.739817E+01   0.223883E-02   0.136843E+03   0.479397E-07   0.946489E-04   0.900427E-06
   280   0.621872E+04   0.758829E+01   0.222538E-02   0.138230E+03   0.477348E-07   0.939018E-04   0.914776E-06
   281   0.617904E+04   0.778101E+01   0.221159E-02   0.139571E+03   0.475313E-07   0.931612E-04   0.929072E-06
   282   0.613881E+04   0.797601E+01   0.219747E-02   0.140874E+03   0.473290E-07   0.924268E-04   0.943312E-06
   283   0.609834E+04   0.817351E+01   0.218305E-02   0.142137E+03   0.471282E-07   0.916985E-04   0.957496E-06
   284   0.605757E+04   0.837344E+01   0.216834E-02   0.143362E+03   0.469286E-07   0.909761E-04   0.971623E-06
   285   0.601648E+04   0.857579E+01   0.215335E-02   0.144547E+03   0.467303E-07   0.902594E-04   0.985693E-06
   286   0.597502E+04   0.878040E+01   0.213809E-02   0.145685E+03   0.465333E-07   0.895481E-04   0.999706E-06
   287   0.593327E+04   0.898728E+01   0.212259E-02   0.146792E+03   0.463376E-07   0.888421E-04   0.101366E-05
   288   0.589128E+04   0.919640E+01   0.210686E-02   0.147851E+03   0.461432E-07   0.881412E-04   0.102755E-05
   289   0.584901E+04   0.940769E+01   0.209091E-02   0.148870E+03   0.459500E-07   0.874451E-04   0.104139E-05
   290   0.580652E+04   0.962100E+01   0.207476E-02   0.149849E+03   0.457580E-07   0.867537E-04   0.105516E-05
   291   0.576382E+04   0.983707E+01   0.205842E-02   0.150772E+03   0.455673E-07   0.860668E-04   0.106888E-05
   292   0.572061E+04   0.100548E+02   0.204192E-02   0.151663E+03   0.453777E-07   0.853841E-04   0.108253E-05
   293   0.567750E+04   0.102737E+02   0.202525E-02   0.152497E+03   0.451894E-07   0.847055E-04   0.109612E-05
   294   0.563404E+04   0.104954E+02   0.200845E-02   0.153299E+03   0.450022E-07   0.840307E-04   0.110964E-05
   295   0.559060E+04   0.107183E+02   0.199152E-02   0.154044E+03   0.448162E-07   0.833596E-04   0.112311E-05
   296   0.554682E+04   0.109440E+02   0.197449E-02   0.154748E+03   0.446313E-07   0.826920E-04   0.113650E-05
   297   0.550292E+04   0.111701E+02   0.195735E-02   0.155410E+03   0.444476E-07   0.820276E-04   0.114984E-05
   298   0.545876E+04   0.113990E+02   0.194014E-02   0.156016E+03   0.442649E-07   0.813663E-04   0.116311E-05
   299   0.541456E+04   0.116298E+02   0.192286E-02   0.156572E+03   0.440834E-07   0.807078E-04   0.117631E-05
   300   0.537019E+04   0.118611E+02   0.190554E-02   0.157079E+03   0.439030E-07   0.800520E-04   0.118944E-05
   301   0.532571E+04   0.120943E+02   0.188818E-02   0.157543E+03   0.437237E-07   0.793987E-04   0.120251E-05
   302   0.528120E+04   0.123288E+02   0.187079E-02   0.157965E+03   0.435454E-07   0.787478E-04   0.121550E-05
   303   0.523660E+04   0.125651E+02   0.185339E-02   0.158330E+03   0.433682E-07   0.780993E-04   0.122842E-05
   304   0.519191E+04   0.128033E+02   0.183599E-02   0.158638E+03   0.431921E-07   0.774532E-04   0.124125E-05
   305   0.514720E+04   0.130418E+02   0.181859E-02   0.158903E+03   0.430170E-07   0.768095E-04   0.125398E-05
   306   0.510240E+04   0.132815E+02   0.180121E-02   0.159119E+03   0.428429E-07   0.761682E-04   0.126662E-05
   307   0.505758E+04   0.135222E+02   0.178385E-02   0.159278E+03   0.426699E-07   0.755292E-04   0.127916E-05
   308   0.501277E+04   0.137655E+02   0.176653E-02   0.159403E+03   0.424979E-07   0.748926E-04   0.129159E-05
   309   0.496802E+04   0.140083E+02   0.174926E-02   0.159463E+03   0.423269E-07   0.742582E-04   0.130390E-05
   310   0.492319E+04   0.142514E+02   0.173204E-02   0.159481E+03   0.421569E-07   0.736262E-04   0.131610E-05
   311   0.487844E+04   0.144969E+02   0.171488E-02   0.159442E+03   0.419879E-07   0.729964E-04   0.132816E-05
   312   0.483377E+04   0.147419E+02   0.169781E-02   0.159361E+03   0.418199E-07   0.723689E-04   0.134010E-05
   313   0.478911E+04   0.149878E+02   0.168081E-02   0.159224E+03   0.416529E-07   0.717436E-04   0.135189E-05
   314   0.474453E+04   0.152346E+02   0.166391E-02   0.159045E+03   0.414869E-07   0.711206E-04   0.136354E-05
   315   0.470003E+04   0.154808E+02   0.164712E-02   0.158809E+03   0.413218E-07   0.704998E-04   0.137505E-05
   316   0.465563E+04   0.157279E+02   0.163044E-02   0.158524E+03   0.411577E-07   0.698811E-04   0.138639E-05
   317   0.461132E+04   0.159743E+02   0.161389E-02   0.158190E+03   0.409945E-07   0.692646E-04   0.139757E-05
   318   0.456711E+04   0.162223E+02   0.159747E-02   0.157807E+03   0.408323E-07   0.686503E-04   0.140859E-05
   319   0.452307E+04   0.164696E+02   0.158120E-02   0.157375E+03   0.406711E-07   0.680381E-04   0.141943E-05
   320   0.447920E+04   0.167169E+02   0.156509E-02   0.156901E+03   0.405107E-07   0.674281E-04   0.143009E-05
   321   0.443544E+04   0.169649E+02   0.154913E-02   0.156371E+03   0.403513E-07   0.668201E-04   0.144056E-05
   322   0.439187E+04   0.172115E+02   0.153336E-02   0.155792E+03   0.401928E-07   0.662142E-04   0.145084E-05
   323   0.434848E+04   0.174580E+02   0.151776E-02   0.155164E+03   0.400352E-07   0.656104E-04   0.146093E-05
   324   0.430527E+04   0.177051E+02   0.150237E-02   0.154480E+03   0.398786E-07   0.650087E-04   0.147081E-05
   325   0.426234E+04   0.179492E+02   0.148717E-02   0.153762E+03   0.397227E-07   0.644090E-04   0.148048E-05
   326   0.421952E+04   0.181947E+02   0.147220E-02   0.152980E+03   0.395678E-07   0.638112E-04   0.148994E-05
   327   0.417697E+04   0.184393E+02   0.145744E-02   0.152157E+03   0.394138E-07   0.632155E-04   0.149917E-05
   328   0.413470E+04   0.186823E+02   0.144292E-02   0.151293E+03   0.392606E-07   0.626218E-04   0.150818E-05
   329   0.409263E+04   0.189250E+02   0.142865E-02   0.150373E+03   0.391083E-07   0.620300E-04   0.151696E-05
   330   0.405084E+04   0.191661E+02   0.141463E-02   0.149404E+03   0.389568E-07   0.614402E-04   0.152549E-05
   331   0.400941E+04   0.194062E+02   0.140087E-02   0.148394E+03   0.388062E-07   0.608523E-04   0.153378E-05
   332   0.396819E+04   0.196460E+02   0.138739E-02   0.147344E+03   0.386564E-07   0.602664E-04   0.154182E-05
   333   0.392726E+04   0.198841E+02   0.137420E-02   0.146244E+03   0.385075E-07   0.596823E-04   0.154960E-05
   334   0.388670E+04   0.201212E+02   0.136129E-02   0.145096E+03   0.383594E-07   0.591001E-04   0.155712E-05
   335   0.384636E+04   0.203556E+02   0.134869E-02   0.143900E+03   0.382120E-07   0.585197E-04   0.156437E-05
   336   0.380638E+04   0.205890E+02   0.133641E-02   0.142663E+03   0.380655E-07   0.579412E-04   0.157135E-05
   337   0.376679E+04   0.208213E+02   0.132445E-02   0.141370E+03   0.379198E-07   0.573645E-04   0.157805E-05
   338   0.372750E+04   0.210510E+02   0.131283E-02   0.140044E+03   0.377749E-07   0.567896E-04   0.158446E-05
   339   0.368866E+04   0.212802E+02   0.130154E-02   0.138670E+03   0.376307E-07   0.562165E-04   0.159057E-05
   340   0.365014E+04   0.215068E+02   0.129062E-02   0.137262E+03   0.374874E-07   0.556452E-04   0.159639E-05
   341   0.361192E+04   0.217307E+02   0.128005E-02   0.135799E+03   0.373448E-07   0.550756E-04   0.160191E-05
   342   0.357417E+04   0.219541E+02   0.126986E-02   0.134295E+03   0.372029E-07   0.545078E-04   0.160711E-05
   343   0.353682E+04   0.221740E+02   0.126006E-02   0.132751E+03   0.370618E-07   0.539417E-04   0.161200E-05
   344   0.349993E+04   0.223919E+02   0.125064E-02   0.131166E+03   0.369215E-07   0.533773E-04   0.161657E-05
   345   0.346337E+04   0.226070E+02   0.124163E-02   0.129541E+03   0.367819E-07   0.528145E-04   0.162080E-05
   346   0.342729E+04   0.228208E+02   0.123304E-02   0.127882E+03   0.366430E-07   0.522535E-04   0.162471E-05
   347   0.339161E+04   0.230311E+02   0.122487E-02   0.126176E+03   0.365048E-07   0.516941E-04   0.162827E-05
   348   0.335641E+04   0.232384E+02   0.121713E-02   0.124429E+03   0.363674E-07   0.511363E-04   0.163149E-05
   349   0.332163E+04   0.234437E+02   0.120984E-02   0.122642E+03   0.362306E-07   0.505801E-04   0.163436E-05
   350   0.328733E+04   0.236453E+02   0.120299E-02   0.120822E+03   0.360946E-07   0.500256E-04   0.163687E-05
   351   0.325367E+04   0.238447E+02   0.119661E-02   0.118962E+03   0.359592E-07   0.494726E-04   0.163902E-05
   352   0.322028E+04   0.240412E+02   0.119068E-02   0.117062E+03   0.358246E-07   0.489213E-04   0.164083E-05
   353   0.318745E+04   0.242340E+02   0.118519E-02   0.115137E+03   0.356906E-07   0.483717E-04   0.164231E-05
   354   0.315505E+04   0.244238E+02   0.118012E-02   0.113165E+03   0.355573E-07   0.478238E-04   0.164349E-05
   355   0.312321E+04   0.246106E+02   0.117546E-02   0.111161E+03   0.354246E-07   0.472778E-04   0.164439E-05
   356   0.309187E+04   0.247945E+02   0.117120E-02   0.109133E+03   0.352927E-07   0.467336E-04   0.164501E-05
   357   0.306102E+04   0.249746E+02   0.116733E-02   0.107066E+03   0.351614E-07   0.461914E-04   0.164539E-05
   358   0.303074E+04   0.251501E+02   0.116383E-02   0.104976E+03   0.350307E-07   0.456513E-04   0.164554E-05
   359   0.300089E+04   0.253227E+02   0.116069E-02   0.102848E+03   0.349007E-07   0.451131E-04   0.164549E-05
   360   0.297160E+04   0.254922E+02   0.115790E-02   0.100692E+03   0.347714E-07   0.445772E-04   0.164525E-05
   361   0.294281E+04   0.256579E+02   0.115544E-02   0.985061E+02   0.346427E-07   0.440434E-04   0.164483E-05
   362   0.291460E+04   0.258198E+02   0.115330E-02   0.962921E+02   0.345147E-07   0.435119E-04   0.164427E-05
   363   0.288688E+04   0.259785E+02   0.115147E-02   0.940527E+02   0.343872E-07   0.429826E-04   0.164358E-05
   364   0.285973E+04   0.261320E+02   0.114993E-02   0.917846E+02   0.342605E-07   0.424558E-04   0.164278E-05
   365   0.283309E+04   0.262823E+02   0.114868E-02   0.894939E+02   0.341343E-07   0.419314E-04   0.164188E-05
   366   0.280702E+04   0.264287E+02   0.114769E-02   0.871779E+02   0.340088E-07   0.414095E-04   0.164092E-05
   367   0.278153E+04   0.265698E+02   0.114697E-02   0.848391E+02   0.338839E-07   0.408902E-04   0.163990E-05
   368   0.275646E+04   0.267076E+02   0.114648E-02   0.824793E+02   0.337597E-07   0.403735E-04   0.163885E-05
   369   0.273212E+04   0.268416E+02   0.114623E-02   0.800965E+02   0.336360E-07   0.398595E-04   0.163779E-05
   370   0.270828E+04   0.269709E+02   0.114619E-02   0.776961E+02   0.335130E-07   0.393483E-04   0.163673E-05
   371   0.268494E+04   0.270955E+02   0.114636E-02   0.752747E+02   0.333906E-07   0.388398E-04   0.163570E-05
   372   0.266219E+04   0.272161E+02   0.114672E-02   0.728369E+02   0.332687E-07   0.383342E-04   0.163471E-05
   373   0.264001E+04   0.273320E+02   0.114725E-02   0.703801E+02   0.331475E-07   0.378316E-04   0.163379E-05
   374   0.261841E+04   0.274439E+02   0.114795E-02   0.679083E+02   0.330268E-07   0.373319E-04   0.163295E-05
   375   0.259732E+04   0.275511E+02   0.114881E-02   0.654217E+02   0.329068E-07   0.368353E-04   0.163221E-05
   376   0.257688E+04   0.276542E+02   0.114980E-02   0.629205E+02   0.327873E-07   0.363418E-04   0.163160E-05
   377   0.255703E+04   0.277518E+02   0.115093E-02   0.604080E+02   0.326685E-07   0.358515E-04   0.163113E-05
   378   0.253768E+04   0.278446E+02   0.115216E-02   0.578815E+02   0.325501E-07   0.353645E-04   0.163082E-05
   379   0.251892E+04   0.279334E+02   0.115350E-02   0.553456E+02   0.324324E-07   0.348807E-04   0.163069E-05
   380   0.250081E+04   0.280181E+02   0.115492E-02   0.527985E+02   0.323153E-07   0.344003E-04   0.163076E-05
   381   0.248322E+04   0.280949E+02   0.115642E-02   0.502432E+02   0.321987E-07   0.339233E-04   0.163105E-05
   382   0.246613E+04   0.281692E+02   0.115798E-02   0.476809E+02   0.320826E-07   0.334499E-04   0.163158E-05
   383   0.244970E+04   0.282378E+02   0.115959E-02   0.451104E+02   0.319672E-07   0.329799E-04   0.163237E-05
   384   0.243394E+04   0.283008E+02   0.116124E-02   0.425354E+02   0.318522E-07   0.325136E-04   0.163344E-05
   385   0.241861E+04   0.283604E+02   0.116290E-02   0.399550E+02   0.317379E-07   0.320509E-04   0.163480E-05
   386   0.240394E+04   0.284144E+02   0.116458E-02   0.373714E+02   0.316240E-07   0.315920E-04   0.163649E-05
   387   0.238979E+04   0.284627E+02   0.116626E-02   0.347851E+02   0.315107E-07   0.311368E-04   0.163850E-05
   388   0.237622E+04   0.285060E+02   0.116792E-02   0.321976E+02   0.313980E-07   0.306856E-04   0.164088E-05
   389   0.236325E+04   0.285422E+02   0.116955E-02   0.296094E+02   0.312858E-07   0.302382E-04   0.164363E-05
   390   0.235086E+04   0.285763E+02   0.117114E-02   0.270228E+02   0.311741E-07   0.297948E-04   0.164677E-05
   391   0.233907E+04   0.286041E+02   0.117268E-02   0.244366E+02   0.310629E-07   0.293554E-04   0.165033E-05
   392   0.232779E+04   0.286283E+02   0.117414E-02   0.218541E+02   0.309523E-07   0.289202E-04   0.165432E-05
   393   0.231718E+04   0.286460E+02   0.117553E-02   0.192748E+02   0.308421E-07   0.284891E-04   0.165876E-05
   394   0.230708E+04   0.286587E+02   0.117683E-02   0.167011E+02   0.307325E-07   0.280622E-04   0.166368E-05
   395   0.229750E+04   0.286656E+02   0.117801E-02   0.141319E+02   0.306234E-07   0.276396E-04   0.166908E-05
   396   0.228859E+04   0.286674E+02   0.117908E-02   0.115709E+02   0.305148E-07   0.272214E-04   0.167500E-05
   397   0.228013E+04   0.286642E+02   0.118002E-02   0.901712E+01   0.304067E-07   0.268076E-04   0.168145E-05
   398   0.227234E+04   0.286552E+02   0.118081E-02   0.647208E+01   0.302991E-07   0.263982E-04   0.168845E-05
   399   0.226506E+04   0.286411E+02   0.118144E-02   0.393692E+01   0.301920E-07   0.259934E-04   0.169602E-05
   400   0.225831E+04   0.286218E+02   0.118190E-02   0.141279E+01   0.300853E-07   0.255931E-04   0.170417E-05
   401   0.225216E+04   0.285967E+02   0.118218E-02  -0.109946E+01   0.299792E-07   0.251975E-04   0.171293E-05
   402   0.224660E+04   0.285658E+02   0.118228E-02  -0.359871E+01   0.298735E-07   0.248065E-04   0.172226E-05
   403   0.224155E+04   0.285305E+02   0.118219E-02  -0.608416E+01   0.297683E-07   0.244199E-04   0.173213E-05
