#    L    TT             EE             TE             PP             TP          
  1652   0.471756E+03   0.268609E+02  -0.345287E+02   0.889017E+05   0.458236E+01
  1653   0.471877E+03   0.267378E+02  -0.349877E+02   0.887486E+05   0.446515E+01
  1654   0.472033E+03   0.266131E+02  -0.354405E+02   0.885958E+05   0.434939E+01
  1655   0.472231E+03   0.264853E+02  -0.358821E+02   0.884433E+05   0.423507E+01
  1656   0.472454E+03   0.263544E+02  -0.363160E+02   0.882910E+05   0.412221E+01
  1657   0.472697E+03   0.262211E+02  -0.367408E+02   0.881390E+05   0.401078E+01
  1658   0.472988E+03   0.260848E+02  -0.371571E+02   0.879872E+05   0.390080E+01
  1659   0.473304E+03   0.259462E+02  -0.375635E+02   0.878357E+05   0.379225E+01
  1660   0.473639E+03   0.258060E+02  -0.379606E+02   0.876845E+05   0.368515E+01
  1661   0.474014E+03   0.256629E+02  -0.383492E+02   0.875336E+05   0.357947E+01
  1662   0.474406E+03   0.255182E+02  -0.387285E+02   0.873829E+05   0.347523E+01
  1663   0.474831E+03   0.253712E+02  -0.390970E+02   0.872325E+05   0.337241E+01
  1664   0.475273E+03   0.252213E+02  -0.394561E+02   0.870823E+05   0.327102E+01
  1665   0.475747E+03   0.250699E+02  -0.398058E+02   0.869325E+05   0.317106E+01
  1666   0.476246E+03   0.249163E+02  -0.401468E+02   0.867828E+05   0.307251E+01
  1667   0.476761E+03   0.247613E+02  -0.404760E+02   0.866335E+05   0.297539E+01
  1668   0.477307E+03   0.246040E+02  -0.407965E+02   0.864844E+05   0.287968E+01
  1669   0.477869E+03   0.244454E+02  -0.411060E+02   0.863356E+05   0.278538E+01
  1670   0.478447E+03   0.242846E+02  -0.414051E+02   0.861870E+05   0.269250E+01
  1671   0.479056E+03   0.241216E+02  -0.416954E+02   0.860387E+05   0.260103E+01
  1672   0.479680E+03   0.239573E+02  -0.419746E+02   0.858907E+05   0.251096E+01
  1673   0.480313E+03   0.237909E+02  -0.422433E+02   0.857429E+05   0.242229E+01
  1674   0.480975E+03   0.236246E+02  -0.425016E+02   0.855954E+05   0.233503E+01
  1675   0.481637E+03   0.234555E+02  -0.427494E+02   0.854481E+05   0.224916E+01
  1676   0.482328E+03   0.232843E+02  -0.429866E+02   0.853011E+05   0.216470E+01
  1677   0.483034E+03   0.231133E+02  -0.432133E+02   0.851544E+05   0.208162E+01
  1678   0.483740E+03   0.229395E+02  -0.434294E+02   0.850079E+05   0.199994E+01
  1679   0.484467E+03   0.227659E+02  -0.436350E+02   0.848617E+05   0.191965E+01
  1680   0.485207E+03   0.225903E+02  -0.438291E+02   0.847157E+05   0.184074E+01
  1681   0.485961E+03   0.224127E+02  -0.440125E+02   0.845700E+05   0.176322E+01
  1682   0.486714E+03   0.222354E+02  -0.441866E+02   0.844246E+05   0.168707E+01
  1683   0.487487E+03   0.220576E+02  -0.443486E+02   0.842794E+05   0.161231E+01
  1684   0.488266E+03   0.218778E+02  -0.445005E+02   0.841345E+05   0.153893E+01
  1685   0.489057E+03   0.216976E+02  -0.446416E+02   0.839898E+05   0.146691E+01
  1686   0.489853E+03   0.215169E+02  -0.447703E+02   0.838454E+05   0.139627E+01
  1687   0.490647E+03   0.213343E+02  -0.448889E+02   0.837012E+05   0.132700E+01
  1688   0.491460E+03   0.211520E+02  -0.449973E+02   0.835573E+05   0.125910E+01
  1689   0.492263E+03   0.209694E+02  -0.450933E+02   0.834136E+05   0.119256E+01
  1690   0.493070E+03   0.207856E+02  -0.451790E+02   0.832702E+05   0.112738E+01
  1691   0.493888E+03   0.206022E+02  -0.452544E+02   0.831270E+05   0.106356E+01
  1692   0.494710E+03   0.204169E+02  -0.453181E+02   0.829841E+05   0.100110E+01
  1693   0.495529E+03   0.202321E+02  -0.453706E+02   0.828415E+05   0.939988E+00
  1694   0.496343E+03   0.200476E+02  -0.454136E+02   0.826991E+05   0.880231E+00
  1695   0.497167E+03   0.198614E+02  -0.454438E+02   0.825569E+05   0.821824E+00
  1696   0.497987E+03   0.196764E+02  -0.454644E+02   0.824150E+05   0.764763E+00
  1697   0.498795E+03   0.194903E+02  -0.454738E+02   0.822734E+05   0.709047E+00
  1698   0.499612E+03   0.193047E+02  -0.454726E+02   0.821320E+05   0.654672E+00
  1699   0.500425E+03   0.191188E+02  -0.454595E+02   0.819908E+05   0.601637E+00
  1700   0.501232E+03   0.189319E+02  -0.454364E+02   0.818499E+05   0.549939E+00
  1701   0.502025E+03   0.187471E+02  -0.454021E+02   0.817092E+05   0.499576E+00
  1702   0.502828E+03   0.185612E+02  -0.453571E+02   0.815688E+05   0.450548E+00
  1703   0.503618E+03   0.183767E+02  -0.453024E+02   0.814287E+05   0.402856E+00
  1704   0.504401E+03   0.181913E+02  -0.452363E+02   0.812887E+05   0.356501E+00
  1705   0.505178E+03   0.180071E+02  -0.451598E+02   0.811491E+05   0.311484E+00
  1706   0.505941E+03   0.178213E+02  -0.450728E+02   0.810096E+05   0.267805E+00
  1707   0.506704E+03   0.176369E+02  -0.449768E+02   0.808704E+05   0.225466E+00
  1708   0.507453E+03   0.174539E+02  -0.448696E+02   0.807315E+05   0.184466E+00
  1709   0.508195E+03   0.172714E+02  -0.447528E+02   0.805928E+05   0.144808E+00
  1710   0.508923E+03   0.170904E+02  -0.446256E+02   0.804543E+05   0.106492E+00
  1711   0.509635E+03   0.169101E+02  -0.444881E+02   0.803161E+05   0.695188E-01
  1712   0.510347E+03   0.167289E+02  -0.443417E+02   0.801781E+05   0.338890E-01
  1713   0.511036E+03   0.165492E+02  -0.441858E+02   0.800404E+05  -0.396534E-03
  1714   0.511710E+03   0.163709E+02  -0.440197E+02   0.799029E+05  -0.333368E-01
  1715   0.512368E+03   0.161927E+02  -0.438455E+02   0.797657E+05  -0.649310E-01
  1716   0.513025E+03   0.160159E+02  -0.436611E+02   0.796287E+05  -0.951784E-01
  1717   0.513659E+03   0.158399E+02  -0.434680E+02   0.794919E+05  -0.124078E+00
  1718   0.514269E+03   0.156654E+02  -0.432662E+02   0.793554E+05  -0.151629E+00
  1719   0.514870E+03   0.154917E+02  -0.430551E+02   0.792191E+05  -0.177831E+00
  1720   0.515462E+03   0.153196E+02  -0.428360E+02   0.790830E+05  -0.202682E+00
  1721   0.516029E+03   0.151491E+02  -0.426077E+02   0.789472E+05  -0.226183E+00
  1722   0.516587E+03   0.149786E+02  -0.423715E+02   0.788116E+05  -0.248332E+00
  1723   0.517121E+03   0.148097E+02  -0.421268E+02   0.786763E+05  -0.269127E+00
  1724   0.517630E+03   0.146432E+02  -0.418743E+02   0.785412E+05  -0.288570E+00
  1725   0.518121E+03   0.144769E+02  -0.416133E+02   0.784063E+05  -0.306658E+00
  1726   0.518594E+03   0.143129E+02  -0.413453E+02   0.782717E+05  -0.323391E+00
  1727   0.519050E+03   0.141499E+02  -0.410689E+02   0.781373E+05  -0.338768E+00
  1728   0.519480E+03   0.139900E+02  -0.407856E+02   0.780032E+05  -0.352787E+00
  1729   0.519899E+03   0.138311E+02  -0.404947E+02   0.778692E+05  -0.365450E+00
  1730   0.520277E+03   0.136732E+02  -0.401954E+02   0.777355E+05  -0.376754E+00
  1731   0.520645E+03   0.135170E+02  -0.398907E+02   0.776021E+05  -0.386698E+00
  1732   0.520986E+03   0.133625E+02  -0.395778E+02   0.774689E+05  -0.395282E+00
  1733   0.521307E+03   0.132105E+02  -0.392588E+02   0.773359E+05  -0.402505E+00
  1734   0.521603E+03   0.130596E+02  -0.389330E+02   0.772031E+05  -0.408367E+00
  1735   0.521871E+03   0.129112E+02  -0.385998E+02   0.770706E+05  -0.412865E+00
  1736   0.522120E+03   0.127639E+02  -0.382621E+02   0.769383E+05  -0.416001E+00
  1737   0.522342E+03   0.126198E+02  -0.379169E+02   0.768062E+05  -0.417771E+00
  1738   0.522536E+03   0.124769E+02  -0.375659E+02   0.766744E+05  -0.418177E+00
  1739   0.522718E+03   0.123366E+02  -0.372097E+02   0.765428E+05  -0.417217E+00
  1740   0.522857E+03   0.121981E+02  -0.368477E+02   0.764114E+05  -0.414890E+00
  1741   0.522991E+03   0.120615E+02  -0.364791E+02   0.762803E+05  -0.411195E+00
  1742   0.523081E+03   0.119276E+02  -0.361069E+02   0.761493E+05  -0.406131E+00
  1743   0.523151E+03   0.117956E+02  -0.357282E+02   0.760186E+05  -0.399699E+00
  1744   0.523192E+03   0.116662E+02  -0.353452E+02   0.758882E+05  -0.391896E+00
  1745   0.523204E+03   0.115381E+02  -0.349573E+02   0.757579E+05  -0.382722E+00
  1746   0.523188E+03   0.114134E+02  -0.345643E+02   0.756279E+05  -0.372177E+00
  1747   0.523150E+03   0.112914E+02  -0.341673E+02   0.754981E+05  -0.360258E+00
  1748   0.523075E+03   0.111722E+02  -0.337660E+02   0.753686E+05  -0.346966E+00
  1749   0.522971E+03   0.110543E+02  -0.333591E+02   0.752393E+05  -0.332300E+00
  1750   0.522837E+03   0.109391E+02  -0.329497E+02   0.751101E+05  -0.316259E+00
  1751   0.522674E+03   0.108259E+02  -0.325368E+02   0.749813E+05  -0.298845E+00
  1752   0.522488E+03   0.107149E+02  -0.321185E+02   0.748526E+05  -0.280075E+00
  1753   0.522273E+03   0.106058E+02  -0.316985E+02   0.747242E+05  -0.259968E+00
  1754   0.522027E+03   0.105003E+02  -0.312745E+02   0.745959E+05  -0.238543E+00
  1755   0.521752E+03   0.103981E+02  -0.308473E+02   0.744680E+05  -0.215821E+00
  1756   0.521454E+03   0.102975E+02  -0.304172E+02   0.743402E+05  -0.191820E+00
  1757   0.521119E+03   0.101995E+02  -0.299847E+02   0.742126E+05  -0.166561E+00
  1758   0.520747E+03   0.101040E+02  -0.295500E+02   0.740853E+05  -0.140062E+00
  1759   0.520360E+03   0.100112E+02  -0.291131E+02   0.739582E+05  -0.112344E+00
  1760   0.519936E+03   0.992120E+01  -0.286734E+02   0.738313E+05  -0.834253E-01
  1761   0.519481E+03   0.983375E+01  -0.282323E+02   0.737046E+05  -0.533262E-01
  1762   0.518997E+03   0.974883E+01  -0.277892E+02   0.735782E+05  -0.220660E-01
  1763   0.518491E+03   0.966674E+01  -0.273442E+02   0.734520E+05   0.103358E-01
  1764   0.517962E+03   0.958741E+01  -0.268987E+02   0.733260E+05   0.438596E-01
  1765   0.517388E+03   0.951055E+01  -0.264514E+02   0.732002E+05   0.784858E-01
  1766   0.516791E+03   0.943631E+01  -0.260037E+02   0.730746E+05   0.114195E+00
  1767   0.516165E+03   0.936469E+01  -0.255543E+02   0.729492E+05   0.150968E+00
  1768   0.515509E+03   0.929585E+01  -0.251046E+02   0.728241E+05   0.188784E+00
  1769   0.514830E+03   0.922964E+01  -0.246555E+02   0.726992E+05   0.227625E+00
  1770   0.514114E+03   0.916598E+01  -0.242049E+02   0.725745E+05   0.267470E+00
  1771   0.513375E+03   0.910512E+01  -0.237549E+02   0.724500E+05   0.308301E+00
  1772   0.512614E+03   0.904682E+01  -0.233056E+02   0.723257E+05   0.350098E+00
  1773   0.511808E+03   0.899117E+01  -0.228549E+02   0.722017E+05   0.392841E+00
  1774   0.510987E+03   0.893824E+01  -0.224065E+02   0.720778E+05   0.436510E+00
  1775   0.510136E+03   0.888796E+01  -0.219583E+02   0.719542E+05   0.481087E+00
  1776   0.509263E+03   0.884027E+01  -0.215102E+02   0.718308E+05   0.526551E+00
  1777   0.508344E+03   0.879538E+01  -0.210646E+02   0.717076E+05   0.572883E+00
  1778   0.507410E+03   0.875301E+01  -0.206194E+02   0.715846E+05   0.620063E+00
  1779   0.506447E+03   0.871339E+01  -0.201759E+02   0.714618E+05   0.668073E+00
  1780   0.505460E+03   0.867635E+01  -0.197337E+02   0.713392E+05   0.716892E+00
  1781   0.504451E+03   0.864193E+01  -0.192933E+02   0.712169E+05   0.766501E+00
  1782   0.503397E+03   0.861017E+01  -0.188550E+02   0.710947E+05   0.816880E+00
  1783   0.502328E+03   0.858103E+01  -0.184187E+02   0.709728E+05   0.868010E+00
  1784   0.501244E+03   0.855443E+01  -0.179837E+02   0.708510E+05   0.919872E+00
  1785   0.500122E+03   0.853051E+01  -0.175524E+02   0.707295E+05   0.972445E+00
  1786   0.498978E+03   0.850915E+01  -0.171233E+02   0.706082E+05   0.102571E+01
  1787   0.497811E+03   0.849047E+01  -0.166964E+02   0.704871E+05   0.107965E+01
  1788   0.496621E+03   0.847428E+01  -0.162741E+02   0.703662E+05   0.113424E+01
  1789   0.495401E+03   0.846065E+01  -0.158534E+02   0.702455E+05   0.118946E+01
  1790   0.494151E+03   0.844957E+01  -0.154366E+02   0.701251E+05   0.124530E+01
  1791   0.492886E+03   0.844098E+01  -0.150238E+02   0.700048E+05   0.130174E+01
  1792   0.491598E+03   0.843496E+01  -0.146134E+02   0.698847E+05   0.135875E+01
  1793   0.490272E+03   0.843144E+01  -0.142071E+02   0.697649E+05   0.141631E+01
  1794   0.488939E+03   0.843035E+01  -0.138050E+02   0.696452E+05   0.147441E+01
  1795   0.487583E+03   0.843190E+01  -0.134069E+02   0.695258E+05   0.153303E+01
  1796   0.486174E+03   0.843582E+01  -0.130124E+02   0.694066E+05   0.159214E+01
  1797   0.484780E+03   0.844210E+01  -0.126228E+02   0.692875E+05   0.165173E+01
  1798   0.483348E+03   0.845082E+01  -0.122368E+02   0.691687E+05   0.171178E+01
  1799   0.481894E+03   0.846206E+01  -0.118560E+02   0.690501E+05   0.177226E+01
  1800   0.480424E+03   0.847568E+01  -0.114802E+02   0.689316E+05   0.183317E+01
  1801   0.478938E+03   0.849160E+01  -0.111087E+02   0.688134E+05   0.189448E+01
  1802   0.477438E+03   0.850981E+01  -0.107425E+02   0.686954E+05   0.195618E+01
  1803   0.475907E+03   0.853038E+01  -0.103820E+02   0.685776E+05   0.201826E+01
  1804   0.474347E+03   0.855316E+01  -0.100256E+02   0.684600E+05   0.208074E+01
  1805   0.472772E+03   0.857827E+01  -0.967493E+01   0.683426E+05   0.214359E+01
  1806   0.471190E+03   0.860565E+01  -0.932966E+01   0.682254E+05   0.220681E+01
  1807   0.469578E+03   0.863521E+01  -0.898999E+01   0.681083E+05   0.227040E+01
  1808   0.467952E+03   0.866671E+01  -0.865575E+01   0.679915E+05   0.233435E+01
  1809   0.466312E+03   0.870022E+01  -0.832732E+01   0.678749E+05   0.239866E+01
  1810   0.464657E+03   0.873595E+01  -0.800473E+01   0.677585E+05   0.246331E+01
  1811   0.462974E+03   0.877368E+01  -0.768794E+01   0.676423E+05   0.252832E+01
  1812   0.461284E+03   0.881346E+01  -0.737728E+01   0.675263E+05   0.259366E+01
  1813   0.459581E+03   0.885515E+01  -0.707262E+01   0.674105E+05   0.265934E+01
  1814   0.457856E+03   0.889873E+01  -0.677415E+01   0.672948E+05   0.272535E+01
  1815   0.456126E+03   0.894419E+01  -0.648189E+01   0.671794E+05   0.279168E+01
  1816   0.454382E+03   0.899145E+01  -0.619609E+01   0.670642E+05   0.285833E+01
  1817   0.452618E+03   0.904050E+01  -0.591649E+01   0.669492E+05   0.292529E+01
  1818   0.450840E+03   0.909134E+01  -0.564341E+01   0.668343E+05   0.299257E+01
  1819   0.449035E+03   0.914402E+01  -0.537695E+01   0.667197E+05   0.306014E+01
  1820   0.447240E+03   0.919817E+01  -0.511708E+01   0.666052E+05   0.312801E+01
  1821   0.445439E+03   0.925407E+01  -0.486388E+01   0.664910E+05   0.319618E+01
  1822   0.443619E+03   0.931150E+01  -0.461748E+01   0.663769E+05   0.326463E+01
  1823   0.441815E+03   0.937059E+01  -0.437788E+01   0.662631E+05   0.333336E+01
  1824   0.439978E+03   0.943089E+01  -0.414506E+01   0.661494E+05   0.340237E+01
  1825   0.438135E+03   0.949262E+01  -0.391933E+01   0.660360E+05   0.347165E+01
  1826   0.436281E+03   0.955658E+01  -0.370051E+01   0.659227E+05   0.354119E+01
  1827   0.434430E+03   0.962157E+01  -0.348869E+01   0.658096E+05   0.361099E+01
  1828   0.432560E+03   0.968780E+01  -0.328405E+01   0.656967E+05   0.368105E+01
  1829   0.430686E+03   0.975454E+01  -0.308648E+01   0.655840E+05   0.375136E+01
  1830   0.428807E+03   0.982399E+01  -0.289607E+01   0.654715E+05   0.382191E+01
  1831   0.426925E+03   0.989392E+01  -0.271293E+01   0.653592E+05   0.389269E+01
  1832   0.425032E+03   0.996506E+01  -0.253709E+01   0.652470E+05   0.396372E+01
  1833   0.423143E+03   0.100374E+02  -0.236842E+01   0.651351E+05   0.403497E+01
  1834   0.421250E+03   0.101102E+02  -0.220734E+01   0.650233E+05   0.410644E+01
  1835   0.419347E+03   0.101849E+02  -0.205334E+01   0.649118E+05   0.417812E+01
  1836   0.417441E+03   0.102616E+02  -0.190698E+01   0.648004E+05   0.425002E+01
  1837   0.415539E+03   0.103372E+02  -0.176799E+01   0.646892E+05   0.432213E+01
  1838   0.413634E+03   0.104147E+02  -0.163654E+01   0.645782E+05   0.439444E+01
  1839   0.411719E+03   0.104933E+02  -0.151252E+01   0.644674E+05   0.446694E+01
  1840   0.409817E+03   0.105716E+02  -0.139611E+01   0.643568E+05   0.453963E+01
  1841   0.407912E+03   0.106518E+02  -0.128718E+01   0.642464E+05   0.461251E+01
  1842   0.406004E+03   0.107323E+02  -0.118583E+01   0.641361E+05   0.468556E+01
  1843   0.404095E+03   0.108133E+02  -0.109211E+01   0.640261E+05   0.475879E+01
  1844   0.402191E+03   0.108953E+02  -0.100587E+01   0.639162E+05   0.483219E+01
  1845   0.400307E+03   0.109777E+02  -0.927317E+00   0.638065E+05   0.490575E+01
  1846   0.398400E+03   0.110612E+02  -0.856240E+00   0.636970E+05   0.497947E+01
  1847   0.396505E+03   0.111450E+02  -0.792969E+00   0.635877E+05   0.505334E+01
  1848   0.394609E+03   0.112291E+02  -0.737161E+00   0.634786E+05   0.512736E+01
  1849   0.392720E+03   0.113136E+02  -0.688995E+00   0.633696E+05   0.520152E+01
  1850   0.390836E+03   0.113984E+02  -0.648424E+00   0.632609E+05   0.527582E+01
  1851   0.388937E+03   0.114842E+02  -0.615471E+00   0.631523E+05   0.535025E+01
  1852   0.387074E+03   0.115710E+02  -0.590129E+00   0.630439E+05   0.542479E+01
  1853   0.385195E+03   0.116567E+02  -0.572236E+00   0.629357E+05   0.549944E+01
  1854   0.383330E+03   0.117426E+02  -0.561927E+00   0.628276E+05   0.557418E+01
  1855   0.381473E+03   0.118280E+02  -0.558966E+00   0.627198E+05   0.564900E+01
  1856   0.379630E+03   0.119144E+02  -0.563264E+00   0.626121E+05   0.572389E+01
  1857   0.377786E+03   0.120018E+02  -0.574957E+00   0.625046E+05   0.579882E+01
  1858   0.375950E+03   0.120879E+02  -0.593883E+00   0.623973E+05   0.587380E+01
  1859   0.374129E+03   0.121750E+02  -0.620102E+00   0.622902E+05   0.594880E+01
  1860   0.372308E+03   0.122607E+02  -0.653304E+00   0.621832E+05   0.602381E+01
  1861   0.370509E+03   0.123474E+02  -0.693698E+00   0.620764E+05   0.609882E+01
  1862   0.368718E+03   0.124335E+02  -0.740973E+00   0.619699E+05   0.617382E+01
  1863   0.366920E+03   0.125198E+02  -0.795116E+00   0.618634E+05   0.624879E+01
  1864   0.365153E+03   0.126070E+02  -0.856188E+00   0.617572E+05   0.632371E+01
  1865   0.363386E+03   0.126928E+02  -0.924025E+00   0.616512E+05   0.639859E+01
  1866   0.361643E+03   0.127780E+02  -0.998616E+00   0.615453E+05   0.647340E+01
  1867   0.359893E+03   0.128633E+02  -0.107965E+01   0.614396E+05   0.654812E+01
  1868   0.358167E+03   0.129479E+02  -0.116741E+01   0.613341E+05   0.662276E+01
  1869   0.356457E+03   0.130319E+02  -0.126151E+01   0.612287E+05   0.669728E+01
  1870   0.354756E+03   0.131160E+02  -0.136216E+01   0.611235E+05   0.677169E+01
  1871   0.353063E+03   0.132001E+02  -0.146897E+01   0.610185E+05   0.684596E+01
  1872   0.351395E+03   0.132828E+02  -0.158216E+01   0.609137E+05   0.692009E+01
  1873   0.349736E+03   0.133655E+02  -0.170141E+01   0.608091E+05   0.699405E+01
  1874   0.348094E+03   0.134468E+02  -0.182679E+01   0.607046E+05   0.706785E+01
  1875   0.346469E+03   0.135281E+02  -0.195812E+01   0.606003E+05   0.714146E+01
  1876   0.344853E+03   0.136086E+02  -0.209526E+01   0.604962E+05   0.721486E+01
  1877   0.343254E+03   0.136884E+02  -0.223826E+01   0.603922E+05   0.728806E+01
  1878   0.341666E+03   0.137667E+02  -0.238696E+01   0.602885E+05   0.736103E+01
  1879   0.340102E+03   0.138442E+02  -0.254112E+01   0.601849E+05   0.743376E+01
  1880   0.338556E+03   0.139209E+02  -0.270095E+01   0.600815E+05   0.750624E+01
  1881   0.337028E+03   0.139968E+02  -0.286607E+01   0.599782E+05   0.757845E+01
  1882   0.335510E+03   0.140726E+02  -0.303646E+01   0.598751E+05   0.765039E+01
  1883   0.334018E+03   0.141461E+02  -0.321211E+01   0.597722E+05   0.772203E+01
  1884   0.332543E+03   0.142203E+02  -0.339286E+01   0.596695E+05   0.779337E+01
  1885   0.331087E+03   0.142921E+02  -0.357869E+01   0.595669E+05   0.786439E+01
  1886   0.329642E+03   0.143639E+02  -0.376930E+01   0.594645E+05   0.793508E+01
  1887   0.328215E+03   0.144340E+02  -0.396489E+01   0.593623E+05   0.800542E+01
  1888   0.326822E+03   0.145024E+02  -0.416507E+01   0.592602E+05   0.807540E+01
  1889   0.325433E+03   0.145700E+02  -0.436991E+01   0.591583E+05   0.814502E+01
  1890   0.324070E+03   0.146367E+02  -0.457933E+01   0.590566E+05   0.821425E+01
  1891   0.322734E+03   0.147024E+02  -0.479300E+01   0.589551E+05   0.828308E+01
  1892   0.321409E+03   0.147665E+02  -0.501114E+01   0.588537E+05   0.835150E+01
  1893   0.320104E+03   0.148296E+02  -0.523329E+01   0.587525E+05   0.841950E+01
  1894   0.318825E+03   0.148910E+02  -0.545943E+01   0.586514E+05   0.848706E+01
  1895   0.317559E+03   0.149514E+02  -0.568964E+01   0.585506E+05   0.855417E+01
  1896   0.316319E+03   0.150109E+02  -0.592373E+01   0.584498E+05   0.862082E+01
  1897   0.315107E+03   0.150679E+02  -0.616156E+01   0.583493E+05   0.868698E+01
  1898   0.313908E+03   0.151238E+02  -0.640319E+01   0.582489E+05   0.875266E+01
  1899   0.312736E+03   0.151788E+02  -0.664822E+01   0.581487E+05   0.881784E+01
  1900   0.311576E+03   0.152312E+02  -0.689679E+01   0.580487E+05   0.888250E+01
  1901   0.310445E+03   0.152826E+02  -0.714882E+01   0.579488E+05   0.894663E+01
  1902   0.309341E+03   0.153322E+02  -0.740396E+01   0.578491E+05   0.901023E+01
  1903   0.308250E+03   0.153800E+02  -0.766190E+01   0.577495E+05   0.907330E+01
  1904   0.307202E+03   0.154275E+02  -0.792229E+01   0.576501E+05   0.913584E+01
  1905   0.306145E+03   0.154725E+02  -0.818628E+01   0.575509E+05   0.919784E+01
  1906   0.305122E+03   0.155156E+02  -0.845310E+01   0.574519E+05   0.925930E+01
  1907   0.304128E+03   0.155584E+02  -0.872122E+01   0.573530E+05   0.932023E+01
  1908   0.303154E+03   0.155987E+02  -0.899284E+01   0.572542E+05   0.938062E+01
  1909   0.302194E+03   0.156371E+02  -0.926569E+01   0.571557E+05   0.944048E+01
  1910   0.301261E+03   0.156752E+02  -0.954121E+01   0.570573E+05   0.949979E+01
  1911   0.300356E+03   0.157107E+02  -0.981938E+01   0.569590E+05   0.955856E+01
  1912   0.299472E+03   0.157443E+02  -0.100979E+02   0.568609E+05   0.961680E+01
  1913   0.298615E+03   0.157761E+02  -0.103783E+02   0.567630E+05   0.967448E+01
  1914   0.297772E+03   0.158061E+02  -0.106605E+02   0.566653E+05   0.973163E+01
  1915   0.296957E+03   0.158350E+02  -0.109444E+02   0.565677E+05   0.978823E+01
  1916   0.296155E+03   0.158620E+02  -0.112293E+02   0.564702E+05   0.984428E+01
  1917   0.295388E+03   0.158863E+02  -0.115158E+02   0.563730E+05   0.989978E+01
  1918   0.294635E+03   0.159104E+02  -0.118033E+02   0.562758E+05   0.995474E+01
  1919   0.293910E+03   0.159318E+02  -0.120916E+02   0.561789E+05   0.100091E+02
  1920   0.293206E+03   0.159513E+02  -0.123808E+02   0.560821E+05   0.100630E+02
  1921   0.292514E+03   0.159696E+02  -0.126700E+02   0.559855E+05   0.101163E+02
  1922   0.291859E+03   0.159854E+02  -0.129599E+02   0.558890E+05   0.101691E+02
  1923   0.291217E+03   0.160000E+02  -0.132499E+02   0.557927E+05   0.102213E+02
  1924   0.290588E+03   0.160127E+02  -0.135405E+02   0.556965E+05   0.102729E+02
  1925   0.290002E+03   0.160227E+02  -0.138317E+02   0.556005E+05   0.103240E+02
  1926   0.289422E+03   0.160324E+02  -0.141221E+02   0.555046E+05   0.103745E+02
  1927   0.288855E+03   0.160401E+02  -0.144138E+02   0.554090E+05   0.104245E+02
  1928   0.288332E+03   0.160459E+02  -0.147023E+02   0.553134E+05   0.104739E+02
  1929   0.287815E+03   0.160498E+02  -0.149927E+02   0.552180E+05   0.105227E+02
  1930   0.287326E+03   0.160517E+02  -0.152815E+02   0.551228E+05   0.105710E+02
  1931   0.286865E+03   0.160510E+02  -0.155698E+02   0.550278E+05   0.106187E+02
  1932   0.286418E+03   0.160499E+02  -0.158571E+02   0.549329E+05   0.106659E+02
  1933   0.285991E+03   0.160460E+02  -0.161440E+02   0.548381E+05   0.107125E+02
  1934   0.285586E+03   0.160410E+02  -0.164297E+02   0.547435E+05   0.107585E+02
  1935   0.285202E+03   0.160332E+02  -0.167143E+02   0.546491E+05   0.108040E+02
  1936   0.284838E+03   0.160250E+02  -0.169975E+02   0.545548E+05   0.108489E+02
  1937   0.284489E+03   0.160126E+02  -0.172788E+02   0.544607E+05   0.108932E+02
  1938   0.284167E+03   0.160004E+02  -0.175587E+02   0.543667E+05   0.109370E+02
  1939   0.283867E+03   0.159856E+02  -0.178372E+02   0.542728E+05   0.109801E+02
  1940   0.283581E+03   0.159695E+02  -0.181144E+02   0.541792E+05   0.110227E+02
  1941   0.283322E+03   0.159514E+02  -0.183886E+02   0.540857E+05   0.110648E+02
  1942   0.283071E+03   0.159314E+02  -0.186614E+02   0.539923E+05   0.111062E+02
  1943   0.282847E+03   0.159101E+02  -0.189327E+02   0.538991E+05   0.111471E+02
  1944   0.282645E+03   0.158853E+02  -0.192010E+02   0.538060E+05   0.111874E+02
  1945   0.282449E+03   0.158608E+02  -0.194661E+02   0.537131E+05   0.112271E+02
  1946   0.282282E+03   0.158335E+02  -0.197305E+02   0.536203E+05   0.112663E+02
  1947   0.282121E+03   0.158049E+02  -0.199909E+02   0.535277E+05   0.113048E+02
  1948   0.281997E+03   0.157743E+02  -0.202496E+02   0.534353E+05   0.113428E+02
  1949   0.281878E+03   0.157410E+02  -0.205044E+02   0.533430E+05   0.113802E+02
  1950   0.281781E+03   0.157071E+02  -0.207575E+02   0.532508E+05   0.114170E+02
  1951   0.281705E+03   0.156720E+02  -0.210065E+02   0.531588E+05   0.114533E+02
  1952   0.281643E+03   0.156333E+02  -0.212529E+02   0.530670E+05   0.114889E+02
  1953   0.281602E+03   0.155941E+02  -0.214960E+02   0.529752E+05   0.115240E+02
  1954   0.281575E+03   0.155529E+02  -0.217358E+02   0.528837E+05   0.115584E+02
  1955   0.281561E+03   0.155104E+02  -0.219729E+02   0.527923E+05   0.115923E+02
  1956   0.281560E+03   0.154660E+02  -0.222058E+02   0.527010E+05   0.116255E+02
  1957   0.281610E+03   0.154195E+02  -0.224354E+02   0.526099E+05   0.116582E+02
  1958   0.281621E+03   0.153718E+02  -0.226614E+02   0.525189E+05   0.116903E+02
  1959   0.281675E+03   0.153220E+02  -0.228840E+02   0.524281E+05   0.117217E+02
  1960   0.281734E+03   0.152718E+02  -0.231031E+02   0.523375E+05   0.117525E+02
