#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1132   0.164345E+04  -0.670580E+02  -0.546145E-06  -0.670580E+02   0.174551E+02   0.253909E-06  -0.546145E-06   0.253909E-06   0.483901E-08
  1133   0.164348E+04  -0.657441E+02  -0.540639E-06  -0.657441E+02   0.172821E+02   0.247268E-06  -0.540639E-06   0.247268E-06   0.482964E-08
  1134   0.164348E+04  -0.644222E+02  -0.534887E-06  -0.644222E+02   0.171151E+02   0.240629E-06  -0.534887E-06   0.240629E-06   0.482029E-08
  1135   0.164330E+04  -0.630934E+02  -0.528903E-06  -0.630934E+02   0.169547E+02   0.233993E-06  -0.528903E-06   0.233993E-06   0.481096E-08
  1136   0.164302E+04  -0.617598E+02  -0.522698E-06  -0.617598E+02   0.168019E+02   0.227361E-06  -0.522698E-06   0.227361E-06   0.480165E-08
  1137   0.164264E+04  -0.604188E+02  -0.516285E-06  -0.604188E+02   0.166550E+02   0.220733E-06  -0.516285E-06   0.220733E-06   0.479237E-08
  1138   0.164215E+04  -0.590741E+02  -0.509676E-06  -0.590741E+02   0.165164E+02   0.214109E-06  -0.509676E-06   0.214109E-06   0.478310E-08
  1139   0.164156E+04  -0.577237E+02  -0.502883E-06  -0.577237E+02   0.163832E+02   0.207489E-06  -0.502883E-06   0.207489E-06   0.477386E-08
  1140   0.164078E+04  -0.563707E+02  -0.495918E-06  -0.563707E+02   0.162582E+02   0.200875E-06  -0.495918E-06   0.200875E-06   0.476465E-08
  1141   0.163991E+04  -0.550138E+02  -0.488793E-06  -0.550138E+02   0.161387E+02   0.194266E-06  -0.488793E-06   0.194266E-06   0.475545E-08
  1142   0.163892E+04  -0.536545E+02  -0.481520E-06  -0.536545E+02   0.160274E+02   0.187662E-06  -0.481520E-06   0.187662E-06   0.474628E-08
  1143   0.163784E+04  -0.522939E+02  -0.474112E-06  -0.522939E+02   0.159224E+02   0.181066E-06  -0.474112E-06   0.181066E-06   0.473713E-08
  1144   0.163649E+04  -0.509320E+02  -0.466581E-06  -0.509320E+02   0.158242E+02   0.174475E-06  -0.466581E-06   0.174475E-06   0.472800E-08
  1145   0.163519E+04  -0.495690E+02  -0.458939E-06  -0.495690E+02   0.157345E+02   0.167892E-06  -0.458939E-06   0.167892E-06   0.471889E-08
  1146   0.163371E+04  -0.482057E+02  -0.451197E-06  -0.482057E+02   0.156511E+02   0.161317E-06  -0.451197E-06   0.161317E-06   0.470980E-08
  1147   0.163212E+04  -0.468431E+02  -0.443369E-06  -0.468431E+02   0.155753E+02   0.154749E-06  -0.443369E-06   0.154749E-06   0.470073E-08
  1148   0.163034E+04  -0.454813E+02  -0.435466E-06  -0.454813E+02   0.155059E+02   0.148190E-06  -0.435466E-06   0.148190E-06   0.469169E-08
  1149   0.162854E+04  -0.441219E+02  -0.427501E-06  -0.441219E+02   0.154442E+02   0.141639E-06  -0.427501E-06   0.141639E-06   0.468267E-08
  1150   0.162655E+04  -0.427644E+02  -0.419485E-06  -0.427644E+02   0.153896E+02   0.135098E-06  -0.419485E-06   0.135098E-06   0.467367E-08
  1151   0.162452E+04  -0.414097E+02  -0.411428E-06  -0.414097E+02   0.153420E+02   0.128566E-06  -0.411428E-06   0.128566E-06   0.466469E-08
  1152   0.162224E+04  -0.400585E+02  -0.403329E-06  -0.400585E+02   0.153016E+02   0.122044E-06  -0.403329E-06   0.122044E-06   0.465573E-08
  1153   0.162000E+04  -0.387118E+02  -0.395183E-06  -0.387118E+02   0.152689E+02   0.115533E-06  -0.395183E-06   0.115533E-06   0.464679E-08
  1154   0.161758E+04  -0.373683E+02  -0.386987E-06  -0.373683E+02   0.152433E+02   0.109034E-06  -0.386987E-06   0.109034E-06   0.463788E-08
  1155   0.161504E+04  -0.360303E+02  -0.378736E-06  -0.360303E+02   0.152248E+02   0.102546E-06  -0.378736E-06   0.102546E-06   0.462898E-08
  1156   0.161233E+04  -0.346987E+02  -0.370426E-06  -0.346987E+02   0.152125E+02   0.960712E-07  -0.370426E-06   0.960712E-07   0.462011E-08
  1157   0.160951E+04  -0.333721E+02  -0.362053E-06  -0.333721E+02   0.152072E+02   0.896093E-07  -0.362053E-06   0.896093E-07   0.461126E-08
  1158   0.160666E+04  -0.320530E+02  -0.353612E-06  -0.320530E+02   0.152097E+02   0.831611E-07  -0.353612E-06   0.831611E-07   0.460243E-08
  1159   0.160370E+04  -0.307407E+02  -0.345101E-06  -0.307407E+02   0.152185E+02   0.767274E-07  -0.345101E-06   0.767274E-07   0.459361E-08
  1160   0.160048E+04  -0.294375E+02  -0.336514E-06  -0.294375E+02   0.152349E+02   0.703086E-07  -0.336514E-06   0.703086E-07   0.458483E-08
  1161   0.159731E+04  -0.281415E+02  -0.327847E-06  -0.281415E+02   0.152576E+02   0.639054E-07  -0.327847E-06   0.639054E-07   0.457606E-08
  1162   0.159396E+04  -0.268549E+02  -0.319096E-06  -0.268549E+02   0.152872E+02   0.575184E-07  -0.319096E-06   0.575184E-07   0.456731E-08
  1163   0.159051E+04  -0.255779E+02  -0.310258E-06  -0.255779E+02   0.153238E+02   0.511481E-07  -0.310258E-06   0.511481E-07   0.455858E-08
  1164   0.158702E+04  -0.243106E+02  -0.301327E-06  -0.243106E+02   0.153673E+02   0.447952E-07  -0.301327E-06   0.447952E-07   0.454987E-08
  1165   0.158336E+04  -0.230532E+02  -0.292301E-06  -0.230532E+02   0.154170E+02   0.384603E-07  -0.292301E-06   0.384603E-07   0.454119E-08
  1166   0.157951E+04  -0.218073E+02  -0.283174E-06  -0.218073E+02   0.154736E+02   0.321440E-07  -0.283174E-06   0.321440E-07   0.453252E-08
  1167   0.157571E+04  -0.205730E+02  -0.273942E-06  -0.205730E+02   0.155364E+02   0.258469E-07  -0.273942E-06   0.258469E-07   0.452387E-08
  1168   0.157174E+04  -0.193498E+02  -0.264602E-06  -0.193498E+02   0.156060E+02   0.195696E-07  -0.264602E-06   0.195696E-07   0.451525E-08
  1169   0.156773E+04  -0.181407E+02  -0.255149E-06  -0.181407E+02   0.156818E+02   0.133126E-07  -0.255149E-06   0.133126E-07   0.450664E-08
  1170   0.156362E+04  -0.169429E+02  -0.245580E-06  -0.169429E+02   0.157637E+02   0.707668E-08  -0.245580E-06   0.707668E-08   0.449806E-08
  1171   0.155934E+04  -0.157596E+02  -0.235889E-06  -0.157596E+02   0.158524E+02   0.862322E-09  -0.235889E-06   0.862322E-09   0.448949E-08
  1172   0.155503E+04  -0.145900E+02  -0.226073E-06  -0.145900E+02   0.159472E+02  -0.532984E-08  -0.226073E-06  -0.532984E-08   0.448095E-08
  1173   0.155061E+04  -0.134344E+02  -0.216128E-06  -0.134344E+02   0.160481E+02  -0.114992E-07  -0.216128E-06  -0.114992E-07   0.447243E-08
  1174   0.154610E+04  -0.122940E+02  -0.206049E-06  -0.122940E+02   0.161543E+02  -0.176452E-07  -0.206049E-06  -0.176452E-07   0.446392E-08
  1175   0.154148E+04  -0.111689E+02  -0.195833E-06  -0.111689E+02   0.162666E+02  -0.237671E-07  -0.195833E-06  -0.237671E-07   0.445544E-08
  1176   0.153669E+04  -0.100599E+02  -0.185475E-06  -0.100599E+02   0.163849E+02  -0.298645E-07  -0.185475E-06  -0.298645E-07   0.444697E-08
  1177   0.153195E+04  -0.896676E+01  -0.174972E-06  -0.896676E+01   0.165100E+02  -0.359366E-07  -0.174972E-06  -0.359366E-07   0.443853E-08
  1178   0.152703E+04  -0.789028E+01  -0.164318E-06  -0.789028E+01   0.166397E+02  -0.419830E-07  -0.164318E-06  -0.419830E-07   0.443010E-08
  1179   0.152216E+04  -0.683080E+01  -0.153510E-06  -0.683080E+01   0.167768E+02  -0.480029E-07  -0.153510E-06  -0.480029E-07   0.442170E-08
  1180   0.151712E+04  -0.578878E+01  -0.142544E-06  -0.578878E+01   0.169192E+02  -0.539958E-07  -0.142544E-06  -0.539958E-07   0.441331E-08
  1181   0.151205E+04  -0.476463E+01  -0.131416E-06  -0.476463E+01   0.170661E+02  -0.599611E-07  -0.131416E-06  -0.599611E-07   0.440495E-08
  1182   0.150681E+04  -0.375880E+01  -0.120120E-06  -0.375880E+01   0.172189E+02  -0.658982E-07  -0.120120E-06  -0.658982E-07   0.439660E-08
  1183   0.150154E+04  -0.277158E+01  -0.108655E-06  -0.277158E+01   0.173770E+02  -0.718065E-07  -0.108655E-06  -0.718065E-07   0.438827E-08
  1184   0.149618E+04  -0.180350E+01  -0.970142E-07  -0.180350E+01   0.175395E+02  -0.776853E-07  -0.970142E-07  -0.776853E-07   0.437997E-08
  1185   0.149080E+04  -0.854772E+00  -0.851947E-07  -0.854772E+00   0.177087E+02  -0.835341E-07  -0.851947E-07  -0.835341E-07   0.437168E-08
  1186   0.148531E+04   0.740211E-01  -0.731921E-07   0.740211E-01   0.178824E+02  -0.893523E-07  -0.731921E-07  -0.893523E-07   0.436341E-08
  1187   0.147981E+04   0.982615E+00  -0.610022E-07   0.982615E+00   0.180612E+02  -0.951393E-07  -0.610022E-07  -0.951393E-07   0.435516E-08
  1188   0.147420E+04   0.187050E+01  -0.486210E-07   0.187050E+01   0.182445E+02  -0.100894E-06  -0.486210E-07  -0.100894E-06   0.434693E-08
  1189   0.146850E+04   0.273761E+01  -0.360443E-07   0.273761E+01   0.184328E+02  -0.106617E-06  -0.360443E-07  -0.106617E-06   0.433872E-08
  1190   0.146278E+04   0.358337E+01  -0.232679E-07   0.358337E+01   0.186256E+02  -0.112307E-06  -0.232679E-07  -0.112307E-06   0.433053E-08
  1191   0.145696E+04   0.440770E+01  -0.102877E-07   0.440770E+01   0.188235E+02  -0.117963E-06  -0.102877E-07  -0.117963E-06   0.432235E-08
  1192   0.145113E+04   0.521003E+01   0.290044E-08   0.521003E+01   0.190258E+02  -0.123585E-06   0.290044E-08  -0.123585E-06   0.431420E-08
  1193   0.144519E+04   0.599021E+01   0.163006E-07   0.599021E+01   0.192324E+02  -0.129172E-06   0.163006E-07  -0.129172E-06   0.430607E-08
  1194   0.143924E+04   0.674804E+01   0.299171E-07   0.674804E+01   0.194433E+02  -0.134723E-06   0.299171E-07  -0.134723E-06   0.429795E-08
  1195   0.143326E+04   0.748307E+01   0.437538E-07   0.748307E+01   0.196586E+02  -0.140239E-06   0.437538E-07  -0.140239E-06   0.428985E-08
  1196   0.142712E+04   0.819473E+01   0.578151E-07   0.819473E+01   0.198790E+02  -0.145717E-06   0.578151E-07  -0.145717E-06   0.428177E-08
  1197   0.142103E+04   0.888317E+01   0.721049E-07   0.888317E+01   0.201021E+02  -0.151159E-06   0.721049E-07  -0.151159E-06   0.427371E-08
  1198   0.141485E+04   0.954685E+01   0.866276E-07   0.954685E+01   0.203296E+02  -0.156563E-06   0.866276E-07  -0.156563E-06   0.426567E-08
  1199   0.140865E+04   0.101878E+02   0.101387E-06   0.101878E+02   0.205606E+02  -0.161928E-06   0.101387E-06  -0.161928E-06   0.425765E-08
  1200   0.140236E+04   0.108045E+02   0.116388E-06   0.108045E+02   0.207958E+02  -0.167254E-06   0.116388E-06  -0.167254E-06   0.424965E-08
  1201   0.139612E+04   0.113959E+02   0.131632E-06   0.113959E+02   0.210339E+02  -0.172541E-06   0.131632E-06  -0.172541E-06   0.424166E-08
  1202   0.138972E+04   0.119635E+02   0.147114E-06   0.119635E+02   0.212769E+02  -0.177787E-06   0.147114E-06  -0.177787E-06   0.423369E-08
  1203   0.138338E+04   0.125058E+02   0.162827E-06   0.125058E+02   0.215226E+02  -0.182993E-06   0.162827E-06  -0.182993E-06   0.422574E-08
  1204   0.137694E+04   0.130235E+02   0.178763E-06   0.130235E+02   0.217717E+02  -0.188159E-06   0.178763E-06  -0.188159E-06   0.421781E-08
  1205   0.137049E+04   0.135160E+02   0.194917E-06   0.135160E+02   0.220227E+02  -0.193283E-06   0.194917E-06  -0.193283E-06   0.420990E-08
  1206   0.136402E+04   0.139839E+02   0.211280E-06   0.139839E+02   0.222778E+02  -0.198366E-06   0.211280E-06  -0.198366E-06   0.420201E-08
  1207   0.135762E+04   0.144257E+02   0.227846E-06   0.144257E+02   0.225355E+02  -0.203407E-06   0.227846E-06  -0.203407E-06   0.419413E-08
  1208   0.135112E+04   0.148437E+02   0.244607E-06   0.148437E+02   0.227965E+02  -0.208406E-06   0.244607E-06  -0.208406E-06   0.418627E-08
  1209   0.134454E+04   0.152363E+02   0.261556E-06   0.152363E+02   0.230592E+02  -0.213362E-06   0.261556E-06  -0.213362E-06   0.417843E-08
  1210   0.133802E+04   0.156028E+02   0.278687E-06   0.156028E+02   0.233244E+02  -0.218275E-06   0.278687E-06  -0.218275E-06   0.417061E-08
  1211   0.133141E+04   0.159439E+02   0.295992E-06   0.159439E+02   0.235928E+02  -0.223145E-06   0.295992E-06  -0.223145E-06   0.416281E-08
  1212   0.132486E+04   0.162604E+02   0.313464E-06   0.162604E+02   0.238628E+02  -0.227972E-06   0.313464E-06  -0.227972E-06   0.415502E-08
  1213   0.131823E+04   0.165522E+02   0.331095E-06   0.165522E+02   0.241345E+02  -0.232754E-06   0.331095E-06  -0.232754E-06   0.414725E-08
  1214   0.131167E+04   0.168179E+02   0.348880E-06   0.168179E+02   0.244092E+02  -0.237492E-06   0.348880E-06  -0.237492E-06   0.413950E-08
  1215   0.130509E+04   0.170581E+02   0.366810E-06   0.170581E+02   0.246848E+02  -0.242185E-06   0.366810E-06  -0.242185E-06   0.413177E-08
  1216   0.129850E+04   0.172729E+02   0.384878E-06   0.172729E+02   0.249626E+02  -0.246833E-06   0.384878E-06  -0.246833E-06   0.412405E-08
  1217   0.129176E+04   0.174630E+02   0.403078E-06   0.174630E+02   0.252420E+02  -0.251436E-06   0.403078E-06  -0.251436E-06   0.411635E-08
  1218   0.128516E+04   0.176269E+02   0.421403E-06   0.176269E+02   0.255235E+02  -0.255993E-06   0.421403E-06  -0.255993E-06   0.410867E-08
  1219   0.127848E+04   0.177668E+02   0.439844E-06   0.177668E+02   0.258050E+02  -0.260503E-06   0.439844E-06  -0.260503E-06   0.410101E-08
  1220   0.127186E+04   0.178805E+02   0.458396E-06   0.178805E+02   0.260879E+02  -0.264967E-06   0.458396E-06  -0.264967E-06   0.409337E-08
  1221   0.126524E+04   0.179694E+02   0.477051E-06   0.179694E+02   0.263714E+02  -0.269384E-06   0.477051E-06  -0.269384E-06   0.408574E-08
  1222   0.125861E+04   0.180321E+02   0.495802E-06   0.180321E+02   0.266569E+02  -0.273754E-06   0.495802E-06  -0.273754E-06   0.407813E-08
  1223   0.125198E+04   0.180714E+02   0.514641E-06   0.180714E+02   0.269430E+02  -0.278076E-06   0.514641E-06  -0.278076E-06   0.407054E-08
  1224   0.124534E+04   0.180838E+02   0.533562E-06   0.180838E+02   0.272282E+02  -0.282350E-06   0.533562E-06  -0.282350E-06   0.406296E-08
  1225   0.123877E+04   0.180713E+02   0.552558E-06   0.180713E+02   0.275153E+02  -0.286576E-06   0.552558E-06  -0.286576E-06   0.405540E-08
  1226   0.123220E+04   0.180348E+02   0.571621E-06   0.180348E+02   0.278021E+02  -0.290753E-06   0.571621E-06  -0.290753E-06   0.404786E-08
  1227   0.122570E+04   0.179727E+02   0.590745E-06   0.179727E+02   0.280894E+02  -0.294880E-06   0.590745E-06  -0.294880E-06   0.404034E-08
  1228   0.121913E+04   0.178866E+02   0.609922E-06   0.178866E+02   0.283770E+02  -0.298959E-06   0.609922E-06  -0.298959E-06   0.403283E-08
  1229   0.121263E+04   0.177748E+02   0.629144E-06   0.177748E+02   0.286642E+02  -0.302987E-06   0.629144E-06  -0.302987E-06   0.402534E-08
  1230   0.120598E+04   0.176396E+02   0.648406E-06   0.176396E+02   0.289510E+02  -0.306965E-06   0.648406E-06  -0.306965E-06   0.401787E-08
  1231   0.119947E+04   0.174796E+02   0.667700E-06   0.174796E+02   0.292381E+02  -0.310893E-06   0.667700E-06  -0.310893E-06   0.401041E-08
  1232   0.119297E+04   0.172962E+02   0.687019E-06   0.172962E+02   0.295240E+02  -0.314770E-06   0.687019E-06  -0.314770E-06   0.400297E-08
  1233   0.118662E+04   0.170871E+02   0.706355E-06   0.170871E+02   0.298108E+02  -0.318595E-06   0.706355E-06  -0.318595E-06   0.399555E-08
  1234   0.118019E+04   0.168553E+02   0.725703E-06   0.168553E+02   0.300956E+02  -0.322369E-06   0.725703E-06  -0.322369E-06   0.398814E-08
  1235   0.117407E+04   0.165994E+02   0.745053E-06   0.165994E+02   0.303805E+02  -0.326091E-06   0.745053E-06  -0.326091E-06   0.398075E-08
  1236   0.116779E+04   0.163200E+02   0.764400E-06   0.163200E+02   0.306633E+02  -0.329760E-06   0.764400E-06  -0.329760E-06   0.397338E-08
  1237   0.116152E+04   0.160164E+02   0.783736E-06   0.160164E+02   0.309455E+02  -0.333376E-06   0.783736E-06  -0.333376E-06   0.396602E-08
  1238   0.115533E+04   0.156894E+02   0.803054E-06   0.156894E+02   0.312269E+02  -0.336940E-06   0.803054E-06  -0.336940E-06   0.395868E-08
  1239   0.114915E+04   0.153389E+02   0.822348E-06   0.153389E+02   0.315062E+02  -0.340450E-06   0.822348E-06  -0.340450E-06   0.395136E-08
  1240   0.114297E+04   0.149663E+02   0.841609E-06   0.149663E+02   0.317847E+02  -0.343906E-06   0.841609E-06  -0.343906E-06   0.394405E-08
  1241   0.113694E+04   0.145702E+02   0.860831E-06   0.145702E+02   0.320609E+02  -0.347308E-06   0.860831E-06  -0.347308E-06   0.393676E-08
  1242   0.113085E+04   0.141529E+02   0.880007E-06   0.141529E+02   0.323370E+02  -0.350655E-06   0.880007E-06  -0.350655E-06   0.392949E-08
  1243   0.112483E+04   0.137110E+02   0.899130E-06   0.137110E+02   0.326093E+02  -0.353948E-06   0.899130E-06  -0.353948E-06   0.392223E-08
  1244   0.111890E+04   0.132485E+02   0.918192E-06   0.132485E+02   0.328815E+02  -0.357185E-06   0.918192E-06  -0.357185E-06   0.391499E-08
  1245   0.111305E+04   0.127635E+02   0.937186E-06   0.127635E+02   0.331512E+02  -0.360366E-06   0.937186E-06  -0.360366E-06   0.390777E-08
  1246   0.110721E+04   0.122579E+02   0.956106E-06   0.122579E+02   0.334178E+02  -0.363492E-06   0.956106E-06  -0.363492E-06   0.390056E-08
  1247   0.110138E+04   0.117301E+02   0.974944E-06   0.117301E+02   0.336826E+02  -0.366560E-06   0.974944E-06  -0.366560E-06   0.389336E-08
  1248   0.109563E+04   0.111807E+02   0.993693E-06   0.111807E+02   0.339449E+02  -0.369573E-06   0.993693E-06  -0.369573E-06   0.388619E-08
  1249   0.108997E+04   0.106105E+02   0.101235E-05   0.106105E+02   0.342061E+02  -0.372528E-06   0.101235E-05  -0.372528E-06   0.387903E-08
  1250   0.108440E+04   0.100195E+02   0.103090E-05   0.100195E+02   0.344633E+02  -0.375425E-06   0.103090E-05  -0.375425E-06   0.387188E-08
  1251   0.107883E+04   0.940778E+01   0.104934E-05   0.940778E+01   0.347171E+02  -0.378265E-06   0.104934E-05  -0.378265E-06   0.386475E-08
  1252   0.107343E+04   0.877566E+01   0.106767E-05   0.877566E+01   0.349698E+02  -0.381047E-06   0.106767E-05  -0.381047E-06   0.385764E-08
  1253   0.106796E+04   0.812391E+01   0.108589E-05   0.812391E+01   0.352183E+02  -0.383772E-06   0.108589E-05  -0.383772E-06   0.385054E-08
  1254   0.106258E+04   0.745272E+01   0.110401E-05   0.745272E+01   0.354635E+02  -0.386440E-06   0.110401E-05  -0.386440E-06   0.384346E-08
  1255   0.105729E+04   0.676234E+01   0.112203E-05   0.676234E+01   0.357066E+02  -0.389050E-06   0.112203E-05  -0.389050E-06   0.383639E-08
  1256   0.105216E+04   0.605349E+01   0.113995E-05   0.605349E+01   0.359456E+02  -0.391604E-06   0.113995E-05  -0.391604E-06   0.382934E-08
  1257   0.104704E+04   0.532632E+01   0.115776E-05   0.532632E+01   0.361818E+02  -0.394101E-06   0.115776E-05  -0.394101E-06   0.382231E-08
  1258   0.104194E+04   0.458136E+01   0.117547E-05   0.458136E+01   0.364137E+02  -0.396542E-06   0.117547E-05  -0.396542E-06   0.381529E-08
  1259   0.103693E+04   0.381898E+01   0.119309E-05   0.381898E+01   0.366428E+02  -0.398927E-06   0.119309E-05  -0.398927E-06   0.380828E-08
  1260   0.103200E+04   0.303967E+01   0.121062E-05   0.303967E+01   0.368677E+02  -0.401256E-06   0.121062E-05  -0.401256E-06   0.380130E-08
  1261   0.102717E+04   0.224374E+01   0.122804E-05   0.224374E+01   0.370897E+02  -0.403529E-06   0.122804E-05  -0.403529E-06   0.379432E-08
  1262   0.102242E+04   0.143181E+01   0.124538E-05   0.143181E+01   0.373081E+02  -0.405746E-06   0.124538E-05  -0.405746E-06   0.378737E-08
  1263   0.101776E+04   0.603992E+00   0.126263E-05   0.603992E+00   0.375222E+02  -0.407908E-06   0.126263E-05  -0.407908E-06   0.378042E-08
  1264   0.101312E+04  -0.239306E+00   0.127978E-05  -0.239306E+00   0.377326E+02  -0.410015E-06   0.127978E-05  -0.410015E-06   0.377350E-08
  1265   0.100864E+04  -0.109746E+01   0.129685E-05  -0.109746E+01   0.379386E+02  -0.412067E-06   0.129685E-05  -0.412067E-06   0.376658E-08
  1266   0.100418E+04  -0.196992E+01   0.131384E-05  -0.196992E+01   0.381409E+02  -0.414065E-06   0.131384E-05  -0.414065E-06   0.375969E-08
  1267   0.999812E+03  -0.285658E+01   0.133074E-05  -0.285658E+01   0.383380E+02  -0.416008E-06   0.133074E-05  -0.416008E-06   0.375281E-08
  1268   0.995541E+03  -0.375696E+01   0.134756E-05  -0.375696E+01   0.385328E+02  -0.417897E-06   0.134756E-05  -0.417897E-06   0.374594E-08
  1269   0.991369E+03  -0.467014E+01   0.136429E-05  -0.467014E+01   0.387210E+02  -0.419732E-06   0.136429E-05  -0.419732E-06   0.373909E-08
  1270   0.987259E+03  -0.559690E+01   0.138095E-05  -0.559690E+01   0.389053E+02  -0.421513E-06   0.138095E-05  -0.421513E-06   0.373225E-08
  1271   0.983248E+03  -0.653550E+01   0.139753E-05  -0.653550E+01   0.390859E+02  -0.423240E-06   0.139753E-05  -0.423240E-06   0.372543E-08
  1272   0.979308E+03  -0.748583E+01   0.141404E-05  -0.748583E+01   0.392618E+02  -0.424914E-06   0.141404E-05  -0.424914E-06   0.371862E-08
  1273   0.975438E+03  -0.844779E+01   0.143047E-05  -0.844779E+01   0.394325E+02  -0.426535E-06   0.143047E-05  -0.426535E-06   0.371183E-08
  1274   0.971669E+03  -0.942053E+01   0.144683E-05  -0.942053E+01   0.395978E+02  -0.428103E-06   0.144683E-05  -0.428103E-06   0.370506E-08
  1275   0.967986E+03  -0.104032E+02   0.146311E-05  -0.104032E+02   0.397592E+02  -0.429618E-06   0.146311E-05  -0.429618E-06   0.369829E-08
  1276   0.964381E+03  -0.113964E+02   0.147933E-05  -0.113964E+02   0.399159E+02  -0.431080E-06   0.147933E-05  -0.431080E-06   0.369155E-08
  1277   0.960870E+03  -0.123986E+02   0.149548E-05  -0.123986E+02   0.400680E+02  -0.432490E-06   0.149548E-05  -0.432490E-06   0.368481E-08
  1278   0.957447E+03  -0.134105E+02   0.151157E-05  -0.134105E+02   0.402146E+02  -0.433848E-06   0.151157E-05  -0.433848E-06   0.367810E-08
  1279   0.954117E+03  -0.144303E+02   0.152759E-05  -0.144303E+02   0.403558E+02  -0.435154E-06   0.152759E-05  -0.435154E-06   0.367139E-08
  1280   0.950883E+03  -0.154595E+02   0.154354E-05  -0.154595E+02   0.404929E+02  -0.436409E-06   0.154354E-05  -0.436409E-06   0.366470E-08
  1281   0.947737E+03  -0.164951E+02   0.155944E-05  -0.164951E+02   0.406246E+02  -0.437612E-06   0.155944E-05  -0.437612E-06   0.365803E-08
  1282   0.944686E+03  -0.175383E+02   0.157528E-05  -0.175383E+02   0.407507E+02  -0.438763E-06   0.157528E-05  -0.438763E-06   0.365137E-08
  1283   0.941723E+03  -0.185885E+02   0.159106E-05  -0.185885E+02   0.408720E+02  -0.439864E-06   0.159106E-05  -0.439864E-06   0.364472E-08
  1284   0.938857E+03  -0.196453E+02   0.160678E-05  -0.196453E+02   0.409877E+02  -0.440914E-06   0.160678E-05  -0.440914E-06   0.363809E-08
  1285   0.936072E+03  -0.207073E+02   0.162245E-05  -0.207073E+02   0.410986E+02  -0.441913E-06   0.162245E-05  -0.441913E-06   0.363148E-08
  1286   0.933383E+03  -0.217751E+02   0.163807E-05  -0.217751E+02   0.412031E+02  -0.442861E-06   0.163807E-05  -0.442861E-06   0.362487E-08
  1287   0.930792E+03  -0.228470E+02   0.165363E-05  -0.228470E+02   0.413027E+02  -0.443760E-06   0.165363E-05  -0.443760E-06   0.361829E-08
  1288   0.928298E+03  -0.239246E+02   0.166915E-05  -0.239246E+02   0.413966E+02  -0.444608E-06   0.166915E-05  -0.444608E-06   0.361171E-08
  1289   0.925895E+03  -0.250046E+02   0.168461E-05  -0.250046E+02   0.414856E+02  -0.445407E-06   0.168461E-05  -0.445407E-06   0.360515E-08
  1290   0.923582E+03  -0.260893E+02   0.170003E-05  -0.260893E+02   0.415681E+02  -0.446156E-06   0.170003E-05  -0.446156E-06   0.359861E-08
  1291   0.921367E+03  -0.271770E+02   0.171541E-05  -0.271770E+02   0.416456E+02  -0.446856E-06   0.171541E-05  -0.446856E-06   0.359208E-08
  1292   0.919243E+03  -0.282676E+02   0.173074E-05  -0.282676E+02   0.417159E+02  -0.447506E-06   0.173074E-05  -0.447506E-06   0.358556E-08
  1293   0.917211E+03  -0.293610E+02   0.174604E-05  -0.293610E+02   0.417827E+02  -0.448108E-06   0.174604E-05  -0.448108E-06   0.357905E-08
  1294   0.915285E+03  -0.304534E+02   0.176129E-05  -0.304534E+02   0.418429E+02  -0.448661E-06   0.176129E-05  -0.448661E-06   0.357256E-08
  1295   0.913444E+03  -0.315492E+02   0.177650E-05  -0.315492E+02   0.418973E+02  -0.449165E-06   0.177650E-05  -0.449165E-06   0.356609E-08
  1296   0.911696E+03  -0.326437E+02   0.179168E-05  -0.326437E+02   0.419465E+02  -0.449621E-06   0.179168E-05  -0.449621E-06   0.355963E-08
  1297   0.910047E+03  -0.337399E+02   0.180683E-05  -0.337399E+02   0.419900E+02  -0.450029E-06   0.180683E-05  -0.450029E-06   0.355318E-08
  1298   0.908492E+03  -0.348354E+02   0.182194E-05  -0.348354E+02   0.420275E+02  -0.450389E-06   0.182194E-05  -0.450389E-06   0.354674E-08
  1299   0.907022E+03  -0.359308E+02   0.183701E-05  -0.359308E+02   0.420591E+02  -0.450702E-06   0.183701E-05  -0.450702E-06   0.354032E-08
  1300   0.905661E+03  -0.370246E+02   0.185206E-05  -0.370246E+02   0.420840E+02  -0.450967E-06   0.185206E-05  -0.450967E-06   0.353392E-08
  1301   0.904393E+03  -0.381167E+02   0.186708E-05  -0.381167E+02   0.421045E+02  -0.451185E-06   0.186708E-05  -0.451185E-06   0.352752E-08
  1302   0.903212E+03  -0.392061E+02   0.188207E-05  -0.392061E+02   0.421182E+02  -0.451355E-06   0.188207E-05  -0.451355E-06   0.352114E-08
  1303   0.902124E+03  -0.402943E+02   0.189702E-05  -0.402943E+02   0.421261E+02  -0.451478E-06   0.189702E-05  -0.451478E-06   0.351478E-08
  1304   0.901130E+03  -0.413789E+02   0.191193E-05  -0.413789E+02   0.421287E+02  -0.451555E-06   0.191193E-05  -0.451555E-06   0.350842E-08
  1305   0.900228E+03  -0.424612E+02   0.192679E-05  -0.424612E+02   0.421246E+02  -0.451584E-06   0.192679E-05  -0.451584E-06   0.350208E-08
  1306   0.899405E+03  -0.435383E+02   0.194160E-05  -0.435383E+02   0.421161E+02  -0.451566E-06   0.194160E-05  -0.451566E-06   0.349576E-08
