#    L    TT             EE             BB             TE          
   242   0.735763E+04   0.233433E+01   0.253017E-02   0.667953E+02
   243   0.734021E+04   0.241910E+01   0.253875E-02   0.689945E+02
   244   0.732199E+04   0.250666E+01   0.254682E-02   0.711888E+02
   245   0.730297E+04   0.259708E+01   0.255434E-02   0.733747E+02
   246   0.728324E+04   0.269038E+01   0.256126E-02   0.755537E+02
   247   0.726278E+04   0.278649E+01   0.256752E-02   0.777233E+02
   248   0.724152E+04   0.288580E+01   0.257307E-02   0.798834E+02
   249   0.721962E+04   0.298779E+01   0.257788E-02   0.820328E+02
   250   0.719692E+04   0.309293E+01   0.258189E-02   0.841700E+02
   251   0.717357E+04   0.320091E+01   0.258505E-02   0.862955E+02
   252   0.714936E+04   0.331197E+01   0.258739E-02   0.884076E+02
   253   0.712465E+04   0.342587E+01   0.258890E-02   0.905045E+02
   254   0.709916E+04   0.354290E+01   0.258962E-02   0.925862E+02
   255   0.707296E+04   0.366276E+01   0.258955E-02   0.946524E+02
   256   0.704612E+04   0.378582E+01   0.258871E-02   0.967030E+02
   257   0.701866E+04   0.391162E+01   0.258712E-02   0.987294E+02
   258   0.699051E+04   0.404053E+01   0.258479E-02   0.100744E+03
   259   0.696173E+04   0.417239E+01   0.258175E-02   0.102732E+03
   260   0.693241E+04   0.430720E+01   0.257800E-02   0.104709E+03
   261   0.690240E+04   0.444488E+01   0.257356E-02   0.106650E+03
   262   0.687171E+04   0.458563E+01   0.256845E-02   0.108579E+03
   263   0.684071E+04   0.472925E+01   0.256269E-02   0.110489E+03
   264   0.680895E+04   0.487579E+01   0.255629E-02   0.112370E+03
   265   0.677653E+04   0.502517E+01   0.254927E-02   0.114216E+03
   266   0.674365E+04   0.517761E+01   0.254164E-02   0.116049E+03
   267   0.671011E+04   0.533273E+01   0.253342E-02   0.117846E+03
   268   0.667606E+04   0.549089E+01   0.252463E-02   0.119623E+03
   269   0.664134E+04   0.565181E+01   0.251529E-02   0.121370E+03
   270   0.660627E+04   0.581553E+01   0.250540E-02   0.123089E+03
   271   0.657062E+04   0.598198E+01   0.249499E-02   0.124778E+03
   272   0.653461E+04   0.615146E+01   0.248407E-02   0.126431E+03
   273   0.649803E+04   0.632336E+01   0.247265E-02   0.128062E+03
   274   0.646104E+04   0.649827E+01   0.246076E-02   0.129649E+03
   275   0.642355E+04   0.667566E+01   0.244842E-02   0.131212E+03
   276   0.638573E+04   0.685575E+01   0.243563E-02   0.132731E+03
   277   0.634734E+04   0.703854E+01   0.242241E-02   0.134228E+03
   278   0.630863E+04   0.722395E+01   0.240878E-02   0.135678E+03
   279   0.626951E+04   0.741188E+01   0.239476E-02   0.137091E+03
   280   0.623000E+04   0.760234E+01   0.238036E-02   0.138480E+03
   281   0.619023E+04   0.779540E+01   0.236560E-02   0.139824E+03
   282   0.614993E+04   0.799076E+01   0.235049E-02   0.141129E+03
   283   0.610939E+04   0.818862E+01   0.233506E-02   0.142394E+03
   284   0.606854E+04   0.838891E+01   0.231931E-02   0.143621E+03
   285   0.602738E+04   0.859162E+01   0.230326E-02   0.144809E+03
   286   0.598584E+04   0.879660E+01   0.228694E-02   0.145949E+03
   287   0.594400E+04   0.900384E+01   0.227035E-02   0.147058E+03
   288   0.590194E+04   0.921334E+01   0.225351E-02   0.148119E+03
   289   0.585959E+04   0.942501E+01   0.223644E-02   0.149140E+03
   290   0.581702E+04   0.963870E+01   0.221916E-02   0.150120E+03
   291   0.577424E+04   0.985515E+01   0.220168E-02   0.151046E+03
   292   0.573095E+04   0.100732E+02   0.218401E-02   0.151938E+03
   293   0.568776E+04   0.102926E+02   0.216618E-02   0.152774E+03
   294   0.564421E+04   0.105147E+02   0.214820E-02   0.153577E+03
   295   0.560069E+04   0.107380E+02   0.213008E-02   0.154324E+03
   296   0.555683E+04   0.109641E+02   0.211185E-02   0.155029E+03
   297   0.551285E+04   0.111906E+02   0.209351E-02   0.155692E+03
   298   0.546861E+04   0.114199E+02   0.207509E-02   0.156299E+03
   299   0.542433E+04   0.116511E+02   0.205660E-02   0.156856E+03
   300   0.537987E+04   0.118828E+02   0.203806E-02   0.157364E+03
   301   0.533531E+04   0.121164E+02   0.201948E-02   0.157829E+03
   302   0.529072E+04   0.123513E+02   0.200088E-02   0.158252E+03
   303   0.524604E+04   0.125880E+02   0.198226E-02   0.158617E+03
   304   0.520126E+04   0.128267E+02   0.196364E-02   0.158926E+03
   305   0.515647E+04   0.130657E+02   0.194502E-02   0.159192E+03
   306   0.511159E+04   0.133057E+02   0.192642E-02   0.159408E+03
   307   0.506669E+04   0.135469E+02   0.190785E-02   0.159567E+03
   308   0.502179E+04   0.137906E+02   0.188931E-02   0.159692E+03
   309   0.497696E+04   0.140338E+02   0.187083E-02   0.159752E+03
   310   0.493205E+04   0.142773E+02   0.185240E-02   0.159770E+03
   311   0.488722E+04   0.145233E+02   0.183404E-02   0.159731E+03
   312   0.484247E+04   0.147687E+02   0.181577E-02   0.159651E+03
   313   0.479772E+04   0.150151E+02   0.179758E-02   0.159513E+03
   314   0.475306E+04   0.152623E+02   0.177950E-02   0.159333E+03
   315   0.470849E+04   0.155090E+02   0.176153E-02   0.159097E+03
   316   0.466400E+04   0.157565E+02   0.174369E-02   0.158812E+03
   317   0.461961E+04   0.160033E+02   0.172598E-02   0.158477E+03
   318   0.457532E+04   0.162518E+02   0.170841E-02   0.158093E+03
   319   0.453120E+04   0.164995E+02   0.169100E-02   0.157660E+03
   320   0.448725E+04   0.167472E+02   0.167375E-02   0.157186E+03
   321   0.444341E+04   0.169957E+02   0.165668E-02   0.156655E+03
   322   0.439976E+04   0.172427E+02   0.163980E-02   0.156074E+03
   323   0.435629E+04   0.174896E+02   0.162312E-02   0.155445E+03
   324   0.431300E+04   0.177373E+02   0.160664E-02   0.154760E+03
   325   0.426999E+04   0.179818E+02   0.159039E-02   0.154041E+03
   326   0.422709E+04   0.182277E+02   0.157436E-02   0.153258E+03
   327   0.418447E+04   0.184727E+02   0.155857E-02   0.152433E+03
   328   0.414212E+04   0.187161E+02   0.154304E-02   0.151567E+03
   329   0.409997E+04   0.189593E+02   0.152776E-02   0.150646E+03
   330   0.405811E+04   0.192008E+02   0.151276E-02   0.149675E+03
   331   0.401660E+04   0.194414E+02   0.149804E-02   0.148663E+03
   332   0.397531E+04   0.196816E+02   0.148362E-02   0.147611E+03
   333   0.393430E+04   0.199201E+02   0.146950E-02   0.146509E+03
   334   0.389366E+04   0.201576E+02   0.145569E-02   0.145359E+03
   335   0.385325E+04   0.203925E+02   0.144221E-02   0.144161E+03
   336   0.381320E+04   0.206263E+02   0.142907E-02   0.142922E+03
   337   0.377353E+04   0.208590E+02   0.141627E-02   0.141627E+03
   338   0.373417E+04   0.210891E+02   0.140383E-02   0.140298E+03
   339   0.369526E+04   0.213187E+02   0.139176E-02   0.138921E+03
   340   0.365667E+04   0.215457E+02   0.138007E-02   0.137511E+03
   341   0.361839E+04   0.217700E+02   0.136876E-02   0.136045E+03
   342   0.358057E+04   0.219938E+02   0.135786E-02   0.134539E+03
   343   0.354314E+04   0.222141E+02   0.134737E-02   0.132992E+03
   344   0.350619E+04   0.224324E+02   0.133729E-02   0.131404E+03
   345   0.346956E+04   0.226479E+02   0.132765E-02   0.129776E+03
   346   0.343341E+04   0.228620E+02   0.131846E-02   0.128114E+03
   347   0.339767E+04   0.230726E+02   0.130971E-02   0.126405E+03
   348   0.336241E+04   0.232804E+02   0.130143E-02   0.124655E+03
   349   0.332756E+04   0.234860E+02   0.129363E-02   0.122865E+03
   350   0.329320E+04   0.236879E+02   0.128631E-02   0.121041E+03
   351   0.325948E+04   0.238877E+02   0.127948E-02   0.119178E+03
   352   0.322603E+04   0.240845E+02   0.127313E-02   0.117274E+03
   353   0.319314E+04   0.242776E+02   0.126725E-02   0.115346E+03
   354   0.316068E+04   0.244678E+02   0.126183E-02   0.113370E+03
   355   0.312879E+04   0.246549E+02   0.125684E-02   0.111363E+03
   356   0.309739E+04   0.248391E+02   0.125228E-02   0.109331E+03
   357   0.306648E+04   0.250195E+02   0.124814E-02   0.107261E+03
   358   0.303615E+04   0.251954E+02   0.124439E-02   0.105167E+03
   359   0.300624E+04   0.253683E+02   0.124103E-02   0.103034E+03
   360   0.297690E+04   0.255380E+02   0.123804E-02   0.100875E+03
   361   0.294806E+04   0.257040E+02   0.123540E-02   0.986850E+02
   362   0.291979E+04   0.258662E+02   0.123311E-02   0.964669E+02
   363   0.289203E+04   0.260252E+02   0.123115E-02   0.942235E+02
   364   0.286483E+04   0.261789E+02   0.122951E-02   0.919512E+02
   365   0.283814E+04   0.263295E+02   0.122816E-02   0.896564E+02
   366   0.281202E+04   0.264762E+02   0.122711E-02   0.873362E+02
   367   0.278648E+04   0.266175E+02   0.122633E-02   0.849932E+02
   368   0.276137E+04   0.267556E+02   0.122581E-02   0.826291E+02
   369   0.273698E+04   0.268898E+02   0.122553E-02   0.802419E+02
   370   0.271310E+04   0.270193E+02   0.122549E-02   0.778371E+02
   371   0.268973E+04   0.271441E+02   0.122567E-02   0.754113E+02
   372   0.266693E+04   0.272649E+02   0.122605E-02   0.729691E+02
   373   0.264471E+04   0.273811E+02   0.122662E-02   0.705079E+02
   374   0.262307E+04   0.274932E+02   0.122737E-02   0.680316E+02
   375   0.260194E+04   0.276005E+02   0.122828E-02   0.655404E+02
   376   0.258147E+04   0.277038E+02   0.122934E-02   0.630347E+02
   377   0.256158E+04   0.278016E+02   0.123054E-02   0.605177E+02
   378   0.254219E+04   0.278946E+02   0.123186E-02   0.579866E+02
   379   0.252340E+04   0.279835E+02   0.123329E-02   0.554461E+02
   380   0.250526E+04   0.280683E+02   0.123481E-02   0.528944E+02
   381   0.248763E+04   0.281453E+02   0.123641E-02   0.503345E+02
   382   0.247051E+04   0.282197E+02   0.123808E-02   0.477676E+02
   383   0.245405E+04   0.282884E+02   0.123980E-02   0.451924E+02
   384   0.243826E+04   0.283515E+02   0.124156E-02   0.426128E+02
