#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178   0.682597E+04  -0.476159E+02   0.225009E-03  -0.476159E+02   0.105762E+01  -0.865590E-06   0.225009E-03  -0.865590E-06   0.789945E-07
   179   0.685704E+04  -0.466786E+02   0.223082E-03  -0.466786E+02   0.104379E+01  -0.852240E-06   0.223082E-03  -0.852240E-06   0.785467E-07
   180   0.688766E+04  -0.457065E+02   0.221176E-03  -0.457065E+02   0.103014E+01  -0.837933E-06   0.221176E-03  -0.837933E-06   0.781027E-07
   181   0.691760E+04  -0.446997E+02   0.219289E-03  -0.446997E+02   0.101670E+01  -0.822725E-06   0.219289E-03  -0.822725E-06   0.776626E-07
   182   0.694693E+04  -0.436568E+02   0.217421E-03  -0.436568E+02   0.100354E+01  -0.806671E-06   0.217421E-03  -0.806671E-06   0.772262E-07
   183   0.697559E+04  -0.425794E+02   0.215572E-03  -0.425794E+02   0.990607E+00  -0.789827E-06   0.215572E-03  -0.789827E-06   0.767937E-07
   184   0.700371E+04  -0.414666E+02   0.213740E-03  -0.414666E+02   0.977978E+00  -0.772247E-06   0.213740E-03  -0.772247E-06   0.763649E-07
   185   0.703122E+04  -0.403208E+02   0.211927E-03  -0.403208E+02   0.965817E+00  -0.753987E-06   0.211927E-03  -0.753987E-06   0.759399E-07
   186   0.705775E+04  -0.391390E+02   0.210130E-03  -0.391390E+02   0.953991E+00  -0.735103E-06   0.210130E-03  -0.735103E-06   0.755184E-07
   187   0.708396E+04  -0.379229E+02   0.208350E-03  -0.379229E+02   0.942654E+00  -0.715649E-06   0.208350E-03  -0.715649E-06   0.751006E-07
   188   0.710948E+04  -0.366738E+02   0.206586E-03  -0.366738E+02   0.931801E+00  -0.695682E-06   0.206586E-03  -0.695682E-06   0.746864E-07
   189   0.713424E+04  -0.353905E+02   0.204838E-03  -0.353905E+02   0.921479E+00  -0.675256E-06   0.204838E-03  -0.675256E-06   0.742757E-07
   190   0.715867E+04  -0.340752E+02   0.203105E-03  -0.340752E+02   0.911753E+00  -0.654426E-06   0.203105E-03  -0.654426E-06   0.738686E-07
   191   0.718204E+04  -0.327249E+02   0.201387E-03  -0.327249E+02   0.902654E+00  -0.633249E-06   0.201387E-03  -0.633249E-06   0.734648E-07
   192   0.720486E+04  -0.313419E+02   0.199684E-03  -0.313419E+02   0.894216E+00  -0.611780E-06   0.199684E-03  -0.611780E-06   0.730645E-07
   193   0.722690E+04  -0.299278E+02   0.197994E-03  -0.299278E+02   0.886494E+00  -0.590073E-06   0.197994E-03  -0.590073E-06   0.726676E-07
   194   0.724840E+04  -0.284803E+02   0.196318E-03  -0.284803E+02   0.879528E+00  -0.568184E-06   0.196318E-03  -0.568184E-06   0.722740E-07
   195   0.726911E+04  -0.270019E+02   0.194654E-03  -0.270019E+02   0.873367E+00  -0.546168E-06   0.194654E-03  -0.546168E-06   0.718838E-07
   196   0.728904E+04  -0.254917E+02   0.193004E-03  -0.254917E+02   0.868058E+00  -0.524082E-06   0.193004E-03  -0.524082E-06   0.714968E-07
   197   0.730835E+04  -0.239513E+02   0.191365E-03  -0.239513E+02   0.863657E+00  -0.501979E-06   0.191365E-03  -0.501979E-06   0.711130E-07
   198   0.732694E+04  -0.223800E+02   0.189738E-03  -0.223800E+02   0.860196E+00  -0.479916E-06   0.189738E-03  -0.479916E-06   0.707323E-07
   199   0.734482E+04  -0.207786E+02   0.188122E-03  -0.207786E+02   0.857725E+00  -0.457948E-06   0.188122E-03  -0.457948E-06   0.703549E-07
   200   0.736199E+04  -0.191479E+02   0.186516E-03  -0.191479E+02   0.856282E+00  -0.436130E-06   0.186516E-03  -0.436130E-06   0.699805E-07
   201   0.737837E+04  -0.174872E+02   0.184921E-03  -0.174872E+02   0.855938E+00  -0.414508E-06   0.184921E-03  -0.414508E-06   0.696092E-07
   202   0.739404E+04  -0.157983E+02   0.183337E-03  -0.157983E+02   0.856711E+00  -0.393087E-06   0.183337E-03  -0.393087E-06   0.692409E-07
   203   0.740892E+04  -0.140804E+02   0.181762E-03  -0.140804E+02   0.858670E+00  -0.371866E-06   0.181762E-03  -0.371866E-06   0.688756E-07
   204   0.742293E+04  -0.123370E+02   0.180198E-03  -0.123370E+02   0.861848E+00  -0.350839E-06   0.180198E-03  -0.350839E-06   0.685134E-07
   205   0.743623E+04  -0.105659E+02   0.178644E-03  -0.105659E+02   0.866300E+00  -0.330005E-06   0.178644E-03  -0.330005E-06   0.681540E-07
   206   0.744866E+04  -0.876854E+01   0.177101E-03  -0.876854E+01   0.872072E+00  -0.309359E-06   0.177101E-03  -0.309359E-06   0.677977E-07
   207   0.746038E+04  -0.694568E+01   0.175568E-03  -0.694568E+01   0.879198E+00  -0.288898E-06   0.175568E-03  -0.288898E-06   0.674442E-07
   208   0.747116E+04  -0.509801E+01   0.174046E-03  -0.509801E+01   0.887738E+00  -0.268619E-06   0.174046E-03  -0.268619E-06   0.670936E-07
   209   0.748115E+04  -0.322612E+01   0.172535E-03  -0.322612E+01   0.897727E+00  -0.248518E-06   0.172535E-03  -0.248518E-06   0.667458E-07
   210   0.749035E+04  -0.133111E+01   0.171034E-03  -0.133111E+01   0.909225E+00  -0.228592E-06   0.171034E-03  -0.228592E-06   0.664009E-07
   211   0.749876E+04   0.586744E+00   0.169543E-03   0.586744E+00   0.922273E+00  -0.208837E-06   0.169543E-03  -0.208837E-06   0.660588E-07
   212   0.750623E+04   0.252630E+01   0.168064E-03   0.252630E+01   0.936911E+00  -0.189250E-06   0.168064E-03  -0.189250E-06   0.657195E-07
   213   0.751298E+04   0.448740E+01   0.166595E-03   0.448740E+01   0.953193E+00  -0.169828E-06   0.166595E-03  -0.169828E-06   0.653829E-07
   214   0.751887E+04   0.646861E+01   0.165137E-03   0.646861E+01   0.971122E+00  -0.150568E-06   0.165137E-03  -0.150568E-06   0.650491E-07
   215   0.752397E+04   0.846899E+01   0.163690E-03   0.846899E+01   0.990901E+00  -0.131465E-06   0.163690E-03  -0.131465E-06   0.647179E-07
   216   0.752820E+04   0.104888E+02   0.162254E-03   0.104888E+02   0.101235E+01  -0.112516E-06   0.162254E-03  -0.112516E-06   0.643894E-07
   217   0.753171E+04   0.125260E+02   0.160829E-03   0.125260E+02   0.103565E+01  -0.937188E-07   0.160829E-03  -0.937188E-07   0.640636E-07
   218   0.753436E+04   0.145803E+02   0.159414E-03   0.145803E+02   0.106080E+01  -0.750691E-07   0.159414E-03  -0.750691E-07   0.637404E-07
   219   0.753622E+04   0.166527E+02   0.158011E-03   0.166527E+02   0.108780E+01  -0.565636E-07   0.158011E-03  -0.565636E-07   0.634199E-07
   220   0.753729E+04   0.187385E+02   0.156619E-03   0.187385E+02   0.111683E+01  -0.381989E-07   0.156619E-03  -0.381989E-07   0.631018E-07
   221   0.753756E+04   0.208396E+02   0.155238E-03   0.208396E+02   0.114781E+01  -0.199716E-07   0.155238E-03  -0.199716E-07   0.627864E-07
   222   0.753704E+04   0.229544E+02   0.153869E-03   0.229544E+02   0.118091E+01  -0.187841E-08   0.153869E-03  -0.187841E-08   0.624734E-07
   223   0.753558E+04   0.250834E+02   0.152510E-03   0.250834E+02   0.121605E+01   0.160842E-07   0.152510E-03   0.160842E-07   0.621630E-07
   224   0.753348E+04   0.272227E+02   0.151163E-03   0.272227E+02   0.125326E+01   0.339195E-07   0.151163E-03   0.339195E-07   0.618550E-07
   225   0.753051E+04   0.293750E+02   0.149827E-03   0.293750E+02   0.129269E+01   0.516311E-07   0.149827E-03   0.516311E-07   0.615495E-07
   226   0.752674E+04   0.315365E+02   0.148503E-03   0.315365E+02   0.133434E+01   0.692222E-07   0.148503E-03   0.692222E-07   0.612464E-07
   227   0.752211E+04   0.337083E+02   0.147190E-03   0.337083E+02   0.137824E+01   0.866963E-07   0.147190E-03   0.866963E-07   0.609457E-07
   228   0.751677E+04   0.358888E+02   0.145888E-03   0.358888E+02   0.142438E+01   0.104057E-06   0.145888E-03   0.104057E-06   0.606474E-07
   229   0.751062E+04   0.380763E+02   0.144598E-03   0.380763E+02   0.147286E+01   0.121307E-06   0.144598E-03   0.121307E-06   0.603514E-07
   230   0.750362E+04   0.402713E+02   0.143320E-03   0.402713E+02   0.152368E+01   0.138451E-06   0.143320E-03   0.138451E-06   0.600577E-07
   231   0.749574E+04   0.424729E+02   0.142053E-03   0.424729E+02   0.157693E+01   0.155491E-06   0.142053E-03   0.155491E-06   0.597663E-07
   232   0.748714E+04   0.446794E+02   0.140798E-03   0.446794E+02   0.163254E+01   0.172431E-06   0.140798E-03   0.172431E-06   0.594772E-07
   233   0.747775E+04   0.468890E+02   0.139555E-03   0.468890E+02   0.169076E+01   0.189274E-06   0.139555E-03   0.189274E-06   0.591904E-07
   234   0.746742E+04   0.491024E+02   0.138323E-03   0.491024E+02   0.175143E+01   0.206024E-06   0.138323E-03   0.206024E-06   0.589057E-07
   235   0.745637E+04   0.513177E+02   0.137103E-03   0.513177E+02   0.181464E+01   0.222685E-06   0.137103E-03   0.222685E-06   0.586233E-07
   236   0.744445E+04   0.535349E+02   0.135895E-03   0.535349E+02   0.188041E+01   0.239259E-06   0.135895E-03   0.239259E-06   0.583430E-07
   237   0.743173E+04   0.557522E+02   0.134699E-03   0.557522E+02   0.194881E+01   0.255750E-06   0.134699E-03   0.255750E-06   0.580648E-07
   238   0.741822E+04   0.579693E+02   0.133515E-03   0.579693E+02   0.201994E+01   0.272161E-06   0.133515E-03   0.272161E-06   0.577888E-07
   239   0.740399E+04   0.601854E+02   0.132343E-03   0.601854E+02   0.209365E+01   0.288496E-06   0.132343E-03   0.288496E-06   0.575148E-07
   240   0.738882E+04   0.623980E+02   0.131183E-03   0.623980E+02   0.217003E+01   0.304759E-06   0.131183E-03   0.304759E-06   0.572430E-07
   241   0.737300E+04   0.646076E+02   0.130035E-03   0.646076E+02   0.224923E+01   0.320952E-06   0.130035E-03   0.320952E-06   0.569731E-07
   242   0.735639E+04   0.668132E+02   0.128899E-03   0.668132E+02   0.233113E+01   0.337079E-06   0.128899E-03   0.337079E-06   0.567053E-07
   243   0.733898E+04   0.690133E+02   0.127775E-03   0.690133E+02   0.241587E+01   0.353144E-06   0.127775E-03   0.353144E-06   0.564394E-07
   244   0.732077E+04   0.712082E+02   0.126663E-03   0.712082E+02   0.250339E+01   0.369149E-06   0.126663E-03   0.369149E-06   0.561755E-07
   245   0.730177E+04   0.733949E+02   0.125564E-03   0.733949E+02   0.259379E+01   0.385099E-06   0.125564E-03   0.385099E-06   0.559136E-07
   246   0.728205E+04   0.755746E+02   0.124477E-03   0.755746E+02   0.268706E+01   0.400996E-06   0.124477E-03   0.400996E-06   0.556536E-07
   247   0.726161E+04   0.777448E+02   0.123403E-03   0.777448E+02   0.278314E+01   0.416844E-06   0.123403E-03   0.416844E-06   0.553954E-07
   248   0.724037E+04   0.799054E+02   0.122341E-03   0.799054E+02   0.288242E+01   0.432647E-06   0.122341E-03   0.432647E-06   0.551391E-07
   249   0.721848E+04   0.820553E+02   0.121291E-03   0.820553E+02   0.298438E+01   0.448407E-06   0.121291E-03   0.448407E-06   0.548847E-07
   250   0.719580E+04   0.841930E+02   0.120254E-03   0.841930E+02   0.308948E+01   0.464129E-06   0.120254E-03   0.464129E-06   0.546320E-07
   251   0.717247E+04   0.863189E+02   0.119229E-03   0.863189E+02   0.319744E+01   0.479815E-06   0.119229E-03   0.479815E-06   0.543811E-07
   252   0.714827E+04   0.884313E+02   0.118217E-03   0.884313E+02   0.330846E+01   0.495464E-06   0.118217E-03   0.495464E-06   0.541320E-07
   253   0.712358E+04   0.905285E+02   0.117217E-03   0.905285E+02   0.342233E+01   0.511077E-06   0.117217E-03   0.511077E-06   0.538847E-07
   254   0.709811E+04   0.926105E+02   0.116229E-03   0.926105E+02   0.353933E+01   0.526653E-06   0.116229E-03   0.526653E-06   0.536391E-07
   255   0.707192E+04   0.946769E+02   0.115252E-03   0.946769E+02   0.365916E+01   0.542191E-06   0.115252E-03   0.542191E-06   0.533952E-07
   256   0.704511E+04   0.967275E+02   0.114287E-03   0.967275E+02   0.378218E+01   0.557690E-06   0.114287E-03   0.557690E-06   0.531530E-07
   257   0.701767E+04   0.987541E+02   0.113334E-03   0.987541E+02   0.390795E+01   0.573150E-06   0.113334E-03   0.573150E-06   0.529126E-07
   258   0.698953E+04   0.100769E+03   0.112392E-03   0.100769E+03   0.403682E+01   0.588570E-06   0.112392E-03   0.588570E-06   0.526738E-07
   259   0.696077E+04   0.102757E+03   0.111460E-03   0.102757E+03   0.416865E+01   0.603949E-06   0.111460E-03   0.603949E-06   0.524367E-07
   260   0.693147E+04   0.104733E+03   0.110539E-03   0.104733E+03   0.430343E+01   0.619288E-06   0.110539E-03   0.619288E-06   0.522012E-07
   261   0.690148E+04   0.106675E+03   0.109629E-03   0.106675E+03   0.444108E+01   0.634584E-06   0.109629E-03   0.634584E-06   0.519674E-07
   262   0.687081E+04   0.108604E+03   0.108729E-03   0.108604E+03   0.458180E+01   0.649838E-06   0.108729E-03   0.649838E-06   0.517352E-07
   263   0.683983E+04   0.110513E+03   0.107840E-03   0.110513E+03   0.472539E+01   0.665049E-06   0.107840E-03   0.665049E-06   0.515046E-07
   264   0.680809E+04   0.112394E+03   0.106960E-03   0.112394E+03   0.487189E+01   0.680216E-06   0.106960E-03   0.680216E-06   0.512757E-07
   265   0.677569E+04   0.114240E+03   0.106090E-03   0.114240E+03   0.502124E+01   0.695339E-06   0.106090E-03   0.695339E-06   0.510483E-07
   266   0.674283E+04   0.116073E+03   0.105229E-03   0.116073E+03   0.517365E+01   0.710416E-06   0.105229E-03   0.710416E-06   0.508224E-07
   267   0.670931E+04   0.117870E+03   0.104378E-03   0.117870E+03   0.532874E+01   0.725448E-06   0.104378E-03   0.725448E-06   0.505982E-07
   268   0.667527E+04   0.119646E+03   0.103536E-03   0.119646E+03   0.548688E+01   0.740433E-06   0.103536E-03   0.740433E-06   0.503755E-07
   269   0.664058E+04   0.121393E+03   0.102703E-03   0.121393E+03   0.564777E+01   0.755372E-06   0.102703E-03   0.755372E-06   0.501543E-07
   270   0.660552E+04   0.123111E+03   0.101878E-03   0.123111E+03   0.581146E+01   0.770263E-06   0.101878E-03   0.770263E-06   0.499346E-07
   271   0.656989E+04   0.124800E+03   0.101062E-03   0.124800E+03   0.597789E+01   0.785105E-06   0.101062E-03   0.785105E-06   0.497164E-07
   272   0.653390E+04   0.126453E+03   0.100255E-03   0.126453E+03   0.614734E+01   0.799899E-06   0.100255E-03   0.799899E-06   0.494998E-07
   273   0.649734E+04   0.128083E+03   0.994551E-04   0.128083E+03   0.631922E+01   0.814643E-06   0.994551E-04   0.814643E-06   0.492845E-07
   274   0.646036E+04   0.129669E+03   0.986635E-04   0.129669E+03   0.649410E+01   0.829336E-06   0.986635E-04   0.829336E-06   0.490708E-07
   275   0.642290E+04   0.131232E+03   0.978796E-04   0.131232E+03   0.667147E+01   0.843979E-06   0.978796E-04   0.843979E-06   0.488585E-07
   276   0.638509E+04   0.132751E+03   0.971032E-04   0.132751E+03   0.685154E+01   0.858570E-06   0.971032E-04   0.858570E-06   0.486476E-07
   277   0.634672E+04   0.134246E+03   0.963341E-04   0.134246E+03   0.703431E+01   0.873109E-06   0.963341E-04   0.873109E-06   0.484382E-07
   278   0.630803E+04   0.135697E+03   0.955721E-04   0.135697E+03   0.721969E+01   0.887595E-06   0.955721E-04   0.887595E-06   0.482301E-07
   279   0.626893E+04   0.137109E+03   0.948169E-04   0.137109E+03   0.740761E+01   0.902028E-06   0.948169E-04   0.902028E-06   0.480234E-07
   280   0.622943E+04   0.138497E+03   0.940685E-04   0.138497E+03   0.759805E+01   0.916407E-06   0.940685E-04   0.916407E-06   0.478182E-07
   281   0.618968E+04   0.139840E+03   0.933266E-04   0.139840E+03   0.779110E+01   0.930730E-06   0.933266E-04   0.930730E-06   0.476142E-07
   282   0.614940E+04   0.141144E+03   0.925910E-04   0.141144E+03   0.798643E+01   0.944999E-06   0.925910E-04   0.944999E-06   0.474116E-07
   283   0.610887E+04   0.142409E+03   0.918614E-04   0.142409E+03   0.818428E+01   0.959211E-06   0.918614E-04   0.959211E-06   0.472104E-07
   284   0.606804E+04   0.143636E+03   0.911377E-04   0.143636E+03   0.838456E+01   0.973366E-06   0.911377E-04   0.973366E-06   0.470105E-07
   285   0.602689E+04   0.144822E+03   0.904198E-04   0.144822E+03   0.858726E+01   0.987465E-06   0.904198E-04   0.987465E-06   0.468118E-07
   286   0.598537E+04   0.145962E+03   0.897073E-04   0.145962E+03   0.879223E+01   0.100150E-05   0.897073E-04   0.100150E-05   0.466145E-07
   287   0.594355E+04   0.147070E+03   0.890001E-04   0.147070E+03   0.899946E+01   0.101549E-05   0.890001E-04   0.101549E-05   0.464184E-07
   288   0.590150E+04   0.148130E+03   0.882979E-04   0.148130E+03   0.920895E+01   0.102941E-05   0.882979E-04   0.102941E-05   0.462236E-07
   289   0.585916E+04   0.149150E+03   0.876007E-04   0.149150E+03   0.942062E+01   0.104327E-05   0.876007E-04   0.104327E-05   0.460301E-07
   290   0.581661E+04   0.150130E+03   0.869081E-04   0.150130E+03   0.963430E+01   0.105707E-05   0.869081E-04   0.105707E-05   0.458378E-07
   291   0.577384E+04   0.151055E+03   0.862200E-04   0.151055E+03   0.985075E+01   0.107081E-05   0.862200E-04   0.107081E-05   0.456467E-07
   292   0.573056E+04   0.151946E+03   0.855361E-04   0.151946E+03   0.100688E+02   0.108449E-05   0.855361E-04   0.108449E-05   0.454568E-07
   293   0.568738E+04   0.152782E+03   0.848564E-04   0.152782E+03   0.102882E+02   0.109811E-05   0.848564E-04   0.109811E-05   0.452681E-07
   294   0.564385E+04   0.153584E+03   0.841805E-04   0.153584E+03   0.105103E+02   0.111166E-05   0.841805E-04   0.111166E-05   0.450806E-07
   295   0.560034E+04   0.154330E+03   0.835082E-04   0.154330E+03   0.107336E+02   0.112515E-05   0.835082E-04   0.112515E-05   0.448942E-07
   296   0.555649E+04   0.155034E+03   0.828394E-04   0.155034E+03   0.109597E+02   0.113857E-05   0.828394E-04   0.113857E-05   0.447090E-07
   297   0.551252E+04   0.155697E+03   0.821739E-04   0.155697E+03   0.111862E+02   0.115193E-05   0.821739E-04   0.115193E-05   0.445250E-07
   298   0.546829E+04   0.156303E+03   0.815115E-04   0.156303E+03   0.114155E+02   0.116522E-05   0.815115E-04   0.116522E-05   0.443420E-07
   299   0.542402E+04   0.156860E+03   0.808519E-04   0.156860E+03   0.116467E+02   0.117845E-05   0.808519E-04   0.117845E-05   0.441602E-07
   300   0.537957E+04   0.157367E+03   0.801949E-04   0.157367E+03   0.118785E+02   0.119161E-05   0.801949E-04   0.119161E-05   0.439794E-07
   301   0.533501E+04   0.157831E+03   0.795404E-04   0.157831E+03   0.121121E+02   0.120470E-05   0.795404E-04   0.120470E-05   0.437998E-07
   302   0.529044E+04   0.158253E+03   0.788884E-04   0.158253E+03   0.123470E+02   0.121772E-05   0.788884E-04   0.121772E-05   0.436212E-07
   303   0.524576E+04   0.158618E+03   0.782388E-04   0.158618E+03   0.125837E+02   0.123066E-05   0.782388E-04   0.123066E-05   0.434437E-07
   304   0.520099E+04   0.158926E+03   0.775915E-04   0.158926E+03   0.128224E+02   0.124351E-05   0.775915E-04   0.124351E-05   0.432672E-07
   305   0.515620E+04   0.159191E+03   0.769467E-04   0.159191E+03   0.130614E+02   0.125627E-05   0.769467E-04   0.125627E-05   0.430918E-07
   306   0.511132E+04   0.159407E+03   0.763042E-04   0.159407E+03   0.133015E+02   0.126893E-05   0.763042E-04   0.126893E-05   0.429174E-07
   307   0.506643E+04   0.159566E+03   0.756641E-04   0.159566E+03   0.135427E+02   0.128149E-05   0.756641E-04   0.128149E-05   0.427440E-07
   308   0.502153E+04   0.159690E+03   0.750263E-04   0.159690E+03   0.137865E+02   0.129395E-05   0.750263E-04   0.129395E-05   0.425717E-07
   309   0.497670E+04   0.159750E+03   0.743908E-04   0.159750E+03   0.140297E+02   0.130628E-05   0.743908E-04   0.130628E-05   0.424004E-07
   310   0.493180E+04   0.159767E+03   0.737576E-04   0.159767E+03   0.142732E+02   0.131850E-05   0.737576E-04   0.131850E-05   0.422301E-07
   311   0.488697E+04   0.159728E+03   0.731267E-04   0.159728E+03   0.145192E+02   0.133058E-05   0.731267E-04   0.133058E-05   0.420608E-07
   312   0.484222E+04   0.159646E+03   0.724981E-04   0.159646E+03   0.147647E+02   0.134254E-05   0.724981E-04   0.134254E-05   0.418925E-07
   313   0.479747E+04   0.159508E+03   0.718717E-04   0.159508E+03   0.150111E+02   0.135436E-05   0.718717E-04   0.135436E-05   0.417252E-07
   314   0.475281E+04   0.159328E+03   0.712475E-04   0.159328E+03   0.152584E+02   0.136603E-05   0.712475E-04   0.136603E-05   0.415589E-07
   315   0.470824E+04   0.159092E+03   0.706255E-04   0.159092E+03   0.155051E+02   0.137755E-05   0.706255E-04   0.137755E-05   0.413935E-07
   316   0.466375E+04   0.158806E+03   0.700058E-04   0.158806E+03   0.157526E+02   0.138891E-05   0.700058E-04   0.138891E-05   0.412291E-07
   317   0.461936E+04   0.158471E+03   0.693882E-04   0.158471E+03   0.159995E+02   0.140011E-05   0.693882E-04   0.140011E-05   0.410657E-07
   318   0.457507E+04   0.158086E+03   0.687727E-04   0.158086E+03   0.162480E+02   0.141115E-05   0.687727E-04   0.141115E-05   0.409032E-07
