#    L    TT             EE             BB             TE          
   223   0.241373E+05   0.445376E+01   0.276192E+00   0.830013E+02
   224   0.241277E+05   0.458127E+01   0.278841E+00   0.897860E+02
   225   0.241155E+05   0.471565E+01   0.281496E+00   0.966020E+02
   226   0.241009E+05   0.485701E+01   0.284158E+00   0.103444E+03
   227   0.240837E+05   0.500544E+01   0.286826E+00   0.110310E+03
   228   0.240641E+05   0.516103E+01   0.289500E+00   0.117198E+03
   229   0.240419E+05   0.532395E+01   0.292179E+00   0.124103E+03
   230   0.240173E+05   0.549430E+01   0.294863E+00   0.131025E+03
   231   0.239900E+05   0.567225E+01   0.297552E+00   0.137960E+03
   232   0.239604E+05   0.585782E+01   0.300245E+00   0.144904E+03
   233   0.239283E+05   0.605132E+01   0.302942E+00   0.151855E+03
   234   0.238935E+05   0.625271E+01   0.305642E+00   0.158810E+03
   235   0.238564E+05   0.646215E+01   0.308345E+00   0.165766E+03
   236   0.238167E+05   0.667974E+01   0.311052E+00   0.172721E+03
   237   0.237745E+05   0.690565E+01   0.313760E+00   0.179672E+03
   238   0.237299E+05   0.714004E+01   0.316471E+00   0.186615E+03
   239   0.236829E+05   0.738286E+01   0.319183E+00   0.193549E+03
   240   0.236333E+05   0.763429E+01   0.321896E+00   0.200469E+03
   241   0.235814E+05   0.789456E+01   0.324611E+00   0.207373E+03
   242   0.235271E+05   0.816361E+01   0.327325E+00   0.214259E+03
   243   0.234703E+05   0.844170E+01   0.330040E+00   0.221123E+03
   244   0.234110E+05   0.872885E+01   0.332755E+00   0.227964E+03
   245   0.233494E+05   0.902521E+01   0.335469E+00   0.234777E+03
   246   0.232853E+05   0.933089E+01   0.338182E+00   0.241560E+03
   247   0.232189E+05   0.964591E+01   0.340894E+00   0.248310E+03
   248   0.231501E+05   0.997072E+01   0.343604E+00   0.255025E+03
   249   0.230790E+05   0.103049E+02   0.346312E+00   0.261701E+03
   250   0.230054E+05   0.106490E+02   0.349017E+00   0.268336E+03
   251   0.229296E+05   0.110028E+02   0.351719E+00   0.274927E+03
   252   0.228514E+05   0.113665E+02   0.354419E+00   0.281472E+03
   253   0.227710E+05   0.117397E+02   0.357114E+00   0.287967E+03
   254   0.226884E+05   0.121226E+02   0.359807E+00   0.294411E+03
   255   0.226035E+05   0.125150E+02   0.362494E+00   0.300800E+03
   256   0.225166E+05   0.129171E+02   0.365178E+00   0.307134E+03
   257   0.224276E+05   0.133283E+02   0.367857E+00   0.313403E+03
   258   0.223364E+05   0.137490E+02   0.370531E+00   0.319616E+03
   259   0.222433E+05   0.141789E+02   0.373200E+00   0.325758E+03
   260   0.221483E+05   0.146180E+02   0.375863E+00   0.331842E+03
