#    L    TT             EE             BB             TE          
   393   0.437259E+00   0.213854E-02   0.161252E-02   0.347209E-04
   394   0.433053E+00   0.214443E-02   0.161429E-02  -0.315980E-03
   395   0.428734E+00   0.215126E-02   0.161591E-02  -0.652152E-03
   396   0.424305E+00   0.215901E-02   0.161737E-02  -0.972912E-03
   397   0.419769E+00   0.216768E-02   0.161865E-02  -0.127738E-02
   398   0.415130E+00   0.217724E-02   0.161973E-02  -0.156466E-02
   399   0.410392E+00   0.218768E-02   0.162059E-02  -0.183388E-02
   400   0.405557E+00   0.219898E-02   0.162122E-02  -0.208415E-02
   401   0.400630E+00   0.221114E-02   0.162159E-02  -0.231480E-02
   402   0.395615E+00   0.222410E-02   0.162172E-02  -0.252602E-02
   403   0.390518E+00   0.223783E-02   0.162160E-02  -0.271821E-02
   404   0.385346E+00   0.225227E-02   0.162123E-02  -0.289177E-02
   405   0.380103E+00   0.226740E-02   0.162062E-02  -0.304710E-02
   406   0.374796E+00   0.228316E-02   0.161978E-02  -0.318461E-02
   407   0.369430E+00   0.229950E-02   0.161870E-02  -0.330469E-02
   408   0.364010E+00   0.231640E-02   0.161739E-02  -0.340774E-02
   409   0.358543E+00   0.233379E-02   0.161584E-02  -0.349418E-02
   410   0.353034E+00   0.235164E-02   0.161408E-02  -0.356439E-02
   411   0.347489E+00   0.236991E-02   0.161208E-02  -0.361879E-02
   412   0.341913E+00   0.238854E-02   0.160987E-02  -0.365776E-02
   413   0.336313E+00   0.240750E-02   0.160744E-02  -0.368172E-02
   414   0.330693E+00   0.242674E-02   0.160479E-02  -0.369106E-02
   415   0.325060E+00   0.244622E-02   0.160194E-02  -0.368618E-02
   416   0.319419E+00   0.246590E-02   0.159887E-02  -0.366749E-02
   417   0.313776E+00   0.248572E-02   0.159560E-02  -0.363539E-02
   418   0.308136E+00   0.250565E-02   0.159212E-02  -0.359028E-02
   419   0.302506E+00   0.252565E-02   0.158845E-02  -0.353256E-02
   420   0.296891E+00   0.254566E-02   0.158458E-02  -0.346263E-02
   421   0.291296E+00   0.256564E-02   0.158051E-02  -0.338089E-02
   422   0.285727E+00   0.258556E-02   0.157626E-02  -0.328775E-02
   423   0.280191E+00   0.260537E-02   0.157181E-02  -0.318360E-02
   424   0.274692E+00   0.262501E-02   0.156718E-02  -0.306885E-02
   425   0.269236E+00   0.264446E-02   0.156237E-02  -0.294390E-02
   426   0.263829E+00   0.266366E-02   0.155738E-02  -0.280914E-02
   427   0.258477E+00   0.268257E-02   0.155221E-02  -0.266499E-02
   428   0.253186E+00   0.270115E-02   0.154687E-02  -0.251183E-02
   429   0.247960E+00   0.271936E-02   0.154136E-02  -0.235008E-02
   430   0.242806E+00   0.273714E-02   0.153568E-02  -0.218014E-02
   431   0.237730E+00   0.275446E-02   0.152983E-02  -0.200240E-02
   432   0.232736E+00   0.277127E-02   0.152383E-02  -0.181727E-02
   433   0.227832E+00   0.278753E-02   0.151766E-02  -0.162514E-02
   434   0.223022E+00   0.280320E-02   0.151134E-02  -0.142643E-02
   435   0.218311E+00   0.281822E-02   0.150487E-02  -0.122152E-02
   436   0.213707E+00   0.283256E-02   0.149825E-02  -0.101083E-02
   437   0.209214E+00   0.284617E-02   0.149148E-02  -0.794749E-03
   438   0.204839E+00   0.285901E-02   0.148457E-02  -0.573683E-03
   439   0.200586E+00   0.287104E-02   0.147751E-02  -0.348034E-03
   440   0.196462E+00   0.288221E-02   0.147032E-02  -0.118202E-03
   441   0.192472E+00   0.289247E-02   0.146299E-02   0.115412E-03
   442   0.188621E+00   0.290179E-02   0.145554E-02   0.352407E-03
   443   0.184917E+00   0.291011E-02   0.144795E-02   0.592381E-03
   444   0.181363E+00   0.291740E-02   0.144023E-02   0.834932E-03
   445   0.177967E+00   0.292362E-02   0.143240E-02   0.107966E-02
   446   0.174733E+00   0.292871E-02   0.142444E-02   0.132616E-02
   447   0.171667E+00   0.293263E-02   0.141636E-02   0.157404E-02
   448   0.168776E+00   0.293534E-02   0.140817E-02   0.182289E-02
   449   0.166064E+00   0.293680E-02   0.139987E-02   0.207231E-02
   450   0.163537E+00   0.293696E-02   0.139146E-02   0.232190E-02
   451   0.161199E+00   0.293579E-02   0.138295E-02   0.257130E-02
   452   0.159048E+00   0.293332E-02   0.137434E-02   0.282025E-02
   453   0.157078E+00   0.292957E-02   0.136563E-02   0.306855E-02
   454   0.155284E+00   0.292457E-02   0.135684E-02   0.331600E-02
   455   0.153661E+00   0.291837E-02   0.134798E-02   0.356239E-02
   456   0.152205E+00   0.291100E-02   0.133904E-02   0.380750E-02
   457   0.150911E+00   0.290248E-02   0.133003E-02   0.405114E-02
   458   0.149773E+00   0.289286E-02   0.132097E-02   0.429308E-02
   459   0.148787E+00   0.288217E-02   0.131186E-02   0.453313E-02
   460   0.147947E+00   0.287043E-02   0.130271E-02   0.477107E-02
   461   0.147250E+00   0.285769E-02   0.129351E-02   0.500670E-02
   462   0.146689E+00   0.284398E-02   0.128429E-02   0.523981E-02
   463   0.146261E+00   0.282933E-02   0.127505E-02   0.547019E-02
   464   0.145959E+00   0.281378E-02   0.126579E-02   0.569763E-02
   465   0.145780E+00   0.279735E-02   0.125652E-02   0.592192E-02
   466   0.145719E+00   0.278008E-02   0.124724E-02   0.614286E-02
   467   0.145769E+00   0.276201E-02   0.123797E-02   0.636024E-02
   468   0.145928E+00   0.274317E-02   0.122872E-02   0.657385E-02
   469   0.146189E+00   0.272359E-02   0.121948E-02   0.678348E-02
   470   0.146547E+00   0.270331E-02   0.121026E-02   0.698892E-02
   471   0.146999E+00   0.268236E-02   0.120108E-02   0.718996E-02
   472   0.147538E+00   0.266078E-02   0.119193E-02   0.738640E-02
   473   0.148160E+00   0.263859E-02   0.118283E-02   0.757803E-02
   474   0.148860E+00   0.261583E-02   0.117379E-02   0.776464E-02
   475   0.149634E+00   0.259253E-02   0.116480E-02   0.794603E-02
   476   0.150475E+00   0.256874E-02   0.115588E-02   0.812197E-02
   477   0.151380E+00   0.254447E-02   0.114703E-02   0.829227E-02
   478   0.152344E+00   0.251977E-02   0.113826E-02   0.845672E-02
   479   0.153361E+00   0.249467E-02   0.112957E-02   0.861511E-02
   480   0.154426E+00   0.246921E-02   0.112099E-02   0.876722E-02
   481   0.155535E+00   0.244340E-02   0.111250E-02   0.891286E-02
   482   0.156683E+00   0.241730E-02   0.110412E-02   0.905182E-02
   483   0.157865E+00   0.239093E-02   0.109585E-02   0.918388E-02
   484   0.159076E+00   0.236433E-02   0.108770E-02   0.930883E-02
   485   0.160311E+00   0.233753E-02   0.107968E-02   0.942648E-02
   486   0.161565E+00   0.231057E-02   0.107180E-02   0.953661E-02
   487   0.162833E+00   0.228347E-02   0.106406E-02   0.963901E-02
   488   0.164110E+00   0.225627E-02   0.105646E-02   0.973348E-02
   489   0.165392E+00   0.222901E-02   0.104902E-02   0.981980E-02
   490   0.166674E+00   0.220171E-02   0.104175E-02   0.989777E-02
   491   0.167949E+00   0.217442E-02   0.103464E-02   0.996719E-02
   492   0.169215E+00   0.214717E-02   0.102770E-02   0.100278E-01
   493   0.170465E+00   0.211998E-02   0.102096E-02   0.100795E-01
   494   0.171696E+00   0.209290E-02   0.101440E-02   0.101220E-01
   495   0.172901E+00   0.206595E-02   0.100803E-02   0.101551E-01
   496   0.174076E+00   0.203917E-02   0.100187E-02   0.101786E-01
   497   0.175216E+00   0.201260E-02   0.995922E-03   0.101923E-01
   498   0.176317E+00   0.198627E-02   0.990188E-03   0.101959E-01
   499   0.177373E+00   0.196020E-02   0.984679E-03   0.101894E-01
   500   0.178379E+00   0.193444E-02   0.979401E-03   0.101724E-01
   501   0.179331E+00   0.190902E-02   0.974358E-03   0.101448E-01
   502   0.180229E+00   0.188394E-02   0.969546E-03   0.101070E-01
   503   0.181074E+00   0.185921E-02   0.964961E-03   0.100592E-01
   504   0.181864E+00   0.183485E-02   0.960597E-03   0.100018E-01
   505   0.182601E+00   0.181085E-02   0.956447E-03   0.993507E-02
   506   0.183284E+00   0.178723E-02   0.952506E-03   0.985946E-02
   507   0.183915E+00   0.176399E-02   0.948769E-03   0.977525E-02
   508   0.184493E+00   0.174114E-02   0.945229E-03   0.968280E-02
   509   0.185018E+00   0.171870E-02   0.941881E-03   0.958245E-02
   510   0.185490E+00   0.169666E-02   0.938720E-03   0.947454E-02
   511   0.185911E+00   0.167503E-02   0.935739E-03   0.935941E-02
   512   0.186280E+00   0.165382E-02   0.932933E-03   0.923741E-02
   513   0.186597E+00   0.163304E-02   0.930296E-03   0.910887E-02
   514   0.186863E+00   0.161270E-02   0.927823E-03   0.897415E-02
   515   0.187078E+00   0.159281E-02   0.925507E-03   0.883357E-02
   516   0.187242E+00   0.157336E-02   0.923343E-03   0.868750E-02
   517   0.187355E+00   0.155438E-02   0.921326E-03   0.853625E-02
   518   0.187418E+00   0.153586E-02   0.919449E-03   0.838019E-02
   519   0.187431E+00   0.151781E-02   0.917707E-03   0.821965E-02
   520   0.187394E+00   0.150025E-02   0.916095E-03   0.805497E-02
   521   0.187307E+00   0.148317E-02   0.914606E-03   0.788650E-02
   522   0.187171E+00   0.146660E-02   0.913235E-03   0.771458E-02
   523   0.186986E+00   0.145052E-02   0.911976E-03   0.753956E-02
   524   0.186751E+00   0.143496E-02   0.910823E-03   0.736176E-02
   525   0.186469E+00   0.141992E-02   0.909772E-03   0.718154E-02
   526   0.186137E+00   0.140541E-02   0.908815E-03   0.699925E-02
   527   0.185758E+00   0.139143E-02   0.907947E-03   0.681521E-02
   528   0.185331E+00   0.137799E-02   0.907164E-03   0.662977E-02
   529   0.184856E+00   0.136510E-02   0.906458E-03   0.644329E-02
   530   0.184333E+00   0.135277E-02   0.905824E-03   0.625609E-02
   531   0.183764E+00   0.134100E-02   0.905257E-03   0.606852E-02
   532   0.183147E+00   0.132981E-02   0.904751E-03   0.588093E-02
   533   0.182484E+00   0.131920E-02   0.904299E-03   0.569365E-02
   534   0.181774E+00   0.130917E-02   0.903898E-03   0.550703E-02
   535   0.181018E+00   0.129974E-02   0.903540E-03   0.532141E-02
   536   0.180216E+00   0.129091E-02   0.903220E-03   0.513713E-02
   537   0.179368E+00   0.128269E-02   0.902932E-03   0.495454E-02
   538   0.178475E+00   0.127509E-02   0.902671E-03   0.477398E-02
   539   0.177537E+00   0.126812E-02   0.902430E-03   0.459579E-02
   540   0.176553E+00   0.126178E-02   0.902205E-03   0.442031E-02
   541   0.175525E+00   0.125607E-02   0.901990E-03   0.424789E-02
   542   0.174453E+00   0.125102E-02   0.901778E-03   0.407887E-02
   543   0.173336E+00   0.124662E-02   0.901565E-03   0.391358E-02
   544   0.172175E+00   0.124289E-02   0.901343E-03   0.375238E-02
   545   0.170970E+00   0.123982E-02   0.901109E-03   0.359560E-02
   546   0.169722E+00   0.123743E-02   0.900855E-03   0.344359E-02
   547   0.168431E+00   0.123573E-02   0.900577E-03   0.329669E-02
   548   0.167096E+00   0.123473E-02   0.900268E-03   0.315525E-02
   549   0.165719E+00   0.123442E-02   0.899924E-03   0.301959E-02
   550   0.164299E+00   0.123482E-02   0.899537E-03   0.289008E-02
   551   0.162837E+00   0.123593E-02   0.899104E-03   0.276697E-02
   552   0.161335E+00   0.123773E-02   0.898623E-03   0.265025E-02
   553   0.159795E+00   0.124020E-02   0.898093E-03   0.253983E-02
   554   0.158219E+00   0.124330E-02   0.897514E-03   0.243560E-02
   555   0.156609E+00   0.124701E-02   0.896886E-03   0.233748E-02
   556   0.154967E+00   0.125130E-02   0.896207E-03   0.224538E-02
   557   0.153295E+00   0.125615E-02   0.895478E-03   0.215919E-02
   558   0.151596E+00   0.126153E-02   0.894698E-03   0.207884E-02
   559   0.149871E+00   0.126742E-02   0.893867E-03   0.200422E-02
   560   0.148122E+00   0.127378E-02   0.892983E-03   0.193525E-02
   561   0.146352E+00   0.128060E-02   0.892047E-03   0.187182E-02
   562   0.144563E+00   0.128784E-02   0.891057E-03   0.181385E-02
   563   0.142757E+00   0.129548E-02   0.890014E-03   0.176125E-02
   564   0.140936E+00   0.130349E-02   0.888917E-03   0.171392E-02
   565   0.139102E+00   0.131185E-02   0.887765E-03   0.167176E-02
   566   0.137256E+00   0.132052E-02   0.886559E-03   0.163469E-02
   567   0.135402E+00   0.132949E-02   0.885296E-03   0.160261E-02
   568   0.133541E+00   0.133873E-02   0.883978E-03   0.157543E-02
   569   0.131676E+00   0.134820E-02   0.882602E-03   0.155305E-02
   570   0.129808E+00   0.135789E-02   0.881170E-03   0.153539E-02
   571   0.127940E+00   0.136777E-02   0.879680E-03   0.152235E-02
   572   0.126073E+00   0.137780E-02   0.878131E-03   0.151383E-02
   573   0.124210E+00   0.138797E-02   0.876525E-03   0.150975E-02
   574   0.122353E+00   0.139825E-02   0.874858E-03   0.151001E-02
   575   0.120503E+00   0.140861E-02   0.873133E-03   0.151451E-02
   576   0.118664E+00   0.141902E-02   0.871346E-03   0.152317E-02
   577   0.116837E+00   0.142946E-02   0.869500E-03   0.153590E-02
   578   0.115024E+00   0.143990E-02   0.867592E-03   0.155259E-02
   579   0.113227E+00   0.145032E-02   0.865622E-03   0.157315E-02
   580   0.111449E+00   0.146069E-02   0.863590E-03   0.159750E-02
   581   0.109691E+00   0.147098E-02   0.861495E-03   0.162554E-02
   582   0.107956E+00   0.148117E-02   0.859338E-03   0.165718E-02
   583   0.106246E+00   0.149122E-02   0.857116E-03   0.169232E-02
   584   0.104562E+00   0.150112E-02   0.854830E-03   0.173087E-02
   585   0.102907E+00   0.151084E-02   0.852479E-03   0.177274E-02
   586   0.101283E+00   0.152034E-02   0.850063E-03   0.181783E-02
   587   0.996919E-01   0.152961E-02   0.847581E-03   0.186606E-02
   588   0.981361E-01   0.153862E-02   0.845033E-03   0.191732E-02
   589   0.966175E-01   0.154733E-02   0.842418E-03   0.197153E-02
   590   0.951382E-01   0.155574E-02   0.839736E-03   0.202859E-02
   591   0.937004E-01   0.156380E-02   0.836986E-03   0.208842E-02
   592   0.923060E-01   0.157149E-02   0.834168E-03   0.215090E-02
   593   0.909572E-01   0.157878E-02   0.831281E-03   0.221597E-02
   594   0.896561E-01   0.158566E-02   0.828324E-03   0.228351E-02
   595   0.884048E-01   0.159209E-02   0.825298E-03   0.235344E-02
   596   0.872053E-01   0.159804E-02   0.822201E-03   0.242567E-02
   597   0.860599E-01   0.160349E-02   0.819034E-03   0.250009E-02
   598   0.849704E-01   0.160842E-02   0.815795E-03   0.257663E-02
   599   0.839392E-01   0.161279E-02   0.812484E-03   0.265518E-02
   600   0.829681E-01   0.161658E-02   0.809101E-03   0.273566E-02
   601   0.820588E-01   0.161977E-02   0.805645E-03   0.281796E-02
   602   0.812104E-01   0.162237E-02   0.802120E-03   0.290195E-02
   603   0.804213E-01   0.162438E-02   0.798529E-03   0.298750E-02
   604   0.796901E-01   0.162582E-02   0.794874E-03   0.307449E-02
   605   0.790154E-01   0.162669E-02   0.791159E-03   0.316276E-02
   606   0.783955E-01   0.162702E-02   0.787388E-03   0.325219E-02
   607   0.778291E-01   0.162680E-02   0.783564E-03   0.334265E-02
   608   0.773146E-01   0.162606E-02   0.779689E-03   0.343400E-02
   609   0.768506E-01   0.162480E-02   0.775767E-03   0.352610E-02
   610   0.764355E-01   0.162303E-02   0.771802E-03   0.361882E-02
   611   0.760680E-01   0.162077E-02   0.767796E-03   0.371203E-02
   612   0.757465E-01   0.161802E-02   0.763753E-03   0.380560E-02
   613   0.754695E-01   0.161480E-02   0.759676E-03   0.389938E-02
   614   0.752356E-01   0.161112E-02   0.755568E-03   0.399325E-02
   615   0.750432E-01   0.160699E-02   0.751433E-03   0.408707E-02
   616   0.748909E-01   0.160242E-02   0.747273E-03   0.418070E-02
   617   0.747772E-01   0.159742E-02   0.743093E-03   0.427401E-02
   618   0.747006E-01   0.159200E-02   0.738895E-03   0.436688E-02
   619   0.746597E-01   0.158617E-02   0.734682E-03   0.445915E-02
   620   0.746529E-01   0.157995E-02   0.730458E-03   0.455071E-02
   621   0.746788E-01   0.157334E-02   0.726227E-03   0.464140E-02
   622   0.747358E-01   0.156637E-02   0.721990E-03   0.473111E-02
   623   0.748226E-01   0.155902E-02   0.717752E-03   0.481970E-02
   624   0.749375E-01   0.155133E-02   0.713516E-03   0.490703E-02
   625   0.750792E-01   0.154330E-02   0.709284E-03   0.499296E-02
   626   0.752461E-01   0.153494E-02   0.705061E-03   0.507737E-02
   627   0.754368E-01   0.152626E-02   0.700850E-03   0.516011E-02
   628   0.756498E-01   0.151728E-02   0.696653E-03   0.524107E-02
   629   0.758836E-01   0.150800E-02   0.692474E-03   0.532009E-02
   630   0.761367E-01   0.149844E-02   0.688317E-03   0.539705E-02
   631   0.764076E-01   0.148860E-02   0.684183E-03   0.547181E-02
   632   0.766949E-01   0.147850E-02   0.680078E-03   0.554423E-02
   633   0.769970E-01   0.146815E-02   0.676003E-03   0.561420E-02
   634   0.773125E-01   0.145756E-02   0.671963E-03   0.568156E-02
   635   0.776399E-01   0.144674E-02   0.667960E-03   0.574618E-02
   636   0.779777E-01   0.143571E-02   0.663998E-03   0.580794E-02
   637   0.783244E-01   0.142446E-02   0.660080E-03   0.586669E-02
   638   0.786786E-01   0.141303E-02   0.656209E-03   0.592231E-02
   639   0.790387E-01   0.140140E-02   0.652388E-03   0.597465E-02
   640   0.794033E-01   0.138961E-02   0.648621E-03   0.602359E-02
   641   0.797709E-01   0.137765E-02   0.644911E-03   0.606898E-02
   642   0.801400E-01   0.136554E-02   0.641262E-03   0.611070E-02
   643   0.805092E-01   0.135329E-02   0.637675E-03   0.614862E-02
   644   0.808768E-01   0.134092E-02   0.634155E-03   0.618258E-02
   645   0.812416E-01   0.132842E-02   0.630706E-03   0.621248E-02
   646   0.816019E-01   0.131582E-02   0.627329E-03   0.623815E-02
   647   0.819563E-01   0.130312E-02   0.624028E-03   0.625949E-02
   648   0.823033E-01   0.129034E-02   0.620808E-03   0.627634E-02
   649   0.826414E-01   0.127749E-02   0.617670E-03   0.628858E-02
   650   0.829692E-01   0.126457E-02   0.614618E-03   0.629607E-02
   651   0.832853E-01   0.125161E-02   0.611655E-03   0.629872E-02
   652   0.835895E-01   0.123860E-02   0.608780E-03   0.629662E-02
   653   0.838814E-01   0.122556E-02   0.605990E-03   0.628992E-02
   654   0.841608E-01   0.121250E-02   0.603285E-03   0.627874E-02
   655   0.844277E-01   0.119943E-02   0.600663E-03   0.626323E-02
   656   0.846819E-01   0.118636E-02   0.598121E-03   0.624352E-02
   657   0.849230E-01   0.117330E-02   0.595659E-03   0.621975E-02
   658   0.851510E-01   0.116026E-02   0.593274E-03   0.619205E-02
   659   0.853656E-01   0.114725E-02   0.590965E-03   0.616057E-02
   660   0.855667E-01   0.113428E-02   0.588731E-03   0.612543E-02
   661   0.857541E-01   0.112136E-02   0.586569E-03   0.608678E-02
   662   0.859276E-01   0.110850E-02   0.584478E-03   0.604476E-02
   663   0.860869E-01   0.109571E-02   0.582456E-03   0.599949E-02
   664   0.862320E-01   0.108301E-02   0.580501E-03   0.595113E-02
   665   0.863626E-01   0.107039E-02   0.578613E-03   0.589979E-02
   666   0.864786E-01   0.105787E-02   0.576788E-03   0.584563E-02
   667   0.865797E-01   0.104547E-02   0.575026E-03   0.578878E-02
   668   0.866658E-01   0.103318E-02   0.573324E-03   0.572937E-02
   669   0.867366E-01   0.102103E-02   0.571682E-03   0.566754E-02
   670   0.867920E-01   0.100902E-02   0.570097E-03   0.560343E-02
   671   0.868318E-01   0.997161E-03   0.568568E-03   0.553718E-02
   672   0.868559E-01   0.985464E-03   0.567093E-03   0.546892E-02
   673   0.868639E-01   0.973938E-03   0.565670E-03   0.539879E-02
   674   0.868558E-01   0.962594E-03   0.564298E-03   0.532693E-02
   675   0.868313E-01   0.951442E-03   0.562974E-03   0.525347E-02
   676   0.867903E-01   0.940493E-03   0.561698E-03   0.517855E-02
   677   0.867326E-01   0.929756E-03   0.560468E-03   0.510231E-02
   678   0.866579E-01   0.919241E-03   0.559281E-03   0.502488E-02
   679   0.865662E-01   0.908959E-03   0.558137E-03   0.494641E-02
   680   0.864571E-01   0.898920E-03   0.557033E-03   0.486702E-02
   681   0.863306E-01   0.889134E-03   0.555969E-03   0.478686E-02
   682   0.861864E-01   0.879611E-03   0.554941E-03   0.470606E-02
   683   0.860243E-01   0.870361E-03   0.553949E-03   0.462476E-02
   684   0.858442E-01   0.861394E-03   0.552990E-03   0.454310E-02
   685   0.856459E-01   0.852720E-03   0.552064E-03   0.446121E-02
   686   0.854291E-01   0.844350E-03   0.551168E-03   0.437923E-02
   687   0.851938E-01   0.836294E-03   0.550301E-03   0.429730E-02
   688   0.849396E-01   0.828561E-03   0.549461E-03   0.421555E-02
   689   0.846665E-01   0.821162E-03   0.548647E-03   0.413412E-02
   690   0.843742E-01   0.814108E-03   0.547856E-03   0.405315E-02
   691   0.840625E-01   0.807407E-03   0.547087E-03   0.397278E-02
   692   0.837313E-01   0.801071E-03   0.546339E-03   0.389313E-02
   693   0.833803E-01   0.795109E-03   0.545609E-03   0.381436E-02
   694   0.830094E-01   0.789532E-03   0.544896E-03   0.373659E-02
   695   0.826184E-01   0.784349E-03   0.544198E-03   0.365997E-02
   696   0.822071E-01   0.779571E-03   0.543515E-03   0.358462E-02
   697   0.817753E-01   0.775208E-03   0.542842E-03   0.351069E-02
   698   0.813229E-01   0.771270E-03   0.542181E-03   0.343832E-02
   699   0.808495E-01   0.767767E-03   0.541528E-03   0.336763E-02
   700   0.803552E-01   0.764710E-03   0.540881E-03   0.329878E-02
   701   0.798397E-01   0.762104E-03   0.540240E-03   0.323186E-02
   702   0.793039E-01   0.759940E-03   0.539603E-03   0.316690E-02
   703   0.787487E-01   0.758204E-03   0.538970E-03   0.310390E-02
   704   0.781748E-01   0.756883E-03   0.538339E-03   0.304284E-02
   705   0.775833E-01   0.755963E-03   0.537710E-03   0.298373E-02
   706   0.769749E-01   0.755431E-03   0.537081E-03   0.292655E-02
   707   0.763507E-01   0.755274E-03   0.536452E-03   0.287130E-02
   708   0.757114E-01   0.755477E-03   0.535822E-03   0.281797E-02
   709   0.750579E-01   0.756026E-03   0.535190E-03   0.276657E-02
   710   0.743912E-01   0.756910E-03   0.534555E-03   0.271708E-02
   711   0.737121E-01   0.758113E-03   0.533916E-03   0.266949E-02
   712   0.730215E-01   0.759623E-03   0.533272E-03   0.262381E-02
   713   0.723203E-01   0.761426E-03   0.532623E-03   0.258002E-02
   714   0.716093E-01   0.763509E-03   0.531966E-03   0.253812E-02
   715   0.708896E-01   0.765857E-03   0.531303E-03   0.249811E-02
   716   0.701619E-01   0.768457E-03   0.530631E-03   0.245998E-02
   717   0.694271E-01   0.771296E-03   0.529950E-03   0.242372E-02
   718   0.686861E-01   0.774361E-03   0.529258E-03   0.238932E-02
   719   0.679399E-01   0.777637E-03   0.528555E-03   0.235679E-02
   720   0.671892E-01   0.781111E-03   0.527840E-03   0.232612E-02
   721   0.664351E-01   0.784770E-03   0.527113E-03   0.229729E-02
   722   0.656782E-01   0.788600E-03   0.526371E-03   0.227031E-02
   723   0.649197E-01   0.792587E-03   0.525615E-03   0.224517E-02
   724   0.641603E-01   0.796718E-03   0.524843E-03   0.222186E-02
   725   0.634009E-01   0.800980E-03   0.524054E-03   0.220038E-02
   726   0.626424E-01   0.805359E-03   0.523248E-03   0.218073E-02
   727   0.618857E-01   0.809841E-03   0.522424E-03   0.216288E-02
   728   0.611317E-01   0.814413E-03   0.521580E-03   0.214685E-02
   729   0.603813E-01   0.819061E-03   0.520716E-03   0.213262E-02
   730   0.596353E-01   0.823772E-03   0.519831E-03   0.212020E-02
   731   0.588946E-01   0.828532E-03   0.518924E-03   0.210956E-02
   732   0.581602E-01   0.833328E-03   0.517994E-03   0.210072E-02
   733   0.574329E-01   0.838145E-03   0.517040E-03   0.209365E-02
   734   0.567136E-01   0.842972E-03   0.516061E-03   0.208836E-02
   735   0.560032E-01   0.847793E-03   0.515057E-03   0.208484E-02
   736   0.553025E-01   0.852596E-03   0.514026E-03   0.208309E-02
   737   0.546125E-01   0.857367E-03   0.512968E-03   0.208309E-02
   738   0.539341E-01   0.862092E-03   0.511881E-03   0.208485E-02
   739   0.532681E-01   0.866758E-03   0.510765E-03   0.208836E-02
   740   0.526153E-01   0.871351E-03   0.509619E-03   0.209361E-02
   741   0.519768E-01   0.875858E-03   0.508442E-03   0.210059E-02
   742   0.513534E-01   0.880266E-03   0.507233E-03   0.210931E-02
   743   0.507459E-01   0.884560E-03   0.505991E-03   0.211975E-02
   744   0.501553E-01   0.888727E-03   0.504715E-03   0.213191E-02
   745   0.495825E-01   0.892754E-03   0.503404E-03   0.214578E-02
   746   0.490283E-01   0.896627E-03   0.502058E-03   0.216136E-02
   747   0.484936E-01   0.900332E-03   0.500675E-03   0.217864E-02
   748   0.479792E-01   0.903856E-03   0.499255E-03   0.219762E-02
   749   0.474862E-01   0.907186E-03   0.497796E-03   0.221829E-02
   750   0.470154E-01   0.910308E-03   0.496298E-03   0.224064E-02
   751   0.465674E-01   0.913210E-03   0.494761E-03   0.226466E-02
   752   0.461419E-01   0.915893E-03   0.493184E-03   0.229029E-02
   753   0.457386E-01   0.918357E-03   0.491571E-03   0.231743E-02
   754   0.453569E-01   0.920605E-03   0.489921E-03   0.234603E-02
   755   0.449964E-01   0.922638E-03   0.488237E-03   0.237599E-02
   756   0.446565E-01   0.924458E-03   0.486520E-03   0.240724E-02
   757   0.443368E-01   0.926066E-03   0.484772E-03   0.243971E-02
   758   0.440369E-01   0.927464E-03   0.482993E-03   0.247331E-02
   759   0.437562E-01   0.928654E-03   0.481185E-03   0.250797E-02
   760   0.434942E-01   0.929637E-03   0.479350E-03   0.254362E-02
   761   0.432506E-01   0.930416E-03   0.477490E-03   0.258017E-02
   762   0.430248E-01   0.930991E-03   0.475604E-03   0.261754E-02
   763   0.428163E-01   0.931366E-03   0.473696E-03   0.265566E-02
   764   0.426246E-01   0.931540E-03   0.471766E-03   0.269445E-02
   765   0.424494E-01   0.931516E-03   0.469816E-03   0.273384E-02
   766   0.422901E-01   0.931296E-03   0.467848E-03   0.277374E-02
   767   0.421462E-01   0.930881E-03   0.465862E-03   0.281408E-02
   768   0.420172E-01   0.930272E-03   0.463860E-03   0.285478E-02
   769   0.419027E-01   0.929473E-03   0.461843E-03   0.289576E-02
   770   0.418022E-01   0.928484E-03   0.459814E-03   0.293695E-02
   771   0.417153E-01   0.927306E-03   0.457773E-03   0.297827E-02
   772   0.416414E-01   0.925943E-03   0.455722E-03   0.301964E-02
   773   0.415800E-01   0.924395E-03   0.453662E-03   0.306098E-02
   774   0.415308E-01   0.922663E-03   0.451594E-03   0.310221E-02
   775   0.414932E-01   0.920751E-03   0.449521E-03   0.314326E-02
   776   0.414667E-01   0.918659E-03   0.447444E-03   0.318406E-02
   777   0.414508E-01   0.916389E-03   0.445363E-03   0.322451E-02
   778   0.414452E-01   0.913942E-03   0.443281E-03   0.326455E-02
   779   0.414493E-01   0.911321E-03   0.441198E-03   0.330410E-02
   780   0.414626E-01   0.908528E-03   0.439117E-03   0.334308E-02
   781   0.414846E-01   0.905563E-03   0.437038E-03   0.338141E-02
   782   0.415149E-01   0.902428E-03   0.434964E-03   0.341901E-02
   783   0.415531E-01   0.899126E-03   0.432895E-03   0.345582E-02
   784   0.415985E-01   0.895657E-03   0.430833E-03   0.349174E-02
   785   0.416508E-01   0.892024E-03   0.428780E-03   0.352670E-02
   786   0.417095E-01   0.888228E-03   0.426736E-03   0.356063E-02
   787   0.417740E-01   0.884271E-03   0.424703E-03   0.359345E-02
   788   0.418440E-01   0.880155E-03   0.422684E-03   0.362507E-02
   789   0.419190E-01   0.875880E-03   0.420678E-03   0.365543E-02
   790   0.419983E-01   0.871450E-03   0.418688E-03   0.368444E-02
