#    L    TT             EE             BB             TE             PP             TP             EP          
  1242   0.358100E+04   0.102423E+03   0.909525E-04   0.447304E+02   0.124319E-07   0.278273E-05  -0.111059E-05
  1243   0.356196E+04   0.103288E+03   0.907057E-04   0.433542E+02   0.124090E-07   0.284321E-05  -0.112102E-05
  1244   0.354311E+04   0.104149E+03   0.904586E-04   0.419088E+02   0.123860E-07   0.290350E-05  -0.113127E-05
  1245   0.352446E+04   0.105002E+03   0.902111E-04   0.403929E+02   0.123632E-07   0.296357E-05  -0.114135E-05
  1246   0.350595E+04   0.105847E+03   0.899633E-04   0.388082E+02   0.123403E-07   0.302341E-05  -0.115125E-05
  1247   0.348758E+04   0.106685E+03   0.897151E-04   0.371536E+02   0.123176E-07   0.308299E-05  -0.116097E-05
  1248   0.346943E+04   0.107515E+03   0.894668E-04   0.354297E+02   0.122949E-07   0.314230E-05  -0.117051E-05
  1249   0.345150E+04   0.108337E+03   0.892182E-04   0.336377E+02   0.122722E-07   0.320130E-05  -0.117987E-05
  1250   0.343381E+04   0.109150E+03   0.889693E-04   0.317777E+02   0.122496E-07   0.325998E-05  -0.118904E-05
  1251   0.341627E+04   0.109952E+03   0.887203E-04   0.298501E+02   0.122270E-07   0.331832E-05  -0.119803E-05
  1252   0.339904E+04   0.110747E+03   0.884712E-04   0.278561E+02   0.122045E-07   0.337632E-05  -0.120684E-05
  1253   0.338191E+04   0.111531E+03   0.882220E-04   0.257976E+02   0.121820E-07   0.343399E-05  -0.121547E-05
  1254   0.336501E+04   0.112304E+03   0.879727E-04   0.236757E+02   0.121596E-07   0.349132E-05  -0.122391E-05
  1255   0.334836E+04   0.113069E+03   0.877235E-04   0.214917E+02   0.121372E-07   0.354833E-05  -0.123218E-05
  1256   0.333202E+04   0.113822E+03   0.874742E-04   0.192474E+02   0.121149E-07   0.360502E-05  -0.124026E-05
  1257   0.331586E+04   0.114565E+03   0.872251E-04   0.169439E+02   0.120926E-07   0.366140E-05  -0.124816E-05
  1258   0.329986E+04   0.115296E+03   0.869761E-04   0.145829E+02   0.120704E-07   0.371746E-05  -0.125589E-05
  1259   0.328412E+04   0.116016E+03   0.867273E-04   0.121656E+02   0.120482E-07   0.377323E-05  -0.126344E-05
  1260   0.326862E+04   0.116725E+03   0.864788E-04   0.969366E+01   0.120261E-07   0.382869E-05  -0.127081E-05
  1261   0.325338E+04   0.117422E+03   0.862305E-04   0.716838E+01   0.120040E-07   0.388386E-05  -0.127800E-05
  1262   0.323839E+04   0.118109E+03   0.859825E-04   0.459142E+01   0.119820E-07   0.393874E-05  -0.128501E-05
  1263   0.322366E+04   0.118782E+03   0.857349E-04   0.196391E+01   0.119600E-07   0.399334E-05  -0.129186E-05
  1264   0.320911E+04   0.119444E+03   0.854877E-04  -0.712715E+00   0.119381E-07   0.404766E-05  -0.129852E-05
  1265   0.319489E+04   0.120092E+03   0.852410E-04  -0.343681E+01   0.119162E-07   0.410171E-05  -0.130501E-05
  1266   0.318086E+04   0.120728E+03   0.849947E-04  -0.620679E+01   0.118944E-07   0.415549E-05  -0.131133E-05
  1267   0.316709E+04   0.121351E+03   0.847490E-04  -0.902151E+01   0.118726E-07   0.420901E-05  -0.131748E-05
  1268   0.315359E+04   0.121962E+03   0.845039E-04  -0.118795E+02   0.118509E-07   0.426227E-05  -0.132346E-05
  1269   0.314037E+04   0.122557E+03   0.842595E-04  -0.147787E+02   0.118292E-07   0.431528E-05  -0.132926E-05
  1270   0.312738E+04   0.123139E+03   0.840157E-04  -0.177190E+02   0.118076E-07   0.436804E-05  -0.133489E-05
  1271   0.311466E+04   0.123709E+03   0.837726E-04  -0.206976E+02   0.117860E-07   0.442056E-05  -0.134036E-05
  1272   0.310220E+04   0.124264E+03   0.835304E-04  -0.237134E+02   0.117644E-07   0.447285E-05  -0.134565E-05
  1273   0.308998E+04   0.124804E+03   0.832889E-04  -0.267651E+02   0.117429E-07   0.452490E-05  -0.135078E-05
  1274   0.307805E+04   0.125329E+03   0.830483E-04  -0.298510E+02   0.117215E-07   0.457672E-05  -0.135573E-05
  1275   0.306638E+04   0.125840E+03   0.828086E-04  -0.329691E+02   0.117001E-07   0.462833E-05  -0.136052E-05
  1276   0.305497E+04   0.126337E+03   0.825699E-04  -0.361191E+02   0.116787E-07   0.467972E-05  -0.136515E-05
  1277   0.304385E+04   0.126819E+03   0.823322E-04  -0.392984E+02   0.116574E-07   0.473090E-05  -0.136961E-05
  1278   0.303299E+04   0.127284E+03   0.820955E-04  -0.425064E+02   0.116361E-07   0.478188E-05  -0.137390E-05
  1279   0.302242E+04   0.127734E+03   0.818599E-04  -0.457408E+02   0.116149E-07   0.483265E-05  -0.137803E-05
  1280   0.301213E+04   0.128170E+03   0.816254E-04  -0.490017E+02   0.115937E-07   0.488323E-05  -0.138200E-05
  1281   0.300212E+04   0.128589E+03   0.813921E-04  -0.522851E+02   0.115726E-07   0.493362E-05  -0.138581E-05
  1282   0.299240E+04   0.128992E+03   0.811601E-04  -0.555913E+02   0.115515E-07   0.498383E-05  -0.138945E-05
  1283   0.298296E+04   0.129378E+03   0.809293E-04  -0.589184E+02   0.115305E-07   0.503385E-05  -0.139293E-05
  1284   0.297380E+04   0.129748E+03   0.806999E-04  -0.622654E+02   0.115095E-07   0.508371E-05  -0.139625E-05
  1285   0.296493E+04   0.130102E+03   0.804718E-04  -0.656296E+02   0.114886E-07   0.513339E-05  -0.139941E-05
  1286   0.295635E+04   0.130438E+03   0.802451E-04  -0.690105E+02   0.114677E-07   0.518291E-05  -0.140241E-05
  1287   0.294806E+04   0.130758E+03   0.800199E-04  -0.724057E+02   0.114468E-07   0.523227E-05  -0.140525E-05
  1288   0.294007E+04   0.131060E+03   0.797961E-04  -0.758154E+02   0.114260E-07   0.528148E-05  -0.140794E-05
  1289   0.293237E+04   0.131346E+03   0.795739E-04  -0.792355E+02   0.114052E-07   0.533054E-05  -0.141046E-05
  1290   0.292496E+04   0.131612E+03   0.793534E-04  -0.826671E+02   0.113845E-07   0.537946E-05  -0.141284E-05
  1291   0.291786E+04   0.131862E+03   0.791344E-04  -0.861077E+02   0.113638E-07   0.542824E-05  -0.141505E-05
  1292   0.291105E+04   0.132092E+03   0.789171E-04  -0.895560E+02   0.113432E-07   0.547689E-05  -0.141711E-05
  1293   0.290454E+04   0.132307E+03   0.787016E-04  -0.930109E+02   0.113226E-07   0.552541E-05  -0.141902E-05
  1294   0.289834E+04   0.132502E+03   0.784878E-04  -0.964677E+02   0.113021E-07   0.557380E-05  -0.142077E-05
  1295   0.289244E+04   0.132678E+03   0.782758E-04  -0.999295E+02   0.112816E-07   0.562209E-05  -0.142237E-05
  1296   0.288684E+04   0.132837E+03   0.780657E-04  -0.103391E+03   0.112611E-07   0.567025E-05  -0.142382E-05
  1297   0.288155E+04   0.132976E+03   0.778575E-04  -0.106854E+03   0.112407E-07   0.571832E-05  -0.142511E-05
  1298   0.287657E+04   0.133097E+03   0.776513E-04  -0.110314E+03   0.112204E-07   0.576628E-05  -0.142626E-05
  1299   0.287189E+04   0.133198E+03   0.774470E-04  -0.113773E+03   0.112000E-07   0.581414E-05  -0.142725E-05
  1300   0.286753E+04   0.133280E+03   0.772448E-04  -0.117226E+03   0.111798E-07   0.586192E-05  -0.142810E-05
  1301   0.286348E+04   0.133343E+03   0.770447E-04  -0.120673E+03   0.111595E-07   0.590960E-05  -0.142879E-05
  1302   0.285973E+04   0.133386E+03   0.768466E-04  -0.124112E+03   0.111393E-07   0.595719E-05  -0.142934E-05
  1303   0.285629E+04   0.133410E+03   0.766506E-04  -0.127544E+03   0.111192E-07   0.600466E-05  -0.142974E-05
  1304   0.285315E+04   0.133416E+03   0.764564E-04  -0.130966E+03   0.110991E-07   0.605200E-05  -0.142999E-05
  1305   0.285031E+04   0.133401E+03   0.762642E-04  -0.134378E+03   0.110790E-07   0.609920E-05  -0.143009E-05
  1306   0.284775E+04   0.133370E+03   0.760739E-04  -0.137775E+03   0.110590E-07   0.614624E-05  -0.143005E-05
  1307   0.284550E+04   0.133318E+03   0.758854E-04  -0.141159E+03   0.110390E-07   0.619310E-05  -0.142986E-05
  1308   0.284354E+04   0.133248E+03   0.756988E-04  -0.144531E+03   0.110190E-07   0.623978E-05  -0.142951E-05
  1309   0.284184E+04   0.133159E+03   0.755138E-04  -0.147884E+03   0.109991E-07   0.628626E-05  -0.142902E-05
  1310   0.284044E+04   0.133053E+03   0.753306E-04  -0.151221E+03   0.109793E-07   0.633252E-05  -0.142839E-05
  1311   0.283930E+04   0.132928E+03   0.751490E-04  -0.154539E+03   0.109595E-07   0.637855E-05  -0.142760E-05
  1312   0.283847E+04   0.132787E+03   0.749690E-04  -0.157836E+03   0.109397E-07   0.642433E-05  -0.142667E-05
  1313   0.283788E+04   0.132626E+03   0.747907E-04  -0.161114E+03   0.109200E-07   0.646986E-05  -0.142559E-05
  1314   0.283756E+04   0.132448E+03   0.746138E-04  -0.164368E+03   0.109003E-07   0.651511E-05  -0.142436E-05
  1315   0.283750E+04   0.132253E+03   0.744385E-04  -0.167599E+03   0.108806E-07   0.656007E-05  -0.142298E-05
  1316   0.283771E+04   0.132039E+03   0.742646E-04  -0.170804E+03   0.108610E-07   0.660472E-05  -0.142146E-05
  1317   0.283817E+04   0.131810E+03   0.740921E-04  -0.173984E+03   0.108415E-07   0.664906E-05  -0.141979E-05
  1318   0.283887E+04   0.131563E+03   0.739210E-04  -0.177137E+03   0.108220E-07   0.669307E-05  -0.141797E-05
  1319   0.283983E+04   0.131298E+03   0.737512E-04  -0.180261E+03   0.108025E-07   0.673672E-05  -0.141601E-05
  1320   0.284102E+04   0.131017E+03   0.735826E-04  -0.183355E+03   0.107830E-07   0.678002E-05  -0.141390E-05
  1321   0.284245E+04   0.130721E+03   0.734153E-04  -0.186419E+03   0.107636E-07   0.682294E-05  -0.141164E-05
  1322   0.284412E+04   0.130406E+03   0.732493E-04  -0.189450E+03   0.107443E-07   0.686547E-05  -0.140924E-05
  1323   0.284603E+04   0.130075E+03   0.730843E-04  -0.192448E+03   0.107250E-07   0.690759E-05  -0.140668E-05
  1324   0.284816E+04   0.129729E+03   0.729205E-04  -0.195412E+03   0.107057E-07   0.694929E-05  -0.140399E-05
  1325   0.285051E+04   0.129367E+03   0.727577E-04  -0.198339E+03   0.106864E-07   0.699056E-05  -0.140114E-05
  1326   0.285309E+04   0.128989E+03   0.725960E-04  -0.201230E+03   0.106672E-07   0.703138E-05  -0.139815E-05
  1327   0.285587E+04   0.128596E+03   0.724352E-04  -0.204083E+03   0.106481E-07   0.707174E-05  -0.139501E-05
  1328   0.285888E+04   0.128188E+03   0.722754E-04  -0.206895E+03   0.106290E-07   0.711161E-05  -0.139173E-05
  1329   0.286209E+04   0.127763E+03   0.721165E-04  -0.209668E+03   0.106099E-07   0.715100E-05  -0.138830E-05
  1330   0.286550E+04   0.127324E+03   0.719584E-04  -0.212399E+03   0.105908E-07   0.718988E-05  -0.138473E-05
  1331   0.286912E+04   0.126869E+03   0.718012E-04  -0.215087E+03   0.105718E-07   0.722823E-05  -0.138100E-05
  1332   0.287293E+04   0.126400E+03   0.716447E-04  -0.217732E+03   0.105529E-07   0.726605E-05  -0.137714E-05
  1333   0.287693E+04   0.125916E+03   0.714889E-04  -0.220330E+03   0.105340E-07   0.730332E-05  -0.137312E-05
  1334   0.288112E+04   0.125419E+03   0.713338E-04  -0.222884E+03   0.105151E-07   0.734002E-05  -0.136897E-05
  1335   0.288550E+04   0.124906E+03   0.711794E-04  -0.225389E+03   0.104962E-07   0.737615E-05  -0.136466E-05
  1336   0.289005E+04   0.124380E+03   0.710256E-04  -0.227845E+03   0.104774E-07   0.741168E-05  -0.136021E-05
  1337   0.289479E+04   0.123839E+03   0.708723E-04  -0.230252E+03   0.104587E-07   0.744660E-05  -0.135562E-05
  1338   0.289969E+04   0.123285E+03   0.707195E-04  -0.232608E+03   0.104399E-07   0.748089E-05  -0.135088E-05
  1339   0.290476E+04   0.122717E+03   0.705672E-04  -0.234912E+03   0.104213E-07   0.751455E-05  -0.134599E-05
  1340   0.291000E+04   0.122137E+03   0.704154E-04  -0.237164E+03   0.104026E-07   0.754756E-05  -0.134096E-05
  1341   0.291539E+04   0.121544E+03   0.702639E-04  -0.239361E+03   0.103840E-07   0.757990E-05  -0.133579E-05
  1342   0.292094E+04   0.120937E+03   0.701127E-04  -0.241504E+03   0.103654E-07   0.761156E-05  -0.133047E-05
  1343   0.292664E+04   0.120317E+03   0.699619E-04  -0.243589E+03   0.103469E-07   0.764252E-05  -0.132500E-05
  1344   0.293249E+04   0.119685E+03   0.698113E-04  -0.245617E+03   0.103284E-07   0.767277E-05  -0.131939E-05
  1345   0.293847E+04   0.119041E+03   0.696609E-04  -0.247586E+03   0.103099E-07   0.770229E-05  -0.131364E-05
  1346   0.294460E+04   0.118384E+03   0.695107E-04  -0.249498E+03   0.102915E-07   0.773108E-05  -0.130774E-05
  1347   0.295087E+04   0.117715E+03   0.693607E-04  -0.251347E+03   0.102731E-07   0.775911E-05  -0.130170E-05
  1348   0.295726E+04   0.117035E+03   0.692107E-04  -0.253135E+03   0.102548E-07   0.778637E-05  -0.129551E-05
  1349   0.296379E+04   0.116341E+03   0.690608E-04  -0.254860E+03   0.102365E-07   0.781285E-05  -0.128918E-05
  1350   0.297043E+04   0.115638E+03   0.689108E-04  -0.256521E+03   0.102182E-07   0.783854E-05  -0.128270E-05
  1351   0.297720E+04   0.114923E+03   0.687609E-04  -0.258117E+03   0.102000E-07   0.786341E-05  -0.127608E-05
  1352   0.298406E+04   0.114197E+03   0.686109E-04  -0.259648E+03   0.101818E-07   0.788748E-05  -0.126932E-05
  1353   0.299105E+04   0.113462E+03   0.684608E-04  -0.261115E+03   0.101636E-07   0.791076E-05  -0.126242E-05
  1354   0.299813E+04   0.112715E+03   0.683107E-04  -0.262516E+03   0.101455E-07   0.793326E-05  -0.125538E-05
  1355   0.300531E+04   0.111958E+03   0.681605E-04  -0.263853E+03   0.101274E-07   0.795499E-05  -0.124821E-05
  1356   0.301259E+04   0.111193E+03   0.680102E-04  -0.265126E+03   0.101093E-07   0.797596E-05  -0.124091E-05
  1357   0.301995E+04   0.110418E+03   0.678598E-04  -0.266333E+03   0.100913E-07   0.799618E-05  -0.123348E-05
  1358   0.302738E+04   0.109634E+03   0.677093E-04  -0.267473E+03   0.100733E-07   0.801567E-05  -0.122592E-05
  1359   0.303489E+04   0.108841E+03   0.675588E-04  -0.268550E+03   0.100554E-07   0.803442E-05  -0.121824E-05
  1360   0.304245E+04   0.108042E+03   0.674081E-04  -0.269561E+03   0.100375E-07   0.805246E-05  -0.121044E-05
  1361   0.305009E+04   0.107233E+03   0.672573E-04  -0.270508E+03   0.100196E-07   0.806980E-05  -0.120251E-05
  1362   0.305777E+04   0.106417E+03   0.671063E-04  -0.271388E+03   0.100018E-07   0.808643E-05  -0.119448E-05
  1363   0.306552E+04   0.105594E+03   0.669553E-04  -0.272206E+03   0.998400E-08   0.810239E-05  -0.118632E-05
  1364   0.307328E+04   0.104764E+03   0.668041E-04  -0.272957E+03   0.996623E-08   0.811767E-05  -0.117806E-05
  1365   0.308118E+04   0.103928E+03   0.666527E-04  -0.273643E+03   0.994851E-08   0.813228E-05  -0.116968E-05
  1366   0.308903E+04   0.103085E+03   0.665012E-04  -0.274266E+03   0.993082E-08   0.814624E-05  -0.116120E-05
  1367   0.309692E+04   0.102236E+03   0.663495E-04  -0.274823E+03   0.991316E-08   0.815956E-05  -0.115262E-05
  1368   0.310491E+04   0.101383E+03   0.661977E-04  -0.275316E+03   0.989554E-08   0.817225E-05  -0.114393E-05
  1369   0.311284E+04   0.100524E+03   0.660457E-04  -0.275743E+03   0.987796E-08   0.818432E-05  -0.113515E-05
  1370   0.312080E+04   0.996611E+02   0.658934E-04  -0.276107E+03   0.986041E-08   0.819578E-05  -0.112627E-05
  1371   0.312877E+04   0.987936E+02   0.657410E-04  -0.276406E+03   0.984290E-08   0.820663E-05  -0.111729E-05
  1372   0.313675E+04   0.979219E+02   0.655884E-04  -0.276641E+03   0.982542E-08   0.821690E-05  -0.110822E-05
  1373   0.314473E+04   0.970470E+02   0.654356E-04  -0.276811E+03   0.980798E-08   0.822659E-05  -0.109907E-05
  1374   0.315272E+04   0.961686E+02   0.652825E-04  -0.276917E+03   0.979057E-08   0.823571E-05  -0.108982E-05
  1375   0.316071E+04   0.952867E+02   0.651292E-04  -0.276960E+03   0.977319E-08   0.824427E-05  -0.108050E-05
  1376   0.316869E+04   0.944026E+02   0.649757E-04  -0.276938E+03   0.975585E-08   0.825229E-05  -0.107109E-05
  1377   0.317666E+04   0.935171E+02   0.648219E-04  -0.276853E+03   0.973855E-08   0.825977E-05  -0.106160E-05
  1378   0.318461E+04   0.926275E+02   0.646679E-04  -0.276704E+03   0.972128E-08   0.826672E-05  -0.105204E-05
  1379   0.319248E+04   0.917387E+02   0.645137E-04  -0.276491E+03   0.970404E-08   0.827316E-05  -0.104240E-05
  1380   0.320032E+04   0.908463E+02   0.643591E-04  -0.276216E+03   0.968684E-08   0.827910E-05  -0.103269E-05
  1381   0.320813E+04   0.899544E+02   0.642043E-04  -0.275876E+03   0.966968E-08   0.828454E-05  -0.102291E-05
  1382   0.321576E+04   0.890618E+02   0.640492E-04  -0.275472E+03   0.965254E-08   0.828950E-05  -0.101306E-05
  1383   0.322351E+04   0.881687E+02   0.638938E-04  -0.275007E+03   0.963544E-08   0.829398E-05  -0.100315E-05
  1384   0.323107E+04   0.872761E+02   0.637381E-04  -0.274478E+03   0.961838E-08   0.829801E-05  -0.993183E-06
  1385   0.323858E+04   0.863835E+02   0.635821E-04  -0.273887E+03   0.960135E-08   0.830158E-05  -0.983153E-06
  1386   0.324605E+04   0.854921E+02   0.634258E-04  -0.273233E+03   0.958435E-08   0.830471E-05  -0.973065E-06
  1387   0.325339E+04   0.846019E+02   0.632692E-04  -0.272517E+03   0.956738E-08   0.830742E-05  -0.962924E-06
  1388   0.326083E+04   0.837126E+02   0.631122E-04  -0.271738E+03   0.955045E-08   0.830970E-05  -0.952732E-06
  1389   0.326805E+04   0.828252E+02   0.629549E-04  -0.270897E+03   0.953355E-08   0.831158E-05  -0.942490E-06
  1390   0.327514E+04   0.819406E+02   0.627973E-04  -0.269996E+03   0.951669E-08   0.831305E-05  -0.932201E-06
  1391   0.328223E+04   0.810584E+02   0.626393E-04  -0.269033E+03   0.949986E-08   0.831414E-05  -0.921869E-06
  1392   0.328918E+04   0.801789E+02   0.624809E-04  -0.268008E+03   0.948306E-08   0.831485E-05  -0.911494E-06
  1393   0.329605E+04   0.793030E+02   0.623222E-04  -0.266922E+03   0.946630E-08   0.831520E-05  -0.901081E-06
  1394   0.330276E+04   0.784304E+02   0.621631E-04  -0.265775E+03   0.944957E-08   0.831519E-05  -0.890631E-06
  1395   0.330939E+04   0.775611E+02   0.620036E-04  -0.264567E+03   0.943286E-08   0.831484E-05  -0.880147E-06
  1396   0.331593E+04   0.766971E+02   0.618437E-04  -0.263300E+03   0.941620E-08   0.831415E-05  -0.869631E-06
  1397   0.332231E+04   0.758371E+02   0.616835E-04  -0.261972E+03   0.939957E-08   0.831314E-05  -0.859086E-06
  1398   0.332851E+04   0.749814E+02   0.615228E-04  -0.260584E+03   0.938296E-08   0.831181E-05  -0.848515E-06
  1399   0.333461E+04   0.741324E+02   0.613617E-04  -0.259136E+03   0.936639E-08   0.831019E-05  -0.837919E-06
  1400   0.334061E+04   0.732882E+02   0.612001E-04  -0.257629E+03   0.934986E-08   0.830827E-05  -0.827302E-06
  1401   0.334642E+04   0.724490E+02   0.610382E-04  -0.256062E+03   0.933335E-08   0.830606E-05  -0.816665E-06
  1402   0.335212E+04   0.716173E+02   0.608758E-04  -0.254438E+03   0.931688E-08   0.830358E-05  -0.806009E-06
  1403   0.335763E+04   0.707916E+02   0.607131E-04  -0.252756E+03   0.930044E-08   0.830080E-05  -0.795335E-06
  1404   0.336296E+04   0.699730E+02   0.605500E-04  -0.251018E+03   0.928403E-08   0.829773E-05  -0.784642E-06
  1405   0.336824E+04   0.691600E+02   0.603867E-04  -0.249224E+03   0.926765E-08   0.829436E-05  -0.773931E-06
  1406   0.337325E+04   0.683551E+02   0.602230E-04  -0.247378E+03   0.925131E-08   0.829068E-05  -0.763203E-06
  1407   0.337808E+04   0.675569E+02   0.600591E-04  -0.245478E+03   0.923500E-08   0.828670E-05  -0.752456E-06
  1408   0.338293E+04   0.667656E+02   0.598950E-04  -0.243526E+03   0.921871E-08   0.828241E-05  -0.741692E-06
  1409   0.338743E+04   0.659828E+02   0.597307E-04  -0.241523E+03   0.920247E-08   0.827780E-05  -0.730912E-06
  1410   0.339189E+04   0.652071E+02   0.595662E-04  -0.239472E+03   0.918625E-08   0.827287E-05  -0.720114E-06
  1411   0.339614E+04   0.644396E+02   0.594017E-04  -0.237370E+03   0.917006E-08   0.826762E-05  -0.709299E-06
  1412   0.340020E+04   0.636810E+02   0.592370E-04  -0.235222E+03   0.915390E-08   0.826204E-05  -0.698468E-06
  1413   0.340397E+04   0.629308E+02   0.590722E-04  -0.233026E+03   0.913778E-08   0.825612E-05  -0.687621E-06
  1414   0.340769E+04   0.621891E+02   0.589075E-04  -0.230785E+03   0.912169E-08   0.824987E-05  -0.676759E-06
  1415   0.341121E+04   0.614561E+02   0.587427E-04  -0.228500E+03   0.910562E-08   0.824327E-05  -0.665880E-06
  1416   0.341459E+04   0.607327E+02   0.585779E-04  -0.226172E+03   0.908959E-08   0.823633E-05  -0.654986E-06
  1417   0.341768E+04   0.600175E+02   0.584133E-04  -0.223802E+03   0.907359E-08   0.822904E-05  -0.644077E-06
