#    L    TT             EE             TE             PP             TP          
  1652   0.465524E+03   0.265005E+02  -0.340693E+02   0.877897E+05   0.452066E+01
  1653   0.465644E+03   0.263791E+02  -0.345221E+02   0.876385E+05   0.440498E+01
  1654   0.465798E+03   0.262561E+02  -0.349689E+02   0.874877E+05   0.429074E+01
  1655   0.465993E+03   0.261300E+02  -0.354046E+02   0.873371E+05   0.417794E+01
  1656   0.466214E+03   0.260009E+02  -0.358327E+02   0.871868E+05   0.406657E+01
  1657   0.466454E+03   0.258695E+02  -0.362519E+02   0.870367E+05   0.395662E+01
  1658   0.466741E+03   0.257350E+02  -0.366627E+02   0.868869E+05   0.384811E+01
  1659   0.467054E+03   0.255983E+02  -0.370637E+02   0.867374E+05   0.374101E+01
  1660   0.467384E+03   0.254600E+02  -0.374555E+02   0.865881E+05   0.363535E+01
  1661   0.467754E+03   0.253188E+02  -0.378390E+02   0.864391E+05   0.353109E+01
  1662   0.468142E+03   0.251761E+02  -0.382132E+02   0.862904E+05   0.342826E+01
  1663   0.468561E+03   0.250312E+02  -0.385768E+02   0.861419E+05   0.332684E+01
  1664   0.468998E+03   0.248833E+02  -0.389311E+02   0.859937E+05   0.322684E+01
  1665   0.469466E+03   0.247339E+02  -0.392762E+02   0.858458E+05   0.312824E+01
  1666   0.469957E+03   0.245824E+02  -0.396126E+02   0.856981E+05   0.303105E+01
  1667   0.470466E+03   0.244295E+02  -0.399375E+02   0.855507E+05   0.293527E+01
  1668   0.471005E+03   0.242744E+02  -0.402538E+02   0.854035E+05   0.284088E+01
  1669   0.471560E+03   0.241179E+02  -0.405591E+02   0.852566E+05   0.274790E+01
  1670   0.472130E+03   0.239593E+02  -0.408543E+02   0.851099E+05   0.265631E+01
  1671   0.472731E+03   0.237986E+02  -0.411407E+02   0.849636E+05   0.256612E+01
  1672   0.473347E+03   0.236365E+02  -0.414162E+02   0.848174E+05   0.247732E+01
  1673   0.473971E+03   0.234723E+02  -0.416813E+02   0.846716E+05   0.238991E+01
  1674   0.474625E+03   0.233083E+02  -0.419361E+02   0.845259E+05   0.230389E+01
  1675   0.475278E+03   0.231415E+02  -0.421806E+02   0.843806E+05   0.221925E+01
  1676   0.475961E+03   0.229726E+02  -0.424147E+02   0.842355E+05   0.213599E+01
  1677   0.476657E+03   0.228040E+02  -0.426384E+02   0.840906E+05   0.205411E+01
  1678   0.477353E+03   0.226325E+02  -0.428516E+02   0.839460E+05   0.197361E+01
  1679   0.478071E+03   0.224613E+02  -0.430543E+02   0.838017E+05   0.189449E+01
  1680   0.478801E+03   0.222881E+02  -0.432458E+02   0.836576E+05   0.181673E+01
  1681   0.479546E+03   0.221129E+02  -0.434268E+02   0.835138E+05   0.174035E+01
  1682   0.480288E+03   0.219380E+02  -0.435986E+02   0.833702E+05   0.166533E+01
  1683   0.481051E+03   0.217625E+02  -0.437583E+02   0.832269E+05   0.159168E+01
  1684   0.481820E+03   0.215852E+02  -0.439082E+02   0.830838E+05   0.151939E+01
  1685   0.482601E+03   0.214074E+02  -0.440473E+02   0.829410E+05   0.144846E+01
  1686   0.483386E+03   0.212292E+02  -0.441743E+02   0.827984E+05   0.137888E+01
  1687   0.484170E+03   0.210491E+02  -0.442913E+02   0.826561E+05   0.131066E+01
  1688   0.484972E+03   0.208693E+02  -0.443982E+02   0.825141E+05   0.124380E+01
  1689   0.485764E+03   0.206891E+02  -0.444928E+02   0.823723E+05   0.117828E+01
  1690   0.486561E+03   0.205078E+02  -0.445774E+02   0.822307E+05   0.111411E+01
  1691   0.487368E+03   0.203269E+02  -0.446518E+02   0.820894E+05   0.105128E+01
  1692   0.488179E+03   0.201441E+02  -0.447145E+02   0.819483E+05   0.989796E+00
  1693   0.488987E+03   0.199618E+02  -0.447663E+02   0.818075E+05   0.929650E+00
  1694   0.489790E+03   0.197798E+02  -0.448087E+02   0.816669E+05   0.870842E+00
  1695   0.490604E+03   0.195961E+02  -0.448385E+02   0.815266E+05   0.813368E+00
  1696   0.491413E+03   0.194135E+02  -0.448588E+02   0.813865E+05   0.757226E+00
  1697   0.492210E+03   0.192300E+02  -0.448680E+02   0.812467E+05   0.702413E+00
  1698   0.493017E+03   0.190469E+02  -0.448668E+02   0.811071E+05   0.648928E+00
  1699   0.493819E+03   0.188635E+02  -0.448538E+02   0.809677E+05   0.596767E+00
  1700   0.494615E+03   0.186791E+02  -0.448311E+02   0.808286E+05   0.545927E+00
  1701   0.495399E+03   0.184968E+02  -0.447972E+02   0.806898E+05   0.496408E+00
  1702   0.496191E+03   0.183135E+02  -0.447529E+02   0.805512E+05   0.448209E+00
  1703   0.496971E+03   0.181314E+02  -0.446989E+02   0.804128E+05   0.401330E+00
  1704   0.497744E+03   0.179485E+02  -0.446337E+02   0.802747E+05   0.355772E+00
  1705   0.498510E+03   0.177668E+02  -0.445583E+02   0.801368E+05   0.311536E+00
  1706   0.499263E+03   0.175835E+02  -0.444724E+02   0.799992E+05   0.268622E+00
  1707   0.500017E+03   0.174015E+02  -0.443778E+02   0.798618E+05   0.227031E+00
  1708   0.500757E+03   0.172209E+02  -0.442721E+02   0.797246E+05   0.186763E+00
  1709   0.501489E+03   0.170410E+02  -0.441569E+02   0.795877E+05   0.147819E+00
  1710   0.502207E+03   0.168624E+02  -0.440315E+02   0.794510E+05   0.110199E+00
  1711   0.502910E+03   0.166845E+02  -0.438959E+02   0.793146E+05   0.739037E-01
  1712   0.503613E+03   0.165057E+02  -0.437515E+02   0.791784E+05   0.389343E-01
  1713   0.504294E+03   0.163285E+02  -0.435977E+02   0.790424E+05   0.529078E-02
  1714   0.504959E+03   0.161526E+02  -0.434338E+02   0.789067E+05  -0.270262E-01
  1715   0.505608E+03   0.159767E+02  -0.432621E+02   0.787712E+05  -0.580160E-01
  1716   0.506257E+03   0.158024E+02  -0.430802E+02   0.786360E+05  -0.876782E-01
  1717   0.506883E+03   0.156287E+02  -0.428897E+02   0.785009E+05  -0.116012E+00
  1718   0.507485E+03   0.154566E+02  -0.426907E+02   0.783662E+05  -0.143017E+00
  1719   0.508078E+03   0.152852E+02  -0.424824E+02   0.782316E+05  -0.168693E+00
  1720   0.508662E+03   0.151154E+02  -0.422664E+02   0.780973E+05  -0.193040E+00
  1721   0.509223E+03   0.149472E+02  -0.420411E+02   0.779633E+05  -0.216055E+00
  1722   0.509774E+03   0.147790E+02  -0.418082E+02   0.778294E+05  -0.237740E+00
  1723   0.510300E+03   0.146124E+02  -0.415668E+02   0.776958E+05  -0.258094E+00
  1724   0.510802E+03   0.144482E+02  -0.413177E+02   0.775625E+05  -0.277115E+00
  1725   0.511287E+03   0.142841E+02  -0.410602E+02   0.774293E+05  -0.294804E+00
  1726   0.511755E+03   0.141223E+02  -0.407959E+02   0.772964E+05  -0.311159E+00
  1727   0.512204E+03   0.139615E+02  -0.405233E+02   0.771637E+05  -0.326181E+00
  1728   0.512629E+03   0.138038E+02  -0.402438E+02   0.770313E+05  -0.339869E+00
  1729   0.513043E+03   0.136470E+02  -0.399568E+02   0.768991E+05  -0.352222E+00
  1730   0.513416E+03   0.134912E+02  -0.396615E+02   0.767671E+05  -0.363240E+00
  1731   0.513779E+03   0.133371E+02  -0.393609E+02   0.766354E+05  -0.372921E+00
  1732   0.514115E+03   0.131847E+02  -0.390522E+02   0.765039E+05  -0.381267E+00
  1733   0.514433E+03   0.130348E+02  -0.387375E+02   0.763726E+05  -0.388275E+00
  1734   0.514724E+03   0.128859E+02  -0.384161E+02   0.762415E+05  -0.393946E+00
  1735   0.514989E+03   0.127396E+02  -0.380873E+02   0.761107E+05  -0.398279E+00
  1736   0.515235E+03   0.125942E+02  -0.377542E+02   0.759801E+05  -0.401274E+00
  1737   0.515454E+03   0.124521E+02  -0.374137E+02   0.758497E+05  -0.402929E+00
  1738   0.515646E+03   0.123111E+02  -0.370673E+02   0.757196E+05  -0.403244E+00
  1739   0.515825E+03   0.121727E+02  -0.367159E+02   0.755897E+05  -0.402219E+00
  1740   0.515963E+03   0.120361E+02  -0.363587E+02   0.754600E+05  -0.399854E+00
  1741   0.516094E+03   0.119014E+02  -0.359950E+02   0.753305E+05  -0.396147E+00
  1742   0.516184E+03   0.117693E+02  -0.356278E+02   0.752013E+05  -0.391098E+00
  1743   0.516253E+03   0.116391E+02  -0.352542E+02   0.750722E+05  -0.384707E+00
  1744   0.516293E+03   0.115115E+02  -0.348764E+02   0.749434E+05  -0.376973E+00
  1745   0.516306E+03   0.113851E+02  -0.344936E+02   0.748149E+05  -0.367895E+00
  1746   0.516290E+03   0.112621E+02  -0.341059E+02   0.746865E+05  -0.357473E+00
  1747   0.516252E+03   0.111418E+02  -0.337141E+02   0.745584E+05  -0.345707E+00
  1748   0.516179E+03   0.110242E+02  -0.333183E+02   0.744305E+05  -0.332595E+00
  1749   0.516076E+03   0.109078E+02  -0.329168E+02   0.743028E+05  -0.318138E+00
  1750   0.515945E+03   0.107942E+02  -0.325128E+02   0.741754E+05  -0.302335E+00
  1751   0.515784E+03   0.106826E+02  -0.321055E+02   0.740481E+05  -0.285187E+00
  1752   0.515601E+03   0.105730E+02  -0.316928E+02   0.739211E+05  -0.266712E+00
  1753   0.515388E+03   0.104654E+02  -0.312783E+02   0.737943E+05  -0.246928E+00
  1754   0.515146E+03   0.103613E+02  -0.308600E+02   0.736678E+05  -0.225854E+00
  1755   0.514875E+03   0.102605E+02  -0.304386E+02   0.735414E+05  -0.203509E+00
  1756   0.514582E+03   0.101612E+02  -0.300141E+02   0.734153E+05  -0.179911E+00
  1757   0.514252E+03   0.100645E+02  -0.295874E+02   0.732894E+05  -0.155080E+00
  1758   0.513885E+03   0.997032E+01  -0.291585E+02   0.731637E+05  -0.129034E+00
  1759   0.513504E+03   0.987876E+01  -0.287275E+02   0.730382E+05  -0.101793E+00
  1760   0.513085E+03   0.978991E+01  -0.282936E+02   0.729129E+05  -0.733746E-01
  1761   0.512637E+03   0.970363E+01  -0.278585E+02   0.727879E+05  -0.437987E-01
  1762   0.512160E+03   0.961984E+01  -0.274213E+02   0.726630E+05  -0.130838E-01
  1763   0.511661E+03   0.953885E+01  -0.269822E+02   0.725384E+05   0.187512E-01
  1764   0.511139E+03   0.946058E+01  -0.265427E+02   0.724140E+05   0.516872E-01
  1765   0.510573E+03   0.938475E+01  -0.261013E+02   0.722899E+05   0.857056E-01
  1766   0.509985E+03   0.931150E+01  -0.256596E+02   0.721659E+05   0.120787E+00
  1767   0.509368E+03   0.924084E+01  -0.252162E+02   0.720421E+05   0.156913E+00
  1768   0.508721E+03   0.917292E+01  -0.247726E+02   0.719186E+05   0.194065E+00
  1769   0.508051E+03   0.910760E+01  -0.243295E+02   0.717953E+05   0.232224E+00
  1770   0.507345E+03   0.904480E+01  -0.238849E+02   0.716722E+05   0.271370E+00
  1771   0.506617E+03   0.898475E+01  -0.234409E+02   0.715493E+05   0.311485E+00
  1772   0.505866E+03   0.892724E+01  -0.229977E+02   0.714266E+05   0.352550E+00
  1773   0.505071E+03   0.887233E+01  -0.225530E+02   0.713041E+05   0.394546E+00
  1774   0.504261E+03   0.882012E+01  -0.221106E+02   0.711818E+05   0.437454E+00
  1775   0.503422E+03   0.877052E+01  -0.216684E+02   0.710598E+05   0.481256E+00
  1776   0.502560E+03   0.872347E+01  -0.212263E+02   0.709379E+05   0.525932E+00
  1777   0.501654E+03   0.867920E+01  -0.207867E+02   0.708163E+05   0.571463E+00
  1778   0.500733E+03   0.863741E+01  -0.203474E+02   0.706949E+05   0.617831E+00
  1779   0.499782E+03   0.859832E+01  -0.199100E+02   0.705737E+05   0.665017E+00
  1780   0.498809E+03   0.856180E+01  -0.194736E+02   0.704527E+05   0.713002E+00
  1781   0.497814E+03   0.852785E+01  -0.190392E+02   0.703319E+05   0.761766E+00
  1782   0.496775E+03   0.849654E+01  -0.186067E+02   0.702113E+05   0.811292E+00
  1783   0.495720E+03   0.846780E+01  -0.181763E+02   0.700909E+05   0.861559E+00
  1784   0.494650E+03   0.844157E+01  -0.177472E+02   0.699707E+05   0.912550E+00
  1785   0.493544E+03   0.841800E+01  -0.173216E+02   0.698508E+05   0.964245E+00
  1786   0.492415E+03   0.839693E+01  -0.168983E+02   0.697310E+05   0.101663E+01
  1787   0.491263E+03   0.837853E+01  -0.164772E+02   0.696115E+05   0.106967E+01
  1788   0.490090E+03   0.836258E+01  -0.160605E+02   0.694921E+05   0.112337E+01
  1789   0.488886E+03   0.834914E+01  -0.156455E+02   0.693730E+05   0.117769E+01
  1790   0.487653E+03   0.833824E+01  -0.152343E+02   0.692540E+05   0.123262E+01
  1791   0.486405E+03   0.832979E+01  -0.148270E+02   0.691353E+05   0.128815E+01
  1792   0.485134E+03   0.832387E+01  -0.144221E+02   0.690168E+05   0.134424E+01
  1793   0.483826E+03   0.832042E+01  -0.140213E+02   0.688985E+05   0.140089E+01
  1794   0.482511E+03   0.831936E+01  -0.136245E+02   0.687803E+05   0.145808E+01
  1795   0.481173E+03   0.832091E+01  -0.132318E+02   0.686624E+05   0.151578E+01
  1796   0.479783E+03   0.832480E+01  -0.128425E+02   0.685447E+05   0.157397E+01
  1797   0.478407E+03   0.833102E+01  -0.124582E+02   0.684272E+05   0.163264E+01
  1798   0.476995E+03   0.833964E+01  -0.120773E+02   0.683099E+05   0.169178E+01
  1799   0.475559E+03   0.835075E+01  -0.117016E+02   0.681928E+05   0.175135E+01
  1800   0.474109E+03   0.836420E+01  -0.113309E+02   0.680759E+05   0.181134E+01
  1801   0.472644E+03   0.837992E+01  -0.109643E+02   0.679591E+05   0.187174E+01
  1802   0.471164E+03   0.839790E+01  -0.106030E+02   0.678426E+05   0.193253E+01
  1803   0.469654E+03   0.841821E+01  -0.102472E+02   0.677263E+05   0.199371E+01
  1804   0.468115E+03   0.844070E+01  -0.989551E+01   0.676102E+05   0.205528E+01
  1805   0.466561E+03   0.846549E+01  -0.954953E+01   0.674943E+05   0.211723E+01
  1806   0.465000E+03   0.849251E+01  -0.920883E+01   0.673786E+05   0.217955E+01
  1807   0.463410E+03   0.852168E+01  -0.887367E+01   0.672630E+05   0.224225E+01
  1808   0.461805E+03   0.855277E+01  -0.854384E+01   0.671477E+05   0.230530E+01
  1809   0.460187E+03   0.858584E+01  -0.821976E+01   0.670326E+05   0.236871E+01
  1810   0.458555E+03   0.862110E+01  -0.790144E+01   0.669177E+05   0.243248E+01
  1811   0.456894E+03   0.865833E+01  -0.758884E+01   0.668029E+05   0.249659E+01
  1812   0.455227E+03   0.869760E+01  -0.728228E+01   0.666884E+05   0.256104E+01
  1813   0.453547E+03   0.873873E+01  -0.698165E+01   0.665741E+05   0.262583E+01
  1814   0.451845E+03   0.878173E+01  -0.668713E+01   0.664599E+05   0.269095E+01
  1815   0.450138E+03   0.882659E+01  -0.639873E+01   0.663460E+05   0.275639E+01
  1816   0.448418E+03   0.887323E+01  -0.611672E+01   0.662322E+05   0.282215E+01
  1817   0.446677E+03   0.892163E+01  -0.584082E+01   0.661186E+05   0.288822E+01
  1818   0.444924E+03   0.897179E+01  -0.557135E+01   0.660053E+05   0.295460E+01
  1819   0.443143E+03   0.902378E+01  -0.530843E+01   0.658921E+05   0.302129E+01
  1820   0.441371E+03   0.907721E+01  -0.505200E+01   0.657791E+05   0.308827E+01
  1821   0.439595E+03   0.913238E+01  -0.480217E+01   0.656663E+05   0.315554E+01
  1822   0.437799E+03   0.918905E+01  -0.455903E+01   0.655537E+05   0.322309E+01
  1823   0.436020E+03   0.924736E+01  -0.432263E+01   0.654413E+05   0.329093E+01
  1824   0.434207E+03   0.930686E+01  -0.409290E+01   0.653291E+05   0.335904E+01
  1825   0.432390E+03   0.936776E+01  -0.387019E+01   0.652171E+05   0.342742E+01
  1826   0.430560E+03   0.943088E+01  -0.365428E+01   0.651052E+05   0.349606E+01
  1827   0.428734E+03   0.949502E+01  -0.344529E+01   0.649936E+05   0.356497E+01
  1828   0.426889E+03   0.956038E+01  -0.324339E+01   0.648821E+05   0.363412E+01
  1829   0.425040E+03   0.962622E+01  -0.304847E+01   0.647709E+05   0.370352E+01
  1830   0.423187E+03   0.969477E+01  -0.286061E+01   0.646598E+05   0.377316E+01
  1831   0.421330E+03   0.976377E+01  -0.267993E+01   0.645489E+05   0.384304E+01
  1832   0.419462E+03   0.983398E+01  -0.250646E+01   0.644382E+05   0.391314E+01
  1833   0.417599E+03   0.990537E+01  -0.234007E+01   0.643277E+05   0.398347E+01
  1834   0.415731E+03   0.997720E+01  -0.218117E+01   0.642174E+05   0.405402E+01
  1835   0.413854E+03   0.100509E+02  -0.202925E+01   0.641072E+05   0.412479E+01
  1836   0.411973E+03   0.101266E+02  -0.188488E+01   0.639973E+05   0.419576E+01
  1837   0.410097E+03   0.102012E+02  -0.174777E+01   0.638875E+05   0.426693E+01
  1838   0.408217E+03   0.102777E+02  -0.161812E+01   0.637779E+05   0.433830E+01
  1839   0.406328E+03   0.103553E+02  -0.149579E+01   0.636685E+05   0.440986E+01
  1840   0.404451E+03   0.104325E+02  -0.138097E+01   0.635593E+05   0.448161E+01
  1841   0.402572E+03   0.105116E+02  -0.127353E+01   0.634503E+05   0.455354E+01
  1842   0.400690E+03   0.105911E+02  -0.117358E+01   0.633414E+05   0.462564E+01
  1843   0.398806E+03   0.106710E+02  -0.108114E+01   0.632328E+05   0.469791E+01
  1844   0.396927E+03   0.107520E+02  -0.996094E+00   0.631243E+05   0.477034E+01
  1845   0.395069E+03   0.108333E+02  -0.918621E+00   0.630160E+05   0.484293E+01
  1846   0.393187E+03   0.109157E+02  -0.848524E+00   0.629079E+05   0.491568E+01
  1847   0.391318E+03   0.109984E+02  -0.786129E+00   0.628000E+05   0.498857E+01
  1848   0.389448E+03   0.110814E+02  -0.731092E+00   0.626922E+05   0.506160E+01
  1849   0.387583E+03   0.111648E+02  -0.683591E+00   0.625847E+05   0.513477E+01
  1850   0.385725E+03   0.112484E+02  -0.643578E+00   0.624773E+05   0.520807E+01
  1851   0.383851E+03   0.113331E+02  -0.611076E+00   0.623701E+05   0.528149E+01
  1852   0.382013E+03   0.114189E+02  -0.586079E+00   0.622631E+05   0.535502E+01
  1853   0.380159E+03   0.115034E+02  -0.568427E+00   0.621562E+05   0.542866E+01
  1854   0.378319E+03   0.115882E+02  -0.558254E+00   0.620496E+05   0.550238E+01
  1855   0.376486E+03   0.116724E+02  -0.555327E+00   0.619431E+05   0.557617E+01
  1856   0.374668E+03   0.117577E+02  -0.559559E+00   0.618368E+05   0.565002E+01
  1857   0.372849E+03   0.118440E+02  -0.571085E+00   0.617306E+05   0.572392E+01
  1858   0.371037E+03   0.119289E+02  -0.589746E+00   0.616247E+05   0.579786E+01
  1859   0.369240E+03   0.120149E+02  -0.615603E+00   0.615189E+05   0.587181E+01
  1860   0.367443E+03   0.120995E+02  -0.648346E+00   0.614133E+05   0.594578E+01
  1861   0.365668E+03   0.121850E+02  -0.688187E+00   0.613079E+05   0.601974E+01
  1862   0.363901E+03   0.122700E+02  -0.734816E+00   0.612027E+05   0.609369E+01
  1863   0.362127E+03   0.123552E+02  -0.788220E+00   0.610976E+05   0.616761E+01
  1864   0.360384E+03   0.124412E+02  -0.848462E+00   0.609927E+05   0.624148E+01
  1865   0.358641E+03   0.125259E+02  -0.915380E+00   0.608880E+05   0.631531E+01
  1866   0.356921E+03   0.126100E+02  -0.988963E+00   0.607835E+05   0.638906E+01
  1867   0.355194E+03   0.126941E+02  -0.106890E+01   0.606791E+05   0.646273E+01
  1868   0.353491E+03   0.127777E+02  -0.115548E+01   0.605750E+05   0.653631E+01
  1869   0.351804E+03   0.128606E+02  -0.124831E+01   0.604709E+05   0.660978E+01
  1870   0.350125E+03   0.129435E+02  -0.134761E+01   0.603671E+05   0.668314E+01
  1871   0.348455E+03   0.130266E+02  -0.145299E+01   0.602635E+05   0.675636E+01
  1872   0.346809E+03   0.131082E+02  -0.156467E+01   0.601600E+05   0.682944E+01
  1873   0.345172E+03   0.131898E+02  -0.168233E+01   0.600566E+05   0.690236E+01
  1874   0.343552E+03   0.132700E+02  -0.180604E+01   0.599535E+05   0.697511E+01
  1875   0.341949E+03   0.133502E+02  -0.193563E+01   0.598505E+05   0.704768E+01
  1876   0.340355E+03   0.134297E+02  -0.207094E+01   0.597477E+05   0.712005E+01
  1877   0.338778E+03   0.135084E+02  -0.221205E+01   0.596451E+05   0.719221E+01
  1878   0.337210E+03   0.135857E+02  -0.235877E+01   0.595427E+05   0.726415E+01
  1879   0.335668E+03   0.136621E+02  -0.251089E+01   0.594404E+05   0.733586E+01
  1880   0.334142E+03   0.137378E+02  -0.266861E+01   0.593383E+05   0.740732E+01
  1881   0.332634E+03   0.138127E+02  -0.283154E+01   0.592363E+05   0.747852E+01
  1882   0.331137E+03   0.138876E+02  -0.299968E+01   0.591345E+05   0.754944E+01
  1883   0.329665E+03   0.139601E+02  -0.317302E+01   0.590329E+05   0.762009E+01
  1884   0.328210E+03   0.140333E+02  -0.335138E+01   0.589315E+05   0.769043E+01
  1885   0.326774E+03   0.141042E+02  -0.353476E+01   0.588302E+05   0.776046E+01
  1886   0.325348E+03   0.141750E+02  -0.372286E+01   0.587291E+05   0.783017E+01
  1887   0.323940E+03   0.142441E+02  -0.391587E+01   0.586282E+05   0.789954E+01
  1888   0.322566E+03   0.143117E+02  -0.411342E+01   0.585274E+05   0.796856E+01
  1889   0.321195E+03   0.143784E+02  -0.431557E+01   0.584268E+05   0.803722E+01
  1890   0.319851E+03   0.144442E+02  -0.452223E+01   0.583264E+05   0.810550E+01
  1891   0.318532E+03   0.145090E+02  -0.473309E+01   0.582262E+05   0.817340E+01
  1892   0.317225E+03   0.145722E+02  -0.494837E+01   0.581261E+05   0.824089E+01
  1893   0.315937E+03   0.146345E+02  -0.516760E+01   0.580261E+05   0.830797E+01
  1894   0.314676E+03   0.146951E+02  -0.539077E+01   0.579264E+05   0.837463E+01
  1895   0.313427E+03   0.147548E+02  -0.561795E+01   0.578268E+05   0.844084E+01
  1896   0.312204E+03   0.148135E+02  -0.584897E+01   0.577273E+05   0.850660E+01
  1897   0.311008E+03   0.148697E+02  -0.608368E+01   0.576281E+05   0.857190E+01
  1898   0.309825E+03   0.149249E+02  -0.632213E+01   0.575290E+05   0.863672E+01
  1899   0.308668E+03   0.149792E+02  -0.656394E+01   0.574300E+05   0.870105E+01
  1900   0.307525E+03   0.150309E+02  -0.680925E+01   0.573312E+05   0.876487E+01
  1901   0.306408E+03   0.150816E+02  -0.705797E+01   0.572326E+05   0.882818E+01
  1902   0.305319E+03   0.151306E+02  -0.730976E+01   0.571342E+05   0.889097E+01
  1903   0.304243E+03   0.151778E+02  -0.756430E+01   0.570359E+05   0.895325E+01
  1904   0.303209E+03   0.152247E+02  -0.782126E+01   0.569378E+05   0.901500E+01
  1905   0.302165E+03   0.152690E+02  -0.808178E+01   0.568398E+05   0.907623E+01
  1906   0.301157E+03   0.153116E+02  -0.834510E+01   0.567420E+05   0.913694E+01
  1907   0.300176E+03   0.153539E+02  -0.860968E+01   0.566444E+05   0.919713E+01
  1908   0.299215E+03   0.153936E+02  -0.887773E+01   0.565469E+05   0.925679E+01
  1909   0.298267E+03   0.154315E+02  -0.914698E+01   0.564496E+05   0.931592E+01
  1910   0.297346E+03   0.154691E+02  -0.941888E+01   0.563524E+05   0.937452E+01
  1911   0.296454E+03   0.155042E+02  -0.969339E+01   0.562554E+05   0.943260E+01
  1912   0.295581E+03   0.155374E+02  -0.996826E+01   0.561586E+05   0.949014E+01
  1913   0.294736E+03   0.155688E+02  -0.102449E+02   0.560619E+05   0.954715E+01
  1914   0.293904E+03   0.155984E+02  -0.105234E+02   0.559654E+05   0.960363E+01
  1915   0.293100E+03   0.156269E+02  -0.108035E+02   0.558690E+05   0.965958E+01
  1916   0.292308E+03   0.156536E+02  -0.110847E+02   0.557728E+05   0.971499E+01
  1917   0.291552E+03   0.156777E+02  -0.113674E+02   0.556768E+05   0.976986E+01
  1918   0.290809E+03   0.157014E+02  -0.116511E+02   0.555809E+05   0.982419E+01
  1919   0.290093E+03   0.157225E+02  -0.119356E+02   0.554851E+05   0.987798E+01
  1920   0.289398E+03   0.157418E+02  -0.122210E+02   0.553896E+05   0.993123E+01
  1921   0.288716E+03   0.157599E+02  -0.125064E+02   0.552941E+05   0.998394E+01
  1922   0.288070E+03   0.157755E+02  -0.127925E+02   0.551989E+05   0.100361E+02
  1923   0.287436E+03   0.157899E+02  -0.130786E+02   0.551038E+05   0.100877E+02
  1924   0.286815E+03   0.158024E+02  -0.133653E+02   0.550088E+05   0.101388E+02
  1925   0.286238E+03   0.158124E+02  -0.136527E+02   0.549141E+05   0.101893E+02
  1926   0.285665E+03   0.158219E+02  -0.139393E+02   0.548194E+05   0.102393E+02
  1927   0.285106E+03   0.158295E+02  -0.142271E+02   0.547249E+05   0.102887E+02
  1928   0.284590E+03   0.158353E+02  -0.145118E+02   0.546306E+05   0.103376E+02
  1929   0.284080E+03   0.158391E+02  -0.147984E+02   0.545365E+05   0.103859E+02
  1930   0.283597E+03   0.158410E+02  -0.150833E+02   0.544424E+05   0.104337E+02
  1931   0.283143E+03   0.158403E+02  -0.153679E+02   0.543486E+05   0.104809E+02
  1932   0.282702E+03   0.158392E+02  -0.156514E+02   0.542549E+05   0.105276E+02
  1933   0.282281E+03   0.158354E+02  -0.159345E+02   0.541613E+05   0.105737E+02
  1934   0.281881E+03   0.158304E+02  -0.162164E+02   0.540679E+05   0.106192E+02
  1935   0.281502E+03   0.158228E+02  -0.164971E+02   0.539747E+05   0.106642E+02
  1936   0.281144E+03   0.158147E+02  -0.167767E+02   0.538816E+05   0.107086E+02
  1937   0.280799E+03   0.158024E+02  -0.170542E+02   0.537886E+05   0.107524E+02
  1938   0.280482E+03   0.157904E+02  -0.173304E+02   0.536958E+05   0.107957E+02
  1939   0.280186E+03   0.157758E+02  -0.176053E+02   0.536032E+05   0.108384E+02
  1940   0.279904E+03   0.157599E+02  -0.178788E+02   0.535107E+05   0.108806E+02
  1941   0.279649E+03   0.157421E+02  -0.181494E+02   0.534184E+05   0.109222E+02
  1942   0.279401E+03   0.157223E+02  -0.184186E+02   0.533262E+05   0.109632E+02
  1943   0.279181E+03   0.157013E+02  -0.186863E+02   0.532341E+05   0.110036E+02
  1944   0.278982E+03   0.156768E+02  -0.189510E+02   0.531423E+05   0.110435E+02
  1945   0.278788E+03   0.156526E+02  -0.192126E+02   0.530505E+05   0.110828E+02
  1946   0.278624E+03   0.156257E+02  -0.194735E+02   0.529589E+05   0.111215E+02
  1947   0.278465E+03   0.155975E+02  -0.197305E+02   0.528675E+05   0.111597E+02
  1948   0.278342E+03   0.155673E+02  -0.199858E+02   0.527762E+05   0.111972E+02
  1949   0.278225E+03   0.155344E+02  -0.202373E+02   0.526851E+05   0.112342E+02
  1950   0.278130E+03   0.155010E+02  -0.204870E+02   0.525941E+05   0.112706E+02
  1951   0.278055E+03   0.154664E+02  -0.207327E+02   0.525032E+05   0.113065E+02
  1952   0.277994E+03   0.154282E+02  -0.209759E+02   0.524125E+05   0.113417E+02
  1953   0.277954E+03   0.153895E+02  -0.212159E+02   0.523220E+05   0.113764E+02
  1954   0.277927E+03   0.153489E+02  -0.214525E+02   0.522316E+05   0.114104E+02
  1955   0.277913E+03   0.153070E+02  -0.216865E+02   0.521413E+05   0.114439E+02
  1956   0.277913E+03   0.152631E+02  -0.219164E+02   0.520512E+05   0.114768E+02
  1957   0.277962E+03   0.152172E+02  -0.221430E+02   0.519613E+05   0.115090E+02
  1958   0.277973E+03   0.151702E+02  -0.223661E+02   0.518714E+05   0.115407E+02
  1959   0.278026E+03   0.151211E+02  -0.225857E+02   0.517818E+05   0.115718E+02
  1960   0.278085E+03   0.150716E+02  -0.228020E+02   0.516922E+05   0.116022E+02
