#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   716   0.790099E+04  -0.479301E+03   0.403652E-04  -0.479301E+03   0.151931E+03  -0.494820E-05   0.403652E-04  -0.494820E-05   0.375700E-07
   717   0.792926E+04  -0.484221E+03   0.405352E-04  -0.484221E+03   0.151286E+03  -0.491604E-05   0.405352E-04  -0.491604E-05   0.374768E-07
   718   0.795800E+04  -0.489044E+03   0.407016E-04  -0.489044E+03   0.150620E+03  -0.488318E-05   0.407016E-04  -0.488318E-05   0.373839E-07
   719   0.798726E+04  -0.493738E+03   0.408643E-04  -0.493738E+03   0.149931E+03  -0.484962E-05   0.408643E-04  -0.484962E-05   0.372914E-07
   720   0.801690E+04  -0.498333E+03   0.410232E-04  -0.498333E+03   0.149222E+03  -0.481540E-05   0.410232E-04  -0.481540E-05   0.371992E-07
   721   0.804719E+04  -0.502796E+03   0.411782E-04  -0.502796E+03   0.148495E+03  -0.478052E-05   0.411782E-04  -0.478052E-05   0.371073E-07
   722   0.807775E+04  -0.507142E+03   0.413292E-04  -0.507142E+03   0.147746E+03  -0.474500E-05   0.413292E-04  -0.474500E-05   0.370157E-07
   723   0.810879E+04  -0.511376E+03   0.414762E-04  -0.511376E+03   0.146979E+03  -0.470887E-05   0.414762E-04  -0.470887E-05   0.369245E-07
   724   0.814022E+04  -0.515489E+03   0.416190E-04  -0.515489E+03   0.146193E+03  -0.467215E-05   0.416190E-04  -0.467215E-05   0.368335E-07
   725   0.817203E+04  -0.519473E+03   0.417576E-04  -0.519473E+03   0.145388E+03  -0.463484E-05   0.417576E-04  -0.463484E-05   0.367429E-07
   726   0.820429E+04  -0.523326E+03   0.418919E-04  -0.523326E+03   0.144566E+03  -0.459698E-05   0.418919E-04  -0.459698E-05   0.366526E-07
   727   0.823682E+04  -0.527062E+03   0.420218E-04  -0.527062E+03   0.143725E+03  -0.455857E-05   0.420218E-04  -0.455857E-05   0.365627E-07
   728   0.826970E+04  -0.530664E+03   0.421471E-04  -0.530664E+03   0.142865E+03  -0.451964E-05   0.421471E-04  -0.451964E-05   0.364730E-07
   729   0.830291E+04  -0.534138E+03   0.422679E-04  -0.534138E+03   0.141989E+03  -0.448021E-05   0.422679E-04  -0.448021E-05   0.363837E-07
   730   0.833636E+04  -0.537475E+03   0.423840E-04  -0.537475E+03   0.141097E+03  -0.444029E-05   0.423840E-04  -0.444029E-05   0.362946E-07
   731   0.837027E+04  -0.540675E+03   0.424953E-04  -0.540675E+03   0.140187E+03  -0.439990E-05   0.424953E-04  -0.439990E-05   0.362059E-07
   732   0.840432E+04  -0.543735E+03   0.426018E-04  -0.543735E+03   0.139263E+03  -0.435907E-05   0.426018E-04  -0.435907E-05   0.361175E-07
   733   0.843872E+04  -0.546669E+03   0.427034E-04  -0.546669E+03   0.138323E+03  -0.431781E-05   0.427034E-04  -0.431781E-05   0.360293E-07
   734   0.847332E+04  -0.549446E+03   0.427999E-04  -0.549446E+03   0.137367E+03  -0.427614E-05   0.427999E-04  -0.427614E-05   0.359415E-07
   735   0.850817E+04  -0.552101E+03   0.428913E-04  -0.552101E+03   0.136396E+03  -0.423407E-05   0.428913E-04  -0.423407E-05   0.358540E-07
   736   0.854312E+04  -0.554597E+03   0.429775E-04  -0.554597E+03   0.135411E+03  -0.419164E-05   0.429775E-04  -0.419164E-05   0.357668E-07
   737   0.857837E+04  -0.556961E+03   0.430584E-04  -0.556961E+03   0.134413E+03  -0.414884E-05   0.430584E-04  -0.414884E-05   0.356799E-07
   738   0.861369E+04  -0.559161E+03   0.431339E-04  -0.559161E+03   0.133401E+03  -0.410572E-05   0.431339E-04  -0.410572E-05   0.355933E-07
   739   0.864922E+04  -0.561220E+03   0.432039E-04  -0.561220E+03   0.132375E+03  -0.406227E-05   0.432039E-04  -0.406227E-05   0.355070E-07
   740   0.868486E+04  -0.563136E+03   0.432684E-04  -0.563136E+03   0.131337E+03  -0.401853E-05   0.432684E-04  -0.401853E-05   0.354209E-07
   741   0.872068E+04  -0.564899E+03   0.433273E-04  -0.564899E+03   0.130285E+03  -0.397450E-05   0.433273E-04  -0.397450E-05   0.353352E-07
   742   0.875660E+04  -0.566501E+03   0.433804E-04  -0.566501E+03   0.129224E+03  -0.393022E-05   0.433804E-04  -0.393022E-05   0.352498E-07
   743   0.879259E+04  -0.567955E+03   0.434277E-04  -0.567955E+03   0.128152E+03  -0.388569E-05   0.434277E-04  -0.388569E-05   0.351646E-07
   744   0.882873E+04  -0.569245E+03   0.434690E-04  -0.569245E+03   0.127068E+03  -0.384094E-05   0.434690E-04  -0.384094E-05   0.350798E-07
   745   0.886485E+04  -0.570392E+03   0.435044E-04  -0.570392E+03   0.125972E+03  -0.379598E-05   0.435044E-04  -0.379598E-05   0.349952E-07
   746   0.890094E+04  -0.571357E+03   0.435337E-04  -0.571357E+03   0.124867E+03  -0.375084E-05   0.435337E-04  -0.375084E-05   0.349109E-07
   747   0.893706E+04  -0.572177E+03   0.435568E-04  -0.572177E+03   0.123752E+03  -0.370553E-05   0.435568E-04  -0.370553E-05   0.348269E-07
   748   0.897327E+04  -0.572834E+03   0.435736E-04  -0.572834E+03   0.122627E+03  -0.366006E-05   0.435736E-04  -0.366006E-05   0.347432E-07
   749   0.900949E+04  -0.573334E+03   0.435841E-04  -0.573334E+03   0.121492E+03  -0.361447E-05   0.435841E-04  -0.361447E-05   0.346597E-07
   750   0.904562E+04  -0.573663E+03   0.435881E-04  -0.573663E+03   0.120350E+03  -0.356877E-05   0.435881E-04  -0.356877E-05   0.345765E-07
   751   0.908174E+04  -0.573824E+03   0.435857E-04  -0.573824E+03   0.119199E+03  -0.352297E-05   0.435857E-04  -0.352297E-05   0.344937E-07
   752   0.911782E+04  -0.573813E+03   0.435770E-04  -0.573813E+03   0.118042E+03  -0.347710E-05   0.435770E-04  -0.347710E-05   0.344110E-07
   753   0.915378E+04  -0.573645E+03   0.435622E-04  -0.573645E+03   0.116876E+03  -0.343119E-05   0.435622E-04  -0.343119E-05   0.343287E-07
   754   0.918962E+04  -0.573306E+03   0.435417E-04  -0.573306E+03   0.115705E+03  -0.338524E-05   0.435417E-04  -0.338524E-05   0.342466E-07
   755   0.922546E+04  -0.572812E+03   0.435156E-04  -0.572812E+03   0.114527E+03  -0.333930E-05   0.435156E-04  -0.333930E-05   0.341648E-07
   756   0.926100E+04  -0.572156E+03   0.434842E-04  -0.572156E+03   0.113343E+03  -0.329337E-05   0.434842E-04  -0.329337E-05   0.340833E-07
   757   0.929659E+04  -0.571332E+03   0.434478E-04  -0.571332E+03   0.112156E+03  -0.324748E-05   0.434478E-04  -0.324748E-05   0.340020E-07
   758   0.933186E+04  -0.570348E+03   0.434065E-04  -0.570348E+03   0.110963E+03  -0.320166E-05   0.434065E-04  -0.320166E-05   0.339210E-07
   759   0.936708E+04  -0.569213E+03   0.433608E-04  -0.569213E+03   0.109767E+03  -0.315593E-05   0.433608E-04  -0.315593E-05   0.338403E-07
   760   0.940203E+04  -0.567921E+03   0.433106E-04  -0.567921E+03   0.108567E+03  -0.311030E-05   0.433106E-04  -0.311030E-05   0.337599E-07
   761   0.943676E+04  -0.566473E+03   0.432565E-04  -0.566473E+03   0.107365E+03  -0.306480E-05   0.432565E-04  -0.306480E-05   0.336797E-07
   762   0.947142E+04  -0.564868E+03   0.431985E-04  -0.564868E+03   0.106161E+03  -0.301946E-05   0.431985E-04  -0.301946E-05   0.335997E-07
   763   0.950569E+04  -0.563109E+03   0.431369E-04  -0.563109E+03   0.104957E+03  -0.297429E-05   0.431369E-04  -0.297429E-05   0.335201E-07
   764   0.953978E+04  -0.561204E+03   0.430721E-04  -0.561204E+03   0.103750E+03  -0.292933E-05   0.430721E-04  -0.292933E-05   0.334407E-07
   765   0.957353E+04  -0.559139E+03   0.430041E-04  -0.559139E+03   0.102543E+03  -0.288458E-05   0.430041E-04  -0.288458E-05   0.333615E-07
   766   0.960709E+04  -0.556930E+03   0.429333E-04  -0.556930E+03   0.101337E+03  -0.284008E-05   0.429333E-04  -0.284008E-05   0.332826E-07
   767   0.964028E+04  -0.554571E+03   0.428600E-04  -0.554571E+03   0.100131E+03  -0.279584E-05   0.428600E-04  -0.279584E-05   0.332040E-07
   768   0.967317E+04  -0.552054E+03   0.427843E-04  -0.552054E+03   0.989267E+02  -0.275189E-05   0.427843E-04  -0.275189E-05   0.331256E-07
   769   0.970575E+04  -0.549404E+03   0.427065E-04  -0.549404E+03   0.977230E+02  -0.270826E-05   0.427065E-04  -0.270826E-05   0.330475E-07
   770   0.973794E+04  -0.546607E+03   0.426269E-04  -0.546607E+03   0.965229E+02  -0.266495E-05   0.426269E-04  -0.266495E-05   0.329696E-07
   771   0.976979E+04  -0.543662E+03   0.425456E-04  -0.543662E+03   0.953255E+02  -0.262201E-05   0.425456E-04  -0.262201E-05   0.328920E-07
   772   0.980121E+04  -0.540565E+03   0.424631E-04  -0.540565E+03   0.941318E+02  -0.257944E-05   0.424631E-04  -0.257944E-05   0.328147E-07
   773   0.983228E+04  -0.537338E+03   0.423794E-04  -0.537338E+03   0.929423E+02  -0.253727E-05   0.423794E-04  -0.253727E-05   0.327376E-07
   774   0.986290E+04  -0.533975E+03   0.422948E-04  -0.533975E+03   0.917574E+02  -0.249552E-05   0.422948E-04  -0.249552E-05   0.326607E-07
   775   0.989322E+04  -0.530470E+03   0.422097E-04  -0.530470E+03   0.905776E+02  -0.245422E-05   0.422097E-04  -0.245422E-05   0.325841E-07
   776   0.992291E+04  -0.526831E+03   0.421242E-04  -0.526831E+03   0.894040E+02  -0.241339E-05   0.421242E-04  -0.241339E-05   0.325077E-07
   777   0.995220E+04  -0.523051E+03   0.420386E-04  -0.523051E+03   0.882363E+02  -0.237305E-05   0.420386E-04  -0.237305E-05   0.324316E-07
   778   0.998121E+04  -0.519131E+03   0.419531E-04  -0.519131E+03   0.870756E+02  -0.233323E-05   0.419531E-04  -0.233323E-05   0.323557E-07
   779   0.100095E+05  -0.515088E+03   0.418680E-04  -0.515088E+03   0.859225E+02  -0.229394E-05   0.418680E-04  -0.229394E-05   0.322801E-07
   780   0.100373E+05  -0.510908E+03   0.417835E-04  -0.510908E+03   0.847757E+02  -0.225520E-05   0.417835E-04  -0.225520E-05   0.322047E-07
   781   0.100647E+05  -0.506605E+03   0.416999E-04  -0.506605E+03   0.836396E+02  -0.221705E-05   0.416999E-04  -0.221705E-05   0.321295E-07
   782   0.100915E+05  -0.502183E+03   0.416174E-04  -0.502183E+03   0.825115E+02  -0.217950E-05   0.416174E-04  -0.217950E-05   0.320546E-07
   783   0.101178E+05  -0.497618E+03   0.415363E-04  -0.497618E+03   0.813934E+02  -0.214258E-05   0.415363E-04  -0.214258E-05   0.319799E-07
   784   0.101435E+05  -0.492927E+03   0.414568E-04  -0.492927E+03   0.802856E+02  -0.210630E-05   0.414568E-04  -0.210630E-05   0.319055E-07
   785   0.101686E+05  -0.488119E+03   0.413791E-04  -0.488119E+03   0.791879E+02  -0.207070E-05   0.413791E-04  -0.207070E-05   0.318313E-07
   786   0.101931E+05  -0.483164E+03   0.413036E-04  -0.483164E+03   0.781014E+02  -0.203579E-05   0.413036E-04  -0.203579E-05   0.317573E-07
   787   0.102170E+05  -0.478101E+03   0.412304E-04  -0.478101E+03   0.770273E+02  -0.200159E-05   0.412304E-04  -0.200159E-05   0.316836E-07
   788   0.102403E+05  -0.472924E+03   0.411598E-04  -0.472924E+03   0.759646E+02  -0.196813E-05   0.411598E-04  -0.196813E-05   0.316101E-07
   789   0.102629E+05  -0.467633E+03   0.410920E-04  -0.467633E+03   0.749136E+02  -0.193543E-05   0.410920E-04  -0.193543E-05   0.315368E-07
   790   0.102850E+05  -0.462214E+03   0.410274E-04  -0.462214E+03   0.738786E+02  -0.190352E-05   0.410274E-04  -0.190352E-05   0.314637E-07
   791   0.103063E+05  -0.456677E+03   0.409661E-04  -0.456677E+03   0.728561E+02  -0.187241E-05   0.409661E-04  -0.187241E-05   0.313909E-07
   792   0.103270E+05  -0.451036E+03   0.409083E-04  -0.451036E+03   0.718490E+02  -0.184213E-05   0.409083E-04  -0.184213E-05   0.313183E-07
   793   0.103470E+05  -0.445271E+03   0.408544E-04  -0.445271E+03   0.708576E+02  -0.181270E-05   0.408544E-04  -0.181270E-05   0.312460E-07
   794   0.103661E+05  -0.439405E+03   0.408046E-04  -0.439405E+03   0.698815E+02  -0.178414E-05   0.408046E-04  -0.178414E-05   0.311738E-07
   795   0.103846E+05  -0.433423E+03   0.407591E-04  -0.433423E+03   0.689205E+02  -0.175647E-05   0.407591E-04  -0.175647E-05   0.311019E-07
   796   0.104025E+05  -0.427343E+03   0.407182E-04  -0.427343E+03   0.679773E+02  -0.172973E-05   0.407182E-04  -0.172973E-05   0.310302E-07
   797   0.104195E+05  -0.421150E+03   0.406821E-04  -0.421150E+03   0.670500E+02  -0.170392E-05   0.406821E-04  -0.170392E-05   0.309587E-07
   798   0.104357E+05  -0.414859E+03   0.406511E-04  -0.414859E+03   0.661413E+02  -0.167908E-05   0.406511E-04  -0.167908E-05   0.308875E-07
   799   0.104512E+05  -0.408465E+03   0.406254E-04  -0.408465E+03   0.652509E+02  -0.165522E-05   0.406254E-04  -0.165522E-05   0.308165E-07
   800   0.104659E+05  -0.401968E+03   0.406052E-04  -0.401968E+03   0.643784E+02  -0.163237E-05   0.406052E-04  -0.163237E-05   0.307456E-07
   801   0.104798E+05  -0.395378E+03   0.405908E-04  -0.395378E+03   0.635257E+02  -0.161054E-05   0.405908E-04  -0.161054E-05   0.306750E-07
   802   0.104928E+05  -0.388673E+03   0.405818E-04  -0.388673E+03   0.626924E+02  -0.158969E-05   0.405818E-04  -0.158969E-05   0.306047E-07
   803   0.105051E+05  -0.381894E+03   0.405780E-04  -0.381894E+03   0.618777E+02  -0.156976E-05   0.405780E-04  -0.156976E-05   0.305345E-07
   804   0.105165E+05  -0.375014E+03   0.405790E-04  -0.375014E+03   0.610840E+02  -0.155070E-05   0.405790E-04  -0.155070E-05   0.304645E-07
   805   0.105272E+05  -0.368049E+03   0.405845E-04  -0.368049E+03   0.603101E+02  -0.153246E-05   0.405845E-04  -0.153246E-05   0.303948E-07
   806   0.105370E+05  -0.361002E+03   0.405942E-04  -0.361002E+03   0.595560E+02  -0.151500E-05   0.405942E-04  -0.151500E-05   0.303253E-07
   807   0.105460E+05  -0.353875E+03   0.406076E-04  -0.353875E+03   0.588233E+02  -0.149824E-05   0.406076E-04  -0.149824E-05   0.302559E-07
   808   0.105541E+05  -0.346664E+03   0.406246E-04  -0.346664E+03   0.581116E+02  -0.148216E-05   0.406246E-04  -0.148216E-05   0.301868E-07
   809   0.105615E+05  -0.339386E+03   0.406448E-04  -0.339386E+03   0.574209E+02  -0.146668E-05   0.406448E-04  -0.146668E-05   0.301179E-07
   810   0.105680E+05  -0.332028E+03   0.406678E-04  -0.332028E+03   0.567514E+02  -0.145176E-05   0.406678E-04  -0.145176E-05   0.300492E-07
   811   0.105736E+05  -0.324600E+03   0.406933E-04  -0.324600E+03   0.561032E+02  -0.143735E-05   0.406933E-04  -0.143735E-05   0.299808E-07
   812   0.105784E+05  -0.317111E+03   0.407210E-04  -0.317111E+03   0.554780E+02  -0.142339E-05   0.407210E-04  -0.142339E-05   0.299125E-07
   813   0.105824E+05  -0.309561E+03   0.407506E-04  -0.309561E+03   0.548728E+02  -0.140984E-05   0.407506E-04  -0.140984E-05   0.298444E-07
   814   0.105857E+05  -0.301951E+03   0.407817E-04  -0.301951E+03   0.542909E+02  -0.139663E-05   0.407817E-04  -0.139663E-05   0.297765E-07
   815   0.105881E+05  -0.294285E+03   0.408140E-04  -0.294285E+03   0.537310E+02  -0.138372E-05   0.408140E-04  -0.138372E-05   0.297089E-07
   816   0.105896E+05  -0.286566E+03   0.408472E-04  -0.286566E+03   0.531938E+02  -0.137106E-05   0.408472E-04  -0.137106E-05   0.296414E-07
   817   0.105902E+05  -0.278796E+03   0.408809E-04  -0.278796E+03   0.526788E+02  -0.135858E-05   0.408809E-04  -0.135858E-05   0.295742E-07
   818   0.105902E+05  -0.270980E+03   0.409148E-04  -0.270980E+03   0.521876E+02  -0.134625E-05   0.409148E-04  -0.134625E-05   0.295071E-07
   819   0.105892E+05  -0.263120E+03   0.409486E-04  -0.263120E+03   0.517189E+02  -0.133401E-05   0.409486E-04  -0.133401E-05   0.294402E-07
   820   0.105875E+05  -0.255219E+03   0.409820E-04  -0.255219E+03   0.512735E+02  -0.132180E-05   0.409820E-04  -0.132180E-05   0.293736E-07
   821   0.105848E+05  -0.247282E+03   0.410145E-04  -0.247282E+03   0.508510E+02  -0.130957E-05   0.410145E-04  -0.130957E-05   0.293071E-07
   822   0.105814E+05  -0.239309E+03   0.410460E-04  -0.239309E+03   0.504535E+02  -0.129727E-05   0.410460E-04  -0.129727E-05   0.292409E-07
   823   0.105771E+05  -0.231306E+03   0.410761E-04  -0.231306E+03   0.500792E+02  -0.128485E-05   0.410761E-04  -0.128485E-05   0.291748E-07
   824   0.105718E+05  -0.223273E+03   0.411043E-04  -0.223273E+03   0.497295E+02  -0.127226E-05   0.411043E-04  -0.127226E-05   0.291089E-07
   825   0.105659E+05  -0.215216E+03   0.411305E-04  -0.215216E+03   0.494031E+02  -0.125944E-05   0.411305E-04  -0.125944E-05   0.290433E-07
   826   0.105590E+05  -0.207137E+03   0.411543E-04  -0.207137E+03   0.491025E+02  -0.124635E-05   0.411543E-04  -0.124635E-05   0.289778E-07
   827   0.105513E+05  -0.199041E+03   0.411753E-04  -0.199041E+03   0.488256E+02  -0.123292E-05   0.411753E-04  -0.123292E-05   0.289125E-07
   828   0.105429E+05  -0.190929E+03   0.411932E-04  -0.190929E+03   0.485739E+02  -0.121910E-05   0.411932E-04  -0.121910E-05   0.288474E-07
   829   0.105335E+05  -0.182804E+03   0.412078E-04  -0.182804E+03   0.483476E+02  -0.120485E-05   0.412078E-04  -0.120485E-05   0.287825E-07
   830   0.105234E+05  -0.174672E+03   0.412186E-04  -0.174672E+03   0.481461E+02  -0.119012E-05   0.412186E-04  -0.119012E-05   0.287178E-07
   831   0.105124E+05  -0.166534E+03   0.412253E-04  -0.166534E+03   0.479696E+02  -0.117484E-05   0.412253E-04  -0.117484E-05   0.286533E-07
   832   0.105005E+05  -0.158393E+03   0.412276E-04  -0.158393E+03   0.478182E+02  -0.115897E-05   0.412276E-04  -0.115897E-05   0.285890E-07
   833   0.104879E+05  -0.150253E+03   0.412252E-04  -0.150253E+03   0.476928E+02  -0.114245E-05   0.412252E-04  -0.114245E-05   0.285248E-07
   834   0.104743E+05  -0.142116E+03   0.412178E-04  -0.142116E+03   0.475928E+02  -0.112524E-05   0.412178E-04  -0.112524E-05   0.284609E-07
   835   0.104600E+05  -0.133986E+03   0.412049E-04  -0.133986E+03   0.475198E+02  -0.110727E-05   0.412049E-04  -0.110727E-05   0.283971E-07
   836   0.104447E+05  -0.125865E+03   0.411864E-04  -0.125865E+03   0.474717E+02  -0.108850E-05   0.411864E-04  -0.108850E-05   0.283335E-07
   837   0.104287E+05  -0.117757E+03   0.411618E-04  -0.117757E+03   0.474503E+02  -0.106888E-05   0.411618E-04  -0.106888E-05   0.282701E-07
   838   0.104118E+05  -0.109666E+03   0.411308E-04  -0.109666E+03   0.474555E+02  -0.104835E-05   0.411308E-04  -0.104835E-05   0.282069E-07
   839   0.103940E+05  -0.101592E+03   0.410932E-04  -0.101592E+03   0.474869E+02  -0.102686E-05   0.410932E-04  -0.102686E-05   0.281439E-07
   840   0.103755E+05  -0.935417E+02   0.410485E-04  -0.935417E+02   0.475460E+02  -0.100436E-05   0.410485E-04  -0.100436E-05   0.280810E-07
   841   0.103561E+05  -0.855178E+02   0.409964E-04  -0.855178E+02   0.476308E+02  -0.980796E-06   0.409964E-04  -0.980796E-06   0.280184E-07
   842   0.103359E+05  -0.775201E+02   0.409367E-04  -0.775201E+02   0.477421E+02  -0.956114E-06   0.409367E-04  -0.956114E-06   0.279559E-07
   843   0.103149E+05  -0.695570E+02   0.408690E-04  -0.695570E+02   0.478809E+02  -0.930262E-06   0.408690E-04  -0.930262E-06   0.278936E-07
   844   0.102929E+05  -0.616272E+02   0.407929E-04  -0.616272E+02   0.480473E+02  -0.903189E-06   0.407929E-04  -0.903189E-06   0.278315E-07
   845   0.102702E+05  -0.537360E+02   0.407081E-04  -0.537360E+02   0.482399E+02  -0.874843E-06   0.407081E-04  -0.874843E-06   0.277695E-07
   846   0.102468E+05  -0.458865E+02   0.406143E-04  -0.458865E+02   0.484619E+02  -0.845170E-06   0.406143E-04  -0.845170E-06   0.277077E-07
   847   0.102225E+05  -0.380808E+02   0.405112E-04  -0.380808E+02   0.487097E+02  -0.814118E-06   0.405112E-04  -0.814118E-06   0.276461E-07
   848   0.101974E+05  -0.303232E+02   0.403984E-04  -0.303232E+02   0.489856E+02  -0.781636E-06   0.403984E-04  -0.781636E-06   0.275847E-07
   849   0.101713E+05  -0.226156E+02   0.402757E-04  -0.226156E+02   0.492891E+02  -0.747671E-06   0.402757E-04  -0.747671E-06   0.275235E-07
   850   0.101446E+05  -0.149614E+02   0.401426E-04  -0.149614E+02   0.496211E+02  -0.712170E-06   0.401426E-04  -0.712170E-06   0.274624E-07
   851   0.101170E+05  -0.736350E+01   0.399990E-04  -0.736350E+01   0.499808E+02  -0.675099E-06   0.399990E-04  -0.675099E-06   0.274015E-07
   852   0.100886E+05   0.175994E+00   0.398450E-04   0.175994E+00   0.503689E+02  -0.636499E-06   0.398450E-04  -0.636499E-06   0.273408E-07
   853   0.100594E+05   0.765490E+01   0.396811E-04   0.765490E+01   0.507835E+02  -0.596428E-06   0.396811E-04  -0.596428E-06   0.272802E-07
