#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   802   0.221068E+04  -0.818434E+02   0.855428E-05  -0.818434E+02   0.132038E+02  -0.335204E-06   0.855428E-05  -0.335204E-06   0.646337E-08
   803   0.221339E+04  -0.804172E+02   0.855336E-05  -0.804172E+02   0.130297E+02  -0.331020E-06   0.855336E-05  -0.331020E-06   0.644858E-08
   804   0.221584E+04  -0.789615E+02   0.855345E-05  -0.789615E+02   0.128607E+02  -0.327018E-06   0.855345E-05  -0.327018E-06   0.643383E-08
   805   0.221824E+04  -0.774913E+02   0.855447E-05  -0.774913E+02   0.126954E+02  -0.323188E-06   0.855447E-05  -0.323188E-06   0.641912E-08
   806   0.222037E+04  -0.760063E+02   0.855637E-05  -0.760063E+02   0.125336E+02  -0.319518E-06   0.855637E-05  -0.319518E-06   0.640447E-08
   807   0.222230E+04  -0.745066E+02   0.855906E-05  -0.745066E+02   0.123770E+02  -0.315998E-06   0.855906E-05  -0.315998E-06   0.638985E-08
   808   0.222403E+04  -0.729846E+02   0.856248E-05  -0.729846E+02   0.122248E+02  -0.312616E-06   0.856248E-05  -0.312616E-06   0.637528E-08
   809   0.222572E+04  -0.714550E+02   0.856656E-05  -0.714550E+02   0.120769E+02  -0.309362E-06   0.856656E-05  -0.309362E-06   0.636076E-08
   810   0.222714E+04  -0.699030E+02   0.857123E-05  -0.699030E+02   0.119334E+02  -0.306225E-06   0.857123E-05  -0.306225E-06   0.634627E-08
   811   0.222836E+04  -0.683366E+02   0.857643E-05  -0.683366E+02   0.117943E+02  -0.303193E-06   0.857643E-05  -0.303193E-06   0.633183E-08
   812   0.222946E+04  -0.667602E+02   0.858208E-05  -0.667602E+02   0.116610E+02  -0.300256E-06   0.858208E-05  -0.300256E-06   0.631744E-08
   813   0.223036E+04  -0.651730E+02   0.858812E-05  -0.651730E+02   0.115307E+02  -0.297403E-06   0.858812E-05  -0.297403E-06   0.630309E-08
   814   0.223121E+04  -0.635726E+02   0.859448E-05  -0.635726E+02   0.114063E+02  -0.294622E-06   0.859448E-05  -0.294622E-06   0.628878E-08
   815   0.223179E+04  -0.619612E+02   0.860108E-05  -0.619612E+02   0.112862E+02  -0.291903E-06   0.860108E-05  -0.291903E-06   0.627451E-08
   816   0.223210E+04  -0.603387E+02   0.860786E-05  -0.603387E+02   0.111713E+02  -0.289235E-06   0.860786E-05  -0.289235E-06   0.626029E-08
   817   0.223228E+04  -0.587058E+02   0.861476E-05  -0.587058E+02   0.110609E+02  -0.286606E-06   0.861476E-05  -0.286606E-06   0.624611E-08
   818   0.223241E+04  -0.570631E+02   0.862169E-05  -0.570631E+02   0.109563E+02  -0.284006E-06   0.862169E-05  -0.284006E-06   0.623197E-08
   819   0.223227E+04  -0.554113E+02   0.862860E-05  -0.554113E+02   0.108561E+02  -0.281424E-06   0.862860E-05  -0.281424E-06   0.621788E-08
   820   0.223200E+04  -0.537502E+02   0.863541E-05  -0.537502E+02   0.107611E+02  -0.278849E-06   0.863541E-05  -0.278849E-06   0.620382E-08
   821   0.223146E+04  -0.520829E+02   0.864206E-05  -0.520829E+02   0.106706E+02  -0.276270E-06   0.864206E-05  -0.276270E-06   0.618981E-08
   822   0.223079E+04  -0.504076E+02   0.864847E-05  -0.504076E+02   0.105867E+02  -0.273675E-06   0.864847E-05  -0.273675E-06   0.617584E-08
   823   0.222992E+04  -0.487252E+02   0.865458E-05  -0.487252E+02   0.105072E+02  -0.271054E-06   0.865458E-05  -0.271054E-06   0.616191E-08
   824   0.222878E+04  -0.470361E+02   0.866032E-05  -0.470361E+02   0.104337E+02  -0.268396E-06   0.866032E-05  -0.268396E-06   0.614802E-08
   825   0.222758E+04  -0.453427E+02   0.866561E-05  -0.453427E+02   0.103646E+02  -0.265690E-06   0.866561E-05  -0.265690E-06   0.613418E-08
   826   0.222611E+04  -0.436439E+02   0.867040E-05  -0.436439E+02   0.103022E+02  -0.262925E-06   0.867040E-05  -0.262925E-06   0.612037E-08
   827   0.222444E+04  -0.419421E+02   0.867461E-05  -0.419421E+02   0.102442E+02  -0.260090E-06   0.867461E-05  -0.260090E-06   0.610661E-08
   828   0.222271E+04  -0.402363E+02   0.867818E-05  -0.402363E+02   0.101922E+02  -0.257173E-06   0.867818E-05  -0.257173E-06   0.609288E-08
   829   0.222071E+04  -0.385279E+02   0.868103E-05  -0.385279E+02   0.101461E+02  -0.254165E-06   0.868103E-05  -0.254165E-06   0.607920E-08
   830   0.221858E+04  -0.368192E+02   0.868309E-05  -0.368192E+02   0.101052E+02  -0.251054E-06   0.868309E-05  -0.251054E-06   0.606556E-08
   831   0.221624E+04  -0.351085E+02   0.868430E-05  -0.351085E+02   0.100696E+02  -0.247828E-06   0.868430E-05  -0.247828E-06   0.605195E-08
   832   0.221371E+04  -0.333972E+02   0.868459E-05  -0.333972E+02   0.100391E+02  -0.244478E-06   0.868459E-05  -0.244478E-06   0.603839E-08
   833   0.221104E+04  -0.316860E+02   0.868388E-05  -0.316860E+02   0.100146E+02  -0.240991E-06   0.868388E-05  -0.240991E-06   0.602486E-08
   834   0.220810E+04  -0.299748E+02   0.868212E-05  -0.299748E+02   0.999540E+01  -0.237358E-06   0.868212E-05  -0.237358E-06   0.601138E-08
   835   0.220510E+04  -0.282650E+02   0.867923E-05  -0.282650E+02   0.998286E+01  -0.233567E-06   0.867923E-05  -0.233567E-06   0.599793E-08
   836   0.220175E+04  -0.265565E+02   0.867514E-05  -0.265565E+02   0.997481E+01  -0.229607E-06   0.867514E-05  -0.229607E-06   0.598453E-08
   837   0.219834E+04  -0.248508E+02   0.866978E-05  -0.248508E+02   0.997274E+01  -0.225466E-06   0.866978E-05  -0.225466E-06   0.597116E-08
   838   0.219473E+04  -0.231477E+02   0.866309E-05  -0.231477E+02   0.997666E+01  -0.221135E-06   0.866309E-05  -0.221135E-06   0.595783E-08
   839   0.219084E+04  -0.214471E+02   0.865500E-05  -0.214471E+02   0.998582E+01  -0.216602E-06   0.865500E-05  -0.216602E-06   0.594454E-08
   840   0.218689E+04  -0.197512E+02   0.864543E-05  -0.197512E+02   0.100017E+02  -0.211857E-06   0.864543E-05  -0.211857E-06   0.593129E-08
   841   0.218274E+04  -0.180614E+02   0.863432E-05  -0.180614E+02   0.100221E+02  -0.206887E-06   0.863432E-05  -0.206887E-06   0.591808E-08
   842   0.217838E+04  -0.163746E+02   0.862159E-05  -0.163746E+02   0.100478E+02  -0.201683E-06   0.862159E-05  -0.201683E-06   0.590490E-08
   843   0.217389E+04  -0.146967E+02   0.860719E-05  -0.146967E+02   0.100795E+02  -0.196232E-06   0.860719E-05  -0.196232E-06   0.589176E-08
   844   0.216912E+04  -0.130240E+02   0.859104E-05  -0.130240E+02   0.101172E+02  -0.190525E-06   0.859104E-05  -0.190525E-06   0.587866E-08
   845   0.216429E+04  -0.113591E+02   0.857308E-05  -0.113591E+02   0.101594E+02  -0.184550E-06   0.857308E-05  -0.184550E-06   0.586560E-08
   846   0.215932E+04  -0.970275E+01   0.855322E-05  -0.970275E+01   0.102091E+02  -0.178297E-06   0.855322E-05  -0.178297E-06   0.585257E-08
   847   0.215423E+04  -0.805439E+01   0.853141E-05  -0.805439E+01   0.102626E+02  -0.171753E-06   0.853141E-05  -0.171753E-06   0.583959E-08
   848   0.214892E+04  -0.641590E+01   0.850758E-05  -0.641590E+01   0.103221E+02  -0.164909E-06   0.850758E-05  -0.164909E-06   0.582663E-08
   849   0.214334E+04  -0.478658E+01   0.848166E-05  -0.478658E+01   0.103869E+02  -0.157754E-06   0.848166E-05  -0.157754E-06   0.581372E-08
   850   0.213777E+04  -0.316746E+01   0.845357E-05  -0.316746E+01   0.104578E+02  -0.150275E-06   0.845357E-05  -0.150275E-06   0.580084E-08
   851   0.213191E+04  -0.155906E+01   0.842328E-05  -0.155906E+01   0.105339E+02  -0.142467E-06   0.842328E-05  -0.142467E-06   0.578800E-08
   852   0.212593E+04   0.382447E-01   0.839082E-05   0.382447E-01   0.106161E+02  -0.134338E-06   0.839082E-05  -0.134338E-06   0.577519E-08
   853   0.211980E+04   0.162374E+01   0.835627E-05   0.162374E+01   0.107029E+02  -0.125899E-06   0.835627E-05  -0.125899E-06   0.576242E-08
   854   0.211347E+04   0.319603E+01   0.831970E-05   0.319603E+01   0.107958E+02  -0.117164E-06   0.831970E-05  -0.117164E-06   0.574969E-08
   855   0.210693E+04   0.475610E+01   0.828117E-05   0.475610E+01   0.108940E+02  -0.108144E-06   0.828117E-05  -0.108144E-06   0.573699E-08
   856   0.210040E+04   0.630210E+01   0.824076E-05   0.630210E+01   0.109961E+02  -0.988525E-07   0.824076E-05  -0.988525E-07   0.572433E-08
   857   0.209358E+04   0.783332E+01   0.819852E-05   0.783332E+01   0.111044E+02  -0.893011E-07   0.819852E-05  -0.893011E-07   0.571170E-08
   858   0.208663E+04   0.934976E+01   0.815454E-05   0.934976E+01   0.112195E+02  -0.795024E-07   0.815454E-05  -0.795024E-07   0.569911E-08
   859   0.207954E+04   0.108522E+02   0.810888E-05   0.108522E+02   0.113371E+02  -0.694686E-07   0.810888E-05  -0.694686E-07   0.568655E-08
   860   0.207238E+04   0.123377E+02   0.806161E-05   0.123377E+02   0.114608E+02  -0.592121E-07   0.806161E-05  -0.592121E-07   0.567403E-08
   861   0.206501E+04   0.138062E+02   0.801279E-05   0.138062E+02   0.115901E+02  -0.487452E-07   0.801279E-05  -0.487452E-07   0.566155E-08
   862   0.205751E+04   0.152586E+02   0.796250E-05   0.152586E+02   0.117240E+02  -0.380802E-07   0.796250E-05  -0.380802E-07   0.564910E-08
   863   0.204986E+04   0.166925E+02   0.791081E-05   0.166925E+02   0.118634E+02  -0.272294E-07   0.791081E-05  -0.272294E-07   0.563668E-08
   864   0.204207E+04   0.181088E+02   0.785778E-05   0.181088E+02   0.120068E+02  -0.162053E-07   0.785778E-05  -0.162053E-07   0.562430E-08
   865   0.203399E+04   0.195053E+02   0.780348E-05   0.195053E+02   0.121557E+02  -0.502003E-08   0.780348E-05  -0.502003E-08   0.561195E-08
   866   0.202615E+04   0.208827E+02   0.774798E-05   0.208827E+02   0.123095E+02   0.631400E-08   0.774798E-05   0.631400E-08   0.559964E-08
   867   0.201794E+04   0.222403E+02   0.769136E-05   0.222403E+02   0.124687E+02   0.177845E-07   0.769136E-05   0.177845E-07   0.558736E-08
   868   0.200966E+04   0.235781E+02   0.763367E-05   0.235781E+02   0.126320E+02   0.293790E-07   0.763367E-05   0.293790E-07   0.557512E-08
   869   0.200124E+04   0.248954E+02   0.757499E-05   0.248954E+02   0.128002E+02   0.410854E-07   0.757499E-05   0.410854E-07   0.556291E-08
   870   0.199268E+04   0.261914E+02   0.751538E-05   0.261914E+02   0.129724E+02   0.528912E-07   0.751538E-05   0.528912E-07   0.555073E-08
   871   0.198405E+04   0.274655E+02   0.745492E-05   0.274655E+02   0.131496E+02   0.647842E-07   0.745492E-05   0.647842E-07   0.553859E-08
   872   0.197527E+04   0.287183E+02   0.739368E-05   0.287183E+02   0.133316E+02   0.767520E-07   0.739368E-05   0.767520E-07   0.552648E-08
   873   0.196635E+04   0.299485E+02   0.733172E-05   0.299485E+02   0.135177E+02   0.887822E-07   0.733172E-05   0.887822E-07   0.551440E-08
   874   0.195736E+04   0.311553E+02   0.726911E-05   0.311553E+02   0.137087E+02   0.100863E-06   0.726911E-05   0.100863E-06   0.550236E-08
   875   0.194823E+04   0.323402E+02   0.720591E-05   0.323402E+02   0.139025E+02   0.112981E-06   0.720591E-05   0.112981E-06   0.549035E-08
   876   0.193895E+04   0.335018E+02   0.714221E-05   0.335018E+02   0.141019E+02   0.125125E-06   0.714221E-05   0.125125E-06   0.547837E-08
   877   0.192975E+04   0.346385E+02   0.707807E-05   0.346385E+02   0.143048E+02   0.137282E-06   0.707807E-05   0.137282E-06   0.546643E-08
   878   0.192025E+04   0.357511E+02   0.701355E-05   0.357511E+02   0.145112E+02   0.149439E-06   0.701355E-05   0.149439E-06   0.545452E-08
   879   0.191075E+04   0.368397E+02   0.694873E-05   0.368397E+02   0.147225E+02   0.161586E-06   0.694873E-05   0.161586E-06   0.544264E-08
   880   0.190118E+04   0.379035E+02   0.688367E-05   0.379035E+02   0.149374E+02   0.173708E-06   0.688367E-05   0.173708E-06   0.543079E-08
   881   0.189146E+04   0.389411E+02   0.681845E-05   0.389411E+02   0.151550E+02   0.185794E-06   0.681845E-05   0.185794E-06   0.541898E-08
   882   0.188167E+04   0.399532E+02   0.675312E-05   0.399532E+02   0.153770E+02   0.197832E-06   0.675312E-05   0.197832E-06   0.540720E-08
   883   0.187188E+04   0.409383E+02   0.668777E-05   0.409383E+02   0.156032E+02   0.209809E-06   0.668777E-05   0.209809E-06   0.539545E-08
   884   0.186187E+04   0.418988E+02   0.662245E-05   0.418988E+02   0.158315E+02   0.221713E-06   0.662245E-05   0.221713E-06   0.538374E-08
   885   0.185178E+04   0.428316E+02   0.655725E-05   0.428316E+02   0.160642E+02   0.233532E-06   0.655725E-05   0.233532E-06   0.537205E-08
   886   0.184168E+04   0.437374E+02   0.649222E-05   0.437374E+02   0.163005E+02   0.245253E-06   0.649222E-05   0.245253E-06   0.536040E-08
   887   0.183144E+04   0.446164E+02   0.642744E-05   0.446164E+02   0.165389E+02   0.256864E-06   0.642744E-05   0.256864E-06   0.534878E-08
   888   0.182127E+04   0.454678E+02   0.636297E-05   0.454678E+02   0.167816E+02   0.268352E-06   0.636297E-05   0.268352E-06   0.533719E-08
   889   0.181080E+04   0.462917E+02   0.629888E-05   0.462917E+02   0.170258E+02   0.279705E-06   0.629888E-05   0.279705E-06   0.532563E-08
   890   0.180040E+04   0.470864E+02   0.623525E-05   0.470864E+02   0.172745E+02   0.290912E-06   0.623525E-05   0.290912E-06   0.531410E-08
   891   0.179000E+04   0.478544E+02   0.617213E-05   0.478544E+02   0.175253E+02   0.301959E-06   0.617213E-05   0.301959E-06   0.530260E-08
   892   0.177952E+04   0.485948E+02   0.610961E-05   0.485948E+02   0.177783E+02   0.312834E-06   0.610961E-05   0.312834E-06   0.529114E-08
   893   0.176888E+04   0.493062E+02   0.604774E-05   0.493062E+02   0.180350E+02   0.323526E-06   0.604774E-05   0.323526E-06   0.527971E-08
   894   0.175832E+04   0.499887E+02   0.598660E-05   0.499887E+02   0.182932E+02   0.334021E-06   0.598660E-05   0.334021E-06   0.526830E-08
   895   0.174760E+04   0.506444E+02   0.592626E-05   0.506444E+02   0.185537E+02   0.344307E-06   0.592626E-05   0.344307E-06   0.525693E-08
   896   0.173687E+04   0.512704E+02   0.586678E-05   0.512704E+02   0.188172E+02   0.354372E-06   0.586678E-05   0.354372E-06   0.524559E-08
   897   0.172607E+04   0.518682E+02   0.580824E-05   0.518682E+02   0.190830E+02   0.364204E-06   0.580824E-05   0.364204E-06   0.523427E-08
   898   0.171533E+04   0.524372E+02   0.575069E-05   0.524372E+02   0.193504E+02   0.373790E-06   0.575069E-05   0.373790E-06   0.522299E-08
   899   0.170451E+04   0.529765E+02   0.569422E-05   0.529765E+02   0.196201E+02   0.383118E-06   0.569422E-05   0.383118E-06   0.521174E-08
   900   0.169360E+04   0.534876E+02   0.563889E-05   0.534876E+02   0.198913E+02   0.392176E-06   0.563889E-05   0.392176E-06   0.520052E-08
   901   0.168277E+04   0.539692E+02   0.558475E-05   0.539692E+02   0.201642E+02   0.400954E-06   0.558475E-05   0.400954E-06   0.518933E-08
   902   0.167185E+04   0.544218E+02   0.553178E-05   0.544218E+02   0.204387E+02   0.409454E-06   0.553178E-05   0.409454E-06   0.517816E-08
   903   0.166077E+04   0.548447E+02   0.547995E-05   0.548447E+02   0.207148E+02   0.417681E-06   0.547995E-05   0.417681E-06   0.516703E-08
   904   0.164991E+04   0.552378E+02   0.542922E-05   0.552378E+02   0.209918E+02   0.425639E-06   0.542922E-05   0.425639E-06   0.515593E-08
   905   0.163889E+04   0.556011E+02   0.537957E-05   0.556011E+02   0.212713E+02   0.433333E-06   0.537957E-05   0.433333E-06   0.514485E-08
   906   0.162786E+04   0.559344E+02   0.533095E-05   0.559344E+02   0.215509E+02   0.440769E-06   0.533095E-05   0.440769E-06   0.513381E-08
   907   0.161689E+04   0.562377E+02   0.528332E-05   0.562377E+02   0.218315E+02   0.447949E-06   0.528332E-05   0.447949E-06   0.512279E-08
   908   0.160599E+04   0.565117E+02   0.523666E-05   0.565117E+02   0.221130E+02   0.454880E-06   0.523666E-05   0.454880E-06   0.511180E-08
   909   0.159500E+04   0.567548E+02   0.519094E-05   0.567548E+02   0.223955E+02   0.461566E-06   0.519094E-05   0.461566E-06   0.510085E-08
   910   0.158393E+04   0.569692E+02   0.514610E-05   0.569692E+02   0.226797E+02   0.468011E-06   0.514610E-05   0.468011E-06   0.508992E-08
   911   0.157292E+04   0.571526E+02   0.510213E-05   0.571526E+02   0.229627E+02   0.474221E-06   0.510213E-05   0.474221E-06   0.507902E-08
   912   0.156190E+04   0.573064E+02   0.505898E-05   0.573064E+02   0.232474E+02   0.480200E-06   0.505898E-05   0.480200E-06   0.506815E-08
   913   0.155065E+04   0.574299E+02   0.501662E-05   0.574299E+02   0.235317E+02   0.485952E-06   0.501662E-05   0.485952E-06   0.505731E-08
   914   0.153975E+04   0.575243E+02   0.497502E-05   0.575243E+02   0.238162E+02   0.491483E-06   0.497502E-05   0.491483E-06   0.504649E-08
   915   0.152870E+04   0.575890E+02   0.493413E-05   0.575890E+02   0.241011E+02   0.496797E-06   0.493413E-05   0.496797E-06   0.503571E-08
   916   0.151778E+04   0.576230E+02   0.489393E-05   0.576230E+02   0.243855E+02   0.501899E-06   0.489393E-05   0.501899E-06   0.502495E-08
   917   0.150677E+04   0.576287E+02   0.485439E-05   0.576287E+02   0.246710E+02   0.506793E-06   0.485439E-05   0.506793E-06   0.501422E-08
   918   0.149590E+04   0.576036E+02   0.481546E-05   0.576036E+02   0.249554E+02   0.511485E-06   0.481546E-05   0.511485E-06   0.500352E-08
   919   0.148502E+04   0.575492E+02   0.477711E-05   0.575492E+02   0.252394E+02   0.515978E-06   0.477711E-05   0.515978E-06   0.499285E-08
   920   0.147412E+04   0.574646E+02   0.473930E-05   0.574646E+02   0.255230E+02   0.520278E-06   0.473930E-05   0.520278E-06   0.498221E-08
   921   0.146336E+04   0.573507E+02   0.470201E-05   0.573507E+02   0.258063E+02   0.524389E-06   0.470201E-05   0.524389E-06   0.497159E-08
   922   0.145251E+04   0.572080E+02   0.466519E-05   0.572080E+02   0.260885E+02   0.528317E-06   0.466519E-05   0.528317E-06   0.496100E-08
   923   0.144172E+04   0.570364E+02   0.462882E-05   0.570364E+02   0.263696E+02   0.532064E-06   0.462882E-05   0.532064E-06   0.495044E-08
   924   0.143099E+04   0.568352E+02   0.459285E-05   0.568352E+02   0.266503E+02   0.535638E-06   0.459285E-05   0.535638E-06   0.493991E-08
   925   0.142039E+04   0.566050E+02   0.455726E-05   0.566050E+02   0.269293E+02   0.539041E-06   0.455726E-05   0.539041E-06   0.492940E-08
   926   0.140971E+04   0.563473E+02   0.452200E-05   0.563473E+02   0.272080E+02   0.542279E-06   0.452200E-05   0.542279E-06   0.491892E-08
   927   0.139915E+04   0.560605E+02   0.448704E-05   0.560605E+02   0.274849E+02   0.545357E-06   0.448704E-05   0.545357E-06   0.490847E-08
   928   0.138866E+04   0.557453E+02   0.445235E-05   0.557453E+02   0.277609E+02   0.548279E-06   0.445235E-05   0.548279E-06   0.489805E-08
   929   0.137815E+04   0.554031E+02   0.441789E-05   0.554031E+02   0.280350E+02   0.551049E-06   0.441789E-05   0.551049E-06   0.488765E-08
   930   0.136777E+04   0.550323E+02   0.438363E-05   0.550323E+02   0.283068E+02   0.553674E-06   0.438363E-05   0.553674E-06   0.487728E-08
   931   0.135738E+04   0.546344E+02   0.434954E-05   0.546344E+02   0.285782E+02   0.556156E-06   0.434954E-05   0.556156E-06   0.486694E-08
   932   0.134712E+04   0.542093E+02   0.431557E-05   0.542093E+02   0.288465E+02   0.558502E-06   0.431557E-05   0.558502E-06   0.485663E-08
   933   0.133691E+04   0.537576E+02   0.428169E-05   0.537576E+02   0.291132E+02   0.560715E-06   0.428169E-05   0.560715E-06   0.484634E-08
   934   0.132677E+04   0.532801E+02   0.424788E-05   0.532801E+02   0.293788E+02   0.562800E-06   0.424788E-05   0.562800E-06   0.483608E-08
   935   0.131667E+04   0.527745E+02   0.421408E-05   0.527745E+02   0.296414E+02   0.564763E-06   0.421408E-05   0.564763E-06   0.482584E-08
   936   0.130672E+04   0.522437E+02   0.418028E-05   0.522437E+02   0.299015E+02   0.566607E-06   0.418028E-05   0.566607E-06   0.481563E-08
   937   0.129674E+04   0.516868E+02   0.414642E-05   0.516868E+02   0.301600E+02   0.568338E-06   0.414642E-05   0.568338E-06   0.480545E-08
   938   0.128689E+04   0.511045E+02   0.411249E-05   0.511045E+02   0.304162E+02   0.569960E-06   0.411249E-05   0.569960E-06   0.479529E-08
   939   0.127717E+04   0.504968E+02   0.407844E-05   0.504968E+02   0.306685E+02   0.571477E-06   0.407844E-05   0.571477E-06   0.478516E-08
   940   0.126744E+04   0.498643E+02   0.404424E-05   0.498643E+02   0.309192E+02   0.572896E-06   0.404424E-05   0.572896E-06   0.477506E-08
   941   0.125783E+04   0.492070E+02   0.400986E-05   0.492070E+02   0.311669E+02   0.574219E-06   0.400986E-05   0.574219E-06   0.476498E-08
