#    L    TT             EE             BB             TE          
   288   0.597296E+04   0.940737E+01   0.470174E-01   0.149087E+03
   289   0.593018E+04   0.962083E+01   0.472360E-01   0.150099E+03
   290   0.588719E+04   0.983627E+01   0.474532E-01   0.151069E+03
   291   0.584399E+04   0.100545E+02   0.476690E-01   0.151984E+03
   292   0.580029E+04   0.102742E+02   0.478834E-01   0.152865E+03
   293   0.575669E+04   0.104952E+02   0.480965E-01   0.153690E+03
   294   0.571275E+04   0.107190E+02   0.483082E-01   0.154481E+03
   295   0.566883E+04   0.109439E+02   0.485185E-01   0.155216E+03
   296   0.562458E+04   0.111715E+02   0.487275E-01   0.155908E+03
   297   0.558022E+04   0.113996E+02   0.489351E-01   0.156558E+03
   298   0.553560E+04   0.116304E+02   0.491414E-01   0.157152E+03
   299   0.549095E+04   0.118631E+02   0.493465E-01   0.157695E+03
   300   0.544612E+04   0.120962E+02   0.495502E-01   0.158188E+03
   301   0.540120E+04   0.123313E+02   0.497527E-01   0.158639E+03
   302   0.535626E+04   0.125675E+02   0.499538E-01   0.159046E+03
   303   0.531123E+04   0.128055E+02   0.501537E-01   0.159396E+03
   304   0.526611E+04   0.130454E+02   0.503524E-01   0.159689E+03
   305   0.522099E+04   0.132857E+02   0.505498E-01   0.159939E+03
   306   0.517578E+04   0.135270E+02   0.507460E-01   0.160139E+03
   307   0.513056E+04   0.137693E+02   0.509410E-01   0.160281E+03
   308   0.508535E+04   0.140141E+02   0.511347E-01   0.160389E+03
   309   0.504021E+04   0.142584E+02   0.513273E-01   0.160432E+03
   310   0.499500E+04   0.145029E+02   0.515186E-01   0.160433E+03
   311   0.494987E+04   0.147499E+02   0.517088E-01   0.160376E+03
   312   0.490483E+04   0.149962E+02   0.518979E-01   0.160278E+03
   313   0.485981E+04   0.152434E+02   0.520858E-01   0.160122E+03
   314   0.481487E+04   0.154915E+02   0.522725E-01   0.159925E+03
   315   0.477003E+04   0.157390E+02   0.524582E-01   0.159670E+03
   316   0.472529E+04   0.159872E+02   0.526427E-01   0.159366E+03
   317   0.468065E+04   0.162348E+02   0.528262E-01   0.159013E+03
   318   0.463611E+04   0.164838E+02   0.530087E-01   0.158611E+03
   319   0.459175E+04   0.167321E+02   0.531901E-01   0.158160E+03
   320   0.454757E+04   0.169804E+02   0.533705E-01   0.157667E+03
   321   0.450351E+04   0.172294E+02   0.535499E-01   0.157117E+03
   322   0.445964E+04   0.174768E+02   0.537283E-01   0.156518E+03
   323   0.441596E+04   0.177241E+02   0.539058E-01   0.155871E+03
   324   0.437248E+04   0.179720E+02   0.540824E-01   0.155167E+03
   325   0.432927E+04   0.182168E+02   0.542581E-01   0.154429E+03
   326   0.428618E+04   0.184629E+02   0.544330E-01   0.153628E+03
   327   0.424338E+04   0.187081E+02   0.546070E-01   0.152786E+03
   328   0.420086E+04   0.189515E+02   0.547802E-01   0.151902E+03
   329   0.415855E+04   0.191948E+02   0.549527E-01   0.150962E+03
   330   0.411652E+04   0.194362E+02   0.551244E-01   0.149974E+03
   331   0.407486E+04   0.196767E+02   0.552954E-01   0.148944E+03
   332   0.403342E+04   0.199168E+02   0.554658E-01   0.147874E+03
   333   0.399228E+04   0.201551E+02   0.556355E-01   0.146755E+03
   334   0.395151E+04   0.203924E+02   0.558047E-01   0.145589E+03
   335   0.391097E+04   0.206270E+02   0.559733E-01   0.144373E+03
   336   0.387081E+04   0.208604E+02   0.561413E-01   0.143117E+03
   337   0.383103E+04   0.210927E+02   0.563089E-01   0.141806E+03
   338   0.379157E+04   0.213223E+02   0.564761E-01   0.140461E+03
   339   0.375256E+04   0.215514E+02   0.566428E-01   0.139069E+03
   340   0.371388E+04   0.217779E+02   0.568092E-01   0.137643E+03
   341   0.367551E+04   0.220015E+02   0.569753E-01   0.136162E+03
   342   0.363762E+04   0.222246E+02   0.571411E-01   0.134640E+03
   343   0.360012E+04   0.224442E+02   0.573066E-01   0.133078E+03
   344   0.356310E+04   0.226617E+02   0.574720E-01   0.131476E+03
   345   0.352642E+04   0.228764E+02   0.576373E-01   0.129834E+03
   346   0.349022E+04   0.230897E+02   0.578025E-01   0.128159E+03
   347   0.345442E+04   0.232994E+02   0.579676E-01   0.126436E+03
   348   0.341912E+04   0.235061E+02   0.581327E-01   0.124673E+03
   349   0.338424E+04   0.237107E+02   0.582979E-01   0.122870E+03
   350   0.334985E+04   0.239116E+02   0.584631E-01   0.121034E+03
   351   0.331610E+04   0.241102E+02   0.586285E-01   0.119159E+03
   352   0.328263E+04   0.243059E+02   0.587941E-01   0.117243E+03
   353   0.324974E+04   0.244978E+02   0.589598E-01   0.115304E+03
   354   0.321727E+04   0.246867E+02   0.591258E-01   0.113317E+03
   355   0.318537E+04   0.248726E+02   0.592919E-01   0.111299E+03
   356   0.315397E+04   0.250554E+02   0.594582E-01   0.109258E+03
   357   0.312307E+04   0.252345E+02   0.596248E-01   0.107178E+03
   358   0.309274E+04   0.254090E+02   0.597917E-01   0.105075E+03
   359   0.306284E+04   0.255804E+02   0.599589E-01   0.102934E+03
   360   0.303352E+04   0.257487E+02   0.601263E-01   0.100767E+03
   361   0.300470E+04   0.259132E+02   0.602940E-01   0.985691E+02
   362   0.297645E+04   0.260739E+02   0.604621E-01   0.963440E+02
   363   0.294871E+04   0.262314E+02   0.606305E-01   0.940941E+02
   364   0.292154E+04   0.263835E+02   0.607993E-01   0.918159E+02
   365   0.289488E+04   0.265325E+02   0.609685E-01   0.895156E+02
   366   0.286879E+04   0.266776E+02   0.611380E-01   0.871906E+02
   367   0.284328E+04   0.268172E+02   0.613080E-01   0.848433E+02
   368   0.281821E+04   0.269537E+02   0.614784E-01   0.824755E+02
   369   0.279386E+04   0.270862E+02   0.616493E-01   0.800852E+02
   370   0.277001E+04   0.272141E+02   0.618206E-01   0.776779E+02
   371   0.274667E+04   0.273372E+02   0.619924E-01   0.752501E+02
   372   0.272392E+04   0.274563E+02   0.621646E-01   0.728066E+02
   373   0.270174E+04   0.275707E+02   0.623374E-01   0.703446E+02
   374   0.268014E+04   0.276811E+02   0.625107E-01   0.678682E+02
   375   0.265905E+04   0.277868E+02   0.626846E-01   0.653776E+02
   376   0.263862E+04   0.278884E+02   0.628590E-01   0.628729E+02
   377   0.261877E+04   0.279844E+02   0.630339E-01   0.603576E+02
   378   0.259943E+04   0.280757E+02   0.632095E-01   0.578288E+02
   379   0.258067E+04   0.281629E+02   0.633856E-01   0.552914E+02
   380   0.256258E+04   0.282460E+02   0.635624E-01   0.527432E+02
   381   0.254499E+04   0.283214E+02   0.637397E-01   0.501876E+02
   382   0.252791E+04   0.283940E+02   0.639178E-01   0.476255E+02
   383   0.251150E+04   0.284611E+02   0.640964E-01   0.450558E+02
   384   0.249574E+04   0.285226E+02   0.642758E-01   0.424823E+02
   385   0.248042E+04   0.285807E+02   0.644558E-01   0.399039E+02
   386   0.246577E+04   0.286331E+02   0.646365E-01   0.373230E+02
   387   0.245162E+04   0.286799E+02   0.648179E-01   0.347400E+02
   388   0.243807E+04   0.287217E+02   0.650000E-01   0.321564E+02
   389   0.242510E+04   0.287564E+02   0.651828E-01   0.295727E+02
   390   0.241273E+04   0.287891E+02   0.653664E-01   0.269913E+02
   391   0.240094E+04   0.288154E+02   0.655508E-01   0.244109E+02
   392   0.238967E+04   0.288381E+02   0.657359E-01   0.218347E+02
   393   0.237907E+04   0.288544E+02   0.659218E-01   0.192624E+02
