#    L    TT             EE             TE             PP             TP          
   323   0.294494E+04   0.118219E+02   0.105216E+03   0.125874E+07   0.757796E+03
   324   0.291568E+04   0.119895E+02   0.104752E+03   0.125384E+07   0.750858E+03
   325   0.288662E+04   0.121543E+02   0.104268E+03   0.124897E+07   0.743943E+03
   326   0.285761E+04   0.123206E+02   0.103736E+03   0.124412E+07   0.737051E+03
   327   0.282881E+04   0.124863E+02   0.103178E+03   0.123930E+07   0.730182E+03
   328   0.280021E+04   0.126506E+02   0.102593E+03   0.123451E+07   0.723335E+03
   329   0.277173E+04   0.128150E+02   0.101966E+03   0.122974E+07   0.716511E+03
   330   0.274345E+04   0.129781E+02   0.101306E+03   0.122500E+07   0.709709E+03
   331   0.271544E+04   0.131406E+02   0.100619E+03   0.122029E+07   0.702930E+03
   332   0.268755E+04   0.133032E+02   0.999054E+02   0.121560E+07   0.696172E+03
   333   0.265986E+04   0.134645E+02   0.991578E+02   0.121094E+07   0.689435E+03
   334   0.263243E+04   0.136252E+02   0.983760E+02   0.120630E+07   0.682720E+03
   335   0.260513E+04   0.137839E+02   0.975601E+02   0.120169E+07   0.676027E+03
   336   0.257809E+04   0.139420E+02   0.967175E+02   0.119711E+07   0.669354E+03
   337   0.255132E+04   0.140995E+02   0.958331E+02   0.119255E+07   0.662702E+03
   338   0.252474E+04   0.142550E+02   0.949294E+02   0.118801E+07   0.656071E+03
   339   0.249849E+04   0.144107E+02   0.939914E+02   0.118350E+07   0.649460E+03
   340   0.247244E+04   0.145644E+02   0.930339E+02   0.117901E+07   0.642869E+03
   341   0.244657E+04   0.147160E+02   0.920345E+02   0.117455E+07   0.636299E+03
   342   0.242104E+04   0.148679E+02   0.910082E+02   0.117011E+07   0.629748E+03
   343   0.239577E+04   0.150171E+02   0.899549E+02   0.116569E+07   0.623217E+03
   344   0.237083E+04   0.151650E+02   0.888745E+02   0.116130E+07   0.616705E+03
   345   0.234607E+04   0.153109E+02   0.877670E+02   0.115693E+07   0.610213E+03
   346   0.232165E+04   0.154564E+02   0.866398E+02   0.115258E+07   0.603739E+03
   347   0.229749E+04   0.155991E+02   0.854780E+02   0.114825E+07   0.597284E+03
   348   0.227365E+04   0.157399E+02   0.842889E+02   0.114395E+07   0.590848E+03
   349   0.225007E+04   0.158795E+02   0.830727E+02   0.113967E+07   0.584430E+03
   350   0.222681E+04   0.160164E+02   0.818365E+02   0.113541E+07   0.578031E+03
   351   0.220403E+04   0.161521E+02   0.805731E+02   0.113117E+07   0.571649E+03
   352   0.218136E+04   0.162859E+02   0.792822E+02   0.112695E+07   0.565287E+03
   353   0.215908E+04   0.164171E+02   0.779787E+02   0.112275E+07   0.558944E+03
   354   0.213706E+04   0.165463E+02   0.766402E+02   0.111858E+07   0.552621E+03
   355   0.211544E+04   0.166736E+02   0.752814E+02   0.111442E+07   0.546318E+03
   356   0.209415E+04   0.167989E+02   0.739097E+02   0.111029E+07   0.540038E+03
   357   0.207319E+04   0.169217E+02   0.725102E+02   0.110618E+07   0.533779E+03
   358   0.205262E+04   0.170410E+02   0.710976E+02   0.110209E+07   0.527544E+03
   359   0.203231E+04   0.171584E+02   0.696570E+02   0.109801E+07   0.521333E+03
   360   0.201241E+04   0.172740E+02   0.681994E+02   0.109396E+07   0.515145E+03
   361   0.199283E+04   0.173868E+02   0.667202E+02   0.108993E+07   0.508983E+03
   362   0.197365E+04   0.174971E+02   0.652225E+02   0.108592E+07   0.502847E+03
   363   0.195480E+04   0.176055E+02   0.637083E+02   0.108193E+07   0.496738E+03
   364   0.193636E+04   0.177097E+02   0.621738E+02   0.107796E+07   0.490655E+03
   365   0.191824E+04   0.178121E+02   0.606248E+02   0.107401E+07   0.484601E+03
   366   0.190052E+04   0.179118E+02   0.590583E+02   0.107007E+07   0.478576E+03
   367   0.188321E+04   0.180074E+02   0.574765E+02   0.106616E+07   0.472579E+03
   368   0.186615E+04   0.181012E+02   0.558808E+02   0.106227E+07   0.466613E+03
   369   0.184965E+04   0.181923E+02   0.542688E+02   0.105839E+07   0.460678E+03
   370   0.183347E+04   0.182801E+02   0.526456E+02   0.105454E+07   0.454775E+03
   371   0.181762E+04   0.183645E+02   0.510074E+02   0.105070E+07   0.448904E+03
   372   0.180218E+04   0.184463E+02   0.493587E+02   0.104688E+07   0.443065E+03
   373   0.178713E+04   0.185248E+02   0.476963E+02   0.104308E+07   0.437261E+03
   374   0.177250E+04   0.186007E+02   0.460239E+02   0.103930E+07   0.431491E+03
   375   0.175819E+04   0.186732E+02   0.443414E+02   0.103554E+07   0.425756E+03
   376   0.174436E+04   0.187432E+02   0.426486E+02   0.103179E+07   0.420057E+03
   377   0.173093E+04   0.188091E+02   0.409486E+02   0.102807E+07   0.414394E+03
   378   0.171783E+04   0.188716E+02   0.392382E+02   0.102436E+07   0.408769E+03
   379   0.170514E+04   0.189316E+02   0.375218E+02   0.102067E+07   0.403182E+03
   380   0.169293E+04   0.189889E+02   0.357971E+02   0.101700E+07   0.397633E+03
   381   0.168104E+04   0.190400E+02   0.340669E+02   0.101334E+07   0.392124E+03
   382   0.166949E+04   0.190900E+02   0.323320E+02   0.100971E+07   0.386656E+03
   383   0.165841E+04   0.191360E+02   0.305907E+02   0.100609E+07   0.381228E+03
   384   0.164782E+04   0.191779E+02   0.288466E+02   0.100248E+07   0.375841E+03
   385   0.163747E+04   0.192179E+02   0.270983E+02   0.998898E+06   0.370497E+03
   386   0.162761E+04   0.192540E+02   0.253478E+02   0.995329E+06   0.365196E+03
   387   0.161808E+04   0.192859E+02   0.235951E+02   0.991777E+06   0.359938E+03
   388   0.160896E+04   0.193146E+02   0.218415E+02   0.988242E+06   0.354725E+03
   389   0.160024E+04   0.193378E+02   0.200870E+02   0.984724E+06   0.349558E+03
   390   0.159192E+04   0.193606E+02   0.183337E+02   0.981222E+06   0.344436E+03
   391   0.158401E+04   0.193787E+02   0.165800E+02   0.977736E+06   0.339360E+03
   392   0.157644E+04   0.193949E+02   0.148289E+02   0.974267E+06   0.334332E+03
   393   0.156934E+04   0.194064E+02   0.130794E+02   0.970813E+06   0.329352E+03
   394   0.156257E+04   0.194147E+02   0.113338E+02   0.967376E+06   0.324421E+03
   395   0.155614E+04   0.194189E+02   0.959039E+01   0.963954E+06   0.319539E+03
   396   0.155018E+04   0.194198E+02   0.785274E+01   0.960549E+06   0.314707E+03
   397   0.154448E+04   0.194174E+02   0.611939E+01   0.957158E+06   0.309926E+03
   398   0.153926E+04   0.194111E+02   0.439160E+01   0.953783E+06   0.305197E+03
   399   0.153438E+04   0.194015E+02   0.267015E+01   0.950424E+06   0.300520E+03
   400   0.152983E+04   0.193886E+02   0.955831E+00   0.947079E+06   0.295895E+03
   401   0.152568E+04   0.193717E+02  -0.750828E+00   0.943750E+06   0.291325E+03
   402   0.152194E+04   0.193509E+02  -0.244896E+01   0.940436E+06   0.286807E+03
   403   0.151853E+04   0.193275E+02  -0.413802E+01   0.937136E+06   0.282341E+03
   404   0.151546E+04   0.193000E+02  -0.581649E+01   0.933852E+06   0.277925E+03
   405   0.151280E+04   0.192685E+02  -0.748521E+01   0.930582E+06   0.273559E+03
   406   0.151040E+04   0.192345E+02  -0.914201E+01   0.927327E+06   0.269242E+03
   407   0.150841E+04   0.191964E+02  -0.107884E+02   0.924087E+06   0.264973E+03
   408   0.150676E+04   0.191550E+02  -0.124200E+02   0.920861E+06   0.260750E+03
   409   0.150552E+04   0.191111E+02  -0.140390E+02   0.917650E+06   0.256573E+03
   410   0.150455E+04   0.190623E+02  -0.156448E+02   0.914453E+06   0.252440E+03
   411   0.150399E+04   0.190109E+02  -0.172351E+02   0.911271E+06   0.248351E+03
   412   0.150370E+04   0.189561E+02  -0.188108E+02   0.908103E+06   0.244305E+03
   413   0.150375E+04   0.188980E+02  -0.203704E+02   0.904949E+06   0.240300E+03
   414   0.150407E+04   0.188365E+02  -0.219139E+02   0.901809E+06   0.236336E+03
   415   0.150480E+04   0.187724E+02  -0.234392E+02   0.898684E+06   0.232411E+03
   416   0.150581E+04   0.187041E+02  -0.249477E+02   0.895573E+06   0.228525E+03
   417   0.150708E+04   0.186332E+02  -0.264389E+02   0.892475E+06   0.224677E+03
   418   0.150870E+04   0.185574E+02  -0.279096E+02   0.889392E+06   0.220865E+03
   419   0.151067E+04   0.184797E+02  -0.293608E+02   0.886322E+06   0.217089E+03
   420   0.151291E+04   0.183993E+02  -0.307925E+02   0.883266E+06   0.213347E+03
   421   0.151550E+04   0.183155E+02  -0.322032E+02   0.880224E+06   0.209639E+03
   422   0.151836E+04   0.182282E+02  -0.335937E+02   0.877196E+06   0.205963E+03
   423   0.152142E+04   0.181375E+02  -0.349618E+02   0.874181E+06   0.202319E+03
   424   0.152476E+04   0.180440E+02  -0.363083E+02   0.871180E+06   0.198705E+03
   425   0.152845E+04   0.179471E+02  -0.376310E+02   0.868192E+06   0.195121E+03
   426   0.153242E+04   0.178482E+02  -0.389307E+02   0.865217E+06   0.191566E+03
   427   0.153659E+04   0.177458E+02  -0.402082E+02   0.862256E+06   0.188037E+03
   428   0.154104E+04   0.176407E+02  -0.414599E+02   0.859308E+06   0.184536E+03
   429   0.154570E+04   0.175328E+02  -0.426871E+02   0.856374E+06   0.181059E+03
   430   0.155071E+04   0.174229E+02  -0.438900E+02   0.853452E+06   0.177607E+03
   431   0.155593E+04   0.173095E+02  -0.450671E+02   0.850544E+06   0.174179E+03
   432   0.156128E+04   0.171932E+02  -0.462193E+02   0.847648E+06   0.170773E+03
   433   0.156699E+04   0.170757E+02  -0.473435E+02   0.844766E+06   0.167388E+03
   434   0.157283E+04   0.169546E+02  -0.484428E+02   0.841896E+06   0.164024E+03
   435   0.157889E+04   0.168322E+02  -0.495151E+02   0.839039E+06   0.160679E+03
   436   0.158523E+04   0.167070E+02  -0.505602E+02   0.836195E+06   0.157353E+03
   437   0.159178E+04   0.165790E+02  -0.515769E+02   0.833363E+06   0.154044E+03
   438   0.159847E+04   0.164488E+02  -0.525651E+02   0.830544E+06   0.150751E+03
   439   0.160545E+04   0.163173E+02  -0.535264E+02   0.827738E+06   0.147474E+03
   440   0.161257E+04   0.161830E+02  -0.544578E+02   0.824944E+06   0.144211E+03
   441   0.161991E+04   0.160465E+02  -0.553616E+02   0.822162E+06   0.140961E+03
   442   0.162731E+04   0.159079E+02  -0.562356E+02   0.819393E+06   0.137724E+03
   443   0.163500E+04   0.157679E+02  -0.570807E+02   0.816636E+06   0.134498E+03
   444   0.164284E+04   0.156265E+02  -0.578952E+02   0.813891E+06   0.131282E+03
   445   0.165082E+04   0.154814E+02  -0.586802E+02   0.811158E+06   0.128076E+03
   446   0.165887E+04   0.153365E+02  -0.594340E+02   0.808438E+06   0.124878E+03
   447   0.166714E+04   0.151900E+02  -0.601589E+02   0.805729E+06   0.121687E+03
   448   0.167548E+04   0.150407E+02  -0.608536E+02   0.803032E+06   0.118503E+03
   449   0.168404E+04   0.148907E+02  -0.615166E+02   0.800347E+06   0.115323E+03
   450   0.169275E+04   0.147399E+02  -0.621501E+02   0.797674E+06   0.112149E+03
   451   0.170154E+04   0.145869E+02  -0.627519E+02   0.795013E+06   0.108977E+03
   452   0.171040E+04   0.144332E+02  -0.633243E+02   0.792363E+06   0.105811E+03
   453   0.171948E+04   0.142788E+02  -0.638649E+02   0.789725E+06   0.102652E+03
   454   0.172857E+04   0.141228E+02  -0.643752E+02   0.787099E+06   0.995025E+02
   455   0.173773E+04   0.139661E+02  -0.648551E+02   0.784484E+06   0.963638E+02
   456   0.174712E+04   0.138079E+02  -0.652979E+02   0.781880E+06   0.932382E+02
   457   0.175644E+04   0.136496E+02  -0.657177E+02   0.779288E+06   0.901275E+02
   458   0.176591E+04   0.134905E+02  -0.660957E+02   0.776707E+06   0.870338E+02
   459   0.177545E+04   0.133314E+02  -0.664477E+02   0.774137E+06   0.839590E+02
   460   0.178508E+04   0.131706E+02  -0.667675E+02   0.771579E+06   0.809051E+02
   461   0.179471E+04   0.130098E+02  -0.670559E+02   0.769032E+06   0.778739E+02
   462   0.180442E+04   0.128481E+02  -0.673068E+02   0.766496E+06   0.748676E+02
   463   0.181414E+04   0.126871E+02  -0.675388E+02   0.763971E+06   0.718880E+02
   464   0.182386E+04   0.125259E+02  -0.677221E+02   0.761457E+06   0.689371E+02
   465   0.183359E+04   0.123646E+02  -0.678865E+02   0.758954E+06   0.660169E+02
   466   0.184340E+04   0.122024E+02  -0.680094E+02   0.756462E+06   0.631293E+02
   467   0.185330E+04   0.120408E+02  -0.681058E+02   0.753981E+06   0.602762E+02
   468   0.186313E+04   0.118797E+02  -0.681681E+02   0.751510E+06   0.574597E+02
   469   0.187296E+04   0.117177E+02  -0.682038E+02   0.749050E+06   0.546817E+02
   470   0.188289E+04   0.115570E+02  -0.682053E+02   0.746601E+06   0.519441E+02
   471   0.189259E+04   0.113976E+02  -0.681727E+02   0.744163E+06   0.492490E+02
   472   0.190246E+04   0.112379E+02  -0.681132E+02   0.741735E+06   0.465982E+02
   473   0.191227E+04   0.110788E+02  -0.680194E+02   0.739318E+06   0.439937E+02
   474   0.192208E+04   0.109209E+02  -0.678986E+02   0.736911E+06   0.414375E+02
   475   0.193191E+04   0.107628E+02  -0.677435E+02   0.734514E+06   0.389315E+02
   476   0.194160E+04   0.106066E+02  -0.675561E+02   0.732128E+06   0.364777E+02
   477   0.195123E+04   0.104509E+02  -0.673460E+02   0.729753E+06   0.340781E+02
   478   0.196088E+04   0.102956E+02  -0.670947E+02   0.727387E+06   0.317346E+02
   479   0.197046E+04   0.101423E+02  -0.668267E+02   0.725032E+06   0.294492E+02
   480   0.197999E+04   0.999011E+01  -0.665224E+02   0.722686E+06   0.272238E+02
   481   0.198945E+04   0.983911E+01  -0.661856E+02   0.720351E+06   0.250604E+02
   482   0.199893E+04   0.969000E+01  -0.658222E+02   0.718026E+06   0.229609E+02
   483   0.200820E+04   0.954204E+01  -0.654344E+02   0.715711E+06   0.209273E+02
   484   0.201734E+04   0.939594E+01  -0.650162E+02   0.713406E+06   0.189616E+02
   485   0.202658E+04   0.925096E+01  -0.645689E+02   0.711110E+06   0.170657E+02
   486   0.203568E+04   0.910857E+01  -0.640948E+02   0.708825E+06   0.152416E+02
   487   0.204465E+04   0.896802E+01  -0.635938E+02   0.706549E+06   0.134912E+02
   488   0.205349E+04   0.882855E+01  -0.630652E+02   0.704283E+06   0.118166E+02
   489   0.206227E+04   0.869163E+01  -0.625102E+02   0.702026E+06   0.102195E+02
   490   0.207100E+04   0.855726E+01  -0.619283E+02   0.699779E+06   0.870211E+01
   491   0.207946E+04   0.842469E+01  -0.613222E+02   0.697542E+06   0.726625E+01
   492   0.208793E+04   0.829463E+01  -0.606912E+02   0.695314E+06   0.591392E+01
   493   0.209627E+04   0.816560E+01  -0.600338E+02   0.693095E+06   0.464708E+01
   494   0.210449E+04   0.804055E+01  -0.593535E+02   0.690886E+06   0.346767E+01
   495   0.211251E+04   0.791725E+01  -0.586489E+02   0.688687E+06   0.237767E+01
   496   0.212040E+04   0.779716E+01  -0.579214E+02   0.686496E+06   0.137903E+01
   497   0.212817E+04   0.767954E+01  -0.571702E+02   0.684315E+06   0.473697E+00
   498   0.213581E+04   0.756364E+01  -0.563982E+02   0.682142E+06  -0.336358E+00
   499   0.214340E+04   0.745165E+01  -0.556024E+02   0.679979E+06  -0.104918E+01
   500   0.215079E+04   0.734136E+01  -0.547872E+02   0.677825E+06  -0.166281E+01
   501   0.215791E+04   0.723497E+01  -0.539511E+02   0.675680E+06  -0.217609E+01
   502   0.216505E+04   0.713175E+01  -0.530939E+02   0.673544E+06  -0.259103E+01
   503   0.217192E+04   0.703094E+01  -0.522178E+02   0.671417E+06  -0.291042E+01
   504   0.217860E+04   0.693329E+01  -0.513213E+02   0.669299E+06  -0.313709E+01
   505   0.218529E+04   0.683954E+01  -0.504079E+02   0.667189E+06  -0.327382E+01
   506   0.219164E+04   0.674910E+01  -0.494754E+02   0.665088E+06  -0.332344E+01
   507   0.219794E+04   0.666168E+01  -0.485258E+02   0.662996E+06  -0.328874E+01
   508   0.220397E+04   0.657830E+01  -0.475584E+02   0.660913E+06  -0.317252E+01
   509   0.220988E+04   0.649800E+01  -0.465761E+02   0.658839E+06  -0.297760E+01
   510   0.221550E+04   0.642145E+01  -0.455780E+02   0.656773E+06  -0.270678E+01
   511   0.222108E+04   0.634836E+01  -0.445640E+02   0.654716E+06  -0.236286E+01
   512   0.222639E+04   0.627917E+01  -0.435355E+02   0.652667E+06  -0.194865E+01
   513   0.223157E+04   0.621365E+01  -0.424939E+02   0.650627E+06  -0.146696E+01
   514   0.223655E+04   0.615211E+01  -0.414392E+02   0.648596E+06  -0.920585E+00
   515   0.224134E+04   0.609446E+01  -0.403712E+02   0.646573E+06  -0.312335E+00
   516   0.224592E+04   0.604078E+01  -0.392913E+02   0.644558E+06   0.354984E+00
   517   0.225023E+04   0.599122E+01  -0.382003E+02   0.642552E+06   0.107857E+01
   518   0.225441E+04   0.594563E+01  -0.370987E+02   0.640554E+06   0.185561E+01
   519   0.225847E+04   0.590423E+01  -0.359857E+02   0.638565E+06   0.268331E+01
   520   0.226226E+04   0.586695E+01  -0.348642E+02   0.636584E+06   0.355885E+01
   521   0.226577E+04   0.583386E+01  -0.337342E+02   0.634611E+06   0.447944E+01
   522   0.226908E+04   0.580518E+01  -0.325954E+02   0.632646E+06   0.544227E+01
   523   0.227226E+04   0.578077E+01  -0.314494E+02   0.630690E+06   0.644453E+01
   524   0.227525E+04   0.576062E+01  -0.302968E+02   0.628742E+06   0.748342E+01
   525   0.227788E+04   0.574488E+01  -0.291367E+02   0.626802E+06   0.855613E+01
   526   0.228039E+04   0.573356E+01  -0.279714E+02   0.624870E+06   0.965985E+01
   527   0.228285E+04   0.572664E+01  -0.268014E+02   0.622946E+06   0.107918E+02
   528   0.228496E+04   0.572413E+01  -0.256281E+02   0.621030E+06   0.119491E+02
   529   0.228686E+04   0.572633E+01  -0.244500E+02   0.619122E+06   0.131291E+02
   530   0.228849E+04   0.573302E+01  -0.232707E+02   0.617222E+06   0.143288E+02
   531   0.229015E+04   0.574411E+01  -0.220871E+02   0.615330E+06   0.155456E+02
   532   0.229138E+04   0.575990E+01  -0.209029E+02   0.613446E+06   0.167765E+02
   533   0.229241E+04   0.578026E+01  -0.197180E+02   0.611569E+06   0.180188E+02
   534   0.229324E+04   0.580524E+01  -0.185330E+02   0.609701E+06   0.192697E+02
   535   0.229386E+04   0.583492E+01  -0.173487E+02   0.607840E+06   0.205263E+02
   536   0.229429E+04   0.586916E+01  -0.161648E+02   0.605987E+06   0.217859E+02
   537   0.229459E+04   0.590803E+01  -0.149828E+02   0.604142E+06   0.230457E+02
   538   0.229454E+04   0.595167E+01  -0.138034E+02   0.602305E+06   0.243028E+02
   539   0.229436E+04   0.599979E+01  -0.126272E+02   0.600475E+06   0.255545E+02
   540   0.229398E+04   0.605283E+01  -0.114548E+02   0.598652E+06   0.267979E+02
   541   0.229332E+04   0.611035E+01  -0.102863E+02   0.596838E+06   0.280303E+02
   542   0.229253E+04   0.617257E+01  -0.912364E+01   0.595030E+06   0.292488E+02
   543   0.229147E+04   0.623957E+01  -0.796638E+01   0.593231E+06   0.304506E+02
   544   0.229028E+04   0.631118E+01  -0.681539E+01   0.591438E+06   0.316329E+02
   545   0.228882E+04   0.638742E+01  -0.567117E+01   0.589654E+06   0.327930E+02
   546   0.228722E+04   0.646806E+01  -0.453468E+01   0.587876E+06   0.339280E+02
   547   0.228535E+04   0.655332E+01  -0.340612E+01   0.586106E+06   0.350350E+02
   548   0.228336E+04   0.664321E+01  -0.228645E+01   0.584343E+06   0.361114E+02
   549   0.228115E+04   0.673771E+01  -0.117627E+01   0.582588E+06   0.371543E+02
   550   0.227875E+04   0.683684E+01  -0.760829E-01   0.580840E+06   0.381609E+02
