#    L    TT             EE             BB             TE          
   351   0.326309E+04   0.237195E+02   0.552678E-01   0.117211E+03
   352   0.323017E+04   0.239122E+02   0.554365E-01   0.115328E+03
   353   0.319781E+04   0.241013E+02   0.556049E-01   0.113420E+03
   354   0.316587E+04   0.242874E+02   0.557728E-01   0.111466E+03
   355   0.313449E+04   0.244705E+02   0.559404E-01   0.109481E+03
   356   0.310361E+04   0.246506E+02   0.561078E-01   0.107473E+03
   357   0.307321E+04   0.248270E+02   0.562748E-01   0.105427E+03
   358   0.304338E+04   0.249989E+02   0.564416E-01   0.103359E+03
   359   0.301397E+04   0.251678E+02   0.566081E-01   0.101253E+03
   360   0.298513E+04   0.253337E+02   0.567745E-01   0.991214E+02
   361   0.295677E+04   0.254957E+02   0.569408E-01   0.969596E+02
   362   0.292899E+04   0.256540E+02   0.571070E-01   0.947710E+02
   363   0.290170E+04   0.258092E+02   0.572730E-01   0.925579E+02
   364   0.287498E+04   0.259591E+02   0.574391E-01   0.903170E+02
   365   0.284875E+04   0.261059E+02   0.576051E-01   0.880544E+02
   366   0.282309E+04   0.262489E+02   0.577712E-01   0.857673E+02
   367   0.279800E+04   0.263865E+02   0.579373E-01   0.834584E+02
   368   0.277333E+04   0.265210E+02   0.581036E-01   0.811293E+02
   369   0.274938E+04   0.266516E+02   0.582699E-01   0.787780E+02
   370   0.272593E+04   0.267775E+02   0.584364E-01   0.764100E+02
   371   0.270298E+04   0.268989E+02   0.586031E-01   0.740217E+02
   372   0.268059E+04   0.270163E+02   0.587700E-01   0.716180E+02
   373   0.265878E+04   0.271290E+02   0.589372E-01   0.691961E+02
   374   0.263754E+04   0.272378E+02   0.591047E-01   0.667599E+02
   375   0.261680E+04   0.273420E+02   0.592725E-01   0.643097E+02
   376   0.259671E+04   0.274421E+02   0.594406E-01   0.618457E+02
   377   0.257719E+04   0.275368E+02   0.596092E-01   0.593711E+02
   378   0.255817E+04   0.276268E+02   0.597781E-01   0.568833E+02
   379   0.253973E+04   0.277127E+02   0.599475E-01   0.543869E+02
   380   0.252193E+04   0.277947E+02   0.601174E-01   0.518799E+02
   381   0.250464E+04   0.278689E+02   0.602877E-01   0.493655E+02
   382   0.248785E+04   0.279406E+02   0.604586E-01   0.468447E+02
   383   0.247171E+04   0.280067E+02   0.606301E-01   0.443164E+02
   384   0.245622E+04   0.280673E+02   0.608022E-01   0.417843E+02
   385   0.244117E+04   0.281246E+02   0.609749E-01   0.392473E+02
   386   0.242676E+04   0.281763E+02   0.611483E-01   0.367079E+02
   387   0.241286E+04   0.282225E+02   0.613223E-01   0.341662E+02
   388   0.239954E+04   0.282638E+02   0.614971E-01   0.316241E+02
   389   0.238680E+04   0.282980E+02   0.616726E-01   0.290817E+02
   390   0.237463E+04   0.283303E+02   0.618489E-01   0.265415E+02
   391   0.236305E+04   0.283562E+02   0.620260E-01   0.240022E+02
   392   0.235198E+04   0.283788E+02   0.622039E-01   0.214672E+02
   393   0.234156E+04   0.283949E+02   0.623827E-01   0.189357E+02
