#    L    TT             EE             BB             TE             PP             TP             EP          
   232   0.506445E+04   0.110315E+01   0.380227E-04   0.301268E+02   0.402257E-07   0.952079E-04   0.116573E-06
   233   0.505806E+04   0.114268E+01   0.381944E-04   0.316230E+02   0.400317E-07   0.943674E-04   0.127969E-06
   234   0.505098E+04   0.118386E+01   0.383658E-04   0.331223E+02   0.398392E-07   0.935348E-04   0.139303E-06
   235   0.504343E+04   0.122677E+01   0.385362E-04   0.346231E+02   0.396482E-07   0.927102E-04   0.150576E-06
   236   0.503527E+04   0.127139E+01   0.387048E-04   0.361256E+02   0.394587E-07   0.918937E-04   0.161790E-06
   237   0.502656E+04   0.131780E+01   0.388708E-04   0.376284E+02   0.392706E-07   0.910851E-04   0.172949E-06
   238   0.501731E+04   0.136607E+01   0.390334E-04   0.391315E+02   0.390839E-07   0.902847E-04   0.184053E-06
   239   0.500759E+04   0.141605E+01   0.391920E-04   0.406343E+02   0.388987E-07   0.894923E-04   0.195106E-06
   240   0.499718E+04   0.146781E+01   0.393457E-04   0.421345E+02   0.387149E-07   0.887081E-04   0.206110E-06
   241   0.498637E+04   0.152149E+01   0.394938E-04   0.436331E+02   0.385324E-07   0.879320E-04   0.217066E-06
   242   0.497502E+04   0.157694E+01   0.396355E-04   0.451293E+02   0.383513E-07   0.871642E-04   0.227978E-06
   243   0.496312E+04   0.163430E+01   0.397701E-04   0.466218E+02   0.381715E-07   0.864045E-04   0.238848E-06
   244   0.495067E+04   0.169351E+01   0.398968E-04   0.481113E+02   0.379931E-07   0.856531E-04   0.249677E-06
   245   0.493768E+04   0.175462E+01   0.400148E-04   0.495950E+02   0.378159E-07   0.849101E-04   0.260468E-06
   246   0.492421E+04   0.181764E+01   0.401234E-04   0.510744E+02   0.376401E-07   0.841753E-04   0.271223E-06
   247   0.491027E+04   0.188249E+01   0.402218E-04   0.525473E+02   0.374655E-07   0.834489E-04   0.281945E-06
   248   0.489579E+04   0.194953E+01   0.403093E-04   0.540139E+02   0.372922E-07   0.827309E-04   0.292635E-06
   249   0.488090E+04   0.201825E+01   0.403850E-04   0.554734E+02   0.371201E-07   0.820213E-04   0.303297E-06
   250   0.486547E+04   0.208908E+01   0.404483E-04   0.569245E+02   0.369493E-07   0.813201E-04   0.313931E-06
   251   0.484964E+04   0.216173E+01   0.404985E-04   0.583680E+02   0.367797E-07   0.806275E-04   0.324541E-06
   252   0.483318E+04   0.223641E+01   0.405358E-04   0.598024E+02   0.366112E-07   0.799431E-04   0.335126E-06
   253   0.481647E+04   0.231292E+01   0.405603E-04   0.612263E+02   0.364440E-07   0.792670E-04   0.345686E-06
   254   0.479921E+04   0.239155E+01   0.405723E-04   0.626397E+02   0.362779E-07   0.785989E-04   0.356220E-06
   255   0.478147E+04   0.247201E+01   0.405721E-04   0.640428E+02   0.361130E-07   0.779387E-04   0.366728E-06
   256   0.476333E+04   0.255466E+01   0.405600E-04   0.654356E+02   0.359492E-07   0.772864E-04   0.377209E-06
   257   0.474478E+04   0.263908E+01   0.405361E-04   0.668100E+02   0.357866E-07   0.766417E-04   0.387663E-06
   258   0.472575E+04   0.272563E+01   0.405008E-04   0.681787E+02   0.356252E-07   0.760046E-04   0.398090E-06
   259   0.470632E+04   0.281417E+01   0.404542E-04   0.695268E+02   0.354649E-07   0.753748E-04   0.408489E-06
   260   0.468655E+04   0.290469E+01   0.403967E-04   0.708693E+02   0.353057E-07   0.747523E-04   0.418860E-06
   261   0.466630E+04   0.299714E+01   0.403285E-04   0.721839E+02   0.351476E-07   0.741369E-04   0.429202E-06
   262   0.464556E+04   0.309174E+01   0.402499E-04   0.734931E+02   0.349906E-07   0.735285E-04   0.439515E-06
   263   0.462471E+04   0.318826E+01   0.401610E-04   0.747894E+02   0.348347E-07   0.729269E-04   0.449799E-06
   264   0.460330E+04   0.328679E+01   0.400622E-04   0.760655E+02   0.346798E-07   0.723320E-04   0.460052E-06
   265   0.458141E+04   0.338725E+01   0.399537E-04   0.773140E+02   0.345261E-07   0.717437E-04   0.470276E-06
   266   0.455925E+04   0.348987E+01   0.398357E-04   0.785572E+02   0.343734E-07   0.711618E-04   0.480468E-06
   267   0.453660E+04   0.359428E+01   0.397086E-04   0.797729E+02   0.342218E-07   0.705862E-04   0.490629E-06
   268   0.451361E+04   0.370085E+01   0.395725E-04   0.809761E+02   0.340712E-07   0.700168E-04   0.500759E-06
   269   0.449014E+04   0.380930E+01   0.394277E-04   0.821594E+02   0.339216E-07   0.694534E-04   0.510857E-06
   270   0.446646E+04   0.391969E+01   0.392745E-04   0.833227E+02   0.337731E-07   0.688958E-04   0.520922E-06
   271   0.444237E+04   0.403197E+01   0.391132E-04   0.844663E+02   0.336256E-07   0.683441E-04   0.530954E-06
   272   0.441809E+04   0.414642E+01   0.389439E-04   0.855827E+02   0.334790E-07   0.677979E-04   0.540953E-06
   273   0.439339E+04   0.426246E+01   0.387669E-04   0.866868E+02   0.333335E-07   0.672572E-04   0.550918E-06
   274   0.436841E+04   0.438068E+01   0.385825E-04   0.877564E+02   0.331890E-07   0.667219E-04   0.560849E-06
   275   0.434309E+04   0.450057E+01   0.383909E-04   0.888139E+02   0.330455E-07   0.661917E-04   0.570746E-06
   276   0.431757E+04   0.462235E+01   0.381924E-04   0.898370E+02   0.329029E-07   0.656667E-04   0.580607E-06
   277   0.429163E+04   0.474604E+01   0.379873E-04   0.908480E+02   0.327612E-07   0.651465E-04   0.590434E-06
   278   0.426549E+04   0.487154E+01   0.377757E-04   0.918248E+02   0.326206E-07   0.646312E-04   0.600224E-06
   279   0.423907E+04   0.499880E+01   0.375580E-04   0.927749E+02   0.324808E-07   0.641205E-04   0.609978E-06
   280   0.421238E+04   0.512782E+01   0.373344E-04   0.937131E+02   0.323420E-07   0.636143E-04   0.619695E-06
   281   0.418555E+04   0.525868E+01   0.371051E-04   0.946172E+02   0.322041E-07   0.631125E-04   0.629375E-06
   282   0.415830E+04   0.539107E+01   0.368704E-04   0.954948E+02   0.320671E-07   0.626150E-04   0.639018E-06
   283   0.413092E+04   0.552524E+01   0.366306E-04   0.963458E+02   0.319311E-07   0.621216E-04   0.648623E-06
   284   0.410334E+04   0.566110E+01   0.363858E-04   0.971704E+02   0.317959E-07   0.616322E-04   0.658189E-06
   285   0.407554E+04   0.579865E+01   0.361365E-04   0.979685E+02   0.316616E-07   0.611466E-04   0.667717E-06
   286   0.404747E+04   0.593777E+01   0.358827E-04   0.987329E+02   0.315281E-07   0.606647E-04   0.677206E-06
   287   0.401919E+04   0.607844E+01   0.356248E-04   0.994784E+02   0.313956E-07   0.601864E-04   0.686654E-06
   288   0.399077E+04   0.622067E+01   0.353630E-04   0.100190E+03   0.312638E-07   0.597115E-04   0.696063E-06
   289   0.396214E+04   0.636439E+01   0.350976E-04   0.100876E+03   0.311329E-07   0.592399E-04   0.705431E-06
   290   0.393338E+04   0.650945E+01   0.348288E-04   0.101536E+03   0.310029E-07   0.587715E-04   0.714759E-06
   291   0.390448E+04   0.665660E+01   0.345569E-04   0.102154E+03   0.308737E-07   0.583061E-04   0.724045E-06
   292   0.387514E+04   0.680473E+01   0.342821E-04   0.102754E+03   0.307453E-07   0.578436E-04   0.733289E-06
   293   0.384596E+04   0.695347E+01   0.340047E-04   0.103314E+03   0.306177E-07   0.573838E-04   0.742491E-06
   294   0.381649E+04   0.710432E+01   0.337249E-04   0.103855E+03   0.304909E-07   0.569267E-04   0.751651E-06
   295   0.378711E+04   0.725577E+01   0.334430E-04   0.104355E+03   0.303649E-07   0.564720E-04   0.760767E-06
   296   0.375743E+04   0.740934E+01   0.331592E-04   0.104829E+03   0.302397E-07   0.560197E-04   0.769840E-06
   297   0.372769E+04   0.756278E+01   0.328738E-04   0.105278E+03   0.301152E-07   0.555696E-04   0.778870E-06
   298   0.369773E+04   0.771834E+01   0.325871E-04   0.105686E+03   0.299915E-07   0.551216E-04   0.787855E-06
   299   0.366777E+04   0.787527E+01   0.322992E-04   0.106062E+03   0.298685E-07   0.546755E-04   0.796795E-06
   300   0.363767E+04   0.803208E+01   0.320105E-04   0.106404E+03   0.297463E-07   0.542312E-04   0.805690E-06
   301   0.360750E+04   0.819028E+01   0.317212E-04   0.106721E+03   0.296248E-07   0.537886E-04   0.814539E-06
   302   0.357732E+04   0.834912E+01   0.314314E-04   0.107012E+03   0.295041E-07   0.533477E-04   0.823339E-06
   303   0.354708E+04   0.850936E+01   0.311414E-04   0.107263E+03   0.293840E-07   0.529084E-04   0.832085E-06
   304   0.351676E+04   0.867100E+01   0.308513E-04   0.107474E+03   0.292647E-07   0.524707E-04   0.840773E-06
   305   0.348644E+04   0.883256E+01   0.305612E-04   0.107659E+03   0.291461E-07   0.520347E-04   0.849400E-06
   306   0.345604E+04   0.899480E+01   0.302714E-04   0.107811E+03   0.290282E-07   0.516002E-04   0.857961E-06
   307   0.342564E+04   0.915773E+01   0.299820E-04   0.107922E+03   0.289109E-07   0.511674E-04   0.866452E-06
   308   0.339523E+04   0.932283E+01   0.296932E-04   0.108015E+03   0.287944E-07   0.507361E-04   0.874870E-06
   309   0.336490E+04   0.948715E+01   0.294050E-04   0.108061E+03   0.286786E-07   0.503064E-04   0.883210E-06
   310   0.333448E+04   0.965143E+01   0.291178E-04   0.108080E+03   0.285634E-07   0.498783E-04   0.891468E-06
   311   0.330413E+04   0.981792E+01   0.288317E-04   0.108058E+03   0.284490E-07   0.494517E-04   0.899641E-06
   312   0.327385E+04   0.998365E+01   0.285468E-04   0.108011E+03   0.283352E-07   0.490266E-04   0.907724E-06
   313   0.324356E+04   0.101501E+02   0.282633E-04   0.107923E+03   0.282220E-07   0.486031E-04   0.915714E-06
   314   0.321333E+04   0.103173E+02   0.279814E-04   0.107809E+03   0.281095E-07   0.481811E-04   0.923605E-06
   315   0.318317E+04   0.104838E+02   0.277012E-04   0.107654E+03   0.279977E-07   0.477605E-04   0.931395E-06
   316   0.315307E+04   0.106510E+02   0.274229E-04   0.107466E+03   0.278866E-07   0.473415E-04   0.939079E-06
   317   0.312303E+04   0.108175E+02   0.271467E-04   0.107244E+03   0.277760E-07   0.469239E-04   0.946654E-06
   318   0.309306E+04   0.109855E+02   0.268728E-04   0.106989E+03   0.276662E-07   0.465078E-04   0.954114E-06
   319   0.306321E+04   0.111528E+02   0.266012E-04   0.106701E+03   0.275569E-07   0.460931E-04   0.961457E-06
   320   0.303350E+04   0.113202E+02   0.263322E-04   0.106386E+03   0.274483E-07   0.456799E-04   0.968678E-06
   321   0.300385E+04   0.114884E+02   0.260660E-04   0.106030E+03   0.273403E-07   0.452681E-04   0.975773E-06
   322   0.297433E+04   0.116551E+02   0.258027E-04   0.105640E+03   0.272329E-07   0.448577E-04   0.982739E-06
   323   0.294494E+04   0.118219E+02   0.255424E-04   0.105217E+03   0.271262E-07   0.444488E-04   0.989570E-06
   324   0.291568E+04   0.119896E+02   0.252854E-04   0.104752E+03   0.270200E-07   0.440412E-04   0.996264E-06
   325   0.288662E+04   0.121543E+02   0.250318E-04   0.104269E+03   0.269145E-07   0.436350E-04   0.100282E-05
   326   0.285762E+04   0.123206E+02   0.247818E-04   0.103736E+03   0.268095E-07   0.432301E-04   0.100922E-05
   327   0.282881E+04   0.124863E+02   0.245355E-04   0.103178E+03   0.267052E-07   0.428266E-04   0.101548E-05
   328   0.280021E+04   0.126507E+02   0.242932E-04   0.102593E+03   0.266014E-07   0.424245E-04   0.102158E-05
   329   0.277173E+04   0.128151E+02   0.240549E-04   0.101966E+03   0.264982E-07   0.420236E-04   0.102752E-05
   330   0.274345E+04   0.129782E+02   0.238209E-04   0.101306E+03   0.263956E-07   0.416241E-04   0.103331E-05
   331   0.271544E+04   0.131407E+02   0.235912E-04   0.100619E+03   0.262936E-07   0.412259E-04   0.103892E-05
   332   0.268755E+04   0.133033E+02   0.233662E-04   0.999056E+02   0.261921E-07   0.408290E-04   0.104437E-05
   333   0.265986E+04   0.134646E+02   0.231459E-04   0.991579E+02   0.260912E-07   0.404334E-04   0.104964E-05
   334   0.263244E+04   0.136253E+02   0.229305E-04   0.983762E+02   0.259909E-07   0.400391E-04   0.105474E-05
   335   0.260513E+04   0.137839E+02   0.227203E-04   0.975603E+02   0.258911E-07   0.396460E-04   0.105965E-05
   336   0.257810E+04   0.139420E+02   0.225152E-04   0.967176E+02   0.257918E-07   0.392541E-04   0.106438E-05
   337   0.255132E+04   0.140996E+02   0.223156E-04   0.958333E+02   0.256931E-07   0.388635E-04   0.106891E-05
   338   0.252474E+04   0.142550E+02   0.221216E-04   0.949296E+02   0.255949E-07   0.384741E-04   0.107326E-05
   339   0.249850E+04   0.144107E+02   0.219333E-04   0.939916E+02   0.254973E-07   0.380860E-04   0.107740E-05
   340   0.247244E+04   0.145644E+02   0.217509E-04   0.930341E+02   0.254001E-07   0.376990E-04   0.108134E-05
   341   0.244658E+04   0.147161E+02   0.215746E-04   0.920347E+02   0.253035E-07   0.373132E-04   0.108508E-05
   342   0.242104E+04   0.148680E+02   0.214046E-04   0.910084E+02   0.252074E-07   0.369286E-04   0.108861E-05
   343   0.239577E+04   0.150171E+02   0.212410E-04   0.899551E+02   0.251119E-07   0.365451E-04   0.109192E-05
   344   0.237083E+04   0.151650E+02   0.210840E-04   0.888747E+02   0.250168E-07   0.361628E-04   0.109501E-05
   345   0.234608E+04   0.153110E+02   0.209337E-04   0.877672E+02   0.249222E-07   0.357816E-04   0.109789E-05
   346   0.232166E+04   0.154564E+02   0.207904E-04   0.866400E+02   0.248281E-07   0.354016E-04   0.110053E-05
   347   0.229749E+04   0.155992E+02   0.206541E-04   0.854782E+02   0.247345E-07   0.350227E-04   0.110295E-05
   348   0.227365E+04   0.157400E+02   0.205251E-04   0.842891E+02   0.246414E-07   0.346449E-04   0.110513E-05
   349   0.225007E+04   0.158795E+02   0.204035E-04   0.830729E+02   0.245488E-07   0.342681E-04   0.110707E-05
   350   0.222682E+04   0.160164E+02   0.202896E-04   0.818367E+02   0.244566E-07   0.338925E-04   0.110878E-05
   351   0.220404E+04   0.161522E+02   0.201833E-04   0.805733E+02   0.243649E-07   0.335179E-04   0.111024E-05
   352   0.218136E+04   0.162860E+02   0.200845E-04   0.792824E+02   0.242737E-07   0.331444E-04   0.111146E-05
   353   0.215909E+04   0.164171E+02   0.199931E-04   0.779789E+02   0.241829E-07   0.327721E-04   0.111247E-05
   354   0.213707E+04   0.165463E+02   0.199088E-04   0.766404E+02   0.240926E-07   0.324010E-04   0.111327E-05
   355   0.211545E+04   0.166736E+02   0.198314E-04   0.752816E+02   0.240027E-07   0.320311E-04   0.111387E-05
   356   0.209416E+04   0.167990E+02   0.197606E-04   0.739099E+02   0.239133E-07   0.316625E-04   0.111430E-05
   357   0.207319E+04   0.169217E+02   0.196963E-04   0.725104E+02   0.238244E-07   0.312952E-04   0.111456E-05
   358   0.205263E+04   0.170410E+02   0.196382E-04   0.710978E+02   0.237359E-07   0.309293E-04   0.111466E-05
   359   0.203232E+04   0.171585E+02   0.195862E-04   0.696571E+02   0.236478E-07   0.305647E-04   0.111463E-05
   360   0.201241E+04   0.172740E+02   0.195400E-04   0.681995E+02   0.235602E-07   0.302016E-04   0.111446E-05
   361   0.199283E+04   0.173869E+02   0.194993E-04   0.667204E+02   0.234730E-07   0.298400E-04   0.111419E-05
   362   0.197366E+04   0.174971E+02   0.194641E-04   0.652227E+02   0.233863E-07   0.294800E-04   0.111381E-05
   363   0.195481E+04   0.176055E+02   0.194339E-04   0.637084E+02   0.233000E-07   0.291214E-04   0.111334E-05
   364   0.193636E+04   0.177097E+02   0.194087E-04   0.621739E+02   0.232141E-07   0.287645E-04   0.111280E-05
   365   0.191824E+04   0.178121E+02   0.193883E-04   0.606249E+02   0.231286E-07   0.284093E-04   0.111220E-05
   366   0.190053E+04   0.179118E+02   0.193723E-04   0.590585E+02   0.230436E-07   0.280557E-04   0.111154E-05
   367   0.188322E+04   0.180074E+02   0.193606E-04   0.574767E+02   0.229590E-07   0.277039E-04   0.111086E-05
   368   0.186616E+04   0.181012E+02   0.193530E-04   0.558809E+02   0.228748E-07   0.273539E-04   0.111015E-05
   369   0.184965E+04   0.181923E+02   0.193493E-04   0.542689E+02   0.227910E-07   0.270056E-04   0.110943E-05
   370   0.183348E+04   0.182801E+02   0.193492E-04   0.526457E+02   0.227077E-07   0.266593E-04   0.110871E-05
   371   0.181763E+04   0.183645E+02   0.193525E-04   0.510075E+02   0.226247E-07   0.263148E-04   0.110802E-05
   372   0.180218E+04   0.184464E+02   0.193589E-04   0.493588E+02   0.225422E-07   0.259723E-04   0.110735E-05
   373   0.178714E+04   0.185248E+02   0.193684E-04   0.476964E+02   0.224601E-07   0.256318E-04   0.110673E-05
   374   0.177250E+04   0.186007E+02   0.193807E-04   0.460240E+02   0.223783E-07   0.252932E-04   0.110616E-05
   375   0.175819E+04   0.186733E+02   0.193955E-04   0.443415E+02   0.222970E-07   0.249568E-04   0.110566E-05
   376   0.174436E+04   0.187432E+02   0.194126E-04   0.426487E+02   0.222161E-07   0.246225E-04   0.110525E-05
   377   0.173094E+04   0.188091E+02   0.194319E-04   0.409487E+02   0.221355E-07   0.242903E-04   0.110493E-05
   378   0.171784E+04   0.188716E+02   0.194530E-04   0.392383E+02   0.220554E-07   0.239603E-04   0.110473E-05
   379   0.170515E+04   0.189316E+02   0.194758E-04   0.375219E+02   0.219756E-07   0.236326E-04   0.110464E-05
   380   0.169293E+04   0.189890E+02   0.195001E-04   0.357971E+02   0.218963E-07   0.233071E-04   0.110469E-05
   381   0.168105E+04   0.190401E+02   0.195257E-04   0.340670E+02   0.218173E-07   0.229840E-04   0.110489E-05
   382   0.166949E+04   0.190901E+02   0.195522E-04   0.323320E+02   0.217387E-07   0.226632E-04   0.110525E-05
   383   0.165842E+04   0.191360E+02   0.195796E-04   0.305907E+02   0.216604E-07   0.223448E-04   0.110579E-05
   384   0.164782E+04   0.191779E+02   0.196076E-04   0.288467E+02   0.215826E-07   0.220289E-04   0.110651E-05
   385   0.163748E+04   0.192180E+02   0.196359E-04   0.270984E+02   0.215051E-07   0.217154E-04   0.110744E-05
   386   0.162762E+04   0.192540E+02   0.196645E-04   0.253479E+02   0.214280E-07   0.214045E-04   0.110858E-05
   387   0.161809E+04   0.192860E+02   0.196929E-04   0.235951E+02   0.213512E-07   0.210961E-04   0.110995E-05
   388   0.160896E+04   0.193146E+02   0.197211E-04   0.218416E+02   0.212748E-07   0.207904E-04   0.111156E-05
   389   0.160024E+04   0.193378E+02   0.197488E-04   0.200870E+02   0.211988E-07   0.204873E-04   0.111343E-05
   390   0.159193E+04   0.193606E+02   0.197758E-04   0.183337E+02   0.211231E-07   0.201869E-04   0.111556E-05
   391   0.158402E+04   0.193787E+02   0.198019E-04   0.165801E+02   0.210478E-07   0.198893E-04   0.111797E-05
   392   0.157644E+04   0.193950E+02   0.198269E-04   0.148289E+02   0.209729E-07   0.195944E-04   0.112068E-05
   393   0.156934E+04   0.194065E+02   0.198504E-04   0.130794E+02   0.208983E-07   0.193023E-04   0.112369E-05
   394   0.156258E+04   0.194147E+02   0.198725E-04   0.113338E+02   0.208240E-07   0.190131E-04   0.112702E-05
   395   0.155614E+04   0.194189E+02   0.198927E-04   0.959038E+01   0.207501E-07   0.187268E-04   0.113069E-05
   396   0.155019E+04   0.194198E+02   0.199109E-04   0.785273E+01   0.206765E-07   0.184435E-04   0.113470E-05
   397   0.154449E+04   0.194175E+02   0.199269E-04   0.611937E+01   0.206033E-07   0.181631E-04   0.113907E-05
   398   0.153927E+04   0.194111E+02   0.199404E-04   0.439158E+01   0.205304E-07   0.178858E-04   0.114381E-05
   399   0.153438E+04   0.194015E+02   0.199513E-04   0.267013E+01   0.204578E-07   0.176115E-04   0.114894E-05
   400   0.152983E+04   0.193886E+02   0.199593E-04   0.955806E+00   0.203855E-07   0.173404E-04   0.115447E-05
   401   0.152568E+04   0.193718E+02   0.199643E-04  -0.750856E+00   0.203136E-07   0.170724E-04   0.116040E-05
   402   0.152194E+04   0.193509E+02   0.199662E-04  -0.244899E+01   0.202420E-07   0.168074E-04   0.116673E-05
   403   0.151854E+04   0.193275E+02   0.199651E-04  -0.413806E+01   0.201708E-07   0.165456E-04   0.117342E-05
