#    L    TT             EE             BB             TE          
   207   0.121091E+01   0.304520E-02   0.200836E-02   0.173125E-01
   208   0.121885E+01   0.299320E-02   0.200446E-02   0.164757E-01
   209   0.122596E+01   0.294473E-02   0.200161E-02   0.156134E-01
   210   0.123226E+01   0.289973E-02   0.199977E-02   0.147273E-01
   211   0.123776E+01   0.285810E-02   0.199891E-02   0.138191E-01
   212   0.124248E+01   0.281978E-02   0.199896E-02   0.128906E-01
   213   0.124644E+01   0.278467E-02   0.199990E-02   0.119435E-01
   214   0.124963E+01   0.275271E-02   0.200168E-02   0.109797E-01
   215   0.125209E+01   0.272380E-02   0.200426E-02   0.100008E-01
   216   0.125382E+01   0.269787E-02   0.200758E-02   0.900864E-02
   217   0.125483E+01   0.267485E-02   0.201162E-02   0.800498E-02
   218   0.125514E+01   0.265464E-02   0.201633E-02   0.699156E-02
   219   0.125477E+01   0.263718E-02   0.202167E-02   0.597015E-02
   220   0.125373E+01   0.262238E-02   0.202759E-02   0.494250E-02
   221   0.125203E+01   0.261015E-02   0.203404E-02   0.391038E-02
   222   0.124968E+01   0.260043E-02   0.204100E-02   0.287555E-02
   223   0.124670E+01   0.259313E-02   0.204841E-02   0.183976E-02
   224   0.124311E+01   0.258818E-02   0.205623E-02   0.804779E-03
   225   0.123892E+01   0.258548E-02   0.206442E-02  -0.227640E-03
   226   0.123413E+01   0.258496E-02   0.207294E-02  -0.125573E-02
   227   0.122877E+01   0.258655E-02   0.208174E-02  -0.227775E-02
   228   0.122285E+01   0.259016E-02   0.209079E-02  -0.329191E-02
   229   0.121638E+01   0.259571E-02   0.210003E-02  -0.429648E-02
   230   0.120938E+01   0.260313E-02   0.210943E-02  -0.528968E-02
   231   0.120186E+01   0.261232E-02   0.211894E-02  -0.626977E-02
   232   0.119384E+01   0.262322E-02   0.212852E-02  -0.723497E-02
   233   0.118532E+01   0.263574E-02   0.213813E-02  -0.818353E-02
   234   0.117632E+01   0.264981E-02   0.214772E-02  -0.911369E-02
   235   0.116686E+01   0.266534E-02   0.215725E-02  -0.100237E-01
   236   0.115695E+01   0.268225E-02   0.216669E-02  -0.109118E-01
   237   0.114661E+01   0.270047E-02   0.217598E-02  -0.117762E-01
   238   0.113584E+01   0.271990E-02   0.218508E-02  -0.126151E-01
