#    L    TT             EE             BB             TE          
   265   0.685727E+04   0.516768E+01   0.383085E-01   0.115303E+03
   266   0.682392E+04   0.532222E+01   0.385707E-01   0.117137E+03
   267   0.678991E+04   0.547944E+01   0.388323E-01   0.118935E+03
   268   0.675539E+04   0.563971E+01   0.390931E-01   0.120712E+03
   269   0.672021E+04   0.580271E+01   0.393532E-01   0.122459E+03
   270   0.668467E+04   0.596853E+01   0.396124E-01   0.124177E+03
   271   0.664855E+04   0.613706E+01   0.398709E-01   0.125865E+03
   272   0.661208E+04   0.630861E+01   0.401285E-01   0.127516E+03
   273   0.657504E+04   0.648258E+01   0.403852E-01   0.129145E+03
   274   0.653759E+04   0.665954E+01   0.406411E-01   0.130728E+03
   275   0.649965E+04   0.683898E+01   0.408961E-01   0.132288E+03
   276   0.646137E+04   0.702111E+01   0.411501E-01   0.133803E+03
   277   0.642253E+04   0.720592E+01   0.414033E-01   0.135295E+03
   278   0.638337E+04   0.739332E+01   0.416555E-01   0.136741E+03
   279   0.634381E+04   0.758325E+01   0.419067E-01   0.138148E+03
   280   0.630385E+04   0.777568E+01   0.421569E-01   0.139531E+03
   281   0.626365E+04   0.797070E+01   0.424061E-01   0.140868E+03
   282   0.622291E+04   0.816798E+01   0.426542E-01   0.142165E+03
   283   0.618194E+04   0.836776E+01   0.429014E-01   0.143423E+03
   284   0.614066E+04   0.856994E+01   0.431475E-01   0.144642E+03
   285   0.609908E+04   0.877453E+01   0.433925E-01   0.145821E+03
   286   0.605712E+04   0.898136E+01   0.436364E-01   0.146952E+03
   287   0.601486E+04   0.919043E+01   0.438793E-01   0.148051E+03
   288   0.597239E+04   0.940173E+01   0.441210E-01   0.149102E+03
   289   0.592963E+04   0.961518E+01   0.443616E-01   0.150113E+03
   290   0.588666E+04   0.983062E+01   0.446011E-01   0.151082E+03
   291   0.584348E+04   0.100488E+02   0.448395E-01   0.151996E+03
   292   0.579979E+04   0.102686E+02   0.450767E-01   0.152876E+03
   293   0.575621E+04   0.104896E+02   0.453127E-01   0.153700E+03
   294   0.571228E+04   0.107133E+02   0.455475E-01   0.154490E+03
   295   0.566838E+04   0.109383E+02   0.457812E-01   0.155224E+03
   296   0.562414E+04   0.111659E+02   0.460137E-01   0.155915E+03
   297   0.557979E+04   0.113940E+02   0.462449E-01   0.156565E+03
   298   0.553518E+04   0.116248E+02   0.464750E-01   0.157157E+03
   299   0.549054E+04   0.118575E+02   0.467038E-01   0.157700E+03
   300   0.544573E+04   0.120906E+02   0.469314E-01   0.158192E+03
   301   0.540082E+04   0.123257E+02   0.471578E-01   0.158642E+03
   302   0.535589E+04   0.125619E+02   0.473829E-01   0.159049E+03
   303   0.531087E+04   0.128000E+02   0.476068E-01   0.159398E+03
   304   0.526576E+04   0.130400E+02   0.478295E-01   0.159690E+03
   305   0.522064E+04   0.132802E+02   0.480509E-01   0.159939E+03
   306   0.517543E+04   0.135216E+02   0.482710E-01   0.160138E+03
   307   0.513022E+04   0.137639E+02   0.484899E-01   0.160280E+03
   308   0.508501E+04   0.140088E+02   0.487075E-01   0.160387E+03
   309   0.503988E+04   0.142531E+02   0.489239E-01   0.160429E+03
   310   0.499467E+04   0.144977E+02   0.491389E-01   0.160429E+03
   311   0.494955E+04   0.147446E+02   0.493528E-01   0.160372E+03
   312   0.490451E+04   0.149910E+02   0.495653E-01   0.160273E+03
   313   0.485949E+04   0.152383E+02   0.497766E-01   0.160116E+03
   314   0.481455E+04   0.154865E+02   0.499867E-01   0.159918E+03
   315   0.476971E+04   0.157340E+02   0.501955E-01   0.159663E+03
   316   0.472497E+04   0.159823E+02   0.504030E-01   0.159359E+03
   317   0.468033E+04   0.162298E+02   0.506093E-01   0.159005E+03
   318   0.463579E+04   0.164790E+02   0.508143E-01   0.158602E+03
   319   0.459143E+04   0.167273E+02   0.510182E-01   0.158150E+03
