#    L    TT             EE             BB             TE          
   201   0.238057E+05   0.276419E+01   0.205626E-02  -0.564567E+02
   202   0.238548E+05   0.276722E+01   0.204515E-02  -0.509809E+02
   203   0.239014E+05   0.277410E+01   0.203534E-02  -0.454111E+02
   204   0.239453E+05   0.278496E+01   0.202680E-02  -0.397522E+02
   205   0.239868E+05   0.279995E+01   0.201949E-02  -0.340043E+02
   206   0.240256E+05   0.281921E+01   0.201335E-02  -0.281707E+02
   207   0.240619E+05   0.284285E+01   0.200836E-02  -0.222542E+02
   208   0.240955E+05   0.287105E+01   0.200446E-02  -0.162573E+02
   209   0.241266E+05   0.290392E+01   0.200161E-02  -0.101826E+02
   210   0.241550E+05   0.294161E+01   0.199977E-02  -0.403322E+01
   211   0.241810E+05   0.298427E+01   0.199891E-02   0.218868E+01
   212   0.242042E+05   0.303202E+01   0.199896E-02   0.847998E+01
   213   0.242249E+05   0.308502E+01   0.199990E-02   0.148385E+02
   214   0.242430E+05   0.314335E+01   0.200168E-02   0.212610E+02
   215   0.242586E+05   0.320732E+01   0.200426E-02   0.277445E+02
   216   0.242715E+05   0.327684E+01   0.200758E-02   0.342873E+02
   217   0.242820E+05   0.335217E+01   0.201162E-02   0.408853E+02
   218   0.242898E+05   0.343342E+01   0.201633E-02   0.475366E+02
   219   0.242951E+05   0.352068E+01   0.202167E-02   0.542398E+02
   220   0.242979E+05   0.361421E+01   0.202759E-02   0.609885E+02
   221   0.242981E+05   0.371404E+01   0.203404E-02   0.677827E+02
   222   0.242957E+05   0.382043E+01   0.204100E-02   0.746186E+02
   223   0.242907E+05   0.393339E+01   0.204841E-02   0.814950E+02
   224   0.242833E+05   0.405303E+01   0.205623E-02   0.884058E+02
   225   0.242733E+05   0.417961E+01   0.206442E-02   0.953520E+02
   226   0.242607E+05   0.431323E+01   0.207294E-02   0.102328E+03
   227   0.242456E+05   0.445399E+01   0.208174E-02   0.109332E+03
   228   0.242280E+05   0.460199E+01   0.209079E-02   0.116362E+03
   229   0.242078E+05   0.475742E+01   0.210003E-02   0.123412E+03
   230   0.241851E+05   0.492037E+01   0.210943E-02   0.130483E+03
   231   0.241597E+05   0.509102E+01   0.211894E-02   0.137571E+03
   232   0.241319E+05   0.526941E+01   0.212852E-02   0.144673E+03
   233   0.241016E+05   0.545585E+01   0.213813E-02   0.151784E+03
   234   0.240686E+05   0.565031E+01   0.214772E-02   0.158904E+03
   235   0.240331E+05   0.585295E+01   0.215725E-02   0.166029E+03
   236   0.239951E+05   0.606389E+01   0.216669E-02   0.173156E+03
   237   0.239545E+05   0.628330E+01   0.217598E-02   0.180282E+03
   238   0.239114E+05   0.651136E+01   0.218508E-02   0.187404E+03
   239   0.238659E+05   0.674802E+01   0.219395E-02   0.194521E+03
   240   0.238177E+05   0.699346E+01   0.220256E-02   0.201627E+03
   241   0.237672E+05   0.724794E+01   0.221085E-02   0.208721E+03
   242   0.237142E+05   0.751140E+01   0.221878E-02   0.215800E+03
   243   0.236586E+05   0.778410E+01   0.222631E-02   0.222861E+03
   244   0.236005E+05   0.806607E+01   0.223340E-02   0.229901E+03
   245   0.235400E+05   0.835749E+01   0.224000E-02   0.236917E+03
   246   0.234770E+05   0.865845E+01   0.224608E-02   0.243906E+03
   247   0.234115E+05   0.896900E+01   0.225158E-02   0.250866E+03
   248   0.233436E+05   0.928959E+01   0.225647E-02   0.257793E+03
   249   0.232733E+05   0.961982E+01   0.226070E-02   0.264685E+03
   250   0.232006E+05   0.996024E+01   0.226424E-02   0.271538E+03
   251   0.231254E+05   0.103106E+02   0.226704E-02   0.278351E+03
   252   0.230478E+05   0.106711E+02   0.226912E-02   0.285120E+03
   253   0.229680E+05   0.110415E+02   0.227048E-02   0.291841E+03
   254   0.228858E+05   0.114220E+02   0.227114E-02   0.298514E+03
   255   0.228013E+05   0.118121E+02   0.227112E-02   0.305135E+03
   256   0.227147E+05   0.122123E+02   0.227042E-02   0.311704E+03
   257   0.226259E+05   0.126220E+02   0.226907E-02   0.318209E+03
   258   0.225349E+05   0.130414E+02   0.226708E-02   0.324661E+03
   259   0.224418E+05   0.134705E+02   0.226445E-02   0.331044E+03
   260   0.223467E+05   0.139090E+02   0.226122E-02   0.337371E+03
   261   0.222496E+05   0.143570E+02   0.225738E-02   0.343616E+03
   262   0.221504E+05   0.148144E+02   0.225296E-02   0.349802E+03
   263   0.220496E+05   0.152811E+02   0.224796E-02   0.355917E+03
   264   0.219466E+05   0.157570E+02   0.224241E-02   0.361954E+03
   265   0.218418E+05   0.162419E+02   0.223631E-02   0.367902E+03
   266   0.217352E+05   0.167361E+02   0.222969E-02   0.373781E+03
   267   0.216267E+05   0.172392E+02   0.222255E-02   0.379568E+03
   268   0.215165E+05   0.177513E+02   0.221491E-02   0.385276E+03
   269   0.214045E+05   0.182721E+02   0.220678E-02   0.390894E+03
   270   0.212910E+05   0.188017E+02   0.219818E-02   0.396421E+03
   271   0.211759E+05   0.193398E+02   0.218912E-02   0.401856E+03
   272   0.210593E+05   0.198868E+02   0.217962E-02   0.407188E+03
   273   0.209410E+05   0.204420E+02   0.216968E-02   0.412431E+03
   274   0.208214E+05   0.210058E+02   0.215933E-02   0.417560E+03
   275   0.207002E+05   0.215777E+02   0.214858E-02   0.422596E+03
   276   0.205778E+05   0.221578E+02   0.213744E-02   0.427514E+03
   277   0.204539E+05   0.227461E+02   0.212593E-02   0.432335E+03
   278   0.203287E+05   0.233425E+02   0.211406E-02   0.437034E+03
   279   0.202023E+05   0.239467E+02   0.210185E-02   0.441617E+03
   280   0.200746E+05   0.245587E+02   0.208930E-02   0.446097E+03
   281   0.199459E+05   0.251785E+02   0.207644E-02   0.450450E+03
   282   0.198159E+05   0.258058E+02   0.206327E-02   0.454681E+03
   283   0.196849E+05   0.264407E+02   0.204982E-02   0.458788E+03
   284   0.195528E+05   0.270831E+02   0.203609E-02   0.462769E+03
   285   0.194198E+05   0.277328E+02   0.202210E-02   0.466622E+03
   286   0.192857E+05   0.283897E+02   0.200787E-02   0.470338E+03
